year,tas_sh,tas_nh,scenario
1850,287.44386465682106,286.9264701323265,historical
1851,287.43042180069233,286.84205352164633,historical
1852,287.5714571746925,287.06996392584807,historical
1853,287.5552520377677,287.0393437454286,historical
1854,287.3393735159299,286.7693751042452,historical
1855,287.63229491417076,286.9793553027065,historical
1856,287.51218811551547,286.84282205878935,historical
1857,287.42936311952406,286.781419162013,historical
1858,287.6678878491879,286.98334571443866,historical
1859,287.65728143471927,286.80258718911523,historical
1860,287.51320435218264,286.8434852529112,historical
1861,287.44527571711836,286.7894035882147,historical
1862,287.3609448934333,286.7482763396207,historical
1863,287.3241604170849,286.58246808541475,historical
1864,287.3394839577581,286.52555942788484,historical
1865,287.3209333366985,286.54270690909476,historical
1866,287.5387516623712,286.6456124348913,historical
1867,287.35806781399594,286.52326797571817,historical
1868,287.4006307018537,286.48554713772626,historical
1869,287.1234087447448,286.34334528361603,historical
1870,287.0900354408702,286.49966718432785,historical
1871,287.222670787659,286.59648607248886,historical
1872,287.42942675598596,286.78244546137734,historical
1873,287.4037943830733,286.7748428271317,historical
1874,286.92517849666115,286.4287013544913,historical
1875,287.1388961410174,286.60143560595515,historical
1876,287.315490091536,286.67333087199927,historical
1877,287.42522634667085,286.8494891687011,historical
1878,287.3256573998762,286.7240024278984,historical
1879,287.21605802539716,286.50150538060024,historical
1880,287.22599492169246,286.63567103910145,historical
1881,287.25144591016294,286.64598262202816,historical
1882,287.24651686948334,286.70108375427054,historical
1883,287.3884645333916,286.9601001529452,historical
1884,287.01011833791785,286.01334026257643,historical
1885,287.0860358641,286.15683770955235,historical
1886,287.46180689046025,286.71059719415774,historical
1887,287.3510794053126,286.6820677066695,historical
1888,286.97906399656455,286.3713918539001,historical
1889,287.07708412728306,286.3725199930036,historical
1890,287.0463481391346,286.3991339286766,historical
1891,287.35601504889746,286.6501035274154,historical
1892,287.5004733284319,286.78434663354165,historical
1893,287.38568167016143,286.7597609083433,historical
1894,287.5147618380913,286.90947253359263,historical
1895,287.3944208620732,286.88906046349297,historical
1896,287.3941126328706,286.8080740490077,historical
1897,287.34120228213294,286.7641851467133,historical
1898,287.36964267219963,286.9046210740842,historical
1899,287.4086198511871,286.7428051800658,historical
1900,287.3586362320976,286.8251008864544,historical
1901,287.36882339972095,287.0485033837668,historical
1902,287.47099157217724,286.89888140842857,historical
1903,287.03066986105654,286.145945595934,historical
1904,287.06428627690815,286.378771193412,historical
1905,287.1395627877266,286.45142612433193,historical
1906,287.2878649387824,286.5504001010587,historical
1907,287.46239647342765,286.8429545099077,historical
1908,287.4051388604944,286.70114969875925,historical
1909,287.24645051748104,286.5852553236737,historical
1910,287.3253134558831,286.5388007094854,historical
1911,287.4215851468376,286.59134359835787,historical
1912,287.62231943597664,286.5247273879012,historical
1913,287.53341737953735,286.457624615923,historical
1914,287.51575229683266,286.5905713271015,historical
1915,287.5474365159724,286.6270353400624,historical
1916,287.60515671767143,286.891573731714,historical
1917,287.5831877367955,286.85537861951275,historical
1918,287.37986591712644,286.6677845120055,historical
1919,287.54339731842566,286.73676529858466,historical
1920,287.65441185689195,286.959879502844,historical
1921,287.43909250678223,286.6851312476714,historical
1922,287.3439065545535,286.786185066017,historical
1923,287.4077103300837,286.8707196940454,historical
1924,287.60760505599285,287.0166434412107,historical
1925,287.507577872297,287.0202999662491,historical
1926,287.5719687686836,286.9820771915184,historical
1927,287.40864046553804,286.8988944642038,historical
1928,287.56506322412673,286.7920715018429,historical
1929,287.64890940895793,286.991467418073,historical
1930,287.4823881420561,286.9240992885622,historical
1931,287.64948483691035,286.9653025525297,historical
1932,287.72938086300184,287.06190033645123,historical
1933,287.53428705692943,286.92200124099503,historical
1934,287.3398716490643,286.761095902603,historical
1935,287.4710516089449,286.90796600540074,historical
1936,287.56665497406806,286.91127765825576,historical
1937,287.524499790954,286.99973725420836,historical
1938,287.54015626113596,286.98514435542364,historical
1939,287.5652568311621,286.9472954007266,historical
1940,287.3908913473158,286.6830706184752,historical
1941,287.562982332051,286.9199431208921,historical
1942,287.57560941042726,286.9810457233601,historical
1943,287.68641009759733,287.0428084078541,historical
1944,287.6894490513362,287.1096600731503,historical
1945,287.8156653129658,287.0498351088124,historical
1946,287.83830579888553,287.13381807913174,historical
1947,287.55689193063614,287.02280527545514,historical
1948,287.4933358711107,286.860573169701,historical
1949,287.39781303059686,286.7053807496975,historical
1950,287.35506909976147,286.7656736130976,historical
1951,287.58564785039374,287.0257487053934,historical
1952,287.5182985579933,286.84809163231967,historical
1953,287.62242123375654,287.0924588136642,historical
1954,287.8553194186492,287.1142765681993,historical
1955,287.4954707930934,286.8305657772172,historical
1956,287.6113820233681,286.97926651600625,historical
1957,287.67055787217686,287.0219842343662,historical
1958,287.7121583748788,287.0437832133317,historical
1959,287.3914780464168,286.7561773882191,historical
1960,287.6032141268809,286.9571053812678,historical
1961,287.7462415669417,287.0689670207872,historical
1962,287.5569056741719,286.8272658475435,historical
1963,287.436187447183,286.8118757586166,historical
1964,287.35102148020076,286.86208985932365,historical
1965,287.2574492465542,286.72686573466905,historical
1966,287.40915881858706,286.7983311544749,historical
1967,287.5666966340327,286.95428339062215,historical
1968,287.6062247336732,287.1329267095852,historical
1969,287.47386763167884,287.0312189635996,historical
1970,287.70961561998956,287.2393141243456,historical
1971,287.65292018218736,287.18038999893747,historical
1972,287.553038518077,287.0413829239502,historical
1973,287.5165347913476,286.8628574892074,historical
1974,287.4782569539816,286.9618946756552,historical
1975,287.4055403039512,286.86081994772684,historical
1976,287.5799655788727,287.00924903778053,historical
1977,287.8242240486242,287.23190432809315,historical
1978,287.656495386263,287.1911088338642,historical
1979,287.68403704742957,287.11605989180936,historical
1980,287.7831332628029,287.112021691708,historical
1981,287.81315378984436,286.97861244489434,historical
1982,287.78453882541163,287.03055589400367,historical
1983,287.9056304603754,286.8892654625091,historical
1984,287.68070486631285,286.7840466325779,historical
1985,287.52718683715335,286.7943082313324,historical
1986,287.76132178606224,287.2639977259223,historical
1987,287.8802982743411,287.1537557892631,historical
1988,287.627163758018,287.1327185761272,historical
1989,287.8228703148018,287.29544871735624,historical
1990,287.90171391874986,287.4282212984246,historical
1991,287.8288608897663,287.31678128960624,historical
1992,287.5546190501421,286.99613034418286,historical
1993,287.58814327434266,286.85035925232756,historical
1994,287.67368297709066,287.12779063412927,historical
1995,287.659886255305,287.2275125230274,historical
1996,287.6866605272028,287.33271398435846,historical
1997,287.8260130374557,287.41437504335113,historical
1998,287.90196284539024,287.43283143352716,historical
1999,287.8805835327904,287.18636045915,historical
2000,287.84054322928034,287.25756597153315,historical
2001,287.8153207472569,287.2548730655388,historical
2002,287.90405361921506,287.47897373384245,historical
2003,287.94878684675956,287.5676226618986,historical
2004,288.0925265566066,287.4559827483244,historical
2005,287.99454948238883,287.5770487086852,historical
2006,287.996673444993,287.60768967944495,historical
2007,288.02201010728686,287.51723155140223,historical
2008,287.89816758761884,287.36525473107486,historical
2009,287.85565797486277,287.41901994917663,historical
2010,287.87480505857843,287.36849976628434,historical
2011,287.9646205108959,287.4165901717839,historical
2012,288.05633154563367,287.50531072202216,historical
2013,288.1116191010346,287.65078965145466,historical
2014,288.0934354735621,287.41614094768323,historical
2015,288.14028458256695,287.48805092839143,ssp245
2016,288.221733865473,287.52494736630314,ssp245
2017,288.124931622414,287.41814544357686,ssp245
2018,288.2354216900522,287.4999088160476,ssp245
2019,288.346828559854,287.50346892272523,ssp245
2020,288.35392016210784,287.68203820795367,ssp245
2021,288.3666150020599,287.8457161579824,ssp245
2022,288.2173049073169,287.80456883378497,ssp245
2023,288.1554403951999,287.5940610025894,ssp245
2024,288.2876453661639,287.66613029314044,ssp245
