year,tas_global,tas_ais,scenario,member
1,286.9026771231982,237.1855244349822,1pctCO2,r1i1p1f1
2,286.99016920713467,237.34997206808583,1pctCO2,r1i1p1f1
3,287.0403392868998,237.1662355613256,1pctCO2,r1i1p1f1
4,286.72641330857226,236.57703648349363,1pctCO2,r1i1p1f1
5,286.76552705665216,238.3262724428792,1pctCO2,r1i1p1f1
6,287.0010550810861,238.6271217265229,1pctCO2,r1i1p1f1
7,287.0950277073573,238.19368768716208,1pctCO2,r1i1p1f1
8,286.8526409608905,237.2056644763055,1pctCO2,r1i1p1f1
9,286.77963486923016,238.0521927169668,1pctCO2,r1i1p1f1
10,286.90359026975364,237.27818494430423,1pctCO2,r1i1p1f1
11,287.07177151931927,236.43371120364094,1pctCO2,r1i1p1f1
12,287.12876308704506,238.14482526176204,1pctCO2,r1i1p1f1
13,287.1576907206747,237.26806920489312,1pctCO2,r1i1p1f1
14,287.0575295589446,237.8370880574282,1pctCO2,r1i1p1f1
15,286.9745295910386,237.0565623164618,1pctCO2,r1i1p1f1
16,287.1816815616546,237.17557475025896,1pctCO2,r1i1p1f1
17,286.9957608693333,238.32543034306698,1pctCO2,r1i1p1f1
18,286.77075293768974,237.0852050847478,1pctCO2,r1i1p1f1
19,287.13593941458356,237.50655559879846,1pctCO2,r1i1p1f1
20,287.3102134666699,237.27497952835577,1pctCO2,r1i1p1f1
21,287.3512896142629,236.92217178671584,1pctCO2,r1i1p1f1
22,287.125558689592,236.89239255052524,1pctCO2,r1i1p1f1
23,286.9367886614915,236.66994271828221,1pctCO2,r1i1p1f1
24,287.26083791019244,238.19784450173256,1pctCO2,r1i1p1f1
25,287.55376307967305,238.42544724276235,1pctCO2,r1i1p1f1
26,287.5066770368049,238.07539053466462,1pctCO2,r1i1p1f1
27,287.56845737275967,238.35110818767626,1pctCO2,r1i1p1f1
28,287.6017925552027,238.19620512479463,1pctCO2,r1i1p1f1
29,287.3930765354468,237.29390729996607,1pctCO2,r1i1p1f1
30,287.37386554688817,237.67706865053023,1pctCO2,r1i1p1f1
31,287.49556709537194,238.04233015189232,1pctCO2,r1i1p1f1
32,287.78305683556727,238.67931709833888,1pctCO2,r1i1p1f1
33,287.58778332370724,238.08642870648532,1pctCO2,r1i1p1f1
34,287.47529539042273,238.3873390497739,1pctCO2,r1i1p1f1
35,287.58767747890033,237.49227297043475,1pctCO2,r1i1p1f1
36,287.7425547761223,237.9872099156659,1pctCO2,r1i1p1f1
37,287.5551045225856,238.05678214949725,1pctCO2,r1i1p1f1
38,287.59465037233076,237.30198603617413,1pctCO2,r1i1p1f1
39,287.8121766548701,237.31496520494156,1pctCO2,r1i1p1f1
40,287.91092461022157,237.83828139936065,1pctCO2,r1i1p1f1
41,287.6642980138383,237.21414718945,1pctCO2,r1i1p1f1
42,287.5595683296094,237.11719232071331,1pctCO2,r1i1p1f1
43,287.82361667139133,238.0745982858748,1pctCO2,r1i1p1f1
44,288.0513537554756,238.2493436607762,1pctCO2,r1i1p1f1
45,288.05079017341416,238.6245496819021,1pctCO2,r1i1p1f1
46,287.98672257512976,238.20598422791858,1pctCO2,r1i1p1f1
47,287.7949973051581,238.81351148366178,1pctCO2,r1i1p1f1
48,288.0222231885033,238.50423213745034,1pctCO2,r1i1p1f1
49,288.23295906694653,239.19883485656615,1pctCO2,r1i1p1f1
50,288.1105974033375,239.06777042221088,1pctCO2,r1i1p1f1
51,288.19484177095524,238.78357218378088,1pctCO2,r1i1p1f1
52,288.3190937050669,239.18979132663418,1pctCO2,r1i1p1f1
53,288.2713732182272,239.34009491459713,1pctCO2,r1i1p1f1
54,288.2679613688221,238.8553952405498,1pctCO2,r1i1p1f1
55,288.1374922869166,238.40075604558865,1pctCO2,r1i1p1f1
56,288.1845240242024,238.08960115165576,1pctCO2,r1i1p1f1
57,288.38072456753514,238.97318812049997,1pctCO2,r1i1p1f1
58,288.23322927847875,239.20905143448704,1pctCO2,r1i1p1f1
59,288.10711543099376,238.59048943184652,1pctCO2,r1i1p1f1
60,288.3057267475715,238.96764400187746,1pctCO2,r1i1p1f1
61,288.65253386281137,239.08321212955235,1pctCO2,r1i1p1f1
62,288.33242892952757,238.75042608465034,1pctCO2,r1i1p1f1
63,288.2726886320813,239.17479269523568,1pctCO2,r1i1p1f1
64,288.55769239563836,238.1502111285349,1pctCO2,r1i1p1f1
65,288.63064138429803,239.78599843299912,1pctCO2,r1i1p1f1
66,288.62922203089096,239.9779147836341,1pctCO2,r1i1p1f1
67,288.630364558574,238.78261994318825,1pctCO2,r1i1p1f1
68,288.5378227026657,238.9496135298035,1pctCO2,r1i1p1f1
69,288.6469575571988,239.37495238610109,1pctCO2,r1i1p1f1
70,288.8258994998238,239.48388906338718,1pctCO2,r1i1p1f1
71,288.3523484751188,238.8586068048463,1pctCO2,r1i1p1f1
72,288.5537573284884,239.67652541783983,1pctCO2,r1i1p1f1
73,288.8947684624007,239.5914601431308,1pctCO2,r1i1p1f1
74,288.9367154526156,239.73793340955132,1pctCO2,r1i1p1f1
75,288.78128422369184,239.21178138231645,1pctCO2,r1i1p1f1
76,288.7184961468209,239.63678418683304,1pctCO2,r1i1p1f1
77,288.8632030513269,239.7555710621061,1pctCO2,r1i1p1f1
78,288.96679801201464,240.38498698646814,1pctCO2,r1i1p1f1
79,288.6918113395068,239.9842361339234,1pctCO2,r1i1p1f1
80,288.64389650594734,238.985391061739,1pctCO2,r1i1p1f1
81,288.7844451652511,239.40896411345838,1pctCO2,r1i1p1f1
82,289.0509542936549,239.74447513136184,1pctCO2,r1i1p1f1
83,288.8171987535805,239.95152382021487,1pctCO2,r1i1p1f1
84,288.4643918922033,238.970488472704,1pctCO2,r1i1p1f1
85,288.6413395473805,239.3369363007605,1pctCO2,r1i1p1f1
86,288.8656250153934,239.9432964179049,1pctCO2,r1i1p1f1
87,288.66160544499263,239.97500163396379,1pctCO2,r1i1p1f1
88,288.6155628305603,240.23721258978816,1pctCO2,r1i1p1f1
89,288.7650666747528,239.88515773065015,1pctCO2,r1i1p1f1
90,288.93156119540345,239.84329810119442,1pctCO2,r1i1p1f1
91,288.77354439710496,239.17703922623483,1pctCO2,r1i1p1f1
92,288.8080544846395,241.30078750423036,1pctCO2,r1i1p1f1
93,288.93787448834155,240.38163774178676,1pctCO2,r1i1p1f1
94,288.86708301796523,239.92410768728877,1pctCO2,r1i1p1f1
95,288.6449062364444,239.3981645386383,1pctCO2,r1i1p1f1
96,288.62343020314546,239.30803360310247,1pctCO2,r1i1p1f1
97,288.81478274101977,239.05395041147654,1pctCO2,r1i1p1f1
98,288.82018571324915,240.4794642198513,1pctCO2,r1i1p1f1
99,288.81382719428814,239.64112494269514,1pctCO2,r1i1p1f1
100,288.68668769228407,239.94824445620003,1pctCO2,r1i1p1f1
101,288.56262277073733,239.7862745551912,1pctCO2,r1i1p1f1
102,288.66763875273665,239.82186462330003,1pctCO2,r1i1p1f1
103,289.02251041324877,240.27998797644076,1pctCO2,r1i1p1f1
104,288.93940846654175,240.3276981924704,1pctCO2,r1i1p1f1
105,288.7889511770218,239.5682704940328,1pctCO2,r1i1p1f1
106,288.8226663930192,239.11164235439406,1pctCO2,r1i1p1f1
107,288.87409837773475,240.1043071335857,1pctCO2,r1i1p1f1
108,288.5567122393313,239.12491849574175,1pctCO2,r1i1p1f1
109,288.6905122319792,239.25854989552727,1pctCO2,r1i1p1f1
110,289.04123976970607,240.6811757480926,1pctCO2,r1i1p1f1
111,288.96136578511965,239.43233654380606,1pctCO2,r1i1p1f1
