year,tas_global,tas_ais,scenario,member
1,287.02680310474517,239.0176207494197,1pctCO2,r1i1p1f1
2,287.12288062153186,238.95390996672768,1pctCO2,r1i1p1f1
3,286.8269030269028,238.13434152209794,1pctCO2,r1i1p1f1
4,286.8572391561097,238.27555674402922,1pctCO2,r1i1p1f1
5,286.88413458523337,238.59714340974176,1pctCO2,r1i1p1f1
6,286.96315739882954,238.39996110864752,1pctCO2,r1i1p1f1
7,287.27716375980947,238.92352767770888,1pctCO2,r1i1p1f1
8,287.24242715006335,239.37334987445686,1pctCO2,r1i1p1f1
9,287.02092755468016,238.93958111209628,1pctCO2,r1i1p1f1
10,287.11585137110603,238.84273024140072,1pctCO2,r1i1p1f1
11,287.0417639144348,238.89904204422257,1pctCO2,r1i1p1f1
12,287.13203116479934,238.37474797956298,1pctCO2,r1i1p1f1
13,287.21613366859697,237.6942342737655,1pctCO2,r1i1p1f1
14,287.2858412581039,238.55571857073974,1pctCO2,r1i1p1f1
15,287.21941180218323,238.46213619122813,1pctCO2,r1i1p1f1
16,287.11851071798776,238.25030620706423,1pctCO2,r1i1p1f1
17,287.1570077950807,238.7192034098106,1pctCO2,r1i1p1f1
18,287.2607822763496,239.10986740367125,1pctCO2,r1i1p1f1
19,287.3443064867536,238.767627076488,1pctCO2,r1i1p1f1
20,287.3099841233825,238.3451415443976,1pctCO2,r1i1p1f1
21,287.53359658376337,238.562105417684,1pctCO2,r1i1p1f1
22,287.7151596060499,238.9233720478105,1pctCO2,r1i1p1f1
23,287.59002437696006,238.87090204604212,1pctCO2,r1i1p1f1
24,287.459819222374,238.78502448619872,1pctCO2,r1i1p1f1
25,287.4446943002105,238.79098937013876,1pctCO2,r1i1p1f1
26,287.5336718687352,238.58730409437499,1pctCO2,r1i1p1f1
27,287.56069227118246,238.37545866759822,1pctCO2,r1i1p1f1
28,287.798662382165,239.58895349611515,1pctCO2,r1i1p1f1
29,287.73049857599136,239.58058355811286,1pctCO2,r1i1p1f1
30,287.4538926802566,239.22031700084244,1pctCO2,r1i1p1f1
31,287.34360592285594,239.34903699793955,1pctCO2,r1i1p1f1
32,287.5847573384568,239.27661578476864,1pctCO2,r1i1p1f1
33,287.6909676457672,239.15589303099546,1pctCO2,r1i1p1f1
34,287.75961060156436,239.26494534710167,1pctCO2,r1i1p1f1
35,287.7708547856823,239.9075106897517,1pctCO2,r1i1p1f1
36,287.80988269880794,239.61531339153646,1pctCO2,r1i1p1f1
37,287.8720225943575,238.84953000865914,1pctCO2,r1i1p1f1
38,287.9003369111774,239.00596927315792,1pctCO2,r1i1p1f1
39,287.9765325116851,239.32926583116952,1pctCO2,r1i1p1f1
40,287.9365322231308,240.32408602402253,1pctCO2,r1i1p1f1
41,287.89294018198797,238.87710483381093,1pctCO2,r1i1p1f1
42,287.84472757373146,238.9471013827536,1pctCO2,r1i1p1f1
43,288.12555330910334,239.0459780560688,1pctCO2,r1i1p1f1
44,288.21750535685345,239.60773480493873,1pctCO2,r1i1p1f1
45,287.9739495945631,239.27274883252318,1pctCO2,r1i1p1f1
46,287.9650929205916,239.7637836897746,1pctCO2,r1i1p1f1
47,288.15491738068556,240.23348779920588,1pctCO2,r1i1p1f1
48,288.35404396952504,239.75437901656915,1pctCO2,r1i1p1f1
49,288.5166333777168,240.19816006940658,1pctCO2,r1i1p1f1
50,288.21022560861405,240.3953899221594,1pctCO2,r1i1p1f1
51,288.15626561522225,239.74674566414942,1pctCO2,r1i1p1f1
52,288.2224966120568,239.81685086644242,1pctCO2,r1i1p1f1
53,288.3307131080192,239.97983645501193,1pctCO2,r1i1p1f1
54,288.42852965986907,239.57862212859362,1pctCO2,r1i1p1f1
55,288.3241740221549,239.5458282351646,1pctCO2,r1i1p1f1
56,288.09122548756375,239.7904395686775,1pctCO2,r1i1p1f1
57,288.10222009302805,239.90303552855468,1pctCO2,r1i1p1f1
58,288.26510230850295,240.23094934056564,1pctCO2,r1i1p1f1
59,288.3851799294464,240.0878267395804,1pctCO2,r1i1p1f1
60,288.38594691255673,239.71503685087524,1pctCO2,r1i1p1f1
61,288.3358627217537,239.9361883552261,1pctCO2,r1i1p1f1
62,288.48468596335044,240.27243635893254,1pctCO2,r1i1p1f1
63,288.46445745088516,239.98649315578004,1pctCO2,r1i1p1f1
64,288.5755999834893,239.8041269902789,1pctCO2,r1i1p1f1
65,288.8855919757926,240.0668898045357,1pctCO2,r1i1p1f1
66,288.78440660177915,240.66214729389336,1pctCO2,r1i1p1f1
67,288.46245432791176,239.98441309528553,1pctCO2,r1i1p1f1
68,288.3137574103023,240.10405543586322,1pctCO2,r1i1p1f1
69,288.4704628853472,240.00550169825146,1pctCO2,r1i1p1f1
70,288.7171705514364,240.04140223902982,1pctCO2,r1i1p1f1
71,288.7195225717523,240.5726970577527,1pctCO2,r1i1p1f1
72,288.69500795212974,240.62694006585318,1pctCO2,r1i1p1f1
73,288.83085342105727,240.03546496018677,1pctCO2,r1i1p1f1
74,289.0618714051244,241.19429987455763,1pctCO2,r1i1p1f1
75,288.9786325297056,240.26119181691644,1pctCO2,r1i1p1f1
76,288.94404993545663,241.1595081084658,1pctCO2,r1i1p1f1
77,288.98197741514684,240.8329153984461,1pctCO2,r1i1p1f1
78,288.9388439875368,241.68379541536217,1pctCO2,r1i1p1f1
79,289.0088958925115,240.7854194447435,1pctCO2,r1i1p1f1
80,289.294639292583,241.0648037132178,1pctCO2,r1i1p1f1
81,289.32061989828424,241.36326055336812,1pctCO2,r1i1p1f1
82,288.9705202019986,240.7084895016187,1pctCO2,r1i1p1f1
83,288.9753528835317,241.1583365207037,1pctCO2,r1i1p1f1
84,289.18293552169513,240.70380816270747,1pctCO2,r1i1p1f1
85,289.52664519053366,241.21941331218915,1pctCO2,r1i1p1f1
86,289.7540268577953,241.77266792735094,1pctCO2,r1i1p1f1
87,289.37560633519496,241.64305013610667,1pctCO2,r1i1p1f1
88,289.2758960202393,241.14828990134527,1pctCO2,r1i1p1f1
89,289.45697881744053,241.37386218924888,1pctCO2,r1i1p1f1
90,289.55183974630575,241.15383895694836,1pctCO2,r1i1p1f1
91,289.4620621998149,240.58892082975206,1pctCO2,r1i1p1f1
92,289.60252311699077,242.08449139428907,1pctCO2,r1i1p1f1
93,289.7211821690663,240.90903920328446,1pctCO2,r1i1p1f1
94,289.78085833768813,241.6458300008017,1pctCO2,r1i1p1f1
95,289.79959149923155,241.5720346470767,1pctCO2,r1i1p1f1
96,289.9898038349226,241.3461425396952,1pctCO2,r1i1p1f1
97,290.09065413775585,242.09009726680975,1pctCO2,r1i1p1f1
98,289.87071378229,241.4981000751288,1pctCO2,r1i1p1f1
99,289.92000888829875,241.16786488689408,1pctCO2,r1i1p1f1
100,290.18498539640626,241.76213191288994,1pctCO2,r1i1p1f1
101,290.18239926433097,241.768024759407,1pctCO2,r1i1p1f1
102,290.2096027712744,241.96692181328177,1pctCO2,r1i1p1f1
103,290.31195652782964,241.65077218566503,1pctCO2,r1i1p1f1
104,290.5967977415553,242.5314434656092,1pctCO2,r1i1p1f1
105,290.469390807563,242.75471122679795,1pctCO2,r1i1p1f1
