year,tas_sh,tas_nh,scenario
1850,285.68706505223054,288.1044812933341,historical
1851,285.5427710029989,287.87687670883736,historical
1852,285.62292181095154,288.0427095151964,historical
1853,285.62393837374424,287.92305645857243,historical
1854,285.675943408516,287.8332066579872,historical
1855,285.7778170021474,288.04893567170507,historical
1856,285.81109044185007,288.19186819020007,historical
1857,285.8230715562726,288.1495698789317,historical
1858,285.65985060067,287.9485506470084,historical
1859,285.8402702544384,288.05584978395643,historical
1860,285.80613660486273,288.0627598865582,historical
1861,285.74470585283933,287.77016652580073,historical
1862,285.77090359274297,287.5850556677518,historical
1863,285.81680987734535,287.76638909666207,historical
1864,285.95469238538254,287.768255412464,historical
1865,285.96357012130863,287.8544268595757,historical
1866,286.01071792278975,288.1584658340796,historical
1867,285.9807970695436,288.1934202522234,historical
1868,285.87970456582633,288.2354990113916,historical
1869,285.8274485855151,287.9274088686795,historical
1870,285.88997803125295,288.0818835968881,historical
1871,285.9127039984899,288.1603743970394,historical
1872,285.79859367386166,287.93198075271255,historical
1873,285.8794160422493,288.02980383000414,historical
1874,286.0843651981235,287.94441758873097,historical
1875,285.91850543448385,287.93993681662045,historical
1876,285.76893701675976,288.0262254743698,historical
1877,285.9233800665452,288.01846218903387,historical
1878,286.0716075689435,288.3258664814861,historical
1879,286.26378139782037,288.3276607494308,historical
1880,286.0028692172523,288.11169338112313,historical
1881,285.88946713820496,288.0794247455961,historical
1882,285.98001276998315,288.392825869007,historical
1883,285.9496136088572,288.17725221012444,historical
1884,285.9353173557576,287.72829306854874,historical
1885,286.09308665239485,287.77668470198495,historical
1886,286.0408782916916,287.9333693953668,historical
1887,285.94902377853293,287.94324648699256,historical
1888,285.8892817452505,287.75138317046833,historical
1889,285.815607560709,287.8161278878336,historical
1890,285.86346722717553,287.91820640538964,historical
1891,285.9247076718324,287.87083075855526,historical
1892,285.9368185184503,287.8448403265647,historical
1893,285.9672191100445,287.9976986676699,historical
1894,285.97876191481475,287.98000721136435,historical
1895,285.84740357646893,287.9826739822862,historical
1896,285.93549754701667,288.0128331212464,historical
1897,286.07018443349824,288.18752413037214,historical
1898,286.3410119550648,288.26199658349134,historical
1899,286.13422295070086,288.24098352733927,historical
1900,286.07997896909285,288.16781305185344,historical
1901,286.0417926699625,287.9727501135632,historical
1902,285.83581355690563,287.8012572620904,historical
1903,286.0329013531724,287.89125081745783,historical
1904,286.17955376892854,287.99037989890434,historical
1905,286.0977531958418,288.0486922360272,historical
1906,286.17558113307973,288.1187519021834,historical
1907,285.9808716475449,287.92872229344545,historical
1908,285.9063232728926,287.69103904709084,historical
1909,285.99726500200325,287.9365291539709,historical
1910,286.0264217909745,287.9198574010001,historical
1911,286.08804669025295,288.0140658667373,historical
1912,286.0883092283742,287.8737788518075,historical
1913,286.1063223036088,287.86174030205956,historical
1914,286.02871063311363,287.91180310839786,historical
1915,286.0650957145871,287.8552656583262,historical
1916,286.1684290461814,287.95438140819283,historical
1917,286.2280002067196,288.00613916523355,historical
1918,286.2810321380175,287.955312829062,historical
1919,286.16701403735806,287.90392669935494,historical
