year,member,tas_global,tas_ais,scenario
2015,r1i1p1f1,288.37706517668045,239.46211146960968,ssp119
2016,r1i1p1f1,288.3609358483801,239.0234619066599,ssp119
2017,r1i1p1f1,288.4302263086568,239.2965288464147,ssp119
2018,r1i1p1f1,288.52464993745775,239.3393152366733,ssp119
2019,r1i1p1f1,288.4460630641935,238.72948689370827,ssp119
2020,r1i1p1f1,288.5891995853406,239.84114909115186,ssp119
2021,r1i1p1f1,288.70980049801756,238.89437322229705,ssp119
2022,r1i1p1f1,288.71289316899936,239.08854017256837,ssp119
2023,r1i1p1f1,288.6707623206041,239.17384556776733,ssp119
2024,r1i1p1f1,288.7334901426816,238.94655986401318,ssp119
2025,r1i1p1f1,288.85438615988886,240.03052337116458,ssp119
2026,r1i1p1f1,288.8083980519551,239.92241791897698,ssp119
2027,r1i1p1f1,288.8271402086534,239.9149278954225,ssp119
2028,r1i1p1f1,288.88100193942313,239.65724472654804,ssp119
2029,r1i1p1f1,288.8442279152909,240.64957688117312,ssp119
2030,r1i1p1f1,288.85980987425773,239.51083868851566,ssp119
2031,r1i1p1f1,288.98217549175644,239.4282343222567,ssp119
2032,r1i1p1f1,288.944709245261,240.1891080815887,ssp119
2033,r1i1p1f1,288.9361910089562,239.2481536808184,ssp119
2034,r1i1p1f1,289.01230198058744,239.8976914818952,ssp119
2035,r1i1p1f1,288.8670608358087,240.16093394259963,ssp119
2036,r1i1p1f1,288.91970874342906,239.464403298451,ssp119
2037,r1i1p1f1,289.0296517696197,238.93127056740747,ssp119
2038,r1i1p1f1,289.14716014448413,240.44402884138344,ssp119
2039,r1i1p1f1,288.96132241095376,240.42116189725795,ssp119
2040,r1i1p1f1,288.9064782241405,239.44752066734674,ssp119
2041,r1i1p1f1,289.1013767118529,239.55052990362506,ssp119
2042,r1i1p1f1,289.0959053855981,239.98952354391983,ssp119
2043,r1i1p1f1,289.1403922431695,240.3401044075996,ssp119
2044,r1i1p1f1,289.00406425851867,239.89892457022913,ssp119
2045,r1i1p1f1,289.2230420171599,239.9633629657032,ssp119
2046,r1i1p1f1,289.09760143456833,240.06360828376214,ssp119
2047,r1i1p1f1,289.1507964638735,240.55822235057036,ssp119
2048,r1i1p1f1,289.0892427613733,239.48502849507918,ssp119
2049,r1i1p1f1,288.95470001285145,240.04834434364915,ssp119
2050,r1i1p1f1,289.07025432653296,239.86841903080492,ssp119
2051,r1i1p1f1,289.2253478391738,239.87819726016477,ssp119
2052,r1i1p1f1,289.1624437956703,240.09369964809042,ssp119
2053,r1i1p1f1,289.0666296500892,240.07934177095535,ssp119
2054,r1i1p1f1,289.08663515119906,239.98731686695598,ssp119
2055,r1i1p1f1,289.1749113369416,239.43967859392615,ssp119
2056,r1i1p1f1,289.03706102843114,239.46744654951215,ssp119
2057,r1i1p1f1,289.06348597713423,239.7834117920898,ssp119
2058,r1i1p1f1,289.0484116553708,239.6055640985382,ssp119
2059,r1i1p1f1,289.10595227077226,239.4570882839767,ssp119
2060,r1i1p1f1,289.2340093901249,238.9338532629395,ssp119
2061,r1i1p1f1,289.1725931844488,240.0722743485494,ssp119
2062,r1i1p1f1,289.108561849297,239.62785075107405,ssp119
2063,r1i1p1f1,288.9761656421846,240.21392673807676,ssp119
2064,r1i1p1f1,289.16135466955956,238.79635645826934,ssp119
2065,r1i1p1f1,289.31465078534205,239.42099467703633,ssp119
2066,r1i1p1f1,289.2276270773468,239.84019003487492,ssp119
2067,r1i1p1f1,289.1482747655705,239.1262909870032,ssp119
2068,r1i1p1f1,289.04647018654424,240.0071185263498,ssp119
2069,r1i1p1f1,289.0641740121484,240.4845306582514,ssp119
2070,r1i1p1f1,289.0417642571404,240.0041342142569,ssp119
2071,r1i1p1f1,289.12341702834146,239.55541866954943,ssp119
2072,r1i1p1f1,289.00003002055917,240.04279641503638,ssp119
2073,r1i1p1f1,288.97560010802613,239.05538091782208,ssp119
2074,r1i1p1f1,288.94133308527944,238.98885242386723,ssp119
2075,r1i1p1f1,288.85316734668646,239.93960809914975,ssp119
2076,r1i1p1f1,288.9416794524728,239.7082501760613,ssp119
2077,r1i1p1f1,289.11642764900523,239.45086650340588,ssp119
2078,r1i1p1f1,289.0423328925253,239.35914357422777,ssp119
2079,r1i1p1f1,289.0733981227186,239.08540993147568,ssp119
2080,r1i1p1f1,289.2139438666773,239.93587468929923,ssp119
2081,r1i1p1f1,289.05230144247935,238.5651356928915,ssp119
2082,r1i1p1f1,288.99968988520254,240.10632673892272,ssp119
2083,r1i1p1f1,288.9613170849508,239.7986953910526,ssp119
2084,r1i1p1f1,289.04973395893967,239.07635552257247,ssp119
2085,r1i1p1f1,288.9792079380165,239.008248774936,ssp119
2086,r1i1p1f1,288.797711297945,239.56298054294595,ssp119
2087,r1i1p1f1,288.8528814857096,238.9363988579952,ssp119
2088,r1i1p1f1,288.9224507795169,240.5599087406712,ssp119
2089,r1i1p1f1,288.9514325939694,239.33730188612174,ssp119
2090,r1i1p1f1,288.87071391913196,239.80575448978783,ssp119
2091,r1i1p1f1,288.7838308719993,238.82037905895248,ssp119
2092,r1i1p1f1,288.9530213386688,239.78772004060573,ssp119
2093,r1i1p1f1,288.9690386703047,239.03473184183053,ssp119
2094,r1i1p1f1,288.9173123218954,239.09426528301412,ssp119
2095,r1i1p1f1,288.90850760028735,239.5739400991678,ssp119
2096,r1i1p1f1,288.9111283674615,239.1388874547551,ssp119
2097,r1i1p1f1,288.79283219097437,239.14440735292845,ssp119
2098,r1i1p1f1,288.8066528155982,239.4780361820437,ssp119
2099,r1i1p1f1,288.9644765335587,238.65952372736209,ssp119
2100,r1i1p1f1,289.0396614339389,239.56778911469084,ssp119
2015,r1i1p1f1,288.2652241792147,239.4978382333108,ssp126
2016,r1i1p1f1,288.29471056916697,238.66646631567122,ssp126
2017,r1i1p1f1,288.513605953895,237.8619040159001,ssp126
2018,r1i1p1f1,288.42301515125644,239.1864681057945,ssp126
2019,r1i1p1f1,288.3576919911614,238.91334039594204,ssp126
2020,r1i1p1f1,288.3407739573573,238.91858542729463,ssp126
2021,r1i1p1f1,288.35513404104614,239.01080977599375,ssp126
2022,r1i1p1f1,288.4246157882226,239.060674390568,ssp126
2023,r1i1p1f1,288.7645474058708,239.50394028519688,ssp126
2024,r1i1p1f1,288.8479557709131,239.2475620291295,ssp126
2025,r1i1p1f1,288.6809517829257,239.41145772931588,ssp126
2026,r1i1p1f1,288.7912924083549,240.18076196967007,ssp126
2027,r1i1p1f1,288.7312703355939,239.47011350919357,ssp126
2028,r1i1p1f1,288.8132713875991,240.52869949577007,ssp126
2029,r1i1p1f1,288.7598562844166,239.24357932788453,ssp126
2030,r1i1p1f1,288.964208075479,239.54001816288812,ssp126
2031,r1i1p1f1,289.0008281703674,239.67111404633377,ssp126
2032,r1i1p1f1,289.06508221985587,240.08925963723223,ssp126
2033,r1i1p1f1,289.0921496213596,240.1452122037401,ssp126
2034,r1i1p1f1,289.0677647889658,239.61239449814414,ssp126
2035,r1i1p1f1,289.1141190566585,239.38406960021786,ssp126
2036,r1i1p1f1,289.19150502321105,240.00445258567115,ssp126
2037,r1i1p1f1,289.11801952609346,239.39598336220712,ssp126
2038,r1i1p1f1,289.2258426175318,240.35779135704522,ssp126
2039,r1i1p1f1,289.27946343403653,240.60305857344454,ssp126
2040,r1i1p1f1,289.23057567364606,239.90826963439017,ssp126
2041,r1i1p1f1,289.23341071617466,239.89706709422438,ssp126
2042,r1i1p1f1,289.32347573856845,240.00962796183035,ssp126
2043,r1i1p1f1,289.34341575020153,239.9839613128428,ssp126
2044,r1i1p1f1,289.21825685005075,239.8610781655753,ssp126
2045,r1i1p1f1,289.30134669574835,239.64641727545256,ssp126
2046,r1i1p1f1,289.5382906459788,238.98437383125275,ssp126
2047,r1i1p1f1,289.4270803281809,240.91658226752767,ssp126
2048,r1i1p1f1,289.2553926274166,239.25315703788772,ssp126
2049,r1i1p1f1,289.4161955354987,240.17918216965765,ssp126
2050,r1i1p1f1,289.34686746655734,240.1329154876546,ssp126
2051,r1i1p1f1,289.1790307482995,240.25235551831233,ssp126
2052,r1i1p1f1,289.4307167047344,240.40490309768276,ssp126
2053,r1i1p1f1,289.6040718736824,239.9014142594839,ssp126
2054,r1i1p1f1,289.5300638684798,239.93866661964364,ssp126
2055,r1i1p1f1,289.5027741136471,239.69349959778475,ssp126
2056,r1i1p1f1,289.66579771373483,240.44566756690364,ssp126
2057,r1i1p1f1,289.6899035912976,239.89150174160594,ssp126
2058,r1i1p1f1,289.52181163445374,240.502043441892,ssp126
2059,r1i1p1f1,289.56687771947367,240.51673359672262,ssp126
2060,r1i1p1f1,289.69079051911064,239.94986205944952,ssp126
2061,r1i1p1f1,289.59224807540306,239.31739296257243,ssp126
2062,r1i1p1f1,289.66563636539064,239.87330386571375,ssp126
2063,r1i1p1f1,289.71562452332927,239.81853985313302,ssp126
2064,r1i1p1f1,289.6551193579677,239.92511133348984,ssp126
2065,r1i1p1f1,289.53258919409404,239.19075443608534,ssp126
2066,r1i1p1f1,289.60714824121226,239.64923577162486,ssp126
2067,r1i1p1f1,289.5527724209461,239.96071789771972,ssp126
2068,r1i1p1f1,289.5325450845753,240.35671938930943,ssp126
2069,r1i1p1f1,289.69612911096056,240.44237386681007,ssp126
2070,r1i1p1f1,289.71457705974257,240.66164819985084,ssp126
2071,r1i1p1f1,289.62413568673253,240.04567820550722,ssp126
2072,r1i1p1f1,289.61759854467385,240.5113632552462,ssp126
2073,r1i1p1f1,289.6757819859991,240.04690434429895,ssp126
2074,r1i1p1f1,289.7270783744859,240.7043312597333,ssp126
2075,r1i1p1f1,289.6415418879816,239.88216467861565,ssp126
2076,r1i1p1f1,289.5728664351568,240.0979181167064,ssp126
2077,r1i1p1f1,289.61084768893113,240.66733788825078,ssp126
2078,r1i1p1f1,289.6596895125117,240.28787539881384,ssp126
2079,r1i1p1f1,289.65837496675744,240.11112011447705,ssp126
2080,r1i1p1f1,289.63480512080287,241.04703797361194,ssp126
2081,r1i1p1f1,289.564833611149,239.96678190038625,ssp126
2082,r1i1p1f1,289.65403868729646,241.1742167616942,ssp126
2083,r1i1p1f1,289.5331450834876,240.14099853821565,ssp126
2084,r1i1p1f1,289.6053625934703,239.6598194159655,ssp126
2085,r1i1p1f1,289.8528681055824,240.75921774213174,ssp126
2086,r1i1p1f1,289.87195333917504,240.02979306738493,ssp126
2087,r1i1p1f1,289.5241012373998,241.28126329869596,ssp126
2088,r1i1p1f1,289.3567852276246,240.5219460713077,ssp126
2089,r1i1p1f1,289.4867342623284,239.78767194895735,ssp126
2090,r1i1p1f1,289.54312452763776,239.3477327861169,ssp126
2091,r1i1p1f1,289.534554109115,239.8555096105351,ssp126
2092,r1i1p1f1,289.3770837295142,240.15824152283864,ssp126
2093,r1i1p1f1,289.5197496357422,239.98979900391842,ssp126
2094,r1i1p1f1,289.50245261885084,240.44134312393112,ssp126
2095,r1i1p1f1,289.39859024167134,240.28848846766235,ssp126
2096,r1i1p1f1,289.5640742829069,239.6084929215799,ssp126
2097,r1i1p1f1,289.508601893387,240.27307848483647,ssp126
2098,r1i1p1f1,289.388617966157,241.12645756202724,ssp126
2099,r1i1p1f1,289.56395555909893,239.69649097038766,ssp126
2100,r1i1p1f1,289.6934552967414,239.7146221226888,ssp126
2101,r1i1p1f1,289.6746898356099,240.67154949004302,ssp126
2102,r1i1p1f1,289.5575823476074,240.6283577468792,ssp126
2103,r1i1p1f1,289.4866263974319,240.6079132736531,ssp126
2104,r1i1p1f1,289.4169840708516,240.10156385494935,ssp126
2105,r1i1p1f1,289.48210421084116,240.7630164487222,ssp126
2106,r1i1p1f1,289.4534949996075,239.7822167188232,ssp126
2107,r1i1p1f1,289.4761773737413,240.4595650229052,ssp126
2108,r1i1p1f1,289.43159937744804,240.13581322846903,ssp126
2109,r1i1p1f1,289.512996174016,240.12294270193786,ssp126
2110,r1i1p1f1,289.408188763176,239.8003440213308,ssp126
2111,r1i1p1f1,289.3703846533254,240.40153587957687,ssp126
2112,r1i1p1f1,289.37161728567827,239.85145874854754,ssp126
2113,r1i1p1f1,289.3396563137348,239.3261118563575,ssp126
2114,r1i1p1f1,289.35799162846945,239.81889746729516,ssp126
2115,r1i1p1f1,289.3432439465434,240.462475598342,ssp126
2116,r1i1p1f1,289.17017200725564,240.3634776127407,ssp126
2117,r1i1p1f1,289.24044106411515,240.3863581775,ssp126
2118,r1i1p1f1,289.3148717951714,239.6725264434768,ssp126
2119,r1i1p1f1,289.28433311445826,240.18551164562456,ssp126
2120,r1i1p1f1,289.3777357291839,239.49450249283825,ssp126
2121,r1i1p1f1,289.5564891559968,239.55015074797325,ssp126
2122,r1i1p1f1,289.4203769862586,240.13659121498125,ssp126
2123,r1i1p1f1,289.2534085750506,239.6281897746414,ssp126
2124,r1i1p1f1,289.2958609514136,238.8115437774083,ssp126
2125,r1i1p1f1,289.42741550010106,239.88921315123787,ssp126
2126,r1i1p1f1,289.5103593935403,239.75243667963085,ssp126
2127,r1i1p1f1,289.26423710052575,240.0558912079451,ssp126
2128,r1i1p1f1,289.1325927766839,239.82926747445276,ssp126
2129,r1i1p1f1,289.3154654249732,240.2629741638336,ssp126
2130,r1i1p1f1,289.33430838063254,240.11067460746966,ssp126
2131,r1i1p1f1,289.2308028250862,240.2805045096315,ssp126
2132,r1i1p1f1,289.1922493396814,240.15969048894306,ssp126
2133,r1i1p1f1,289.12810826434617,239.59617003907337,ssp126
2134,r1i1p1f1,289.2393395179105,239.3434033797512,ssp126
2135,r1i1p1f1,289.34156492299803,239.9614800558144,ssp126
2136,r1i1p1f1,289.37028839230203,240.27378524351911,ssp126
2137,r1i1p1f1,289.26327829804154,240.53300033977064,ssp126
2138,r1i1p1f1,289.28885622546585,240.021747739481,ssp126
2139,r1i1p1f1,289.14411956080573,239.1916356341115,ssp126
2140,r1i1p1f1,289.1118172278488,239.91798267197805,ssp126
2141,r1i1p1f1,289.1791280712089,239.72572247733757,ssp126
2142,r1i1p1f1,289.1246979109144,240.2823075928872,ssp126
2143,r1i1p1f1,289.20421246145514,240.1597304689821,ssp126
2144,r1i1p1f1,289.29301143439665,239.27491443432993,ssp126
2145,r1i1p1f1,289.10926885510423,240.2471024907514,ssp126
2146,r1i1p1f1,289.0670761212963,239.86779558848704,ssp126
2147,r1i1p1f1,289.12382209270066,239.5302545790301,ssp126
2148,r1i1p1f1,289.12787832545865,239.49027042135307,ssp126
2149,r1i1p1f1,289.04721668597415,239.50922368777344,ssp126
2150,r1i1p1f1,289.238055742631,240.51818221532497,ssp126
2151,r1i1p1f1,289.1328500919547,240.44701445287373,ssp126
2152,r1i1p1f1,289.18196465093905,239.60392258000354,ssp126
2153,r1i1p1f1,289.1195049731752,239.868245753032,ssp126
2154,r1i1p1f1,288.9873988821597,239.66880695099636,ssp126
2155,r1i1p1f1,289.05274854185046,239.57782587997175,ssp126
2156,r1i1p1f1,289.17004508472536,239.14303860303903,ssp126
2157,r1i1p1f1,289.065131799686,238.32982132282675,ssp126
2158,r1i1p1f1,289.0527055959434,239.56163864000405,ssp126
2159,r1i1p1f1,289.1377085082123,239.19899659182212,ssp126
2160,r1i1p1f1,289.0606681589062,239.49297814428363,ssp126
2161,r1i1p1f1,288.9695747863891,239.5044203691196,ssp126
2162,r1i1p1f1,289.0467597408449,240.07221329572798,ssp126
2163,r1i1p1f1,289.0605695974014,239.46341127275312,ssp126
2164,r1i1p1f1,289.0935210516291,239.58109055427565,ssp126
2165,r1i1p1f1,288.9844186609697,239.0790778820033,ssp126
2166,r1i1p1f1,289.04338766102217,239.54374322293774,ssp126
2167,r1i1p1f1,289.2270619749249,239.97045495963067,ssp126
2168,r1i1p1f1,288.9418176573364,240.1086950847496,ssp126
2169,r1i1p1f1,288.9117898732772,239.96002063181862,ssp126
2170,r1i1p1f1,288.8718582096667,240.16421051598903,ssp126
2171,r1i1p1f1,288.8741856967627,239.634886466871,ssp126
2172,r1i1p1f1,288.8550611029945,239.4661420358328,ssp126
2173,r1i1p1f1,288.9096876413202,239.14390612768827,ssp126
2174,r1i1p1f1,289.1063014275496,238.75837684359288,ssp126
2175,r1i1p1f1,288.97703335285775,239.94252157967085,ssp126
2176,r1i1p1f1,288.7245981999864,239.12151037052521,ssp126
2177,r1i1p1f1,288.886734468409,240.43320974909838,ssp126
2178,r1i1p1f1,288.88364935634394,239.4987099888387,ssp126
2179,r1i1p1f1,288.8571133800402,239.28740179914416,ssp126
2180,r1i1p1f1,289.11437810169105,239.86029026258097,ssp126
2181,r1i1p1f1,289.0482456484337,239.4101917680165,ssp126
2182,r1i1p1f1,289.02611843761156,239.70481829412157,ssp126
2183,r1i1p1f1,289.08471142836396,240.46223142294653,ssp126
2184,r1i1p1f1,289.037381115972,239.15011628421777,ssp126
2185,r1i1p1f1,288.9140479069532,238.33950377937538,ssp126
2186,r1i1p1f1,288.9278774154707,239.6101192270572,ssp126
2187,r1i1p1f1,289.03283081557305,239.5857061897188,ssp126
2188,r1i1p1f1,289.0441591777952,239.25841204065682,ssp126
2189,r1i1p1f1,289.01417946370407,238.6238641174819,ssp126
2190,r1i1p1f1,289.00061117086744,239.8016596721616,ssp126
2191,r1i1p1f1,288.9312300839504,239.47151932500412,ssp126
2192,r1i1p1f1,288.96206896763164,239.95091374513817,ssp126
2193,r1i1p1f1,289.0647833144117,239.4730740771786,ssp126
2194,r1i1p1f1,289.0131360541946,240.00403784080174,ssp126
2195,r1i1p1f1,289.11198588925373,240.2777049096873,ssp126
2196,r1i1p1f1,289.01902882017447,239.46612641938754,ssp126
2197,r1i1p1f1,288.95990377778713,240.37095389177526,ssp126
2198,r1i1p1f1,288.97492257691874,239.50641043218238,ssp126
2199,r1i1p1f1,288.9257919336774,239.30006562541172,ssp126
2200,r1i1p1f1,288.9054951704319,239.45036579238646,ssp126
2201,r1i1p1f1,289.045330437984,238.96788221689735,ssp126
2202,r1i1p1f1,289.307478681421,238.78095814348876,ssp126
2203,r1i1p1f1,289.14947978023673,239.48087071408713,ssp126
2204,r1i1p1f1,288.9706990808654,239.91741560476322,ssp126
2205,r1i1p1f1,288.93258697464563,240.1360645238837,ssp126
2206,r1i1p1f1,289.20546719891104,239.3119816683801,ssp126
2207,r1i1p1f1,289.2321825409213,239.8229744899003,ssp126
2208,r1i1p1f1,289.09348907747363,239.94088037108344,ssp126
2209,r1i1p1f1,289.0376621985406,239.62023266732396,ssp126
2210,r1i1p1f1,289.0367473024429,239.0294118549416,ssp126
2211,r1i1p1f1,288.95758263467513,239.95218673137842,ssp126
2212,r1i1p1f1,289.02012328890487,239.81054661089405,ssp126
2213,r1i1p1f1,288.8584375150326,240.6461072710495,ssp126
2214,r1i1p1f1,288.9911920696116,239.9967157624141,ssp126
2215,r1i1p1f1,289.10293821176384,239.27214816160745,ssp126
2216,r1i1p1f1,289.02942319409465,239.4647995929126,ssp126
2217,r1i1p1f1,289.08785992150763,240.53330937685064,ssp126
2218,r1i1p1f1,289.00545474341305,239.55155375951307,ssp126
2219,r1i1p1f1,288.82490769622774,240.01649440468523,ssp126
2220,r1i1p1f1,289.02491011119514,240.61671289159798,ssp126
2221,r1i1p1f1,289.0282570159473,239.866995356375,ssp126
2222,r1i1p1f1,289.108773958609,239.29887959833013,ssp126
2223,r1i1p1f1,288.9900030858744,239.55953749872748,ssp126
2224,r1i1p1f1,288.8978981624315,239.38034093882794,ssp126
2225,r1i1p1f1,288.96245613452993,239.44457015062324,ssp126
2226,r1i1p1f1,289.00407861897605,240.39561622640164,ssp126
2227,r1i1p1f1,288.90591554783026,240.63247592562817,ssp126
2228,r1i1p1f1,288.89660622771504,240.2169293914468,ssp126
2229,r1i1p1f1,289.04706559644666,240.25898780907076,ssp126
2230,r1i1p1f1,289.04187139889825,239.70043796393435,ssp126
