year,tas_global,tas_ais,scenario,member
1,286.7825551098393,237.60641896907092,1pctCO2,r1i1p1f1
2,286.98212428718375,237.39997005163403,1pctCO2,r1i1p1f1
3,287.0652958837184,237.2280906899962,1pctCO2,r1i1p1f1
4,286.8754467933064,236.39940428741616,1pctCO2,r1i1p1f1
5,286.91346425175146,237.03202818425837,1pctCO2,r1i1p1f1
6,287.00259426796043,237.6577183516236,1pctCO2,r1i1p1f1
7,287.0981972292031,238.1496252955685,1pctCO2,r1i1p1f1
8,287.108505703013,237.97345473754103,1pctCO2,r1i1p1f1
9,287.1372993704056,237.600889203358,1pctCO2,r1i1p1f1
10,287.11558791701333,237.71835804164314,1pctCO2,r1i1p1f1
11,286.909619624255,237.23459555130847,1pctCO2,r1i1p1f1
12,287.0029181857255,237.52718971335102,1pctCO2,r1i1p1f1
13,287.19246694297163,237.83448451335695,1pctCO2,r1i1p1f1
14,287.1937358143556,237.6486842993026,1pctCO2,r1i1p1f1
15,287.2998556309607,237.92707011899455,1pctCO2,r1i1p1f1
16,287.2336929404895,238.1674724624791,1pctCO2,r1i1p1f1
17,287.31081596430016,237.36637521936166,1pctCO2,r1i1p1f1
18,287.36982789056594,238.07840182023028,1pctCO2,r1i1p1f1
19,287.3521181500992,236.8915165200734,1pctCO2,r1i1p1f1
20,287.4218744495692,238.10232199736222,1pctCO2,r1i1p1f1
21,287.50397563301095,238.2771765110738,1pctCO2,r1i1p1f1
22,287.62762700296173,238.49071264543957,1pctCO2,r1i1p1f1
23,287.61191939316785,238.43581775508324,1pctCO2,r1i1p1f1
24,287.4705677137762,237.94561313298294,1pctCO2,r1i1p1f1
25,287.6516142069378,238.55988619537652,1pctCO2,r1i1p1f1
26,287.6702012605763,237.88436010649573,1pctCO2,r1i1p1f1
27,287.82297684906956,239.61512957694964,1pctCO2,r1i1p1f1
28,287.79038131839206,238.0235140915987,1pctCO2,r1i1p1f1
29,287.60566844255794,238.08252782281707,1pctCO2,r1i1p1f1
30,287.8020355044874,239.10738551893934,1pctCO2,r1i1p1f1
31,287.7492155293926,238.6813796988928,1pctCO2,r1i1p1f1
32,287.7693089543162,238.38481982548544,1pctCO2,r1i1p1f1
33,287.83845925414926,239.11558782161032,1pctCO2,r1i1p1f1
34,287.98467464612423,239.28951561710025,1pctCO2,r1i1p1f1
35,287.82648234831674,238.19701876212517,1pctCO2,r1i1p1f1
36,287.84724443434624,238.3811631806727,1pctCO2,r1i1p1f1
37,288.19796334258615,238.97970118385402,1pctCO2,r1i1p1f1
38,288.21472594366827,239.12481373084753,1pctCO2,r1i1p1f1
39,287.94676167819665,238.59298592414922,1pctCO2,r1i1p1f1
40,287.9134147119878,239.36239955884494,1pctCO2,r1i1p1f1
41,288.1327596746942,239.70149591044498,1pctCO2,r1i1p1f1
42,288.19275438777026,239.0038423946937,1pctCO2,r1i1p1f1
43,288.2067644169524,239.80259764176313,1pctCO2,r1i1p1f1
44,288.3930888759873,239.21052656386757,1pctCO2,r1i1p1f1
45,288.31841361861797,240.31753686883062,1pctCO2,r1i1p1f1
46,288.00127983440024,239.62334734178307,1pctCO2,r1i1p1f1
47,288.1173736111565,238.67205312846895,1pctCO2,r1i1p1f1
