year,tas_sh,tas_nh,scenario
1850,285.92271381614785,287.04787012253104,historical
1851,285.67183211041737,287.12669389901276,historical
1852,285.9537856232841,287.2655938519208,historical
1853,285.9278126858121,287.38290211519393,historical
1854,285.7683589658746,287.12167370256105,historical
1855,285.6927180561728,287.044524819661,historical
1856,285.920971422406,287.2672482798163,historical
1857,285.9366599785833,287.35133937068554,historical
1858,285.8044604754279,287.16766717753575,historical
1859,285.82251002087645,287.2448432235526,historical
1860,285.7227807809899,287.181729856946,historical
1861,285.651607810093,287.086061482918,historical
1862,285.68656962548994,287.0799369083717,historical
1863,285.7111421025291,287.13044447934686,historical
1864,285.83180555266733,287.27740656050366,historical
1865,285.889257024779,287.38888093216383,historical
1866,285.9311586212818,287.3450161481355,historical
1867,285.91199652435455,287.2909482037549,historical
1868,285.85568396272953,287.19813616852616,historical
1869,285.76740634470013,287.317594129911,historical
1870,285.96364513559377,287.1995864622015,historical
1871,285.8499665465554,287.3096773966715,historical
1872,285.89354036698273,287.3739798857484,historical
1873,285.75999325529534,287.291342755372,historical
1874,285.94839977544655,287.32442792799833,historical
1875,285.8910301675026,287.37724706746127,historical
1876,285.8019017149346,287.264343617617,historical
1877,285.93103975742883,287.17366914627314,historical
1878,285.88091868519683,287.2326522086257,historical
1879,285.9987805990358,287.445956177807,historical
1880,285.85395772553693,287.2858417851627,historical
1881,285.85519119684847,287.2044312835873,historical
1882,285.7208314634809,287.1691605706406,historical
1883,285.729699146992,287.36286769535195,historical
1884,285.61693967140855,286.76511244658207,historical
1885,285.58649183386416,286.90443707150763,historical
1886,285.66010380856,287.01627474455125,historical
1887,285.80520894152994,286.99532528920076,historical
1888,286.06970882050496,287.1879527800649,historical
1889,286.0626834299268,287.32503996986554,historical
1890,286.00399739560993,287.2050626086349,historical
1891,286.1158734958529,287.12935481542394,historical
1892,286.0386919516398,287.19940588507677,historical
1893,286.07517546109483,287.2771067700818,historical
1894,286.06202561216367,287.32241222544786,historical
1895,286.07358195815004,287.3893857968466,historical
1896,286.1583195833666,287.4510958733646,historical
1897,286.13040319740514,287.4089011560748,historical
1898,286.06190448411706,287.3714949344209,historical
1899,286.16379864246437,287.58089550965974,historical
1900,286.24580039124595,287.6002730098507,historical
1901,286.0102337301752,287.3909490199237,historical
1902,286.03207222811886,287.272070865667,historical
1903,286.09373124017185,286.9785282770912,historical
1904,286.3209800156434,287.3213037362837,historical
1905,286.2975382016553,287.29825093817396,historical
1906,286.2480897440826,287.2068808193742,historical
1907,286.1610865242784,287.322240589885,historical
1908,286.1747425151462,287.34370418936896,historical
1909,286.23330015474374,287.590655076096,historical
1910,286.2448658829863,287.6162454560008,historical
1911,286.21831468099856,287.6364810288693,historical
1912,285.9599056614463,287.17244455813534,historical
1913,285.8879350165478,287.07481267049286,historical
1914,286.2194712679935,287.3171893610367,historical
1915,286.1753667540136,287.4875088324314,historical
1916,286.0707829215871,287.54704858764535,historical
1917,286.04697040447616,287.45274167215587,historical
1918,286.17203670567915,287.48396904191554,historical
1919,286.2615611082931,287.6187901825289,historical
1920,286.1927423247029,287.71058937923635,historical
1921,286.0260041805476,287.4713929571685,historical
1922,286.1185780878231,287.50167503834183,historical
1923,286.2067351527158,287.5823862470699,historical
1924,286.08691885362623,287.51089250330637,historical
