year,tas_sh,tas_nh,scenario
1899,288.2968623409027,287.9900093419184,historical
1900,288.46793502706555,288.2393256046967,historical
1901,288.53941162606395,288.22617737516794,historical
1902,288.19068720617344,287.9214208109697,historical
1903,288.1700463784337,287.48007645365885,historical
1904,288.2379711103803,287.7858757233053,historical
1905,288.2728942129629,287.9874079383113,historical
1906,288.29448859952123,288.02413290749746,historical
1907,288.2800503486281,287.95094241639504,historical
1908,288.3371349965182,287.92803396427036,historical
1909,288.3234137431607,287.88336406264,historical
1910,288.44463874052144,288.18148656709633,historical
1911,288.6678105281999,288.2891990615284,historical
1912,288.34253265940964,287.7456568496453,historical
1913,288.12855668300483,287.5093934813076,historical
1914,288.17769795262456,287.6350962505003,historical
1915,288.3973313100691,287.9519597836362,historical
1916,288.530811086752,288.2713711995988,historical
1917,288.41249018927397,288.141029228662,historical
1918,288.3435187900024,288.10997607600405,historical
1919,288.4713852037006,288.280925516382,historical
1920,288.60290237020564,288.2549727156709,historical
1921,288.48767470139995,288.16076503749997,historical
1922,288.3849611009103,288.17988753872874,historical
1923,288.3507153861593,288.13647337540806,historical
1924,288.60780615038266,288.36082112472036,historical
1925,288.49581971332293,288.2432547017158,historical
1926,288.4200353435757,288.15348695244427,historical
1927,288.49888284741,288.21636315122856,historical
1928,288.58995078698706,288.3246763104629,historical
1929,288.49193889027237,288.364763840671,historical
1930,288.42455645856825,288.0945234445661,historical
1931,288.49592707170194,288.1228911245507,historical
1932,288.6947433641113,288.3609763234955,historical
1933,288.46883948317816,288.24662668604583,historical
1934,288.4747961967074,288.1463698539535,historical
1935,288.5432390717578,288.37382831109375,historical
1936,288.68823696837904,288.41192845661607,historical
1937,288.6655494073995,288.3099427866191,historical
1938,288.5405372539496,288.2219358930548,historical
1939,288.5331800171887,288.2144313939859,historical
1940,288.5971841923073,288.30423998010474,historical
1941,288.7134269385372,288.5626809497425,historical
1942,288.7538083467357,288.44083375103065,historical
1943,288.5239458830932,288.2130488608883,historical
1944,288.4359200628568,288.06401244894664,historical
1945,288.5555296355889,288.18754100836657,historical
1946,288.6702603669168,288.4029537082853,historical
1947,288.7546762159634,288.4815508692912,historical
1948,288.5379900866929,288.1635857537845,historical
1949,288.4059710856203,288.0892326436877,historical
1950,288.53141496821115,288.1231496702119,historical
1951,288.64557023524253,288.3662108383696,historical
1952,288.7410977126649,288.4951526895021,historical
1953,288.40368224766746,288.10598861309353,historical
1954,288.41463640644514,288.1069946797914,historical
1955,288.49985642617906,288.26863425569104,historical
1956,288.5797119373286,288.43360360506995,historical
1957,288.66994779844606,288.5101005697856,historical
1958,288.4809311399191,288.25567472656127,historical
1959,288.35822618115685,288.13088064375154,historical
1960,288.3723415034283,287.937374982805,historical
1961,288.5530665676899,288.2506163517684,historical
1962,288.6547931605876,288.23920102926365,historical
1963,288.20440667983263,287.93995723262697,historical
1964,288.0543942793485,287.8551449982795,historical
1965,288.16727575807397,287.99608620650207,historical
1966,288.4241723544088,288.23350186853133,historical
1967,288.4601703365825,288.1701909731655,historical
1968,288.5415247633667,288.2298425275153,historical
1969,288.4288800625345,288.1121962559119,historical
1970,288.44483994274594,288.1629693898774,historical
1971,288.5324305727034,288.0853519711569,historical
1972,288.48621486678195,288.05359914405255,historical
1973,288.5153324445349,287.95523949957254,historical
1974,288.67743864544104,288.2454095886108,historical
1975,288.8275769548539,288.40935385996175,historical
1976,288.6085657757955,288.1463272731711,historical
1977,288.5314765572633,287.88498216448465,historical
1978,288.60239267281634,288.17960634185584,historical
1979,288.653563259593,288.1304892198357,historical
1980,288.7921689676251,288.25053577885006,historical
1981,288.942092818179,288.48240172312484,historical
1982,288.8659624857196,288.3295603993623,historical
1983,288.58606312463627,288.08229617716927,historical
1984,288.57346736041075,288.16672551479854,historical
1985,288.78284177693524,288.51093609222926,historical
1986,288.85852542726263,288.5832267905156,historical
1987,288.5689609758107,288.1749065115013,historical
1988,288.5358110856486,288.22031740957345,historical
1989,288.61073317445454,288.42795873434665,historical
1990,288.68787162804244,288.56823498000483,historical
1991,288.6698263203618,288.5307869185425,historical
1992,288.4586924617907,288.20596860800464,historical
1993,288.46846710763054,288.29203859106866,historical
1994,288.64157085244557,288.5458445668468,historical
1995,288.67070333251564,288.56522639225705,historical
1996,288.5862888374667,288.5652993670947,historical
1997,288.62096399557515,288.4909324526627,historical
1998,288.5164650449096,288.48254701007517,historical
1999,288.586611502017,288.6462362738976,historical
2000,288.81589146292265,288.83846529640374,historical
2001,288.91758521485536,289.1277919855261,historical
2002,288.80427704054784,288.9318639905649,historical
2003,288.55945916440544,288.569720210111,historical
2004,288.6438306867938,288.5443183994993,historical
2005,288.8112072023632,288.9478594667526,historical
2006,288.9734845092492,289.1662950294304,historical
2007,288.6523368328668,288.8811713840059,historical
2008,288.6712501888889,288.65653455754347,historical
2009,288.6991007470003,288.8553276115195,historical
2010,288.77042941042066,288.93748333150074,historical
2011,289.07925847435763,289.26753028754854,historical
2012,288.8886561518528,289.0739459733814,historical
2013,288.63363736527594,288.8257281666998,historical
2014,288.78458872318345,289.02243034140616,historical
2015,288.9432928758827,289.31051415259395,ssp245
2016,289.1546107370296,289.4646089703389,ssp245
2017,288.77566402983393,288.9760179744476,ssp245
2018,288.613834659531,288.8994455337609,ssp245
2019,288.88478475412757,289.2371274443931,ssp245
2020,289.25446481214556,289.5609999761412,ssp245
2021,289.104995995869,289.4831953089903,ssp245
2022,288.88663589883254,289.22575132003453,ssp245
2023,288.9920532232567,289.3257317852947,ssp245
2024,289.0964088163272,289.5084190861673,ssp245
2025,289.4062658809042,289.860168949891,ssp245
2026,289.16994119579994,289.4751507004915,ssp245
2027,289.0570056754335,289.35222519926,ssp245
2028,289.35387708065355,289.5076912737293,ssp245
2029,289.44525328667766,289.8982496199555,ssp245
2030,289.2594227380987,289.67735361855404,ssp245
2031,289.15259817150474,289.5805632236472,ssp245
2032,289.25413934359744,289.71785145700846,ssp245
2033,289.3703541194786,289.86966116091537,ssp245
2034,289.48897243995384,290.0045006157525,ssp245
2035,289.09470745175383,289.7470278390301,ssp245
2036,289.03491663239186,289.61040518691243,ssp245
2037,289.05864440950546,289.79474598662523,ssp245
2038,289.4523065495255,290.19597701478966,ssp245
2039,289.52642958487877,290.24369654603873,ssp245
2040,289.2981534761338,289.9776089695112,ssp245
2041,289.35767986906177,290.20036942450395,ssp245
2042,289.6316229066986,290.4852548305655,ssp245
2043,289.30926488902423,290.2389003560104,ssp245
2044,289.19783299133456,289.8955738990569,ssp245
2045,289.1392146381093,289.8396998252746,ssp245
2046,289.30825248461423,290.02766710153105,ssp245
2047,289.6936476587796,290.25687717587925,ssp245
2048,289.6772014626276,290.3373507833397,ssp245
2049,289.27533070697484,290.0427632827646,ssp245
2050,289.3156622426632,289.96438618797515,ssp245
2051,289.51061134698523,290.1993492864303,ssp245
2052,289.8874351843222,290.58874168434403,ssp245
2053,289.6793533818806,290.50358256899983,ssp245
2054,289.50278248628115,290.3672063060962,ssp245
2055,289.5081259974709,290.47404226239996,ssp245
2056,289.631058076437,290.56846168201685,ssp245
2057,289.8068735751168,290.75801490240286,ssp245
2058,289.5112294893601,290.46866419606954,ssp245
2059,289.42256955806596,290.40819176257844,ssp245
2060,289.71430807600615,290.6669742429508,ssp245
2061,290.01707029486835,290.86533775967035,ssp245
2062,289.6884517166797,290.5552370062626,ssp245
2063,289.5360017321956,290.36399833860565,ssp245
2064,289.7666820515287,290.57800471865016,ssp245
2065,289.9299241765897,290.92174232097784,ssp245
2066,289.64763675874246,290.5701318621318,ssp245
2067,289.63058067792497,290.4987331165379,ssp245
2068,289.7826414121179,290.76524683337504,ssp245
2069,289.9716946731708,291.0212181900848,ssp245
2070,289.72683817898024,290.84696064245196,ssp245
2071,289.72601676970095,290.80584635626326,ssp245
2072,289.9312111681315,290.911733859068,ssp245
2073,290.08575081839854,291.17256815906717,ssp245
2074,289.88455580211473,291.00250761661687,ssp245
2075,289.56664949825796,290.7388241947013,ssp245
2076,289.66392520463353,290.8609012810181,ssp245
2077,289.76673650780947,291.05723890148784,ssp245
2078,290.02043470031765,291.1776049119899,ssp245
2079,290.03185137712825,291.2028150096198,ssp245
2080,289.69997638135635,290.94736384038606,ssp245
2081,289.7786201393485,290.87556588399593,ssp245
2082,290.03458800381554,291.1630145345093,ssp245
2083,290.1955973919344,291.4033302165001,ssp245
2084,289.8931991364695,290.97207895010195,ssp245
2085,289.88105338683107,291.12902539582547,ssp245
2086,290.03179451237133,291.21138163191335,ssp245
2087,290.2726850538415,291.5144961923462,ssp245
2088,290.0462093497438,291.10747434199277,ssp245
2089,289.75274145799835,290.89535859586243,ssp245
2090,289.7808017186781,291.1130684502565,ssp245
2091,290.0945940016976,291.30568290585904,ssp245
2092,290.22119906509676,291.3943654426447,ssp245
2093,289.92044475424336,291.12945268843407,ssp245
2094,289.8787408376147,291.29094201360846,ssp245
2095,290.1020561026435,291.4877552005019,ssp245
2096,290.16693616386544,291.5236735219185,ssp245
2097,289.82124128026555,291.0328829021575,ssp245
2098,289.87846175763946,291.05405324401704,ssp245
2099,290.20585549756856,291.4086665056938,ssp245
2100,290.2451672362794,291.4614106874112,ssp245
2015,288.96545558480926,289.3604840336357,ssp585
2016,289.323992637993,289.51663220192853,ssp585
2017,289.0845010032417,289.32074993770414,ssp585
2018,288.7774282734816,289.07890315056306,ssp585
2019,288.8980354452522,289.0215051756991,ssp585
2020,289.15965787707756,289.2540666004117,ssp585
2021,289.3374533145792,289.63981155217004,ssp585
2022,288.99082026263295,289.2220825169319,ssp585
2023,288.9691013196606,289.197384800654,ssp585
2024,289.1463895455671,289.29208349192913,ssp585
2025,289.4746202946834,289.8259941667542,ssp585
2026,289.26232540959325,289.71918869103945,ssp585
2027,288.96915908152454,289.39735638811015,ssp585
2028,289.0835373818198,289.3277669370425,ssp585
2029,289.22666568754454,289.6345595369034,ssp585
2030,289.52523797867224,289.94605734000515,ssp585
2031,289.22804109973356,289.66235567478844,ssp585
2032,289.20095456664507,289.7257017987582,ssp585
2033,289.15758708648303,289.70758721554,ssp585
2034,289.3668602051942,289.9477828228245,ssp585
2035,289.68416763791447,290.3157305964767,ssp585
2036,289.3787095822242,290.00473281184003,ssp585
2037,289.1801320198462,289.96571646294353,ssp585
2038,289.3324732863713,290.0935071012954,ssp585
2039,289.64506127065806,290.37719798268125,ssp585
2040,289.65293604890394,290.4418016091478,ssp585
2041,289.7097025172804,290.4119275054706,ssp585
2042,289.7164240001565,290.54908756511776,ssp585
2043,289.64148927013326,290.4824717532308,ssp585
2044,289.6093099039491,290.427878652509,ssp585
2045,289.66691145976404,290.3677360797925,ssp585
2046,289.7471958554321,290.58106641781217,ssp585
2047,289.80004071836345,290.6415716682139,ssp585
2048,289.7674166651208,290.5585744295822,ssp585
2049,289.7943846681186,290.7685129834669,ssp585
2050,289.9351852315559,291.04440907577623,ssp585
2051,289.9315028144844,290.95971688725365,ssp585
2052,289.69623549490683,290.65182703992775,ssp585
2053,289.64140015455666,290.6302881492332,ssp585
2054,289.8998440938081,291.0670702771606,ssp585
2055,290.1642921958102,291.1905137454574,ssp585
2056,289.9420418546999,291.20260654636957,ssp585
2057,289.9037735491865,291.3336768730295,ssp585
2058,289.99423325197216,291.38405422929264,ssp585
2059,290.0302305645975,291.4121133804449,ssp585
2060,290.35727819191317,291.61481312147697,ssp585
2061,290.0590335881402,291.28300109803916,ssp585
2062,290.14440549273746,291.2536078345603,ssp585
2063,290.3079993480398,291.5294254823714,ssp585
2064,290.49727277780704,291.714599552816,ssp585
2065,290.45654736046725,291.7517674630202,ssp585
2066,290.0541448740839,291.54702906964013,ssp585
2067,290.20699264180666,291.5781221408371,ssp585
2068,290.42649825057805,291.8216276699928,ssp585
2069,290.5535014930296,291.95238929652345,ssp585
2070,290.3418814687887,291.7507332771895,ssp585
2071,290.3635010788066,291.89512847703764,ssp585
2072,290.440023241685,291.83406090414917,ssp585
2073,290.6393061815623,292.1835359665637,ssp585
2074,290.78357405543636,292.18339467592216,ssp585
2075,290.45596617231325,292.041084974288,ssp585
2076,290.4776869530433,292.0328755912128,ssp585
2077,290.76122734767,292.40084562599844,ssp585
2078,290.98525140600754,292.5995435323524,ssp585
2079,290.7659852109496,292.4488740839335,ssp585
2080,290.65231818565985,292.4505744414559,ssp585
2081,290.91469116395314,292.6156365147717,ssp585
2082,291.0432200529228,292.8382558718597,ssp585
2083,290.6891122835434,292.45958955725115,ssp585
2084,290.7771164347574,292.51457938098054,ssp585
2085,291.03959792725794,292.94425710515503,ssp585
2086,291.1108275727646,293.0140194892192,ssp585
2087,290.8166522518253,292.7409073887909,ssp585
2088,290.78670638505173,292.6996525449402,ssp585
2089,291.080483612659,293.15875428728407,ssp585
2090,291.319321717476,293.24377546549715,ssp585
2091,291.01492781621164,293.16500484580104,ssp585
2092,291.0411626481757,293.0694280413123,ssp585
2093,291.28810135520337,293.425539657219,ssp585
2094,291.58369337611,293.58493386206095,ssp585
2095,291.2713653170299,293.46834030932484,ssp585
2096,291.22947801989733,293.3634979122912,ssp585
2097,291.2741086158337,293.5096883268025,ssp585
2098,291.51996576018576,293.81356200397414,ssp585
2099,291.5947172006994,293.863161588912,ssp585
2100,291.35345623792233,293.79253639071544,ssp585
