year,ohc,scenario
1,-5.580691404212011,1pctCO2
2,-5.5807001061635475,1pctCO2
3,-5.579691720139134,1pctCO2
4,-5.579654762842884,1pctCO2
5,-5.57925038925589,1pctCO2
6,-5.57813622330966,1pctCO2
7,-5.57803985329925,1pctCO2
8,-5.577255654008421,1pctCO2
9,-5.576244727879354,1pctCO2
10,-5.575667429623539,1pctCO2
11,-5.576343895959073,1pctCO2
12,-5.575810672812266,1pctCO2
13,-5.574492105719162,1pctCO2
14,-5.574946156593218,1pctCO2
15,-5.573901529520588,1pctCO2
16,-5.573521990318821,1pctCO2
17,-5.572387406597398,1pctCO2
18,-5.571470763585339,1pctCO2
19,-5.570795945131062,1pctCO2
20,-5.568965470300962,1pctCO2
21,-5.569048652910206,1pctCO2
22,-5.568785824187814,1pctCO2
23,-5.567674338491888,1pctCO2
24,-5.567179415977164,1pctCO2
25,-5.566517396169166,1pctCO2
26,-5.565072576967005,1pctCO2
27,-5.563057420032272,1pctCO2
28,-5.56220705607166,1pctCO2
29,-5.561381393589386,1pctCO2
30,-5.559900694024073,1pctCO2
31,-5.5583707113735015,1pctCO2
32,-5.556432555473014,1pctCO2
33,-5.555418422124157,1pctCO2
34,-5.554364907251645,1pctCO2
35,-5.553128086152624,1pctCO2
36,-5.551122447235944,1pctCO2
37,-5.549529683100034,1pctCO2
38,-5.549470504342693,1pctCO2
39,-5.547437244425706,1pctCO2
40,-5.544712428524069,1pctCO2
41,-5.543011447174909,1pctCO2
42,-5.541437343701924,1pctCO2
43,-5.5397673630323565,1pctCO2
44,-5.538364564555965,1pctCO2
45,-5.537342006213044,1pctCO2
46,-5.53706119746378,1pctCO2
47,-5.535268429198552,1pctCO2
48,-5.532299519891608,1pctCO2
49,-5.531137710728057,1pctCO2
50,-5.529116353596726,1pctCO2
51,-5.5278374750320225,1pctCO2
52,-5.525414009616799,1pctCO2
53,-5.523089983691908,1pctCO2
54,-5.52201210570662,1pctCO2
55,-5.51972447197294,1pctCO2
56,-5.517537043845817,1pctCO2
57,-5.515589367853452,1pctCO2
58,-5.513004762832432,1pctCO2
59,-5.509835420410489,1pctCO2
60,-5.509280907617856,1pctCO2
61,-5.506337624380033,1pctCO2
62,-5.5038105651123885,1pctCO2
63,-5.501619629521188,1pctCO2
64,-5.499025613967686,1pctCO2
65,-5.497233268006207,1pctCO2
66,-5.4939608181992625,1pctCO2
67,-5.491771227675057,1pctCO2
68,-5.488503248397618,1pctCO2
69,-5.486469575803574,1pctCO2
70,-5.48349424518951,1pctCO2
71,-5.481139982984366,1pctCO2
72,-5.478735467832382,1pctCO2
73,-5.476153734285537,1pctCO2
74,-5.472675836902775,1pctCO2
75,-5.470406037210767,1pctCO2
76,-5.466753870820346,1pctCO2
77,-5.464090500139211,1pctCO2
78,-5.4604600867179975,1pctCO2
79,-5.45852783078053,1pctCO2
80,-5.455524960609331,1pctCO2
81,-5.453319778181102,1pctCO2
82,-5.4504393695151965,1pctCO2
83,-5.447249051651668,1pctCO2
84,-5.444560269133685,1pctCO2
85,-5.441194849144923,1pctCO2
86,-5.438967016298477,1pctCO2
87,-5.434620290506081,1pctCO2
88,-5.4313379549000365,1pctCO2
89,-5.429355825136786,1pctCO2
90,-5.426041290858021,1pctCO2
91,-5.421618427735209,1pctCO2
92,-5.4196097021233545,1pctCO2
93,-5.415477929049975,1pctCO2
94,-5.411095721101107,1pctCO2
95,-5.409107987346545,1pctCO2
96,-5.404938571093834,1pctCO2
97,-5.402133275384772,1pctCO2
