year,tas_sh,tas_nh,scenario
1850,287.357577962501,287.9486328356602,historical
1851,287.05342777144085,287.8688605231146,historical
1852,286.8564222457347,287.55562007475686,historical
1853,286.9331437996896,287.6682054328948,historical
1854,287.1629787972309,287.8363612071524,historical
1855,287.00454318236206,287.81201740725015,historical
1856,286.7425503929531,287.60502607567986,historical
1857,286.9811489591939,287.6765555037761,historical
1858,287.1574678106652,287.7981463343245,historical
1859,286.9259851400984,287.6107063346969,historical
1860,286.8611103414465,287.40819290924065,historical
1861,286.9081119445584,287.49737309459147,historical
1862,286.84256493314274,287.4821293627092,historical
1863,286.91302712316167,287.4270574042542,historical
1864,287.05405291018167,287.57427043813834,historical
1865,287.1535262722763,287.8015440511951,historical
1866,286.86882810653907,287.6265275439558,historical
1867,286.88197082134985,287.352400606471,historical
1868,286.9145856516239,287.3141561497683,historical
1869,287.11522452727525,287.7161981438898,historical
1870,286.9537141810887,287.7094741444543,historical
1871,286.7199763179173,287.50523893438566,historical
1872,286.78952701781446,287.4761558538527,historical
1873,287.0833428514009,287.8164627016369,historical
1874,287.02172214442237,287.8323507380431,historical
1875,286.63963468393666,287.5513593570181,historical
1876,286.6291258585224,287.48599162055365,historical
1877,286.9578176502755,287.85565660477687,historical
1878,287.0184969823581,287.9692468455025,historical
1879,286.82326000771894,287.6943250657817,historical
1880,286.84686228215185,287.53347094085353,historical
1881,287.00870756077165,287.57445230708174,historical
1882,287.24189162169165,287.7029400076994,historical
1883,286.95965610905074,287.41127726339226,historical
1884,286.6622180749905,286.91732122222095,historical
1885,286.62999885028404,286.87497547311955,historical
1886,286.8880075880961,287.27706970730185,historical
1887,287.04527584309574,287.68318634895746,historical
1888,287.0902723263036,287.7917332216762,historical
1889,286.91519475812714,287.5972029690306,historical
1890,286.8347935481187,287.444936678601,historical
1891,286.8436241828446,287.37936925317166,historical
1892,287.2092136805593,287.5931332747145,historical
1893,287.1569928202678,287.75626941552804,historical
1894,286.93965383497607,287.505977489091,historical
1895,286.76086219834554,287.3147406691211,historical
1896,286.7764032436943,287.56788228838946,historical
1897,286.979286131173,287.5626114981212,historical
1898,287.1641216522898,287.86591891907545,historical
1899,286.94313475213903,287.7035392088738,historical
1900,286.70277841923274,287.4027871063649,historical
1901,286.82752765047263,287.43001847106007,historical
1902,287.0198971412327,287.5691402902137,historical
1903,287.08871768468754,287.5071624986721,historical
1904,287.04119484659253,287.4888044605634,historical
1905,287.12073340779625,287.62674129176213,historical
1906,286.8423377311556,287.4666034804883,historical
1907,286.73185169051334,287.3369796768199,historical
1908,286.8728152383752,287.3665831701843,historical
1909,287.14990985392274,287.7454399806326,historical
1910,287.1887231918613,287.8630506195184,historical
1911,286.93580624215815,287.597973857675,historical
1912,286.8945859065005,287.2738025194022,historical
1913,286.9638479789977,287.3832924800197,historical
1914,287.1948809764344,287.6924691484512,historical
1915,287.02108124364116,287.47195173696895,historical
1916,286.8621880028485,287.5541072609168,historical
1917,287.05928427200075,287.63443731742564,historical
1918,287.17475410666884,287.9471856032787,historical
1919,286.98612403163986,287.7536241078524,historical
1920,287.0164239242016,287.46203339300536,historical
1921,287.16515877663227,287.71826136307175,historical
1922,287.1977867578961,287.8350652060902,historical
1923,287.26720855739603,287.85503388713715,historical
1924,286.8307133557583,287.5069213008427,historical
1925,286.8157916697295,287.6459446554765,historical
1926,287.1760561836925,287.85146641908955,historical
1927,287.12209293504463,287.93788540316734,historical
1928,286.80728080507066,287.6740052784084,historical
1929,286.8803479050377,287.51102953166804,historical
1930,287.07008499773315,287.5396466890166,historical
1931,287.1468317062983,287.9188849955566,historical
1932,287.3092688049525,288.23589073815634,historical
1933,287.03070678864844,287.78924309831655,historical
1934,286.9068186612795,287.6110309459487,historical
1935,287.0548527037983,287.88113489961023,historical
1936,287.3420695749318,288.0889221532215,historical
1937,287.05170295742806,287.61470320572795,historical
1938,287.0269397452214,287.5950772191909,historical
1939,287.38688144593743,287.75423299677874,historical
1940,287.2929881380585,287.7643274244873,historical
1941,286.88291246506446,287.535293916219,historical
1942,287.048636136208,287.39018438108593,historical
1943,287.3613433825681,287.89851373455156,historical
1944,287.29433898353346,288.0058558245926,historical
1945,287.1454045787135,287.7892602869239,historical
1946,287.20186826736426,287.67933037656513,historical
1947,287.2999029325565,287.8388080443693,historical
1948,287.38117142649145,287.97051369457034,historical
1949,287.29003129046777,288.1213488330202,historical
1950,287.1221887413907,287.8244350490814,historical
1951,287.09942440329195,287.7776090803588,historical
1952,287.3830412684262,287.9732527972347,historical
1953,287.3512146012577,288.05084799589224,historical
1954,286.93274425299984,287.5599594838457,historical
1955,286.934934477852,287.59012895555003,historical
1956,287.220689090035,287.6889719576669,historical
1957,287.4019495991677,287.8865383322793,historical
1958,287.35011921984034,287.86527655935726,historical
1959,287.2784978094506,287.56266630705363,historical
1960,287.45495731505747,287.6135444624302,historical
1961,287.59192345165695,287.867368199394,historical
1962,287.3486554798011,287.95840420027724,historical
1963,286.9110968531405,287.5355739034375,historical
1964,286.7208462825874,287.4158100269732,historical
1965,287.2148531878238,287.7044118863302,historical
1966,287.2909678070315,287.7909279194998,historical
1967,286.9825008944426,287.48359138072107,historical
1968,287.0240089929966,287.55324214926867,historical
1969,287.2703453985101,287.63806902886284,historical
1970,287.51444129283374,287.93013155190135,historical
1971,287.395533492096,287.91074140198936,historical
1972,287.426891759896,287.93784198186034,historical
1973,287.45517971350444,287.8838024570192,historical
1974,287.44248345210195,288.11060153254033,historical
1975,287.2687009225142,287.9295382544043,historical
1976,286.99883701446873,287.4422541433634,historical
1977,287.0010782496497,287.34282771424495,historical
1978,287.4257766256039,287.6432864437075,historical
1979,287.62602780294134,287.89533428830185,historical
1980,287.55018302576246,287.99246669642645,historical
1981,287.36265607964316,287.85739632315756,historical
1982,287.3207533030023,287.67187959260497,historical
1983,287.5787351143223,287.8027286912579,historical
1984,287.55232036858933,287.99276251432406,historical
1985,287.2531118431879,287.6849084044644,historical
1986,287.17026612131497,287.6829431388604,historical
1987,287.4081618147309,287.99508954367246,historical
1988,287.60508522038356,288.16404653671833,historical
1989,287.7682631733165,288.21190768618845,historical
1990,287.6494074946423,288.1494825146874,historical
1991,287.45902267481944,288.0129438388694,historical
1992,287.1524431441425,287.5909834850604,historical
1993,287.446617930744,287.7531098808502,historical
1994,287.6299988819555,288.22171829465344,historical
1995,287.42995982118725,288.08871086652016,historical
1996,287.34380395784007,287.85547756965565,historical
1997,287.4805344660858,288.09588911462663,historical
1998,287.5914202382131,288.2958760034934,historical
1999,287.58105354678946,288.32693338271935,historical
2000,287.35379971187155,288.14711022810155,historical
2001,287.36841225185805,288.17627645225224,historical
2002,287.6206115558997,288.38823616119373,historical
2003,287.6021688359847,288.474302238976,historical
2004,287.5441504714168,288.2986470059692,historical
2005,287.4723267481139,288.2487320601319,historical
2006,287.7100740345688,288.6633503410046,historical
2007,287.886343073945,288.75484070023504,historical
2008,287.81134355064194,288.85555094033367,historical
2009,287.8793788002515,288.5707730717283,historical
2010,287.7015507843948,288.4669197884061,historical
2011,287.64110255267667,288.389923901863,historical
2012,287.8469481352969,288.41290175322644,historical
2013,287.7962314542467,288.52787146834555,historical
2014,287.41100371118966,288.10891275568594,historical
2015,287.6083326010251,288.2354044000896,ssp245
2016,287.9401628792415,288.61452529136915,ssp245
2017,287.9995637848562,288.71893902412125,ssp245
2018,287.75504583366325,288.5836972081518,ssp245
2019,287.62550074352197,288.364636442359,ssp245
2020,287.80214105840065,288.57336400103003,ssp245
2021,288.12032223752004,288.98311124313335,ssp245
2022,288.05815304673473,288.957500274278,ssp245
2023,288.1066776330073,289.0512825684189,ssp245
2024,287.98616199989607,288.9075800709168,ssp245
2025,288.22154140684233,289.30307128489886,ssp245
2026,288.1685310645444,289.38721712925746,ssp245
2027,287.74821658542794,289.12623577008,ssp245
2028,287.63024693099766,288.8255131799152,ssp245
2029,288.0251924943392,288.8649919370115,ssp245
2030,288.2271679238598,289.3784756218061,ssp245
2031,288.3045805058372,289.39284321774164,ssp245
2032,287.96745308875745,288.9809283938105,ssp245
2033,288.04052623983114,288.94333920734505,ssp245
2034,288.3045286866936,289.36016021003576,ssp245
