year,member,tas_global,tas_ais,scenario
1850,r1i1p1f2,286.09377088196675,236.21344567778394,historical
1851,r1i1p1f2,286.0476479202508,235.79597011097422,historical
1852,r1i1p1f2,286.0201320230228,236.41944964860406,historical
1853,r1i1p1f2,286.0370642279941,235.30692384658988,historical
1854,r1i1p1f2,286.0407548841552,235.76910510579748,historical
1855,r1i1p1f2,286.0204945880304,236.60712733997582,historical
1856,r1i1p1f2,286.046428281774,235.7704664943363,historical
1857,r1i1p1f2,286.19619470676537,236.02020494085852,historical
1858,r1i1p1f2,286.1637067204642,235.53241641904432,historical
1859,r1i1p1f2,286.1067562976185,235.62496041287966,historical
1860,r1i1p1f2,286.1323607969748,236.28719759051606,historical
1861,r1i1p1f2,285.9329945488423,234.8642981501928,historical
1862,r1i1p1f2,285.84215575470836,235.04151676364785,historical
1863,r1i1p1f2,285.98572705959117,235.01907956847143,historical
1864,r1i1p1f2,286.13399555562165,234.8635587619743,historical
1865,r1i1p1f2,285.99540754236597,234.6579711703976,historical
1866,r1i1p1f2,286.05724271392717,235.1251778081024,historical
1867,r1i1p1f2,286.0500839348524,235.13288813805195,historical
1868,r1i1p1f2,286.0031871607322,236.0682701260817,historical
1869,r1i1p1f2,286.073672358868,236.2085132116645,historical
1870,r1i1p1f2,286.0721389485248,234.74334635196007,historical
1871,r1i1p1f2,286.05514711975195,235.9351748779647,historical
1872,r1i1p1f2,286.00901490635187,235.29354410858573,historical
1873,r1i1p1f2,285.9304651594045,235.89370379751276,historical
1874,r1i1p1f2,286.0784987693406,235.68847748444688,historical
1875,r1i1p1f2,285.861300021643,235.09432018927086,historical
1876,r1i1p1f2,286.0111899261561,235.75101121678824,historical
1877,r1i1p1f2,286.19299720054306,235.65728127891552,historical
1878,r1i1p1f2,285.9503843767715,235.31231533870502,historical
1879,r1i1p1f2,286.1132805161068,235.55257218973148,historical
1880,r1i1p1f2,286.16308794258543,235.07544758637889,historical
1881,r1i1p1f2,286.05814945643726,235.85198520351926,historical
1882,r1i1p1f2,286.11157341317875,236.01290763551484,historical
1883,r1i1p1f2,286.13508900948625,235.24221986942277,historical
1884,r1i1p1f2,285.71713643065476,235.74195362727517,historical
1885,r1i1p1f2,285.9424882244983,235.89066454448314,historical
1886,r1i1p1f2,285.9973769994554,235.21442097848717,historical
1887,r1i1p1f2,285.87830417596524,235.25153261671997,historical
1888,r1i1p1f2,285.9554292041335,235.61673860029558,historical
1889,r1i1p1f2,285.8924937323932,235.00518045051297,historical
1890,r1i1p1f2,285.8372925059217,234.82422496734875,historical
1891,r1i1p1f2,285.876472854324,235.86434116737,historical
1892,r1i1p1f2,285.92001701691686,235.31057931420375,historical
1893,r1i1p1f2,286.0706936482181,235.45277429717726,historical
1894,r1i1p1f2,286.11465167303345,235.6028721667857,historical
1895,r1i1p1f2,285.95277586898885,235.44536641974526,historical
1896,r1i1p1f2,285.92644883986657,235.7940941764169,historical
1897,r1i1p1f2,286.0302097062476,236.34921691136316,historical
1898,r1i1p1f2,286.0144704449174,235.38300479184207,historical
1899,r1i1p1f2,285.87754365763664,235.7133257388619,historical
1900,r1i1p1f2,285.9834223276725,235.90031980963425,historical
1901,r1i1p1f2,286.06234618500145,236.77432395619658,historical
1902,r1i1p1f2,285.8327251054374,235.84367269029497,historical
1903,r1i1p1f2,285.747767411343,235.61554388710547,historical
1904,r1i1p1f2,285.6613504177483,236.8284247159866,historical
1905,r1i1p1f2,285.6670499969005,235.58941123902184,historical
1906,r1i1p1f2,285.6986182176309,235.5055030352237,historical
1907,r1i1p1f2,285.8674052149711,235.13728778988605,historical
1908,r1i1p1f2,285.8075435886675,235.17915643115904,historical
1909,r1i1p1f2,285.76164818499836,235.40556931483817,historical
1910,r1i1p1f2,285.82108344154597,234.92050613394434,historical
1911,r1i1p1f2,285.7642081869959,235.7548583908441,historical
1912,r1i1p1f2,285.7385945391535,236.339122852797,historical
1913,r1i1p1f2,285.8349500292228,235.97055299191638,historical
1914,r1i1p1f2,285.9074418303007,236.1191152022809,historical
1915,r1i1p1f2,285.8059611781342,236.2526520542139,historical
1916,r1i1p1f2,285.7489997920565,235.6847597791465,historical
1917,r1i1p1f2,285.94883427601326,235.66755846656355,historical
1918,r1i1p1f2,285.714868835641,235.56652731270898,historical
1919,r1i1p1f2,285.93036810476065,235.90486748164813,historical
1920,r1i1p1f2,286.02708385979093,236.4670613458181,historical
1921,r1i1p1f2,286.0207661050752,236.35216636146328,historical
1922,r1i1p1f2,285.89844360809474,235.50162666126326,historical
1923,r1i1p1f2,285.8903482501729,235.5116909289469,historical
1924,r1i1p1f2,285.9297201597301,236.6039688555303,historical
1925,r1i1p1f2,285.96285816090705,235.79248079494542,historical
1926,r1i1p1f2,285.92875027058716,235.73794412762888,historical
1927,r1i1p1f2,285.86820799768617,235.8330078440344,historical
1928,r1i1p1f2,285.78147240656034,236.12657176566935,historical
1929,r1i1p1f2,285.8472759850302,235.99310505174324,historical
1930,r1i1p1f2,285.8367260905407,235.60944184220682,historical
1931,r1i1p1f2,285.86041929147694,236.62078822815758,historical
1932,r1i1p1f2,285.8407593974247,235.59944988675974,historical
1933,r1i1p1f2,285.9125153546395,236.0169087097386,historical
1934,r1i1p1f2,286.0653030151399,236.29471974509391,historical
1935,r1i1p1f2,285.8896044457089,235.6067530150981,historical
1936,r1i1p1f2,285.6620354809342,235.10596912813375,historical
1937,r1i1p1f2,285.80923995030787,235.665393150916,historical
1938,r1i1p1f2,285.9746721056861,235.4135832130421,historical
1939,r1i1p1f2,286.0200877992985,236.77920052878525,historical
1940,r1i1p1f2,285.99705749745976,236.19386269436436,historical
1941,r1i1p1f2,285.99026224310865,236.57744972719863,historical
1942,r1i1p1f2,286.1798813834906,236.64152556683766,historical
1943,r1i1p1f2,286.0774778829738,236.70552552294617,historical
1944,r1i1p1f2,285.913504403149,236.11148474584198,historical
1945,r1i1p1f2,286.16451957044006,235.47059453358915,historical
1946,r1i1p1f2,286.1828177645993,236.6149789186112,historical
1947,r1i1p1f2,285.89683076759064,235.65942635106418,historical
1948,r1i1p1f2,285.97804514603405,236.1460409109233,historical
1949,r1i1p1f2,286.191178918343,236.59523932073793,historical
1950,r1i1p1f2,286.2218838643906,236.66606392213183,historical
1951,r1i1p1f2,286.13446825908943,235.80268604167608,historical
1952,r1i1p1f2,286.1167320647598,236.09665922914846,historical
1953,r1i1p1f2,285.9815165402709,235.33366770508988,historical
1954,r1i1p1f2,286.0139210414624,236.12841220920777,historical
1955,r1i1p1f2,286.04066466449603,236.1384668892335,historical
1956,r1i1p1f2,285.96445281874895,235.67446554789484,historical
1957,r1i1p1f2,286.0820120135799,235.78937095341138,historical
1958,r1i1p1f2,286.1557458279313,235.77264997199168,historical
1959,r1i1p1f2,285.9870596068926,235.87372460597334,historical
1960,r1i1p1f2,286.1000097468778,236.81694003915496,historical
1961,r1i1p1f2,286.1663501458512,236.33220447453428,historical
1962,r1i1p1f2,286.1346737755957,236.25181859678497,historical
1963,r1i1p1f2,286.0045092525202,236.0729248836074,historical
1964,r1i1p1f2,286.1709476564608,236.02981265874368,historical
1965,r1i1p1f2,286.11695206694225,236.0956620523166,historical
1966,r1i1p1f2,286.03861817471653,235.94425093625654,historical
1967,r1i1p1f2,285.94207848469347,235.8773990227528,historical
1968,r1i1p1f2,286.1680148229714,236.2822647855655,historical
1969,r1i1p1f2,286.3258520744837,236.15623953848873,historical
1970,r1i1p1f2,286.17420327531534,235.89247217598313,historical
1971,r1i1p1f2,286.30171570467087,236.1305709841413,historical
1972,r1i1p1f2,286.2101891037451,236.22067634691015,historical
1973,r1i1p1f2,286.1231460886785,236.1653606771854,historical
1974,r1i1p1f2,286.27139924592296,236.49938247362599,historical
1975,r1i1p1f2,286.3185600675031,236.23527228831594,historical
1976,r1i1p1f2,286.1380337706574,235.20298056319496,historical
1977,r1i1p1f2,286.24268666324207,235.6437610785045,historical
1978,r1i1p1f2,286.25166635673213,236.05219788768684,historical
1979,r1i1p1f2,286.2456309882948,236.03170910119135,historical
1980,r1i1p1f2,286.60019134049395,236.63476329663413,historical
1981,r1i1p1f2,286.52818716785345,236.4813911860074,historical
1982,r1i1p1f2,286.41204327024093,236.14189803167875,historical
1983,r1i1p1f2,286.2971501267479,236.86602470502226,historical
1984,r1i1p1f2,286.24676503769433,236.48055811542125,historical
1985,r1i1p1f2,286.47692308584897,236.76421755666658,historical
1986,r1i1p1f2,286.46131871944135,235.77289832521834,historical
1987,r1i1p1f2,286.67205037646016,236.89255308462495,historical
1988,r1i1p1f2,286.6016267786639,236.63633059952795,historical
1989,r1i1p1f2,286.51643591314036,237.0062345202694,historical
1990,r1i1p1f2,286.665194262262,236.53699412240306,historical
1991,r1i1p1f2,286.6223615084771,236.90258361117432,historical
1992,r1i1p1f2,286.5225129946878,236.02958721380824,historical
1993,r1i1p1f2,286.6423954295504,236.89560556658452,historical
1994,r1i1p1f2,286.56766675613864,235.83938198840414,historical
1995,r1i1p1f2,286.7606297794393,236.65393887968963,historical
1996,r1i1p1f2,286.5906045798671,236.10149716809136,historical
1997,r1i1p1f2,286.67521679020535,235.8787204585046,historical
1998,r1i1p1f2,286.7645921097177,237.05005666463487,historical
1999,r1i1p1f2,286.73976354073636,237.4708735771715,historical
2000,r1i1p1f2,286.8676921650215,237.20155846056093,historical
2001,r1i1p1f2,287.0195336685545,237.40109636245805,historical
2002,r1i1p1f2,286.7014049891132,236.60421293786163,historical
2003,r1i1p1f2,286.8409973639207,237.13174220693404,historical
2004,r1i1p1f2,286.78887241264977,237.05260877000075,historical
2005,r1i1p1f2,286.6970464489625,237.098244338763,historical
2006,r1i1p1f2,286.8711797270385,236.7182264597835,historical
2007,r1i1p1f2,287.0234203247597,236.26890250250148,historical
2008,r1i1p1f2,286.85755408117046,236.49169469245123,historical
2009,r1i1p1f2,286.8615203079347,237.14294280139356,historical
2010,r1i1p1f2,286.9946064270746,236.84843018372146,historical
2011,r1i1p1f2,286.8865343923267,236.74108355564363,historical
2012,r1i1p1f2,287.1379597614575,237.61764651871476,historical
2013,r1i1p1f2,287.0204468329958,236.62136394923138,historical
2014,r1i1p1f2,286.93464120340775,236.85324878320728,historical
2015,r1i1p1f2,287.1058425251938,237.3017196366294,ssp245
2016,r1i1p1f2,287.059131392734,237.32043426699195,ssp245
2017,r1i1p1f2,286.9870044575892,237.40680762834324,ssp245
2018,r1i1p1f2,287.1971858763788,238.1604726942374,ssp245
2019,r1i1p1f2,287.17486395060286,238.1236056382266,ssp245
2020,r1i1p1f2,287.31985006350595,238.90919875456584,ssp245
2021,r1i1p1f2,287.29424845078074,237.45927739191876,ssp245
2022,r1i1p1f2,287.1755084824364,237.916618737169,ssp245
2023,r1i1p1f2,287.30570973784074,237.1771831123496,ssp245
2024,r1i1p1f2,287.52276424119003,238.27877391791787,ssp245
2025,r1i1p1f2,287.55303525020025,238.38506451930775,ssp245
2026,r1i1p1f2,287.3509722042045,237.46784951784625,ssp245
2027,r1i1p1f2,287.3591687003969,238.2045156855407,ssp245
2028,r1i1p1f2,287.4426015322765,237.86829815126168,ssp245
2029,r1i1p1f2,287.51945170585753,237.51263477572465,ssp245
2030,r1i1p1f2,287.3653204661952,238.01314499596774,ssp245
2031,r1i1p1f2,287.61736464617576,237.57924574757033,ssp245
2032,r1i1p1f2,287.70500217948506,238.50211942524194,ssp245
2033,r1i1p1f2,287.66736817502294,238.76478181155332,ssp245
2034,r1i1p1f2,287.5258965080337,237.91315873246847,ssp245
2035,r1i1p1f2,287.51663532444263,237.66991615036713,ssp245
2036,r1i1p1f2,287.65824554058923,237.65616491809115,ssp245
2037,r1i1p1f2,287.71587620723705,236.84004366626638,ssp245
2038,r1i1p1f2,287.63971895131374,238.212568328307,ssp245
2039,r1i1p1f2,287.72593650299893,237.92272600759753,ssp245
2040,r1i1p1f2,287.72200894111546,237.35508524139792,ssp245
2041,r1i1p1f2,287.63398944011857,237.4107126413758,ssp245
2042,r1i1p1f2,287.9089348244734,237.89431729495166,ssp245
2043,r1i1p1f2,287.88403827847463,237.69544022650135,ssp245
2044,r1i1p1f2,288.07285329359405,238.5377048445215,ssp245
2045,r1i1p1f2,287.9876538995124,238.25710243589725,ssp245
2046,r1i1p1f2,287.9627405008365,237.8850999865676,ssp245
2047,r1i1p1f2,287.99016447903347,238.44094631689882,ssp245
2048,r1i1p1f2,287.9575623526798,237.92659558974088,ssp245
2049,r1i1p1f2,288.09138194571585,237.78725600397794,ssp245
2050,r1i1p1f2,288.22153644803996,238.06611192062104,ssp245
2051,r1i1p1f2,288.0102441826579,239.1072920424916,ssp245
2052,r1i1p1f2,288.1623208509761,238.70006751106018,ssp245
2053,r1i1p1f2,288.29376408661227,240.26611892230943,ssp245
2054,r1i1p1f2,288.21928553777354,239.31436558713915,ssp245
2055,r1i1p1f2,288.1741811349302,239.26934997558757,ssp245
2056,r1i1p1f2,288.2415872470964,239.5198382909865,ssp245
2057,r1i1p1f2,288.3616586144692,239.12131610637138,ssp245
2058,r1i1p1f2,288.1815210212918,239.286733451716,ssp245
2059,r1i1p1f2,288.3410980681283,239.3772001050863,ssp245
2060,r1i1p1f2,288.3685409867373,238.76416153907965,ssp245
