year,member,tas_global,tas_ais,scenario
1850,r1i1p1f1,287.15585206304854,238.48536205230866,historical
1851,r1i1p1f1,287.1752061280845,239.7825815522403,historical
1852,r1i1p1f1,287.0700395580131,238.7952721085208,historical
1853,r1i1p1f1,287.04103409614123,238.91374079519224,historical
1854,r1i1p1f1,287.30495895722385,238.84764212467908,historical
1855,r1i1p1f1,287.3011538387319,239.36530909540218,historical
1856,r1i1p1f1,286.9500321886686,238.64420170268647,historical
1857,r1i1p1f1,286.9227410181994,238.77692523844578,historical
1858,r1i1p1f1,286.9179732101632,238.10994607340186,historical
1859,r1i1p1f1,286.94503589250695,238.209474804171,historical
1860,r1i1p1f1,287.0187257414122,238.40288603482477,historical
1861,r1i1p1f1,286.9129560402088,238.87523742081783,historical
1862,r1i1p1f1,286.93430122566105,238.50742473123566,historical
1863,r1i1p1f1,287.02396042579215,238.83685653945273,historical
1864,r1i1p1f1,287.17071337599947,238.43389929362166,historical
1865,r1i1p1f1,287.2295635740172,238.08373968478875,historical
1866,r1i1p1f1,287.40246883314006,238.59810985738545,historical
1867,r1i1p1f1,287.3617761508381,238.85596916968308,historical
1868,r1i1p1f1,287.01078244693446,238.7536356739493,historical
1869,r1i1p1f1,286.98414694600194,239.60446874330447,historical
1870,r1i1p1f1,286.9176788196154,238.15524018678462,historical
1871,r1i1p1f1,287.03600562789893,238.9991782284994,historical
1872,r1i1p1f1,287.0810199178599,238.5590389278211,historical
1873,r1i1p1f1,287.0702934028377,239.51619132278213,historical
1874,r1i1p1f1,287.33445394830557,238.51295176469895,historical
1875,r1i1p1f1,287.22470767472197,239.29522329693592,historical
1876,r1i1p1f1,287.0587082731902,239.10655880159825,historical
1877,r1i1p1f1,287.29474293207664,238.76604923920877,historical
1878,r1i1p1f1,287.1223883499825,239.2363725032036,historical
1879,r1i1p1f1,287.00143526384943,239.01110763987924,historical
1880,r1i1p1f1,287.0178018109181,238.83460693196537,historical
1881,r1i1p1f1,287.32887572232664,238.88895497870055,historical
1882,r1i1p1f1,287.19987424478086,238.90702860022833,historical
1883,r1i1p1f1,286.87617706554846,238.61202867077455,historical
1884,r1i1p1f1,286.5818686548276,238.4867435835868,historical
1885,r1i1p1f1,286.5495467788292,238.00970271533205,historical
1886,r1i1p1f1,286.82345803274893,238.4285993479936,historical
1887,r1i1p1f1,286.91094427773817,238.40806533624362,historical
1888,r1i1p1f1,287.0406633908634,238.41959694249832,historical
1889,r1i1p1f1,287.0548832552116,239.19252197665975,historical
1890,r1i1p1f1,286.8712817000847,239.39667093479795,historical
1891,r1i1p1f1,286.8438847771566,238.08158608426754,historical
1892,r1i1p1f1,286.9737993979933,238.75769291006966,historical
1893,r1i1p1f1,286.8544895693097,239.35195873090666,historical
1894,r1i1p1f1,286.9829728338017,238.2843241044262,historical
1895,r1i1p1f1,286.9206990056954,238.88112161676906,historical
1896,r1i1p1f1,287.00090169265235,238.66426531932916,historical
1897,r1i1p1f1,287.051961861299,238.5804283155792,historical
1898,r1i1p1f1,287.0903319081544,238.91570774718633,historical
1899,r1i1p1f1,287.18906144958316,239.50259100493165,historical
1900,r1i1p1f1,287.13819172661454,239.0375923514777,historical
1901,r1i1p1f1,287.0758459063015,239.02731857952986,historical
1902,r1i1p1f1,286.98984446804127,239.137756489806,historical
1903,r1i1p1f1,286.9944805053141,238.7584843616988,historical
1904,r1i1p1f1,286.9953213278053,238.4944578605645,historical
1905,r1i1p1f1,286.8663196953634,238.62836359471828,historical
1906,r1i1p1f1,286.89408981966227,238.87236814964965,historical
1907,r1i1p1f1,286.778730722406,238.5705209204187,historical
1908,r1i1p1f1,286.8642721527185,239.39710447558613,historical
1909,r1i1p1f1,286.90676941129504,239.35018190581172,historical
1910,r1i1p1f1,286.9204192637444,238.81852422498633,historical
1911,r1i1p1f1,287.17769879147863,238.78930186154918,historical
1912,r1i1p1f1,287.0758066036007,239.13286433655654,historical
1913,r1i1p1f1,287.1011301181053,238.3860765124945,historical
1914,r1i1p1f1,287.17458585128935,238.89131657501733,historical
1915,r1i1p1f1,287.0549198830511,238.91954478556215,historical
1916,r1i1p1f1,286.95320518436586,239.74190395028714,historical
1917,r1i1p1f1,287.03794761190403,239.20190635707846,historical
1918,r1i1p1f1,287.0355903758713,238.31308922366037,historical
1919,r1i1p1f1,287.17148733090715,239.03783205538787,historical
1920,r1i1p1f1,287.18489365580024,239.06683644905561,historical
1921,r1i1p1f1,287.11128925895275,238.19772550272836,historical
1922,r1i1p1f1,286.9095368848893,238.40923827876517,historical
1923,r1i1p1f1,286.7844565812943,239.26468167349577,historical
1924,r1i1p1f1,286.7844787519896,238.60588719955487,historical
1925,r1i1p1f1,286.7489548533688,238.71767056641949,historical
1926,r1i1p1f1,286.8967991268774,239.33221684369735,historical
1927,r1i1p1f1,286.98414631909856,238.99031976839504,historical
1928,r1i1p1f1,286.97190508941236,238.56532843084133,historical
1929,r1i1p1f1,286.98874919212426,237.8116011199072,historical
1930,r1i1p1f1,287.2201206063841,239.25854317668015,historical
1931,r1i1p1f1,287.2819054044757,239.53871945220604,historical
1932,r1i1p1f1,286.92286631314397,239.20877996565136,historical
1933,r1i1p1f1,287.0783476137663,239.0688660144407,historical
1934,r1i1p1f1,287.20239311893533,239.26181624441563,historical
1935,r1i1p1f1,287.0540581934178,239.15226356130003,historical
1936,r1i1p1f1,286.90551696465684,238.54578037095226,historical
1937,r1i1p1f1,286.9809692003523,239.01180228513007,historical
1938,r1i1p1f1,287.1395120081445,239.2190947413741,historical
1939,r1i1p1f1,287.2176791063942,238.83019854873356,historical
1940,r1i1p1f1,287.3032917873823,238.7272469871625,historical
1941,r1i1p1f1,287.2295971193462,238.53933790490345,historical
1942,r1i1p1f1,287.21517240262926,239.00035726360068,historical
1943,r1i1p1f1,287.08907889485613,238.7321760242077,historical
1944,r1i1p1f1,287.03744467877914,239.84281148326843,historical
1945,r1i1p1f1,287.1203035971848,239.25927525289498,historical
1946,r1i1p1f1,287.05679752805264,238.95867163594258,historical
1947,r1i1p1f1,287.0434436238559,238.22597181104513,historical
1948,r1i1p1f1,287.2581261874107,238.80297080151672,historical
1949,r1i1p1f1,287.23446267626605,238.41027402741048,historical
1950,r1i1p1f1,287.2983531193108,238.52754266047882,historical
1951,r1i1p1f1,287.3848175586087,239.71407442184994,historical
1952,r1i1p1f1,287.2080033750762,238.3162812698021,historical
1953,r1i1p1f1,287.1819832664217,239.42398518165768,historical
1954,r1i1p1f1,287.2670452880711,239.11655555275223,historical
1955,r1i1p1f1,287.0933625087721,238.85727174166192,historical
1956,r1i1p1f1,286.98552999844816,239.104040220534,historical
1957,r1i1p1f1,286.9140642272196,239.49984526358782,historical
1958,r1i1p1f1,286.995759314484,238.9684281515933,historical
1959,r1i1p1f1,287.20758843974033,238.67971461454582,historical
1960,r1i1p1f1,287.2760808016729,238.4960368243192,historical
1961,r1i1p1f1,287.40721534595406,239.38800147771965,historical
1962,r1i1p1f1,287.4020685629012,239.17744782921844,historical
1963,r1i1p1f1,287.1147410029326,239.21008251175203,historical
1964,r1i1p1f1,286.9046588344674,238.8396133716826,historical
1965,r1i1p1f1,286.7934655124233,238.09780512100886,historical
1966,r1i1p1f1,286.71992669110466,238.36334726722595,historical
1967,r1i1p1f1,286.56847820276,238.37374373947057,historical
1968,r1i1p1f1,286.7419973096066,239.18049389741233,historical
1969,r1i1p1f1,286.7085902812231,238.19121847948472,historical
1970,r1i1p1f1,286.76460454383516,239.24300055981843,historical
1971,r1i1p1f1,286.76485595654975,239.2372745741513,historical
1972,r1i1p1f1,286.99529496199415,238.6707508548232,historical
1973,r1i1p1f1,287.0315754130437,239.52678434948513,historical
1974,r1i1p1f1,287.1625972764734,238.74296409474616,historical
1975,r1i1p1f1,287.1976359817696,238.49733110682618,historical
1976,r1i1p1f1,287.10440239811226,239.3621613299703,historical
1977,r1i1p1f1,287.20847552023895,239.62638363911495,historical
1978,r1i1p1f1,287.3093021214289,238.66999457375312,historical
1979,r1i1p1f1,287.387109367675,238.5416797678868,historical
1980,r1i1p1f1,287.18465333599556,238.64910207197886,historical
1981,r1i1p1f1,287.1829099708797,238.88914282281578,historical
1982,r1i1p1f1,287.08352805682597,239.7312667491115,historical
1983,r1i1p1f1,286.91356236582965,238.43479875222667,historical
1984,r1i1p1f1,286.9082355673873,238.99208581057601,historical
1985,r1i1p1f1,287.0953750662285,239.45698273732197,historical
1986,r1i1p1f1,287.05306201553367,238.92870786676255,historical
1987,r1i1p1f1,286.89965612296413,238.64203329654063,historical
1988,r1i1p1f1,287.0396815292446,238.64526044007064,historical
1989,r1i1p1f1,287.2902573769436,238.73942210299265,historical
1990,r1i1p1f1,287.83458635288656,240.61160029941354,historical
1991,r1i1p1f1,287.53701349422647,239.227290469488,historical
1992,r1i1p1f1,287.13843318148497,239.11008658156345,historical
1993,r1i1p1f1,287.24112997156817,239.0791535095287,historical
1994,r1i1p1f1,287.5124424111383,239.91177772330462,historical
1995,r1i1p1f1,287.47866353437996,239.22147044371374,historical
1996,r1i1p1f1,287.54564341126866,239.10743296832254,historical
1997,r1i1p1f1,287.43158613359856,240.07484340490288,historical
1998,r1i1p1f1,287.1239336443721,239.02822190720562,historical
1999,r1i1p1f1,286.9757674364826,238.99457600576028,historical
2000,r1i1p1f1,287.00624343858937,238.3247113517267,historical
2001,r1i1p1f1,287.3189116383882,239.91669837727278,historical
2002,r1i1p1f1,287.46410679022324,239.10757622341754,historical
2003,r1i1p1f1,287.6609376556164,239.2231499718109,historical
2004,r1i1p1f1,287.8857929548771,239.41922706514032,historical
2005,r1i1p1f1,287.9431677547192,239.56579901049744,historical
2006,r1i1p1f1,287.65753271911206,239.69223688506148,historical
2007,r1i1p1f1,287.4310212596531,239.61073177213754,historical
2008,r1i1p1f1,287.36290919031603,238.702634438976,historical
2009,r1i1p1f1,287.5265304844543,239.48404504943022,historical
2010,r1i1p1f1,287.5462766301639,240.16775211254583,historical
2011,r1i1p1f1,287.50609399799686,239.66643310981613,historical
2012,r1i1p1f1,287.6170366603192,239.7371512188456,historical
2013,r1i1p1f1,287.843170018171,239.73191446060537,historical
2014,r1i1p1f1,288.00094483465233,238.55576656906698,historical
2015,r1i1p1f1,288.0634489848451,239.2739189062018,ssp245
2016,r1i1p1f1,288.0283325309799,238.95440987303604,ssp245
2017,r1i1p1f1,287.94903905775766,239.3505234405567,ssp245
2018,r1i1p1f1,287.87633336815867,240.10336800604196,ssp245
2019,r1i1p1f1,288.0458498034411,239.74849918750337,ssp245
2020,r1i1p1f1,288.12519328143594,240.3881482904179,ssp245
2021,r1i1p1f1,288.0089954288226,239.7018609832467,ssp245
2022,r1i1p1f1,287.97790832788746,239.24344429967164,ssp245
2023,r1i1p1f1,287.9483245480891,240.39118080243836,ssp245
2024,r1i1p1f1,287.69327841576785,239.25834563138312,ssp245
2025,r1i1p1f1,287.7219490775367,239.826778309586,ssp245
2026,r1i1p1f1,287.7905924864553,239.44589839018033,ssp245
2027,r1i1p1f1,287.8752022746683,239.612189423131,ssp245
2028,r1i1p1f1,288.0381134933381,240.34358628892056,ssp245
2029,r1i1p1f1,288.1168729576316,239.39406903524076,ssp245
2030,r1i1p1f1,288.2541673374947,239.88417394960612,ssp245
2031,r1i1p1f1,288.1216139502257,239.48402748693243,ssp245
2032,r1i1p1f1,288.1581925591149,239.77059894649418,ssp245
2033,r1i1p1f1,288.1971155322068,239.41220094339113,ssp245
2034,r1i1p1f1,288.0726326956439,239.70787393089614,ssp245
2035,r1i1p1f1,287.9163857365404,240.39225518846612,ssp245
2036,r1i1p1f1,288.13012420380755,240.29337008098778,ssp245
2037,r1i1p1f1,288.61127015083224,240.45063558552135,ssp245
2038,r1i1p1f1,288.48262282824544,240.1371833810913,ssp245
2039,r1i1p1f1,288.1437315328976,239.63763493646087,ssp245
2040,r1i1p1f1,288.15882389114427,239.41163585899454,ssp245
2041,r1i1p1f1,288.25771093622234,239.84317606404394,ssp245
2042,r1i1p1f1,288.3427319055601,240.4104807168038,ssp245
2043,r1i1p1f1,288.2397697463547,240.1337617982488,ssp245
2044,r1i1p1f1,288.3282145296325,239.9454578345663,ssp245
2045,r1i1p1f1,288.4127775679998,239.7066194397664,ssp245
2046,r1i1p1f1,288.8145478183319,240.50574238469244,ssp245
2047,r1i1p1f1,288.68016284170704,239.73157987648744,ssp245
2048,r1i1p1f1,288.68392250538636,240.2741769397626,ssp245
2049,r1i1p1f1,288.7257451034173,240.69984932166997,ssp245
2050,r1i1p1f1,288.6366973230333,240.04773045676365,ssp245
2051,r1i1p1f1,288.6833697698486,239.88019918633336,ssp245
2052,r1i1p1f1,288.87697490761906,240.1589598394211,ssp245
2053,r1i1p1f1,288.7818742807474,240.44467245139657,ssp245
2054,r1i1p1f1,288.69155088948173,239.94937192721508,ssp245
2055,r1i1p1f1,288.73808809920484,239.45287881556922,ssp245
2056,r1i1p1f1,288.70061848697713,240.67213290035616,ssp245
2057,r1i1p1f1,288.5349387942008,239.60001264445947,ssp245
2058,r1i1p1f1,288.7092158470737,239.69503803974828,ssp245
2059,r1i1p1f1,288.8263336150692,240.0830197833644,ssp245
2060,r1i1p1f1,288.8805880209936,240.69376656861309,ssp245
2061,r1i1p1f1,288.79170875696803,239.311392847681,ssp245
2062,r1i1p1f1,288.8239992748866,239.86754463773678,ssp245
2063,r1i1p1f1,288.6799727059506,240.86844461113134,ssp245
2064,r1i1p1f1,288.6146454534219,240.60240746140397,ssp245
2065,r1i1p1f1,288.4873316875337,239.46364389647422,ssp245
2066,r1i1p1f1,288.4675579979722,240.05106189727053,ssp245
2067,r1i1p1f1,288.5813176667623,240.26397301935887,ssp245
2068,r1i1p1f1,288.6442609691542,239.59555777569403,ssp245
2069,r1i1p1f1,289.0335918310335,240.49982143936936,ssp245
2070,r1i1p1f1,288.9668175796641,240.5007993418129,ssp245
2071,r1i1p1f1,288.9457497348181,240.11354542514547,ssp245
2072,r1i1p1f1,289.0339611863682,240.60443733735946,ssp245
2073,r1i1p1f1,289.06913735240056,239.85292812787017,ssp245
2074,r1i1p1f1,288.93192233531073,240.2059876035816,ssp245
2075,r1i1p1f1,288.8337627884586,240.43871588958467,ssp245
2076,r1i1p1f1,289.0042611270059,240.06045294836292,ssp245
2077,r1i1p1f1,289.0574935884468,241.23887736196068,ssp245
2078,r1i1p1f1,288.94301059615003,240.67195892072934,ssp245
2079,r1i1p1f1,289.1978767988863,240.6256650660497,ssp245
2080,r1i1p1f1,289.1883552210997,240.53546623309646,ssp245
2081,r1i1p1f1,289.0947204482272,241.16979150114994,ssp245
2082,r1i1p1f1,289.0823431141709,240.78673803600597,ssp245
2083,r1i1p1f1,289.0855865321693,240.5308923939178,ssp245
2084,r1i1p1f1,289.2231216250528,240.65778779253122,ssp245
2085,r1i1p1f1,289.1784644693747,240.75222470832483,ssp245
2086,r1i1p1f1,289.18225437251186,240.60596649463992,ssp245
2087,r1i1p1f1,289.0820593415567,240.30263192970725,ssp245
2088,r1i1p1f1,289.23396763233666,240.62856852178595,ssp245
2089,r1i1p1f1,289.28588599627193,240.76489789932683,ssp245
2090,r1i1p1f1,289.04577409525723,240.96145422096052,ssp245
2091,r1i1p1f1,289.11581916084157,240.51451735679413,ssp245
2092,r1i1p1f1,289.24017763159486,241.49203416953367,ssp245
2093,r1i1p1f1,289.159190244664,240.409965585872,ssp245
2094,r1i1p1f1,289.02841411995644,240.67946202943742,ssp245
2095,r1i1p1f1,289.30313301545107,240.56887828819646,ssp245
2096,r1i1p1f1,289.2157117036048,240.55141386763646,ssp245
2097,r1i1p1f1,288.95786641397774,240.4826214722713,ssp245
2098,r1i1p1f1,289.26242546896924,240.8933614524189,ssp245
2099,r1i1p1f1,289.4564428480604,241.49363114764785,ssp245
2100,r1i1p1f1,289.070324953789,241.16766067161606,ssp245
2015,r1i1p1f1,288.09398079959726,239.7664957125086,ssp585
2016,r1i1p1f1,288.04736995071306,240.20657663832532,ssp585
2017,r1i1p1f1,287.9405715884554,239.05341181439454,ssp585
2018,r1i1p1f1,287.83704188476366,240.22346025942963,ssp585
2019,r1i1p1f1,287.839942953312,239.14909473416787,ssp585
2020,r1i1p1f1,287.82432868566747,239.42801020538167,ssp585
2021,r1i1p1f1,287.875972027938,239.7833796000376,ssp585
2022,r1i1p1f1,287.88743578358117,239.90233985740542,ssp585
2023,r1i1p1f1,287.9168363935806,239.8646600031514,ssp585
2024,r1i1p1f1,288.129940954741,239.6902430979235,ssp585
2025,r1i1p1f1,288.2458448980382,240.38551161458696,ssp585
2026,r1i1p1f1,287.93740401321327,239.79699270947847,ssp585
2027,r1i1p1f1,287.82014524908936,239.28050124946682,ssp585
2028,r1i1p1f1,287.9559647707286,240.03256228551982,ssp585
2029,r1i1p1f1,288.0444753864473,240.56923362131272,ssp585
2030,r1i1p1f1,288.1911248019491,239.83678745779406,ssp585
2031,r1i1p1f1,288.4613182258804,239.52793422626763,ssp585
2032,r1i1p1f1,288.14397714587744,239.4859504370337,ssp585
2033,r1i1p1f1,288.22713727735027,240.12919643904053,ssp585
2034,r1i1p1f1,288.4041279358086,239.75425019548697,ssp585
2035,r1i1p1f1,288.49821422365625,239.77013356802803,ssp585
2036,r1i1p1f1,288.2501074414499,240.0112490818227,ssp585
2037,r1i1p1f1,288.24559767320824,240.071756407731,ssp585
2038,r1i1p1f1,288.3567955166361,240.16006510007256,ssp585
2039,r1i1p1f1,288.5036979217378,239.8848900209295,ssp585
2040,r1i1p1f1,288.72201227680466,240.1204239619699,ssp585
2041,r1i1p1f1,288.69779365010845,240.58937765431713,ssp585
2042,r1i1p1f1,288.5791823760454,240.78945317660342,ssp585
2043,r1i1p1f1,288.57470937495924,240.54725185110487,ssp585
