year,member,tas_global,tas_ais,scenario
2015,r1i1p1f1,287.7222610264239,239.1628171551562,ssp126
2016,r1i1p1f1,287.64500440421926,238.13827027644675,ssp126
2017,r1i1p1f1,287.72418407909566,238.5435642030359,ssp126
2018,r1i1p1f1,287.651668533314,237.84923731233505,ssp126
2019,r1i1p1f1,287.90157020804526,238.85092266386815,ssp126
2020,r1i1p1f1,287.9752117529036,239.77234578930705,ssp126
2021,r1i1p1f1,287.9518606637059,239.26914614287642,ssp126
2022,r1i1p1f1,287.8884689706876,238.34209522661152,ssp126
2023,r1i1p1f1,287.76223225156576,239.20339441281078,ssp126
2024,r1i1p1f1,287.8306782939721,239.9750077777614,ssp126
2025,r1i1p1f1,287.9323450086219,239.6247351130279,ssp126
2026,r1i1p1f1,288.0431737157943,239.55504515759594,ssp126
2027,r1i1p1f1,287.9087380973282,239.03450272076492,ssp126
2028,r1i1p1f1,287.96274336351456,240.0555602986982,ssp126
2029,r1i1p1f1,288.1158367557805,239.70756028114016,ssp126
2030,r1i1p1f1,288.28005910447195,239.82872096959633,ssp126
2031,r1i1p1f1,288.33568396601163,239.23725094312266,ssp126
2032,r1i1p1f1,288.0623303000022,239.05163713695538,ssp126
2033,r1i1p1f1,287.81386226411,238.77861184324382,ssp126
2034,r1i1p1f1,287.8322117115078,239.06038851979932,ssp126
2035,r1i1p1f1,288.10059537733423,239.4782224230737,ssp126
2036,r1i1p1f1,288.2705850037134,239.51729359432116,ssp126
2037,r1i1p1f1,288.0894285093882,239.70610193806493,ssp126
2038,r1i1p1f1,288.1588708584381,240.5533160699103,ssp126
2039,r1i1p1f1,288.06558524913925,239.3650169410136,ssp126
2040,r1i1p1f1,288.02355847416266,239.17432839614438,ssp126
2041,r1i1p1f1,288.2900611418681,239.9270463393788,ssp126
2042,r1i1p1f1,288.3606395613857,239.35249559575618,ssp126
2043,r1i1p1f1,288.147892275105,238.81756861706668,ssp126
2044,r1i1p1f1,288.2309757826613,239.5880367906813,ssp126
2045,r1i1p1f1,288.26445005423244,238.73932098249387,ssp126
2046,r1i1p1f1,288.21813266161035,239.49317190033705,ssp126
2047,r1i1p1f1,288.27831073743994,240.09732405160491,ssp126
2048,r1i1p1f1,288.32165268185526,239.85647098235313,ssp126
2049,r1i1p1f1,288.3128130018977,239.07221191092583,ssp126
2050,r1i1p1f1,288.2194141131731,239.53684880916597,ssp126
2051,r1i1p1f1,288.3574002197338,239.40841874283768,ssp126
2052,r1i1p1f1,288.28905825456127,238.74524585995485,ssp126
2053,r1i1p1f1,288.2045283736305,240.13394508769093,ssp126
2054,r1i1p1f1,288.1679994483528,239.9621581063422,ssp126
2055,r1i1p1f1,288.22103781352604,239.7858501296862,ssp126
2056,r1i1p1f1,288.2979633511926,239.31201712522733,ssp126
2057,r1i1p1f1,288.27801809955804,238.95118407256888,ssp126
2058,r1i1p1f1,288.20432718283587,239.17236056070092,ssp126
2059,r1i1p1f1,288.30169651988444,239.3224002621813,ssp126
2060,r1i1p1f1,288.51555665555145,240.90739681823058,ssp126
2061,r1i1p1f1,288.5057781633102,239.61376680527113,ssp126
2062,r1i1p1f1,288.140962789171,239.33337885985748,ssp126
2063,r1i1p1f1,288.1145499008608,239.4971341188127,ssp126
2064,r1i1p1f1,288.1856426095649,240.28268802054507,ssp126
2065,r1i1p1f1,288.14863856311024,239.67301958534665,ssp126
2066,r1i1p1f1,288.1465604131525,239.0314783090782,ssp126
2067,r1i1p1f1,288.2002323413705,240.38031464271288,ssp126
2068,r1i1p1f1,288.40480200665314,240.280993414104,ssp126
2069,r1i1p1f1,288.2668859647739,240.10928044257312,ssp126
2070,r1i1p1f1,288.2304365476437,239.45211087972353,ssp126
2071,r1i1p1f1,288.24223631976975,239.27555603314715,ssp126
2072,r1i1p1f1,288.21288420833963,239.55092568577723,ssp126
2073,r1i1p1f1,288.2932711680339,239.48482613894424,ssp126
2074,r1i1p1f1,288.14003784556564,238.89826398091617,ssp126
2075,r1i1p1f1,288.11506605611913,240.46878207278348,ssp126
2076,r1i1p1f1,288.2457122804271,239.5606104629362,ssp126
2077,r1i1p1f1,288.281538932221,240.20239479196619,ssp126
2078,r1i1p1f1,288.27472434528545,239.56617413412027,ssp126
2079,r1i1p1f1,288.3125299080674,239.62067626503887,ssp126
2080,r1i1p1f1,288.22772145270943,240.14687410909335,ssp126
2081,r1i1p1f1,288.3472305108178,240.24186438365317,ssp126
2082,r1i1p1f1,288.2024804216866,240.08766180389918,ssp126
2083,r1i1p1f1,288.2340171891919,239.82771143844639,ssp126
2084,r1i1p1f1,288.2089203229039,239.3165742384244,ssp126
2085,r1i1p1f1,288.07123002486424,239.30773633795985,ssp126
2086,r1i1p1f1,288.0145065973386,238.91529226563844,ssp126
2087,r1i1p1f1,288.1635297117325,240.07788952342437,ssp126
2088,r1i1p1f1,288.23037822314166,239.61853015861908,ssp126
2089,r1i1p1f1,288.18115901897977,239.55638582168243,ssp126
2090,r1i1p1f1,288.1784660414801,239.5822637136359,ssp126
2091,r1i1p1f1,288.31315332113485,240.56105648111233,ssp126
2092,r1i1p1f1,288.07354794701763,239.0077121269522,ssp126
2093,r1i1p1f1,288.1854994660096,239.5467938999362,ssp126
2094,r1i1p1f1,288.2686825358762,240.10975397570758,ssp126
2095,r1i1p1f1,288.07500901127355,239.23377005268603,ssp126
2096,r1i1p1f1,288.02799261245184,239.8139893274885,ssp126
