year,tas_sh,tas_nh,scenario
1850,288.0899071902659,288.5674076780078,historical
1851,288.0164516651408,288.5643958342109,historical
1852,288.09209118604036,288.52391347762426,historical
1853,288.1095347281626,288.6222996120288,historical
1854,288.34802625856975,288.91344170631487,historical
1855,288.44557800468755,289.0189480058416,historical
1856,287.95620371343966,288.5688280287545,historical
1857,287.96764599613846,288.658056883823,historical
1858,288.0893806739113,288.6247298679918,historical
1859,288.16098339956307,288.82244558400026,historical
1860,288.1501486183957,288.637440769539,historical
1861,287.99192333931273,288.67025461468006,historical
1862,288.1751464971828,288.7558306117239,historical
1863,288.3796270386923,288.84426237404597,historical
1864,288.04756988039463,288.490682964744,historical
1865,287.8857563323004,288.44441560979175,historical
1866,287.97025386478595,288.48535959930433,historical
1867,288.03619110003063,288.59497965935805,historical
1868,288.1861267465501,288.83418769685505,historical
1869,288.27986587183955,289.0346852835982,historical
1870,288.06668528915424,288.9206273514309,historical
1871,288.1476485453859,288.84697947430334,historical
1872,288.2266935992476,288.6810287817905,historical
1873,288.1786426501936,288.92721982012586,historical
1874,288.2430911356842,289.0024652290267,historical
1875,288.0880122373709,288.7075406093691,historical
1876,288.14733323207344,288.7333825928996,historical
1877,288.0591823214366,288.6100144338819,historical
1878,288.08041557365954,288.6946796274988,historical
1879,288.2196700711462,288.6903907005493,historical
1880,288.1645089895829,288.7115330106313,historical
1881,288.1757289413084,288.639697652448,historical
1882,288.18895973048944,288.726863296324,historical
1883,288.27640405173753,288.8753015153566,historical
1884,288.1672749014899,288.2343408508199,historical
1885,288.02614119597496,288.29698787667417,historical
1886,288.05201482788016,288.475009889078,historical
1887,288.03533642478874,288.56755665590697,historical
1888,288.2850400190297,288.725332204853,historical
1889,288.08278837677625,288.6480168565344,historical
1890,288.1461596548923,288.427408107983,historical
1891,288.0882963104489,288.6629031586588,historical
1892,288.02881616888897,288.72131769624866,historical
1893,288.0838174709195,288.81987170283094,historical
1894,288.17830427988144,288.78047964023006,historical
1895,288.12107369497403,288.69621155907913,historical
1896,288.1245134875942,288.7260407016201,historical
1897,288.16540671955994,288.7967111233504,historical
1898,288.1869492148398,288.8039612312511,historical
1899,288.22043434165,288.77711311345587,historical
1900,288.38637856326187,288.7889027653619,historical
1901,288.348287007034,288.8504120658881,historical
1902,288.1998519352178,288.72682480666504,historical
1903,287.8972640669304,288.26313851333134,historical
1904,287.96629619907606,288.2419918427402,historical
1905,287.9915033757663,288.47288721022585,historical
1906,288.104430773934,288.50235806783206,historical
1907,288.1973959724757,288.44718911919597,historical
1908,288.28319093192636,288.669114070567,historical
1909,288.3989148319269,288.78869553999357,historical
1910,288.25387515490036,288.72006502462847,historical
1911,288.14420254427483,288.5933265797249,historical
1912,288.24587300340716,288.3884471613655,historical
1913,288.20398171905924,288.383007297345,historical
1914,288.2341220885789,288.5117677011809,historical
1915,288.1646039369609,288.5104160325307,historical
1916,288.2732968996028,288.7978779212371,historical
1917,288.428515073106,288.9113988632547,historical
1918,288.4683657884967,289.00561903467997,historical
1919,288.0584659495797,288.57443768775266,historical
1920,288.0877011201039,288.55491939399093,historical
1921,288.2114859934697,288.73004229713064,historical
1922,288.22252106716144,288.89761566894936,historical
1923,288.29815338240434,288.7829930445804,historical
1924,288.37711995222566,288.9071841625421,historical
1925,288.31144687346136,288.9190765547325,historical
1926,288.2410138401903,288.83446044547185,historical
1927,288.2129545905991,288.782258581104,historical
1928,288.18702763199633,288.7670101119953,historical
1929,288.113870334516,288.80853815798497,historical
1930,288.15078457219585,288.684534034866,historical
1931,288.1923166705182,288.74903604452675,historical
1932,288.2999313803999,288.80187053828314,historical
1933,288.16952837394984,288.673739079946,historical
1934,288.2434313786047,288.8301587070398,historical
1935,288.375060714348,288.766683324076,historical
1936,288.3437888454103,288.86072823630474,historical
1937,288.5070656489189,289.0410853171928,historical
1938,288.344740772697,289.07817351539387,historical
1939,288.1780029727647,288.7375291174999,historical
1940,288.1476260088493,288.750033879938,historical
1941,288.18573291841415,288.8577821653023,historical
1942,288.2965666742148,288.9566572174312,historical
1943,288.4673200348011,289.13627399426525,historical
1944,288.6146071337138,289.2215171652385,historical
1945,288.4438786292152,289.1184184595251,historical
1946,288.1198491604169,288.82614267650104,historical
1947,288.1627103244828,288.8279466085042,historical
1948,288.33916048564674,288.87167834847435,historical
1949,288.36661599473575,288.8484380422028,historical
1950,288.4136259755152,288.79934611928803,historical
1951,288.32908246316134,288.80481276136845,historical
1952,288.3571361688568,288.7152106025929,historical
1953,288.25706779796235,288.63718047290104,historical
1954,288.2726646321247,288.7082444848519,historical
1955,288.357459905429,288.96310711076524,historical
1956,288.44887277883186,289.0910310412197,historical
1957,288.43229152753764,289.1327431775241,historical
1958,288.3184876311087,288.99142454658556,historical
1959,288.2617665842575,288.78345660422275,historical
1960,288.2009459528449,288.7901419000737,historical
1961,288.2028176431197,288.8287017550589,historical
1962,288.53043233183456,289.06742323344525,historical
1963,288.5204293265648,289.1772129572105,historical
1964,288.0953106335155,288.63865725709655,historical
1965,288.0022796801695,288.5072062903071,historical
1966,288.06228849983836,288.5978443750555,historical
1967,288.3015923961978,288.7755831022303,historical
1968,288.5274930627796,288.9729620968889,historical
1969,288.1874106213639,288.59859817837696,historical
1970,288.2273447950922,288.61090499600334,historical
1971,288.26689952323466,288.7430096507554,historical
1972,288.2779708048612,288.5714114592165,historical
1973,288.3895233055228,288.69062214868245,historical
1974,288.47827308476997,288.7375023413516,historical
1975,288.57522619299016,288.85792421625916,historical
1976,288.2710755707797,288.76588579322544,historical
1977,288.36080772671795,288.7418998750529,historical
1978,288.54067377535176,289.094867025657,historical
1979,288.3861182104602,289.04022887580015,historical
1980,288.2850223384414,288.7348296914727,historical
1981,288.28691969926604,288.7628577735631,historical
1982,288.57478466599173,288.96288762266687,historical
1983,288.498160528246,288.9602798310295,historical
1984,288.70017402478067,289.13908715269724,historical
1985,288.47801357083097,288.9999190583094,historical
1986,288.3292893850086,288.79996859508225,historical
1987,288.4444719461911,288.9819077286658,historical
1988,288.4802802467251,289.0124516322854,historical
1989,288.35517953851127,289.0740087014897,historical
1990,288.4451464053436,289.1641122800621,historical
1991,288.3893847330564,289.02563469277885,historical
1992,288.28246654423253,288.83201502387203,historical
1993,288.51338062512536,288.99848623843644,historical
1994,288.5828144774759,289.1802384578138,historical
1995,288.3078525419451,288.8863137330968,historical
1996,288.2222478296713,288.82202004028517,historical
1997,288.4295343646524,288.92250758597226,historical
1998,288.4234838832656,288.9967019625164,historical
1999,288.7297568069767,289.46865067867617,historical
2000,288.61291012952654,289.3865068622275,historical
2001,288.50884574934315,289.34194286717843,historical
2002,288.47942316124227,289.2912707668598,historical
2003,288.58472876298976,289.5631922137399,historical
2004,288.81491629550726,289.6444918083687,historical
2005,288.5536330066279,289.5049661907413,historical
2006,288.52793882801575,289.2914470415249,historical
2007,288.5646370939099,289.4097944459352,historical
2008,288.8007376951444,289.7681604848532,historical
2009,288.80411086395003,289.82726958661556,historical
2010,288.4336540003115,289.5598671225934,historical
2011,288.51590716387307,289.4544232463856,historical
2012,288.65045434744616,289.54757490063264,historical
2013,288.9908009651354,289.92888695422505,historical
2014,288.82067034675805,289.85052083477757,historical
2015,288.50469619563273,289.4474872295575,ssp245
2016,288.443189787918,289.37235611949325,ssp245
2017,288.7075645812955,289.6012159334815,ssp245
2018,288.94087844309274,289.84808445152373,ssp245
2019,288.7134836547136,289.64165733719835,ssp245
2020,288.56367868395733,289.6160425070068,ssp245
2021,288.62248439714773,289.59243339652835,ssp245
2022,288.72945668048953,289.84686574904526,ssp245
2023,288.9446601638195,289.90826295451353,ssp245
2024,289.0800853083505,290.1513890536815,ssp245
2025,288.74268088667657,289.85355047006874,ssp245
2026,288.71650230429907,289.9551215520585,ssp245
2027,288.82533543644786,290.15651352885783,ssp245
2028,289.14121435910727,290.354506103679,ssp245
2029,289.1699420831716,290.5093420813812,ssp245
2030,288.74611830631966,290.15154382662485,ssp245
2031,288.69454077135464,290.2355538616382,ssp245
2032,289.00425900989336,290.4226740649833,ssp245
2033,289.17011475359965,290.74931605782064,ssp245
2034,289.14224262469384,290.52011347025064,ssp245
2035,288.84441768991917,290.294112487837,ssp245
2036,288.97239132775053,290.36982934293655,ssp245
2037,289.0557728504503,290.5738729393457,ssp245
2038,289.28517173834706,290.71782861579715,ssp245
2039,289.0998599970167,290.58416936752326,ssp245
2040,288.9103709535412,290.1964796034602,ssp245
2041,288.9104083775412,290.20343935082224,ssp245
2042,288.90974122333756,290.441237111546,ssp245
2043,289.2560032923437,290.7585102176248,ssp245
2044,289.44463086630526,290.8666958911924,ssp245
2045,289.03564787615386,290.61576404782454,ssp245
2046,289.0464781836453,290.7391960756647,ssp245
2047,289.1452724581644,290.8940291284977,ssp245
2048,289.37295351611743,291.1060059365166,ssp245
2049,289.2640588350084,290.9726264192183,ssp245
2050,288.89871805484603,290.46414634495886,ssp245
2051,288.96423421796413,290.48222055285066,ssp245
2052,289.11215082131173,290.7905553513556,ssp245
2053,289.36520079218155,291.05114784396824,ssp245
2054,289.1754799272661,290.9651436623469,ssp245
2055,289.25308034407504,291.02844370044124,ssp245
2056,289.2576374482668,291.0346579202082,ssp245
2057,289.32327843401555,291.2475582568183,ssp245
2058,289.2023367806063,291.0420746141945,ssp245
2059,289.1877894732498,291.05180313682723,ssp245
2060,289.47302670906987,291.2235380642544,ssp245
2061,289.4614819117746,291.3338323497939,ssp245
2062,289.15466338794425,290.8704546655033,ssp245
2063,289.1173882031488,290.9115246102567,ssp245
2064,289.2810797768746,291.1008262290195,ssp245
2065,289.43455442280145,291.3429657389487,ssp245
2066,289.54616429086167,291.55682392984824,ssp245
2067,289.23162882228047,291.1457044099362,ssp245
2068,289.3923128139042,291.3822618049672,ssp245
2069,289.4346923737431,291.4383149695174,ssp245
2070,289.4574446365177,291.34703741572946,ssp245
2071,289.44757653245006,291.3591411585191,ssp245
2072,289.6924139542588,291.56865630540483,ssp245
2073,289.6482985389904,291.5392729837451,ssp245
2074,289.237997291045,291.2786510275925,ssp245
2075,289.2436860984468,291.1514104311211,ssp245
2076,289.4496298746988,291.38992130818986,ssp245
2077,289.71701109750546,291.66444979440456,ssp245
2078,289.52397487586154,291.4224584531433,ssp245
2079,289.357824937868,291.30748888146786,ssp245
2080,289.4944276042198,291.33595802939055,ssp245
2081,289.60217759690613,291.394829671449,ssp245
2082,289.6322489361244,291.70685288704163,ssp245
2083,289.7034196615753,291.6798009921337,ssp245
2084,289.361090831193,291.3163839493243,ssp245
2085,289.2352830183805,291.28829615189386,ssp245
2086,289.3506650963568,291.54927403442883,ssp245
2087,289.67883753283087,291.7724013643323,ssp245
2088,289.6851178422078,291.6699824873431,ssp245
2089,289.39758534356156,291.3916432302003,ssp245
2090,289.47307740697227,291.4109264622385,ssp245
2091,289.4928591397794,291.57638374843765,ssp245
2092,289.70930960195176,291.89505650753654,ssp245
2093,289.78546903165903,292.0149902164904,ssp245
2094,289.48089009519214,291.67378243620277,ssp245
