year,member,tas_global,tas_ais,scenario
2015,r1i1p1f1,287.93372978415124,240.46316573108038,ssp119
2016,r1i1p1f1,287.90688617416777,238.7552336870909,ssp119
2017,r1i1p1f1,288.07227031603634,240.15251851460235,ssp119
2018,r1i1p1f1,288.02936699632653,239.88159429346817,ssp119
2019,r1i1p1f1,288.1680805424546,239.69945536627102,ssp119
2020,r1i1p1f1,288.0597791116452,239.54838928180806,ssp119
2021,r1i1p1f1,288.1625563162219,240.16061907613044,ssp119
2022,r1i1p1f1,288.0883284743639,238.8941930746459,ssp119
2023,r1i1p1f1,288.2072130827273,239.84835552107825,ssp119
2024,r1i1p1f1,288.23033728330915,239.764638849442,ssp119
2025,r1i1p1f1,288.1575840080897,238.98532779937182,ssp119
2026,r1i1p1f1,288.26229283351825,239.69296868998475,ssp119
2027,r1i1p1f1,288.40545893621623,240.3559276010486,ssp119
2028,r1i1p1f1,288.38934866464166,240.52689501492608,ssp119
2029,r1i1p1f1,288.27250402840326,238.77056703859404,ssp119
2030,r1i1p1f1,288.3532605670067,239.46770320799249,ssp119
2031,r1i1p1f1,288.4584486918099,239.86291794807963,ssp119
2032,r1i1p1f1,288.4305701141066,239.686750538973,ssp119
2033,r1i1p1f1,288.4460845453975,239.75554306723922,ssp119
2034,r1i1p1f1,288.664855243512,240.3912524701467,ssp119
2035,r1i1p1f1,288.65181582790416,240.01363488828582,ssp119
2036,r1i1p1f1,288.4689543712533,239.78039171625636,ssp119
2037,r1i1p1f1,288.61909841132797,240.01416791144587,ssp119
2038,r1i1p1f1,288.63976761779554,239.94564097806304,ssp119
2039,r1i1p1f1,288.4843655738647,239.22384594743028,ssp119
2040,r1i1p1f1,288.59499427562673,240.2193484734737,ssp119
2041,r1i1p1f1,288.8195696940025,240.9815843337798,ssp119
2042,r1i1p1f1,288.60443748260997,240.33622710102262,ssp119
2043,r1i1p1f1,288.5470748012587,241.05086388693104,ssp119
2044,r1i1p1f1,288.6187020851972,240.78293266935043,ssp119
2045,r1i1p1f1,288.6741284375125,241.36422683294887,ssp119
2046,r1i1p1f1,288.4982707451721,240.09522095705728,ssp119
2047,r1i1p1f1,288.4482271691416,239.96739335916178,ssp119
2048,r1i1p1f1,288.69159309941597,240.92824772049553,ssp119
2049,r1i1p1f1,288.59445663486,240.55765444285382,ssp119
2050,r1i1p1f1,288.52192268610906,240.74535944554924,ssp119
2051,r1i1p1f1,288.60692856174103,240.69956860149875,ssp119
2052,r1i1p1f1,288.64459122229647,240.35399340694946,ssp119
2053,r1i1p1f1,288.4719954501043,241.07492418384007,ssp119
2054,r1i1p1f1,288.5509372421939,240.2949474663521,ssp119
2055,r1i1p1f1,288.53475519443555,240.35683484665572,ssp119
2056,r1i1p1f1,288.5662030803788,240.94562224387394,ssp119
2057,r1i1p1f1,288.59060084777946,240.36901010146116,ssp119
2058,r1i1p1f1,288.51940836946164,240.10999053408142,ssp119
2059,r1i1p1f1,288.55448253973435,240.04764654531382,ssp119
2060,r1i1p1f1,288.3979837519436,240.1050717381283,ssp119
2061,r1i1p1f1,288.4693289164376,240.79392011983828,ssp119
2062,r1i1p1f1,288.60644869611883,241.12899215113845,ssp119
2063,r1i1p1f1,288.4131908252527,240.45849745165424,ssp119
2064,r1i1p1f1,288.4260313672121,239.9781460570431,ssp119
2065,r1i1p1f1,288.5184331636965,240.22101719221757,ssp119
2066,r1i1p1f1,288.43060690899273,239.60383402237022,ssp119
2067,r1i1p1f1,288.408069227264,240.6268053351456,ssp119
2068,r1i1p1f1,288.49107450065463,239.97429052603957,ssp119
2069,r1i1p1f1,288.57287179191593,241.76534004010222,ssp119
2070,r1i1p1f1,288.444596678848,240.48060610808147,ssp119
2071,r1i1p1f1,288.2591233104473,239.27656645116318,ssp119
2072,r1i1p1f1,288.34711077815365,240.43525388993575,ssp119
2073,r1i1p1f1,288.41476241798625,239.98468375224294,ssp119
2074,r1i1p1f1,288.39825527364513,239.91563466611666,ssp119
2075,r1i1p1f1,288.32468011105067,239.06160349958574,ssp119
2076,r1i1p1f1,288.3961030079112,239.93977729012983,ssp119
2077,r1i1p1f1,288.2644739656419,239.69959530849962,ssp119
2078,r1i1p1f1,288.34756305294883,240.34712510691998,ssp119
2079,r1i1p1f1,288.4599723628354,239.93033919508892,ssp119
2080,r1i1p1f1,288.58838864000984,240.93189379764814,ssp119
2081,r1i1p1f1,288.37029880590836,241.28157250721497,ssp119
2082,r1i1p1f1,288.43854769781103,240.4966828252183,ssp119
2083,r1i1p1f1,288.469576734547,240.35917159568083,ssp119
2084,r1i1p1f1,288.2086286787287,240.38359977626664,ssp119
2085,r1i1p1f1,288.26593728721696,240.49223853332157,ssp119
2086,r1i1p1f1,288.3862604923105,240.98941989014475,ssp119
2087,r1i1p1f1,288.4111052850044,240.22748508345393,ssp119
2088,r1i1p1f1,288.29900822774556,239.38968680696925,ssp119
2089,r1i1p1f1,288.29291891617095,240.5285892767578,ssp119
2090,r1i1p1f1,288.2531643874721,240.44756330794317,ssp119
2091,r1i1p1f1,288.27813003924877,240.8432761029971,ssp119
2092,r1i1p1f1,288.2776613368476,240.5403664213442,ssp119
2093,r1i1p1f1,288.18621403918405,240.2887705647536,ssp119
2094,r1i1p1f1,288.28024125900276,240.86143302922994,ssp119
2095,r1i1p1f1,288.1686971138683,241.03628009404036,ssp119
2096,r1i1p1f1,288.18540509083704,239.75348900102966,ssp119
2097,r1i1p1f1,288.07102554770535,240.01218526428062,ssp119
2098,r1i1p1f1,287.9803843640775,239.14954175011582,ssp119
2099,r1i1p1f1,288.16202366603073,239.86343659798706,ssp119
2100,r1i1p1f1,288.2088912102332,240.3740009380151,ssp119
2015,r1i1p1f1,287.9710757995928,239.90241376812648,ssp126
2016,r1i1p1f1,288.0117321835186,240.09134611421663,ssp126
2017,r1i1p1f1,287.89845439090436,239.99447913998375,ssp126
