year,member,tas_global,tas_ais,scenario
2015,r1i1p1f1,287.74292544679747,243.93558710528214,ssp119
2016,r1i1p1f1,287.80302400486147,243.75680466445348,ssp119
2017,r1i1p1f1,287.9194477158005,244.2868988935166,ssp119
2018,r1i1p1f1,287.8182186294029,244.77252495974005,ssp119
2019,r1i1p1f1,287.7584954272015,243.99062325604385,ssp119
2020,r1i1p1f1,287.8015868312408,244.322441496777,ssp119
2021,r1i1p1f1,287.8948494087085,243.78646142242832,ssp119
2022,r1i1p1f1,287.9815087702614,244.42510487372928,ssp119
2023,r1i1p1f1,288.0613958772966,244.75002026297733,ssp119
2024,r1i1p1f1,287.9691322130329,244.7263765584845,ssp119
2025,r1i1p1f1,287.82116339554767,243.667437396377,ssp119
2026,r1i1p1f1,288.1203750856481,244.88931621747037,ssp119
2027,r1i1p1f1,288.1875771473796,243.7444276264967,ssp119
2028,r1i1p1f1,288.1853290345797,244.6962800949184,ssp119
2029,r1i1p1f1,288.18637960204705,244.09211007065792,ssp119
2030,r1i1p1f1,288.1792570546113,244.7200296070221,ssp119
2031,r1i1p1f1,288.16362047130156,244.83223153090347,ssp119
2032,r1i1p1f1,288.1139893237754,243.70180331492807,ssp119
2033,r1i1p1f1,287.895633232225,243.98895923170463,ssp119
2034,r1i1p1f1,288.1532054295423,245.0927079547422,ssp119
2035,r1i1p1f1,288.19177695558653,244.1858351573378,ssp119
2036,r1i1p1f1,288.07933949326787,243.96535534934873,ssp119
2037,r1i1p1f1,288.2151039552032,244.67818702214504,ssp119
2038,r1i1p1f1,288.37544104840777,245.24513159190002,ssp119
2039,r1i1p1f1,288.09624152059394,244.60103260113794,ssp119
2040,r1i1p1f1,287.9288385351062,244.2001229229172,ssp119
2041,r1i1p1f1,288.15169301545143,244.3730424700915,ssp119
2042,r1i1p1f1,288.1895502763636,244.23378960156776,ssp119
2043,r1i1p1f1,288.0598835330946,243.97155102057772,ssp119
2044,r1i1p1f1,288.1816563259392,245.26576220022486,ssp119
2045,r1i1p1f1,288.3051200329327,244.3989627798227,ssp119
2046,r1i1p1f1,288.2256943361644,244.83836655725074,ssp119
2047,r1i1p1f1,288.11242216008185,244.28334174553396,ssp119
2048,r1i1p1f1,288.18109171600855,244.2216943528295,ssp119
2049,r1i1p1f1,288.20786899386644,243.4182062121928,ssp119
2050,r1i1p1f1,287.99992860594483,244.5284955003081,ssp119
2051,r1i1p1f1,288.23204237703953,244.1324607400108,ssp119
2052,r1i1p1f1,288.1869449070984,243.77280794139287,ssp119
2053,r1i1p1f1,288.1966441149208,244.36400975271678,ssp119
2054,r1i1p1f1,287.97267035781556,244.7045207339541,ssp119
2055,r1i1p1f1,287.9603629959821,243.84872897496473,ssp119
2056,r1i1p1f1,288.14610455708663,244.1524417905191,ssp119
2057,r1i1p1f1,288.21998467159153,244.01416535979672,ssp119
2058,r1i1p1f1,288.3205847031637,244.46990186042413,ssp119
2059,r1i1p1f1,287.94303476412983,244.57147872291074,ssp119
2060,r1i1p1f1,287.98995559288255,243.87839828166793,ssp119
2061,r1i1p1f1,288.1419486412147,244.15016703333126,ssp119
2062,r1i1p1f1,288.12807347148185,243.99210099456405,ssp119
2063,r1i1p1f1,288.14487511596457,244.01584040655078,ssp119
2064,r1i1p1f1,288.19717138287865,244.48522120516992,ssp119
2065,r1i1p1f1,288.4361363882875,244.77996703162745,ssp119
2066,r1i1p1f1,288.26545129772927,244.12023026897174,ssp119
2067,r1i1p1f1,288.24278370715,245.05326097882326,ssp119
2068,r1i1p1f1,287.9776197171094,243.73671597182877,ssp119
2069,r1i1p1f1,287.94304588205205,243.87050180216102,ssp119
2070,r1i1p1f1,287.6983638821499,244.78084169086682,ssp119
2071,r1i1p1f1,288.0744739154057,243.88497499570454,ssp119
2072,r1i1p1f1,288.2355404575814,244.64749219925304,ssp119
2073,r1i1p1f1,287.839414924646,244.75115832590294,ssp119
2074,r1i1p1f1,287.83360300215,244.16818652270646,ssp119
2075,r1i1p1f1,288.0607473911664,243.97467983837927,ssp119
2076,r1i1p1f1,287.9071875989958,244.32913244725006,ssp119
2077,r1i1p1f1,288.0700119359601,244.78691018617158,ssp119
2078,r1i1p1f1,288.08802744223055,244.46030077380527,ssp119
2079,r1i1p1f1,288.0882962640653,244.48999921977696,ssp119
2080,r1i1p1f1,288.1063656546291,244.1331719384039,ssp119
2081,r1i1p1f1,288.1533532013191,244.84983815177478,ssp119
2082,r1i1p1f1,288.2239960696842,244.57334683928843,ssp119
2083,r1i1p1f1,288.2299418857206,244.88781495767725,ssp119
2084,r1i1p1f1,288.0599240669912,244.70488086894872,ssp119
2085,r1i1p1f1,288.01261133082346,243.75025374026805,ssp119
2086,r1i1p1f1,287.93369249628967,243.7576388516967,ssp119
2087,r1i1p1f1,287.9183382391409,244.16251234697853,ssp119
