year,member,tas_global,tas_ais,scenario
2015,r1i1p1f1,288.3852974562737,244.9789614356899,ssp126
2016,r1i1p1f1,288.38767938836054,245.8176896683089,ssp126
2017,r1i1p1f1,288.4886923054578,245.41537240791538,ssp126
2018,r1i1p1f1,288.5434494999877,245.4327332046763,ssp126
2019,r1i1p1f1,288.66775447844725,245.263256030838,ssp126
2020,r1i1p1f1,288.56782916712206,245.8166728222265,ssp126
2021,r1i1p1f1,288.5143101139701,244.93645623288836,ssp126
2022,r1i1p1f1,288.50457994856276,245.22364386662304,ssp126
2023,r1i1p1f1,288.64730069591735,245.41919333889598,ssp126
2024,r1i1p1f1,288.72403041293234,245.2480911174157,ssp126
2025,r1i1p1f1,288.7169396126204,246.04059718342702,ssp126
2026,r1i1p1f1,288.81941489240495,245.5667490719034,ssp126
2027,r1i1p1f1,288.7929790503566,245.94149603394405,ssp126
2028,r1i1p1f1,288.88555941897687,245.94500363349863,ssp126
2029,r1i1p1f1,288.80446391901097,245.8834863761662,ssp126
2030,r1i1p1f1,288.78114662740364,245.46365111421042,ssp126
2031,r1i1p1f1,288.68987845961436,244.86153586509997,ssp126
2032,r1i1p1f1,288.84030257888304,245.64601974793374,ssp126
2033,r1i1p1f1,288.9395687187742,245.76266974722452,ssp126
2034,r1i1p1f1,288.7123446416804,245.46510318051003,ssp126
2035,r1i1p1f1,288.76296885953104,245.42293732137585,ssp126
2036,r1i1p1f1,288.94296806278896,245.54626039087674,ssp126
2037,r1i1p1f1,289.18126998633034,246.3613496268049,ssp126
2038,r1i1p1f1,289.0743763924035,246.5481471329146,ssp126
2039,r1i1p1f1,289.087513094619,245.94514613268643,ssp126
2040,r1i1p1f1,289.40105839282126,246.141698679532,ssp126
2041,r1i1p1f1,288.942519898971,246.16707793456627,ssp126
2042,r1i1p1f1,289.04538317030637,245.32226250613195,ssp126
2043,r1i1p1f1,289.23448553916614,245.43165892928772,ssp126
2044,r1i1p1f1,289.40076387733325,246.58851762264544,ssp126
2045,r1i1p1f1,289.33665549536585,246.1250990961753,ssp126
2046,r1i1p1f1,289.2934016846361,246.9914688635539,ssp126
2047,r1i1p1f1,289.34505913180794,246.61169296619585,ssp126
2048,r1i1p1f1,289.1432619359353,245.9215084499734,ssp126
2049,r1i1p1f1,289.1210930183881,246.12942844786818,ssp126
2050,r1i1p1f1,289.20070986998064,245.73623908209822,ssp126
2051,r1i1p1f1,289.1752430829567,245.78173375445806,ssp126
2052,r1i1p1f1,289.03093875346724,246.28095719305318,ssp126
2053,r1i1p1f1,289.0311341637457,245.5183636858956,ssp126
2054,r1i1p1f1,289.21720063328814,245.84256039853284,ssp126
2055,r1i1p1f1,288.9243358254103,246.0040755780119,ssp126
2056,r1i1p1f1,289.03775726199655,245.97063309281845,ssp126
2057,r1i1p1f1,289.20139635741845,245.74328061616987,ssp126
2058,r1i1p1f1,289.0615020156738,246.02753383891502,ssp126
2059,r1i1p1f1,289.20483195862744,245.6558258697599,ssp126
2060,r1i1p1f1,289.2541886156138,246.29549002852102,ssp126
2061,r1i1p1f1,288.86574863425875,246.03032668559715,ssp126
2062,r1i1p1f1,288.9754959944961,246.3441978594575,ssp126
2063,r1i1p1f1,289.11241619704964,245.8886482572232,ssp126
2064,r1i1p1f1,289.294761085391,245.61527719870767,ssp126
2065,r1i1p1f1,289.02945022578126,245.823684205776,ssp126
2066,r1i1p1f1,289.2865212326498,246.03142658958666,ssp126
2067,r1i1p1f1,289.3947543522249,246.04427812215604,ssp126
2068,r1i1p1f1,289.12247377306795,246.4303010934824,ssp126
2069,r1i1p1f1,289.25803391882465,245.67535154649124,ssp126
2070,r1i1p1f1,289.3897225921427,245.96992994533431,ssp126
2071,r1i1p1f1,289.2568512418871,245.90614627433123,ssp126
2072,r1i1p1f1,289.18620171301706,245.89771549994518,ssp126
2073,r1i1p1f1,289.2500813822227,245.23769035688076,ssp126
2074,r1i1p1f1,289.40669608677325,245.3606209784249,ssp126
2075,r1i1p1f1,289.2982680621507,245.694812697432,ssp126
2076,r1i1p1f1,289.3107949457242,246.4924387062047,ssp126
2077,r1i1p1f1,289.18512136121825,246.52220192429616,ssp126
2078,r1i1p1f1,289.31781269046735,245.27179547284533,ssp126
2079,r1i1p1f1,289.3655702559631,247.06250698209715,ssp126
2080,r1i1p1f1,289.18698680990167,246.45413884850663,ssp126
2081,r1i1p1f1,289.19714864505175,245.63473010646914,ssp126
2082,r1i1p1f1,289.42421852851317,246.58751352088225,ssp126
2083,r1i1p1f1,289.3580129160469,246.6054523113647,ssp126
2084,r1i1p1f1,288.89641403450895,246.80365124832164,ssp126
2085,r1i1p1f1,289.12803553529557,245.56584984120417,ssp126
2086,r1i1p1f1,289.0079562650546,245.88450113983285,ssp126
2087,r1i1p1f1,289.2395578246813,246.1121685029572,ssp126
2088,r1i1p1f1,289.1776428676527,245.9983827983681,ssp126
2089,r1i1p1f1,289.04472336654794,246.68771714896656,ssp126
2090,r1i1p1f1,289.1688891310885,245.40379213372145,ssp126
2091,r1i1p1f1,289.3495762931223,246.54769202192327,ssp126
2092,r1i1p1f1,289.107104258014,245.85903301487377,ssp126
2093,r1i1p1f1,289.16272266537084,245.87708449034446,ssp126
2094,r1i1p1f1,289.24571542685163,246.5098827793172,ssp126
2095,r1i1p1f1,289.1589178915102,245.83977133234228,ssp126
2096,r1i1p1f1,289.0715593020869,246.1925123596735,ssp126
2097,r1i1p1f1,289.0690943181045,245.96425225293677,ssp126
