year,tas_sh,tas_nh,scenario
1850,287.2741872880385,285.8299005397345,historical
1851,287.28641109631894,285.94709750622525,historical
1852,287.47614677421234,286.016474358962,historical
1853,287.442381346599,286.02863792571003,historical
1854,287.1618494299059,285.976533061843,historical
1855,287.2573099881654,286.02110116594037,historical
1856,287.4392620118086,286.058488423079,historical
1857,287.3979914575072,286.0803832483232,historical
1858,287.35022071346924,286.21377666687,historical
1859,287.2509736700383,285.9621777645867,historical
1860,287.26161695678,285.89762264289766,historical
1861,287.32387568440987,286.0925093554813,historical
1862,287.15512780111686,285.9166775513242,historical
1863,287.2307801126895,285.95344794183217,historical
1864,287.16097741499146,286.09672102850783,historical
1865,287.18231581909697,285.9482405893269,historical
1866,287.15386892590254,285.8576496173671,historical
1867,287.20613024907084,286.0217918981832,historical
1868,287.21925550151906,286.0312139567525,historical
1869,287.14685566652264,286.0801517068812,historical
1870,287.2006769672124,286.1919222957299,historical
1871,287.2175986684541,286.30700434082775,historical
1872,287.30131405564305,286.2647025029209,historical
1873,287.3325079208427,286.2573709326991,historical
1874,287.38894837579744,286.15680081535857,historical
1875,287.39025887270355,285.9648263989687,historical
1876,287.3573688115577,285.87360490042545,historical
1877,287.3500047353959,286.0008788943366,historical
1878,287.5035743785544,286.19723675911297,historical
1879,287.366883178846,285.90470508693113,historical
1880,287.3520084112318,286.1283248841978,historical
1881,287.53849390015415,286.24630780438355,historical
1882,287.48319381417366,286.29819626414354,historical
1883,287.41398692489884,286.3280752917481,historical
1884,287.071207583733,285.84008094240295,historical
1885,287.19890646824126,285.8756054989932,historical
1886,287.32651208583843,285.8623773683418,historical
1887,287.3492419519091,286.05635939877396,historical
1888,287.18523551863376,286.08837630716357,historical
1889,287.2876012298101,286.234672532799,historical
1890,287.42112912246756,286.41430415553134,historical
1891,287.3793325422342,286.0467151384434,historical
1892,287.3449641965235,286.2041366842088,historical
1893,287.4154231143034,286.0545343675201,historical
1894,287.40785605206395,286.4733373557927,historical
1895,287.5228114573685,286.5688372337115,historical
1896,287.74048576109567,286.66264675951095,historical
1897,287.55363186523607,286.52728724503476,historical
1898,287.457181015954,286.50523286619745,historical
1899,287.4702917203957,286.65755870181937,historical
1900,287.6015654557811,286.60921742839474,historical
1901,287.555852995091,286.52233086416487,historical
