year,ohc,scenario
1,0.027798639850257195,1pctCO2
2,0.02800895247149141,1pctCO2
3,0.02753545463799614,1pctCO2
4,0.02748783900823495,1pctCO2
5,0.02796900004964985,1pctCO2
6,0.02837258456912759,1pctCO2
7,0.028598597385499577,1pctCO2
8,0.02951016894044125,1pctCO2
9,0.030010513517342203,1pctCO2
10,0.030080432215169685,1pctCO2
11,0.03043929564524187,1pctCO2
12,0.030024308991962918,1pctCO2
13,0.03056347202254485,1pctCO2
14,0.0316868502697716,1pctCO2
15,0.03238999549146385,1pctCO2
16,0.033197271339085004,1pctCO2
17,0.034882813304254454,1pctCO2
18,0.035859529959828884,1pctCO2
19,0.037208595035010825,1pctCO2
20,0.0383356682445905,1pctCO2
21,0.03895011407463518,1pctCO2
22,0.04013488849956695,1pctCO2
23,0.04141906714194442,1pctCO2
24,0.04318657054068291,1pctCO2
25,0.04355674510541028,1pctCO2
26,0.04480537913025242,1pctCO2
27,0.045362398089611365,1pctCO2
28,0.04702871272416964,1pctCO2
29,0.050143810188117095,1pctCO2
30,0.05213481565452602,1pctCO2
31,0.0527726147476941,1pctCO2
32,0.05458987643049188,1pctCO2
33,0.05722571989036586,1pctCO2
34,0.05910711029212769,1pctCO2
35,0.06005364380878945,1pctCO2
36,0.06121268731682268,1pctCO2
37,0.06322182565927506,1pctCO2
38,0.06524619404992012,1pctCO2
39,0.0663924583221135,1pctCO2
40,0.06681607000223577,1pctCO2
41,0.0688079951764786,1pctCO2
42,0.07083144647209612,1pctCO2
43,0.07324606361862732,1pctCO2
44,0.07535066345374879,1pctCO2
45,0.07716522088197812,1pctCO2
46,0.07915904034082204,1pctCO2
47,0.08118350017968923,1pctCO2
48,0.08289761871915974,1pctCO2
49,0.08523040015811789,1pctCO2
50,0.08798141873454395,1pctCO2
51,0.09039052285968441,1pctCO2
52,0.09214920803700408,1pctCO2
53,0.09389083420168863,1pctCO2
54,0.0958580709687651,1pctCO2
55,0.09716332189432562,1pctCO2
56,0.09967747128581347,1pctCO2
57,0.10247781964605801,1pctCO2
58,0.10524625257678227,1pctCO2
59,0.10662184286199204,1pctCO2
60,0.10831476370357487,1pctCO2
61,0.11156539265831857,1pctCO2
62,0.11551935250220234,1pctCO2
63,0.11789237377170014,1pctCO2
64,0.11953743061382477,1pctCO2
65,0.12241730620599772,1pctCO2
66,0.12492008454179111,1pctCO2
67,0.12845547391127235,1pctCO2
68,0.1311142186187718,1pctCO2
69,0.133001519188489,1pctCO2
70,0.1353982098706781,1pctCO2
71,0.13789541782581644,1pctCO2
72,0.1412656009605486,1pctCO2
73,0.14430057149227352,1pctCO2
74,0.14682304005916805,1pctCO2
75,0.15001464833135475,1pctCO2
76,0.15297250710938076,1pctCO2
77,0.1551153296885425,1pctCO2
78,0.15846231371572572,1pctCO2
79,0.16166721333379616,1pctCO2
80,0.16464155108144837,1pctCO2
81,0.16757826441771365,1pctCO2
82,0.17048906132782976,1pctCO2
83,0.1736292547967336,1pctCO2
84,0.17670006519311096,1pctCO2
85,0.18006961341590097,1pctCO2
86,0.18245854406324152,1pctCO2
87,0.18546894898969832,1pctCO2
88,0.18923154167116504,1pctCO2
89,0.19277192562410275,1pctCO2
90,0.19603957962499907,1pctCO2
