year,ohc,scenario
1,-0.00018338844656931518,1pctCO2
2,-0.00025968430853849086,1pctCO2
3,-0.0009139574093816043,1pctCO2
4,-0.001045064880410592,1pctCO2
5,-0.0012307437570535974,1pctCO2
6,-0.0002631664078775155,1pctCO2
7,0.0007953903564828311,1pctCO2
8,0.0016951603251621,1pctCO2
9,0.0026630586713683245,1pctCO2
10,0.0028136486802744515,1pctCO2
11,0.004681137525934543,1pctCO2
12,0.0053901499730522094,1pctCO2
13,0.007403802948251163,1pctCO2
14,0.008954823438129197,1pctCO2
15,0.009596340110159068,1pctCO2
16,0.010525283809394053,1pctCO2
17,0.011151254955321958,1pctCO2
18,0.013518925465337218,1pctCO2
19,0.015560993550681189,1pctCO2
20,0.016480953009059166,1pctCO2
21,0.01639768271005317,1pctCO2
22,0.01749459126428382,1pctCO2
23,0.018693901847824046,1pctCO2
24,0.018117558239155437,1pctCO2
25,0.01881647716748388,1pctCO2
26,0.021247774041066432,1pctCO2
27,0.023869663135967945,1pctCO2
28,0.02589667486919932,1pctCO2
29,0.027442675216557227,1pctCO2
30,0.02859009030747087,1pctCO2
31,0.03042769871774267,1pctCO2
32,0.03066805787894824,1pctCO2
33,0.0331944559381841,1pctCO2
34,0.03543650716134947,1pctCO2
35,0.03701655906650538,1pctCO2
36,0.03937339431618991,1pctCO2
37,0.03976241708414195,1pctCO2
38,0.0411730603812492,1pctCO2
39,0.04311616653627385,1pctCO2
40,0.044590155555777354,1pctCO2
41,0.04695656760914685,1pctCO2
42,0.04804149363955406,1pctCO2
43,0.049772274349638025,1pctCO2
44,0.05336185896845713,1pctCO2
45,0.056140193251306064,1pctCO2
46,0.05832910564256041,1pctCO2
47,0.06120205503669593,1pctCO2
48,0.06317480285077878,1pctCO2
49,0.06565127695259983,1pctCO2
50,0.0678647056630213,1pctCO2
51,0.07047040431875072,1pctCO2
52,0.07236810324534979,1pctCO2
53,0.07465302850285621,1pctCO2
54,0.07625491178199037,1pctCO2
55,0.07759553053584255,1pctCO2
56,0.0793857410754243,1pctCO2
57,0.08192186772006832,1pctCO2
58,0.0844887645073133,1pctCO2
59,0.08670838918190836,1pctCO2
60,0.08927045303256545,1pctCO2
61,0.09241534004064456,1pctCO2
62,0.09334418302121228,1pctCO2
63,0.09621356938624642,1pctCO2
64,0.10029095543982232,1pctCO2
65,0.10272112411178955,1pctCO2
66,0.10551522059799874,1pctCO2
67,0.10909380676235006,1pctCO2
68,0.11106232657824477,1pctCO2
69,0.11374007367516217,1pctCO2
70,0.11699182056400874,1pctCO2
71,0.12053600930776752,1pctCO2
72,0.12323734778655718,1pctCO2
73,0.1257100985270657,1pctCO2
74,0.12943744647176297,1pctCO2
75,0.13129704987090793,1pctCO2
76,0.1334345619972438,1pctCO2
77,0.13682731132801265,1pctCO2
78,0.14069630311776513,1pctCO2
79,0.14264996394596466,1pctCO2
80,0.14675954710947325,1pctCO2
81,0.15180563134689853,1pctCO2
82,0.15394309946935472,1pctCO2
83,0.15684203367904237,1pctCO2
84,0.16069586260678018,1pctCO2
85,0.16372607525897354,1pctCO2
86,0.16642012351179777,1pctCO2
87,0.17014263891945772,1pctCO2
88,0.17340825404206367,1pctCO2
89,0.17723897613891185,1pctCO2
90,0.18107999371339198,1pctCO2
91,0.18397102529396775,1pctCO2
92,0.18772312051629367,1pctCO2
93,0.19117910265922547,1pctCO2
94,0.19400923088805316,1pctCO2
95,0.19711946948467057,1pctCO2
96,0.20214423484181704,1pctCO2
97,0.20671268240229723,1pctCO2
98,0.2092663963771846,1pctCO2
99,0.21292312581682465,1pctCO2
100,0.21758487293981527,1pctCO2
101,0.221896541608523,1pctCO2
102,0.2261642090261799,1pctCO2
103,0.22986020559007353,1pctCO2
104,0.23425732181496817,1pctCO2
105,0.23682572833479268,1pctCO2
106,0.2412400438769223,1pctCO2
107,0.2461379577960473,1pctCO2
108,0.24956225581365088,1pctCO2
