year,tas_sh,tas_nh,scenario
1850,285.98529081032075,287.6490744499189,historical
1851,285.8504864322878,287.27227458514517,historical
1852,285.87770555017465,287.38844570052436,historical
1853,286.12746715475294,287.44972823464093,historical
1854,285.9654813947241,287.33122676250673,historical
1855,285.98053476017446,287.2165919898442,historical
1856,286.0275759015243,287.2640319755704,historical
1857,286.0365634975626,287.24035116514597,historical
1858,286.02344133215456,287.20822742771475,historical
1859,286.00957608942167,287.4786612969359,historical
1860,286.02971317738275,287.38204511052805,historical
1861,285.9502108599967,287.38997426432957,historical
1862,285.7347445641339,287.30483855441844,historical
1863,285.8892679517821,287.43088728469775,historical
1864,285.95944812874757,287.33474756159893,historical
1865,285.75288088895616,287.2938919441237,historical
1866,285.9479027099409,287.57914194918874,historical
1867,286.117087359987,287.696376116703,historical
1868,285.9853969725196,287.52904076070786,historical
1869,285.98060920950707,287.4593645980452,historical
1870,285.9729133436273,287.5774791575603,historical
1871,286.04600507589845,287.35357630012834,historical
1872,286.0290159746057,287.33308808283647,historical
1873,286.0660058068464,287.38580361928655,historical
1874,285.96166569728837,287.33642674198114,historical
1875,286.01373474773953,287.53156596113354,historical
1876,286.14182511592566,287.5336906909978,historical
1877,286.0399831213743,287.5419340957495,historical
1878,286.1327426555312,287.51362971267883,historical
1879,286.0734130060766,287.5022132405596,historical
1880,286.10027797410913,287.6051018444548,historical
1881,286.07018667137993,287.60211058981906,historical
1882,286.0445946445463,287.4192745406295,historical
1883,286.2074787402752,287.58186729143995,historical
1884,285.8449849950144,287.1462018335498,historical
1885,285.9282676530531,287.2384799795556,historical
1886,285.81766804816056,287.13795717780573,historical
1887,285.9614874957904,287.2881751156494,historical
1888,286.08876135975714,287.6019597125484,historical
1889,286.10439298178215,287.5526339521711,historical
1890,286.0289379381706,287.4713729965623,historical
1891,285.9490254145345,287.184048350064,historical
1892,286.11254257019675,287.4143199913348,historical
1893,286.0510511940403,287.3068392290931,historical
1894,286.1212564417872,287.4086357147966,historical
1895,286.22709193952306,287.5800832610725,historical
1896,286.06596228838373,287.57303919626,historical
1897,286.12809318532413,287.61955636404895,historical
1898,286.0370001454642,287.524249508045,historical
1899,286.11681882795995,287.57033340068,historical
1900,286.1194949661896,287.6225706198736,historical
1901,286.0237027932254,287.6235602947522,historical
1902,286.137844942938,287.5208307229212,historical
1903,286.07786079972345,287.28932943960524,historical
1904,285.9801397598454,287.25321395847476,historical
1905,285.9891072336032,287.1605827247326,historical
1906,286.030048277382,287.31582996762893,historical
1907,286.0954409297596,287.38939006178515,historical
1908,286.1073731894139,287.45714802403796,historical
1909,286.09749160848236,287.54489990042447,historical
1910,286.25552523758006,287.6176421102292,historical
1911,286.27659748393654,287.58697306400546,historical
1912,286.27696806588284,287.4406077065784,historical
1913,285.9123294883702,287.2761213195698,historical
1914,285.9112477075736,287.1268980098641,historical
1915,286.08097297801936,287.24392998078116,historical
1916,286.12258985775304,287.4174740539245,historical
