year,ohc,scenario
1,2.654927603839195,1pctCO2
2,2.656150880578446,1pctCO2
3,2.656021871201979,1pctCO2
4,2.6549802910791684,1pctCO2
5,2.653972787726415,1pctCO2
6,2.6538623019440535,1pctCO2
7,2.6546531355446152,1pctCO2
8,2.655865685580528,1pctCO2
9,2.6572795658895414,1pctCO2
10,2.658699860638135,1pctCO2
11,2.6597622248644384,1pctCO2
12,2.6602645762979167,1pctCO2
13,2.660864940408158,1pctCO2
14,2.6612522295076553,1pctCO2
15,2.6616503580020425,1pctCO2
16,2.662266036255719,1pctCO2
17,2.66314856189571,1pctCO2
18,2.664486344219887,1pctCO2
19,2.6664079434233283,1pctCO2
20,2.6664849268247,1pctCO2
21,2.6661295165754346,1pctCO2
22,2.6670298236690155,1pctCO2
23,2.6688641726644966,1pctCO2
24,2.6703395386264748,1pctCO2
25,2.671286104150014,1pctCO2
26,2.672062466242542,1pctCO2
27,2.6724014777303395,1pctCO2
28,2.6725550161649103,1pctCO2
29,2.6732451967997095,1pctCO2
30,2.674756285915636,1pctCO2
31,2.6773032256162885,1pctCO2
32,2.678083822171982,1pctCO2
33,2.678994143499087,1pctCO2
34,2.679960154833859,1pctCO2
35,2.68114314053228,1pctCO2
36,2.6836379247168973,1pctCO2
37,2.686157672045982,1pctCO2
38,2.6885458312622488,1pctCO2
39,2.689979738225051,1pctCO2
40,2.6918557369545715,1pctCO2
41,2.6931928190466476,1pctCO2
42,2.6935372058659386,1pctCO2
43,2.695947543519442,1pctCO2
44,2.6977328803441294,1pctCO2
45,2.6981895368393154,1pctCO2
46,2.699759773358907,1pctCO2
47,2.701459471645251,1pctCO2
48,2.7041236563904643,1pctCO2
49,2.706591320037842,1pctCO2
50,2.7094526859178933,1pctCO2
51,2.7112470535382833,1pctCO2
52,2.7119845324999665,1pctCO2
53,2.713016343443361,1pctCO2
54,2.7149553207501973,1pctCO2
55,2.7168785867795266,1pctCO2
56,2.7194989361175117,1pctCO2
57,2.7217352200860847,1pctCO2
58,2.723567713123478,1pctCO2
59,2.7256244179981004,1pctCO2
60,2.72839222084986,1pctCO2
61,2.7309288606251756,1pctCO2
62,2.7316596410045886,1pctCO2
63,2.7340242302482896,1pctCO2
64,2.7373153203154263,1pctCO2
65,2.7399674663804983,1pctCO2
66,2.7432196329717766,1pctCO2
67,2.7453170480623923,1pctCO2
