year,tas_global,tas_ais,scenario,member
1,279.6821672528811,238.68816141710766,1pctCO2,r1i1p1f1
2,279.68790450484687,239.12616125387441,1pctCO2,r1i1p1f1
3,279.63658833622725,238.95492358469423,1pctCO2,r1i1p1f1
4,279.69539297769535,238.51614338517743,1pctCO2,r1i1p1f1
5,279.7083352103371,239.2350748136314,1pctCO2,r1i1p1f1
6,279.6491023911219,238.8527729138029,1pctCO2,r1i1p1f1
7,279.658363841303,238.12092758482285,1pctCO2,r1i1p1f1
8,279.77880534451566,238.39460583041847,1pctCO2,r1i1p1f1
9,279.7733836305962,238.64021628027243,1pctCO2,r1i1p1f1
10,279.9348125569844,239.36698229214943,1pctCO2,r1i1p1f1
11,280.02918135364496,239.51237210364013,1pctCO2,r1i1p1f1
12,279.7518653442825,238.05070923343186,1pctCO2,r1i1p1f1
13,279.9110815605267,238.76545728831377,1pctCO2,r1i1p1f1
14,280.0204748617774,238.66663032703855,1pctCO2,r1i1p1f1
15,280.1674317476277,239.42405518512584,1pctCO2,r1i1p1f1
16,280.2349691574756,239.91049393871126,1pctCO2,r1i1p1f1
17,280.35778998179154,239.14268376799828,1pctCO2,r1i1p1f1
18,280.22671097021436,239.1587345205668,1pctCO2,r1i1p1f1
19,280.08953660743595,239.32603449158913,1pctCO2,r1i1p1f1
20,280.2373074395993,238.85356930711478,1pctCO2,r1i1p1f1
21,280.2238116511531,238.66253645422276,1pctCO2,r1i1p1f1
22,280.2704388791045,238.94669362399938,1pctCO2,r1i1p1f1
23,280.31712464765604,238.76148982274074,1pctCO2,r1i1p1f1
24,280.29068102955256,238.62989482341405,1pctCO2,r1i1p1f1
25,280.29602383140946,239.05799723689853,1pctCO2,r1i1p1f1
26,280.45197671035766,238.81563671278946,1pctCO2,r1i1p1f1
27,280.55438218034783,239.13303372417076,1pctCO2,r1i1p1f1
28,280.3587229545616,239.3728859736728,1pctCO2,r1i1p1f1
29,280.49595062931115,239.3833134191154,1pctCO2,r1i1p1f1
30,280.7289537582148,239.68231104325892,1pctCO2,r1i1p1f1
31,280.58496643707826,239.279109926039,1pctCO2,r1i1p1f1
32,280.54533605393226,239.3349845512709,1pctCO2,r1i1p1f1
33,280.7007603734085,239.2005908203037,1pctCO2,r1i1p1f1
