year,tas_sh,tas_nh,scenario
1897,285.1941636810946,285.85762215714504,historical
1898,285.24593633313276,285.9882514806908,historical
1899,285.3477918372549,286.02834365715876,historical
1900,285.25892192348425,286.02623475465083,historical
1901,285.28530871292696,286.01461044131116,historical
1902,285.32423435248774,286.03298038363533,historical
1903,285.2083740213381,285.93127431237684,historical
1904,285.17159637381803,285.84143636692016,historical
1905,285.2674979431991,285.8653744832272,historical
1906,285.2925626739937,286.0533913421048,historical
1907,285.14916391095824,285.9014825451722,historical
1908,285.14606534403634,285.7693657258258,historical
1909,285.12368995954273,285.84349919997373,historical
1910,285.23697409703806,285.8549562694042,historical
1911,285.18783655918384,285.9442658837062,historical
1912,285.21846468673897,286.0219166918314,historical
1913,285.16399304161024,285.888420149905,historical
1914,285.35328391765347,285.9945454732529,historical
1915,285.3504966092489,286.0554286615736,historical
1916,285.389207557268,286.04857045561965,historical
1917,285.45222921708404,286.0173965023948,historical
1918,285.36187545776534,286.03368276734847,historical
1919,285.34380022552614,286.08731184796585,historical
1920,285.4054600679936,286.0549236810406,historical
1921,285.3669563918295,285.9220834880054,historical
1922,285.4296012187737,285.8501436516556,historical
1923,285.43179333236554,286.01866696972166,historical
1924,285.5792978993071,286.1056993194105,historical
1925,285.7082371230063,286.2123111224154,historical
1926,285.587080012154,286.15311142196754,historical
1927,285.6655648156061,286.1050903589833,historical
1928,285.8614691806644,286.0277599337657,historical
1929,285.9320086489574,286.1660904736782,historical
1930,285.88555737221276,285.879930980689,historical
1931,285.8832958211289,286.17177242058375,historical
1932,285.95898019973095,286.043622886218,historical
1933,285.8781297802465,286.12108034734706,historical
1934,285.8227712793543,286.03422712261994,historical
1935,285.8032255151011,286.03378636602673,historical
1936,285.96005483417133,286.0430803410575,historical
1937,285.8439039746139,286.04911429163656,historical
1938,285.74655527882345,285.9868062308045,historical
1939,285.8643864797374,286.1472707115835,historical
1940,285.8661643861016,286.03388926878534,historical
1941,285.6911779224128,286.0934895290915,historical
1942,285.77019594185634,286.06633559390536,historical
1943,285.65573796042304,286.133392807439,historical
1944,285.5524459451354,286.20629596006773,historical
1945,285.5665807156882,286.22356322091537,historical
1946,285.5242464067709,286.23332236237405,historical
1947,285.61850829531085,286.2841960049121,historical
1948,285.7505631451459,286.2855382248605,historical
1949,285.76541663324355,286.2577005951613,historical
1950,285.70863655785166,286.35966644195685,historical
1951,285.7952976235297,286.2598029362597,historical
1952,285.8178963569091,286.1052128228914,historical
1953,285.86115120814014,286.11755069335373,historical
1954,285.7927819722053,286.2299328139742,historical
1955,285.89608371328507,286.2808542673589,historical
1956,285.81083659612364,286.1029167063372,historical
1957,285.84515921188256,286.1670627438243,historical
1958,285.86841944682016,286.2817570613288,historical
1959,286.10228251225834,286.2346097642926,historical
1960,286.1336043467157,286.19676972849095,historical
1961,285.9607915532524,286.230460015088,historical
1962,285.93333275495763,286.16591388022215,historical
1963,285.97520517371794,286.1234712116409,historical
1964,286.1103218478419,286.0510329087505,historical
1965,285.9503839738732,286.14908827989836,historical
1966,286.0940270562796,286.18935087300326,historical
1967,286.1398686216852,286.16737099227663,historical
1968,286.0663198274778,286.1776507815109,historical
1969,286.11283285694014,286.20922382018654,historical
1970,285.9963186035597,286.2447156787777,historical
1971,286.08607232293787,286.1326038272023,historical
1972,286.12325575893914,286.21136912148006,historical
1973,286.0678855796884,286.14469953629913,historical
1974,286.15802551318,286.28398101211786,historical
1975,286.1247384435471,286.31013634963966,historical
1976,285.90722455494443,286.3712556399201,historical
1977,285.9987750330132,286.3841635040119,historical
1978,285.9797925121174,286.4108483656453,historical
1979,285.9087569922703,286.3118712591159,historical
1980,285.99030638876053,286.39800267403075,historical
1981,285.9464104164728,286.48752424752576,historical
1982,285.9956038728279,286.6050986381727,historical
1983,285.8507691679929,286.2148237673862,historical
1984,285.84559613933413,286.28844988602077,historical
1985,285.8910846888547,286.4995006206239,historical
1986,285.8486827267413,286.3179303473711,historical
1987,285.84516809220986,286.50122436849216,historical
1988,285.9409398425861,286.5008835347145,historical
1989,285.8714215848327,286.6488653612878,historical
1990,285.82300045792744,286.7155624527187,historical
1991,285.8739765222127,286.6583234337021,historical
1992,285.7555289145522,286.5878329076109,historical
1993,285.79961510285244,286.5670631515783,historical
1994,286.0411808806133,286.60875324532,historical
1995,286.02008737975467,286.5957710181388,historical
1996,286.05181641492453,286.69859034252096,historical
1997,285.9974170815604,286.79305837644154,historical
1998,285.8997652484939,286.8529334281749,historical
1999,286.0079810855737,286.93814325413695,historical
2000,286.01335459860576,286.72139034109273,historical
2001,285.9989592550651,286.93203048929905,historical
2002,286.0856774199722,286.9075978790777,historical
2003,286.1052349959506,287.0189136484049,historical
2004,286.13093347346484,286.8949793175441,historical
2005,286.20559853250387,287.01157947736147,historical
2006,286.2726703048386,286.8307653329328,historical
2007,286.33972033898124,287.11348889107325,historical
2008,286.2805284041637,287.10145117678564,historical
2009,286.3281524532539,287.0902887056979,historical
2010,286.37903673976484,287.1206309325375,historical
2011,286.3248567392704,287.0612445267616,historical
2012,286.45233187944086,287.10432823185675,historical
2013,286.3772358505364,287.1469824411397,historical
2014,286.3742237522001,287.2530793564554,historical
2015,286.53845694251345,287.3031113330039,ssp245
2016,286.5244625465981,287.17975504296805,ssp245
2017,286.5886847958233,287.36620022096923,ssp245
2018,286.64101947036875,287.59311773754973,ssp245
2019,286.4817963370507,287.6167241340821,ssp245
2020,286.47002475757847,287.46775857756995,ssp245
2021,286.52238120956713,287.424073678114,ssp245
2022,286.64394341475503,287.48884902797533,ssp245
2023,286.659577913983,287.5340532385908,ssp245
2024,286.79774369647527,287.6248203477134,ssp245
2025,286.84757957427036,287.78252215024503,ssp245
2026,286.90339195337265,287.7071934694557,ssp245
2027,286.88941297218986,287.8014386087888,ssp245
2028,286.9595632912186,287.82077112363567,ssp245
2029,287.0197560505487,287.9267196878947,ssp245
2030,286.86971064931464,287.935724178737,ssp245
2031,286.8766392154831,287.90069427646864,ssp245
2032,286.94367706722414,287.8282556664541,ssp245
2033,287.10516242285206,288.0926457202748,ssp245
2034,287.0674425287634,288.1978993595445,ssp245
2035,287.1210563263051,288.13166092881585,ssp245
2036,287.20300843522125,288.0897214801803,ssp245
2037,287.2005660097496,288.10921590661405,ssp245
2038,287.1376229511299,288.16196225975864,ssp245
2039,287.1962415440705,288.3361681898275,ssp245
2040,287.10330243188866,288.07043516235376,ssp245
2041,287.306397461942,288.2212034162295,ssp245
2042,287.36737278590937,288.38496197834127,ssp245
2043,287.3360542423708,288.42512358866804,ssp245
2044,287.43060820289304,288.43614792489376,ssp245
2045,287.40036370795445,288.37051855104517,ssp245
2046,287.4951609007277,288.3852688087584,ssp245
2047,287.45794848143305,288.6686973650467,ssp245
2048,287.6391587933543,288.54485600269936,ssp245
2049,287.65575110357753,288.7929171036232,ssp245
2050,287.68783869899914,288.67144440452256,ssp245
2051,287.78075229967124,288.7949143616953,ssp245
2052,287.7525267946964,288.8496396330683,ssp245
2053,287.6185015012609,288.72451433081557,ssp245
2054,287.6628159924082,288.78388897296423,ssp245
2055,287.81332237970616,289.04728766205363,ssp245
2056,287.8090938239935,289.011957821113,ssp245
2057,287.91934770086965,289.05460475720963,ssp245
2058,287.9566798729685,289.05924314269265,ssp245
2059,287.8109932639972,288.9750402391437,ssp245
2060,287.82904609955335,289.0335743447789,ssp245
2061,287.850003065376,289.06368976435937,ssp245
2062,287.8390975239258,289.17655795159607,ssp245
2063,287.874465847145,289.06243563382696,ssp245
2064,287.8633399791038,289.2311911492494,ssp245
2065,288.0119537898836,289.3076889752977,ssp245
2066,287.86797597737035,289.0820970072037,ssp245
2067,287.9157979361748,289.30031130841843,ssp245
2068,288.1014176645128,289.42816503285474,ssp245
2069,288.17808792490206,289.48429450315587,ssp245
2070,288.2585158912274,289.39783395617894,ssp245
2071,288.35774627987087,289.6161791833292,ssp245
2072,288.2422080960086,289.3306277383252,ssp245
2073,288.2881832251185,289.2138768153394,ssp245
2074,288.4183448183425,289.61457527497356,ssp245
2075,288.3732874460335,289.4076876133904,ssp245
2076,288.46437022423544,289.36238014938675,ssp245
2077,288.60767592298146,289.6340587397555,ssp245
2078,288.49617038085984,289.6693514187443,ssp245
2079,288.5309546621868,289.6153483827341,ssp245
2080,288.58482905615574,289.6905004246171,ssp245
2081,288.64101640011353,289.7043678688005,ssp245
2082,288.65645211066976,289.759992556842,ssp245
2083,288.70213425520944,289.66785919280056,ssp245
2084,288.8467795210243,289.83632863455654,ssp245
2085,288.8164398199053,289.8381339442376,ssp245
2086,288.73549947847414,289.8237424758066,ssp245
2087,288.7950193997915,289.8739268813844,ssp245
2088,288.7546504376339,289.79721892378427,ssp245
2089,288.84007040936297,289.68342969970024,ssp245
2090,288.81300286942843,290.02053071591615,ssp245
2091,288.87425251067754,290.07653045080013,ssp245
2092,288.70974040979263,289.9313392248999,ssp245
2093,288.6093633914702,290.0312875454207,ssp245
2094,288.8323956061009,290.0871932785623,ssp245
2095,288.943033136847,290.00338689180177,ssp245
2096,288.75365038650307,289.98085363730064,ssp245
2097,288.9067341706622,289.9963846702491,ssp245
2098,289.02198200905593,290.1138672953063,ssp245
2099,289.04800754062967,290.09306452349267,ssp245
2100,288.9015779292887,290.0107394573039,ssp245
2015,286.5665116192413,287.2819224482168,ssp585
2016,286.57801781793864,287.3469447904476,ssp585
2017,286.5595399608704,287.4641854288514,ssp585
2018,286.5645228257362,287.3033867040546,ssp585
2019,286.5753355551173,287.3982114334043,ssp585
2020,286.652211234839,287.54238395143733,ssp585
2021,286.60647207223406,287.7021399703078,ssp585
2022,286.7064531113364,287.4897260057603,ssp585
2023,286.7346638928503,287.7264217040104,ssp585
2024,286.79600686163786,287.6946062873947,ssp585
2025,286.68942513327346,287.8067744941928,ssp585
2026,286.7399960912781,287.91133598865184,ssp585
2027,286.9033695598191,288.04859351293544,ssp585
2028,286.9716101206634,288.0729143134977,ssp585
2029,286.9200173301123,288.02136730161106,ssp585
2030,286.97780333852677,288.0646733242529,ssp585
2031,287.1905431142182,288.23531578612784,ssp585
2032,287.04556892017393,288.17588926015225,ssp585
2033,287.1099908285512,288.1801051474587,ssp585
2034,287.2354520362189,288.20480192059347,ssp585
2035,287.12013120112675,288.1867054928873,ssp585
2036,287.33543137408634,288.445497880793,ssp585
2037,287.3700441124938,288.52655882267146,ssp585
2038,287.4259614075799,288.5643795549494,ssp585
2039,287.4942069396121,288.57304181205797,ssp585
2040,287.400259620598,288.5604235789386,ssp585
2041,287.33193912980295,288.45760705749916,ssp585
2042,287.3373853217282,288.76825851697515,ssp585
2043,287.3360834987215,288.7212431384812,ssp585
2044,287.4494816230014,288.82715764902315,ssp585
2045,287.5049161124602,288.8440358357147,ssp585
2046,287.6035946681439,288.71209793330985,ssp585
2047,287.8363051921367,288.9618255194411,ssp585
2048,287.9069229688132,289.27295704004996,ssp585
2049,287.6545152324962,289.0164732753373,ssp585
2050,287.8133045984724,289.1138418263124,ssp585
2051,287.8330984904605,288.9697663346576,ssp585
2052,287.9261485797984,289.1739745091189,ssp585
2053,287.9198418527239,289.31036567948587,ssp585
2054,288.0154786417582,289.37214589828847,ssp585
2055,288.04392380902175,289.45011804241335,ssp585
2056,288.26052368562233,289.61285202852935,ssp585
2057,288.3885702446751,289.5549560595251,ssp585
2058,288.32092210106396,289.6371451161854,ssp585
2059,288.2463770866904,289.63999857502904,ssp585
2060,288.4323028657677,289.86765535793035,ssp585
2061,288.62970172281746,289.95626112333986,ssp585
2062,288.55634536370405,290.11977867672107,ssp585
2063,288.68563100277936,290.16777866925764,ssp585
2064,288.75298672576145,290.00784299894883,ssp585
2065,288.7649675257875,290.02801727686534,ssp585
2066,288.7424326842484,290.1287338916469,ssp585
2067,288.8905256801236,290.29244036751714,ssp585
2068,288.81392609977,290.2697470939575,ssp585
2069,288.973885700703,290.40155631745074,ssp585
2070,289.0237979870912,290.648700843055,ssp585
2071,289.10802772900774,290.62489527850653,ssp585
2072,289.1463004304762,290.7279796462131,ssp585
2073,289.1851838243089,290.71549734571425,ssp585
2074,289.3912692557095,291.04280873697513,ssp585
2075,289.3155939811203,291.03001126017534,ssp585
2076,289.2617099375566,290.950503757765,ssp585
2077,289.37835595861804,291.11168083303136,ssp585
2078,289.5204647955972,291.2606542979757,ssp585
2079,289.56033148962155,291.3313304995536,ssp585
2080,289.7165787117177,291.52042145441806,ssp585
2081,289.638823223231,291.4524289115532,ssp585
2082,289.8288029055285,291.56762220801505,ssp585
2083,289.69551102453005,291.5087089191895,ssp585
2084,289.89523776654966,291.6523727393546,ssp585
2085,289.9273715491168,291.7596756609448,ssp585
2086,290.0893476453685,291.98460442531984,ssp585
2087,290.0974119445329,292.07020710451707,ssp585
2088,290.2140884455455,292.00650384354964,ssp585
2089,290.25884028363083,292.0662968558805,ssp585
2090,290.1840374506429,292.1666926080175,ssp585
2091,290.4805780051101,292.36518905001543,ssp585
2092,290.51468221393174,292.47326014487516,ssp585
2093,290.6180234160314,292.6540779500382,ssp585
2094,290.53984151630533,292.55095847753427,ssp585
2095,290.6882104442895,292.7120140663276,ssp585
2096,290.77688158875515,292.88463012050505,ssp585
2097,290.76536800583415,292.88460405514644,ssp585
2098,290.9809364062311,293.1194369840457,ssp585
2099,290.9317574322713,293.037949775462,ssp585
2100,290.8763293571206,293.13295595103443,ssp585
