year,ohc,scenario
1,-9.821170091629028,1pctCO2
2,-9.820554176966349,1pctCO2
3,-9.819583733876547,1pctCO2
4,-9.81952961285909,1pctCO2
5,-9.819266001383463,1pctCO2
6,-9.817168394724527,1pctCO2
7,-9.81623880068461,1pctCO2
8,-9.815236727396647,1pctCO2
9,-9.814312060674032,1pctCO2
10,-9.813750664393107,1pctCO2
11,-9.813036441802979,1pctCO2
12,-9.811633984247843,1pctCO2
13,-9.81091578801473,1pctCO2
14,-9.809447526931763,1pctCO2
15,-9.808739821116129,1pctCO2
16,-9.807801564534506,1pctCO2
17,-9.805522998174032,1pctCO2
18,-9.803386052449545,1pctCO2
19,-9.802302598953247,1pctCO2
20,-9.801616032918295,1pctCO2
21,-9.799591064453125,1pctCO2
22,-9.79787302017212,1pctCO2
23,-9.79597806930542,1pctCO2
24,-9.794213056564331,1pctCO2
25,-9.792055050532023,1pctCO2
26,-9.790098746617636,1pctCO2
27,-9.78920348485311,1pctCO2
28,-9.787635803222656,1pctCO2
29,-9.785875717798868,1pctCO2
30,-9.7840469678243,1pctCO2
31,-9.7822052637736,1pctCO2
32,-9.779169082641602,1pctCO2
33,-9.776649713516235,1pctCO2
34,-9.774477481842041,1pctCO2
35,-9.771740595499674,1pctCO2
36,-9.770530700683594,1pctCO2
37,-9.768547693888346,1pctCO2
38,-9.766076882680258,1pctCO2
39,-9.763869126637777,1pctCO2
40,-9.761918862660727,1pctCO2
41,-9.75978676478068,1pctCO2
42,-9.756763696670532,1pctCO2
43,-9.754487037658691,1pctCO2
44,-9.752089103062948,1pctCO2
45,-9.749643325805664,1pctCO2
46,-9.74712077776591,1pctCO2
47,-9.745047807693481,1pctCO2
48,-9.740838289260864,1pctCO2
49,-9.73868719736735,1pctCO2
50,-9.735790888468424,1pctCO2
51,-9.73327406247457,1pctCO2
52,-9.730684677759806,1pctCO2
53,-9.728735367457071,1pctCO2
54,-9.726094722747803,1pctCO2
55,-9.72317131360372,1pctCO2
56,-9.720706462860107,1pctCO2
57,-9.717944622039795,1pctCO2
58,-9.714609066645304,1pctCO2
59,-9.711291154225668,1pctCO2
60,-9.707341432571411,1pctCO2
61,-9.70518676439921,1pctCO2
62,-9.701254924138388,1pctCO2
63,-9.697228908538818,1pctCO2
64,-9.694658756256104,1pctCO2
65,-9.690905253092447,1pctCO2
66,-9.687476555506388,1pctCO2
67,-9.684037208557129,1pctCO2
68,-9.680048942565918,1pctCO2
69,-9.67747704188029,1pctCO2
70,-9.674059470494589,1pctCO2
71,-9.669890960057577,1pctCO2
72,-9.666696151097616,1pctCO2
73,-9.663130521774292,1pctCO2
