year,tas_sh,tas_nh,scenario
1850,286.51094621021326,287.6350652429121,historical
1851,286.5208681464962,287.67399845753715,historical
1852,286.68100779114855,287.8928673432877,historical
1853,286.8280324286188,287.9677503373394,historical
1854,286.5398280126801,287.6624312756656,historical
1855,286.5321861454739,287.6179147200358,historical
1856,286.50860083166504,287.6273646476118,historical
1857,286.50694876404435,287.64906538247254,historical
1858,286.56122514553243,287.6484279794701,historical
1859,286.37744264164087,287.58293621448024,historical
1860,286.3290392569338,287.41702352773723,historical
1861,286.4465564648137,287.4863874182089,historical
1862,286.3200381290319,287.53308036983,historical
1863,286.42888984973473,287.61091249953876,historical
1864,286.48879820012377,287.6143217471241,historical
1865,286.4649731061385,287.5857265658328,historical
1866,286.5861422560765,287.66708926246235,historical
1867,286.64540738735406,287.70621127342065,historical
1868,286.6655126156005,287.7341873642207,historical
1869,286.59071230834445,287.6994125945991,historical
1870,286.59503550719654,287.64378175567214,historical
1871,286.4820309076143,287.7813811314946,historical
1872,286.4301735047912,287.65531234015276,historical
1873,286.5392847620028,287.6692335236137,historical
1874,286.74331562457064,287.81757730997936,historical
1875,286.7277186707123,287.7702913205176,historical
1876,286.57925514556007,287.68314500448344,historical
1877,286.4949232394572,287.77224613842907,historical
1878,286.45118063064245,287.6622968935925,historical
1879,286.3644779139794,287.60245280824194,historical
1880,286.4879417115254,287.68338653724,historical
1881,286.53638706562515,287.7999949638477,historical
1882,286.4660903074167,287.79273263272273,historical
1883,286.57255441385564,287.9386779157509,historical
1884,286.3614660070045,287.28691973187216,historical
1885,286.3620076461019,287.3419123998676,historical
1886,286.28634342341803,287.4753880924292,historical
1887,286.42242857225017,287.63220051884855,historical
1888,286.60507356258114,287.7541871234543,historical
1889,286.5827572416731,287.7038198943865,historical
1890,286.4553108434525,287.8138092623209,historical
1891,286.4740008640698,287.76229308979157,historical
1892,286.51966867077795,287.8526403790699,historical
1893,286.2908910302009,287.69478710728555,historical
1894,286.3602469018527,287.80522747988874,historical
