year,ohc,scenario
75,-5.176819899043099,abrupt-4xCO2
76,-5.172392249433962,abrupt-4xCO2
77,-5.168641070797019,abrupt-4xCO2
78,-5.1637503597834336,abrupt-4xCO2
79,-5.159313432505874,abrupt-4xCO2
80,-5.1543765211758545,abrupt-4xCO2
81,-5.150220962419902,abrupt-4xCO2
82,-5.146218485374973,abrupt-4xCO2
83,-5.141291271793387,abrupt-4xCO2
84,-5.137842588555323,abrupt-4xCO2
85,-5.133520651516849,abrupt-4xCO2
86,-5.129352276945768,abrupt-4xCO2
87,-5.126686589965403,abrupt-4xCO2
88,-5.122357369775641,abrupt-4xCO2
89,-5.11718611259983,abrupt-4xCO2
90,-5.1131097075057355,abrupt-4xCO2
91,-5.109335112441433,abrupt-4xCO2
92,-5.104694529755474,abrupt-4xCO2
93,-5.10008640419947,abrupt-4xCO2
94,-5.09588421338225,abrupt-4xCO2
95,-5.091152595040577,abrupt-4xCO2
96,-5.087341828542213,abrupt-4xCO2
97,-5.083254601204232,abrupt-4xCO2
98,-5.080711675670049,abrupt-4xCO2
99,-5.075744277141133,abrupt-4xCO2
100,-5.071613043954928,abrupt-4xCO2
101,-5.06832460246674,abrupt-4xCO2
102,-5.063841252784206,abrupt-4xCO2
103,-5.059628692481036,abrupt-4xCO2
104,-5.056909293344576,abrupt-4xCO2
105,-5.052825371206623,abrupt-4xCO2
106,-5.048224420416845,abrupt-4xCO2
107,-5.044307663141052,abrupt-4xCO2
108,-5.040139939033822,abrupt-4xCO2
109,-5.0376494446845905,abrupt-4xCO2
110,-5.033918399026949,abrupt-4xCO2
111,-5.0307588603327185,abrupt-4xCO2
112,-5.027173310110014,abrupt-4xCO2
113,-5.022641654863749,abrupt-4xCO2
114,-5.018543441981485,abrupt-4xCO2
115,-5.016100073121285,abrupt-4xCO2
116,-5.013138356927323,abrupt-4xCO2
117,-5.008771778786019,abrupt-4xCO2
118,-5.0050794496928175,abrupt-4xCO2
119,-5.000846471942839,abrupt-4xCO2
120,-4.996972457676717,abrupt-4xCO2
121,-4.993077969224486,abrupt-4xCO2
122,-4.989767254868599,abrupt-4xCO2
123,-4.986320642825684,abrupt-4xCO2
124,-4.98176704694147,abrupt-4xCO2
125,-4.978122976381485,abrupt-4xCO2
126,-4.975026897534932,abrupt-4xCO2
