year,ohc,scenario
1,2.571093891744744,1pctCO2
2,2.5715226480405624,1pctCO2
3,2.5714896500436333,1pctCO2
4,2.5721023193777426,1pctCO2
5,2.572451532050355,1pctCO2
6,2.571556272898635,1pctCO2
7,2.571420302807959,1pctCO2
8,2.572761580062239,1pctCO2
9,2.574075022135695,1pctCO2
10,2.5741960950093725,1pctCO2
11,2.5752918088370986,1pctCO2
12,2.5759506147201745,1pctCO2
13,2.5752062660374055,1pctCO2
14,2.5766416615002776,1pctCO2
15,2.577867414130539,1pctCO2
16,2.578771670877117,1pctCO2
17,2.5792794403964527,1pctCO2
18,2.5791721938407584,1pctCO2
19,2.5800687419912203,1pctCO2
20,2.580365220814535,1pctCO2
21,2.581787528077217,1pctCO2
22,2.582300516024028,1pctCO2
23,2.5830236386731675,1pctCO2
24,2.5846788040579183,1pctCO2
25,2.5870705643745318,1pctCO2
26,2.5876724693873157,1pctCO2
27,2.58858506992215,1pctCO2
28,2.5893125873722442,1pctCO2
29,2.5904124292608808,1pctCO2
30,2.592641576348919,1pctCO2
31,2.594388075213615,1pctCO2
32,2.596155075830956,1pctCO2
33,2.597110469373938,1pctCO2
34,2.599012475470974,1pctCO2
35,2.601416860121847,1pctCO2
36,2.6020843950036454,1pctCO2
37,2.60289414092286,1pctCO2
38,2.603618168504271,1pctCO2
39,2.604309365397594,1pctCO2
40,2.605065606391593,1pctCO2
41,2.605254134739915,1pctCO2
42,2.6070573499757947,1pctCO2
43,2.608059249289049,1pctCO2
44,2.6096932398129815,1pctCO2
45,2.6116226170161,1pctCO2
46,2.6128589891407588,1pctCO2
47,2.6145293771243487,1pctCO2
48,2.6162772616294965,1pctCO2
49,2.618641035524133,1pctCO2
50,2.619988433628866,1pctCO2
51,2.6224050665554937,1pctCO2
52,2.622374505866064,1pctCO2
53,2.6230444111236153,1pctCO2
54,2.624953727199607,1pctCO2
55,2.628567937944756,1pctCO2
56,2.630686915410708,1pctCO2
57,2.6330506971437635,1pctCO2
58,2.635320942369226,1pctCO2
59,2.6373954991825292,1pctCO2
60,2.639106769431127,1pctCO2
61,2.6421946630085986,1pctCO2
62,2.6436777114868164,1pctCO2
63,2.6458683469907833,1pctCO2
64,2.6492728533810133,1pctCO2
65,2.651582772764441,1pctCO2
66,2.6532836509077518,1pctCO2
67,2.6566967677548936,1pctCO2
68,2.6591281995381393,1pctCO2
69,2.6604272692170863,1pctCO2
70,2.6628531900170733,1pctCO2
71,2.665441798382118,1pctCO2
72,2.6698404495030235,1pctCO2
73,2.6726027932885574,1pctCO2
74,2.6749763913350564,1pctCO2
75,2.6774699049569217,1pctCO2
76,2.6801203277013075,1pctCO2
77,2.6828171462228854,1pctCO2
78,2.6861045706762026,1pctCO2
79,2.6883739382842853,1pctCO2
80,2.6906994133779447,1pctCO2
81,2.6947775716650977,1pctCO2
82,2.69836024780796,1pctCO2
83,2.7016478373053294,1pctCO2
84,2.7031103722036702,1pctCO2
85,2.705298596212309,1pctCO2
86,2.7081149715266815,1pctCO2
87,2.712102514147107,1pctCO2
88,2.714736747741699,1pctCO2
89,2.71780713551665,1pctCO2
90,2.720678484929751,1pctCO2
91,2.723750870735919,1pctCO2
92,2.727501046167661,1pctCO2
93,2.730607408366791,1pctCO2
94,2.7342129315415473,1pctCO2
95,2.7369059949624734,1pctCO2
96,2.7402119636535645,1pctCO2
97,2.7413425047103672,1pctCO2
98,2.7441844992441675,1pctCO2
99,2.7478158135231725,1pctCO2
100,2.7517432121381367,1pctCO2
101,2.7555364628360697,1pctCO2
102,2.7578013269868618,1pctCO2
103,2.7599492327111665,1pctCO2
104,2.7619544813077743,1pctCO2
105,2.765712261199951,1pctCO2
