year,tas_global,tas_ais,scenario,member
1,286.0214258745771,235.89463341458702,1pctCO2,r1i1p1f1
2,286.1043517335901,235.84212763279413,1pctCO2,r1i1p1f1
3,286.2001494946324,236.1728297439785,1pctCO2,r1i1p1f1
4,286.2088401797297,235.75744153413788,1pctCO2,r1i1p1f1
5,286.3173127827281,236.16341859934315,1pctCO2,r1i1p1f1
6,286.20399266030773,235.3736281634287,1pctCO2,r1i1p1f1
7,286.2528847803521,235.65490369559197,1pctCO2,r1i1p1f1
8,286.3056807358467,236.18771922954068,1pctCO2,r1i1p1f1
9,286.3558044827009,235.76060397347825,1pctCO2,r1i1p1f1
10,286.425472851519,236.33831316495494,1pctCO2,r1i1p1f1
11,286.4739979176607,235.7888048058068,1pctCO2,r1i1p1f1
12,286.30452508234373,235.03720605498427,1pctCO2,r1i1p1f1
13,286.4301478535265,235.73102358724321,1pctCO2,r1i1p1f1
14,286.43442592188035,236.15378060552047,1pctCO2,r1i1p1f1
15,286.2933626168074,236.40812918748588,1pctCO2,r1i1p1f1
16,286.31260523028703,236.0905459740171,1pctCO2,r1i1p1f1
17,286.4445250424587,235.86478533026357,1pctCO2,r1i1p1f1
18,286.5174360742734,235.572730914228,1pctCO2,r1i1p1f1
19,286.5026498781375,235.7256646687937,1pctCO2,r1i1p1f1
20,286.49082552674975,235.3557563889133,1pctCO2,r1i1p1f1
21,286.60512441154697,236.1873675591536,1pctCO2,r1i1p1f1
22,286.6966641554271,237.01658862891378,1pctCO2,r1i1p1f1
23,286.7852300675514,236.13473755987883,1pctCO2,r1i1p1f1
24,286.85548012509054,236.7100022716651,1pctCO2,r1i1p1f1
25,286.85314937202406,236.09059219058983,1pctCO2,r1i1p1f1
26,286.8434889032912,236.6618033618749,1pctCO2,r1i1p1f1
27,287.00203611479395,236.47336749761786,1pctCO2,r1i1p1f1
28,287.21092567081683,236.492217531503,1pctCO2,r1i1p1f1
29,287.1919889037686,237.07910738277172,1pctCO2,r1i1p1f1
30,286.8746094525388,236.55085333066563,1pctCO2,r1i1p1f1
31,286.8774677147676,235.89159199949768,1pctCO2,r1i1p1f1
32,287.01640840253486,236.55490290518406,1pctCO2,r1i1p1f1
33,287.047023441561,237.19695802694196,1pctCO2,r1i1p1f1
34,287.1987139391612,236.34448768588612,1pctCO2,r1i1p1f1
35,287.2034474362736,236.60489684451537,1pctCO2,r1i1p1f1
36,287.161467595572,236.67261071353735,1pctCO2,r1i1p1f1
37,287.20281930555257,236.82248468694695,1pctCO2,r1i1p1f1
38,287.2019775662315,236.97003065829614,1pctCO2,r1i1p1f1
39,287.413934610861,236.4970668579393,1pctCO2,r1i1p1f1
40,287.39968363680805,236.9521446265424,1pctCO2,r1i1p1f1
41,287.3425610535709,237.4347326754687,1pctCO2,r1i1p1f1
42,287.4389017504795,237.2829595463064,1pctCO2,r1i1p1f1
43,287.49019876786474,237.70395728198295,1pctCO2,r1i1p1f1
44,287.5397283954286,236.90058936145067,1pctCO2,r1i1p1f1
45,287.6456092979452,237.15752839121086,1pctCO2,r1i1p1f1
46,287.7304936605346,237.42172734164856,1pctCO2,r1i1p1f1
47,287.646494940703,236.43978531741232,1pctCO2,r1i1p1f1
48,287.7642144530575,236.58594555113322,1pctCO2,r1i1p1f1
49,287.7917085463965,237.26424178092725,1pctCO2,r1i1p1f1
50,287.69727037882575,237.30970636373354,1pctCO2,r1i1p1f1
51,287.6606493172054,237.01940833504037,1pctCO2,r1i1p1f1
