year,tas_sh,tas_nh,scenario
1850,286.58338158831157,287.7283225377828,historical
1851,286.65735658164,287.6930556745263,historical
1852,286.6090236888332,287.5310554271901,historical
1853,286.6199616823258,287.4621065099537,historical
1854,286.86202566085217,287.7478922535928,historical
1855,286.82305294263847,287.7792547348226,historical
1856,286.39281862428584,287.5072457530487,historical
1857,286.4089152101944,287.4365668262016,historical
1858,286.38363967610275,287.45230674422106,historical
1859,286.35693662728903,287.5331351577222,historical
1860,286.4749949395853,287.56245654323635,historical
1861,286.39897853007994,287.4269335503348,historical
1862,286.37341009436324,287.495192356956,historical
1863,286.4894518046974,287.55846904688417,historical
1864,286.5518839634726,287.7895427885236,historical
1865,286.5948895301468,287.8642376178848,historical
1866,286.776234429125,288.0287032371524,historical
1867,286.81163241283576,287.9119198888378,historical
1868,286.526711052039,287.4948538418271,historical
1869,286.5211864751958,287.44710741680547,historical
1870,286.4802270357604,287.3551306034677,historical
1871,286.5694017002695,287.5026095555256,historical
1872,286.54336829418327,287.6186715415342,historical
1873,286.61588803239545,287.52469877327724,historical
1874,286.7847454439743,287.88416245263403,historical
1875,286.7373515413238,287.7120638081174,historical
1876,286.5914281606289,287.52598838574875,historical
1877,286.8519782081178,287.73750765603285,historical
1878,286.6378767292587,287.60689997070364,historical
1879,286.5526944175007,287.4501761101954,historical
1880,286.6327795617654,287.40282406006816,historical
1881,286.885549803133,287.77220164151765,historical
1882,286.8059190837611,287.59382940579775,historical
1883,286.4940591469412,287.258294984153,historical
1884,286.24326955971975,286.92046774993275,historical
1885,286.16634615634024,286.93274740131545,historical
1886,286.4220376181583,287.2248784473369,historical
1887,286.5554112454056,287.266477310068,historical
1888,286.6491295268289,287.43219725489524,historical
1889,286.62471042906606,287.48505608135446,historical
1890,286.5217213255494,287.22084207461717,historical
1891,286.54319913073516,287.1445704235751,historical
1892,286.68066362040645,287.2669351755773,historical
1893,286.58647788025,287.1225012583667,historical
1894,286.53224017514617,287.4337054924543,historical
1895,286.60543178243626,287.2359662289519,historical
1896,286.62430884925953,287.3774945360424,historical
1897,286.67905408735453,287.4248696352407,historical
1898,286.7056640479734,287.47499976833285,historical
1899,286.84784477076687,287.53027812839656,historical
1900,286.7962137129094,287.4801697403169,historical
1901,286.646694313194,287.50499749940633,historical
1902,286.59456459270757,287.3851243433722,historical
1903,286.6553604062823,287.3336006043431,historical
1904,286.5575376062985,287.43310504930946,historical
1905,286.3856231343074,287.34701625641657,historical
1906,286.432459133907,287.3557205054151,historical
1907,286.46868264371545,287.0887788010939,historical
1908,286.6442601346168,287.08428417081745,historical
1909,286.6088780040056,287.2046608185816,historical
1910,286.580242839349,287.2605956881369,historical
1911,286.79218031371886,287.5632172692357,historical
1912,286.76648887592154,287.3851243312773,historical
1913,286.72032119462233,287.4819390415855,historical
1914,286.74186337393763,287.6073083286384,historical
1915,286.62087548046725,287.4889642856324,historical
1916,286.60365232518063,287.30275804354835,historical
1917,286.57567136992776,287.50022385387757,historical
1918,286.6260348589446,287.4451458927954,historical
1919,286.71624871498364,287.6267259468281,historical
1920,286.78659975174304,287.5831875598547,historical
1921,286.63976181109956,287.5828167068031,historical
1922,286.4473846513078,287.37168911846805,historical
1923,286.4714091258559,287.09750403673,historical
1924,286.458709605423,287.1102478985535,historical
1925,286.39653599749374,287.1013737092409,historical
1926,286.5304022860302,287.26319596772197,historical
1927,286.51921516563283,287.44907747256167,historical
1928,286.53047504139664,287.41333513742535,historical
1929,286.5711816117058,287.4063167725401,historical
1930,286.7460299608108,287.6942112519545,historical
1931,286.83809819604636,287.7257126129021,historical
1932,286.5267142308795,287.31901839540564,historical
1933,286.6284953910418,287.52819983648794,historical
1934,286.8138988266752,287.5908874111927,historical
1935,286.6779726003325,287.43014378650025,historical
1936,286.51087538025547,287.30015854905537,historical
1937,286.595372981116,287.36656541958604,historical
1938,286.6764204885446,287.60260352774173,historical
1939,286.70392737844867,287.73143083433706,historical
1940,286.7782421364354,287.82834143832656,historical
1941,286.6629746393914,287.7962195992981,historical
1942,286.7494070156761,287.6809377895796,historical
1943,286.67813231447207,287.5000254752374,historical
1944,286.61684846024616,287.45804089730933,historical
1945,286.6902764862294,287.55033070813755,historical
1946,286.69317284904844,287.4204222070542,historical
1947,286.6019819843547,287.48490526335445,historical
1948,286.7673910979264,287.7488612768924,historical
1949,286.6073271380005,287.8615982145287,historical
1950,286.7206844149573,287.87602182366135,historical
1951,286.9231499868857,287.84648513032886,historical
1952,286.722171992552,287.6938347575976,historical
1953,286.75368336059626,287.61028317224446,historical
1954,286.81194322533685,287.7221473508025,historical
1955,286.65141235045667,287.5353126670848,historical
1956,286.60214478885956,287.36891520803414,historical
1957,286.55459000025826,287.2735384541782,historical
1958,286.63939540622533,287.3521232227399,historical
1959,286.76126061393427,287.6539162655436,historical
1960,286.8068334080541,287.7453281952892,historical
1961,287.02784324030705,287.78658745159845,historical
1962,287.10166934870097,287.7024677770987,historical
1963,286.73198699044394,287.4974950154186,historical
1964,286.4454168005126,287.3639008684195,historical
1965,286.47013696120416,287.11679406363976,historical
1966,286.4940226796465,286.9458307025599,historical
1967,286.3892842171442,286.7476721883729,historical
1968,286.55877408551254,286.92522053369765,historical
1969,286.5512957073126,286.86588485513096,historical
1970,286.7073341134205,286.82187497424724,historical
1971,286.67086965395504,286.8588422591418,historical
1972,286.8067594219396,287.1838305020458,historical
1973,286.8936010771014,287.16954974898323,historical
1974,286.9232910489619,287.40190350398206,historical
1975,286.9893008747938,287.4059710887427,historical
1976,286.79452917360953,287.4142756226122,historical
1977,286.91425309209114,287.50269794838414,historical
1978,286.9638241058406,287.6547801370144,historical
1979,286.99742015058246,287.7767985847647,historical
1980,286.8642587610199,287.50504791096847,historical
1981,286.86442129353765,287.50139864821875,historical
1982,286.73386057982617,287.43319553382275,historical
1983,286.6046669365567,287.22245779509984,historical
1984,286.7505701641575,287.0659009706142,historical
1985,286.7670988400059,287.42365129244826,historical
1986,286.68889010195045,287.4172339291142,historical
1987,286.56456550294894,287.2347467429766,historical
1988,286.6776584139504,287.4017046445362,historical
1989,286.89132002376937,287.68919473011516,historical
1990,287.31425688118145,288.35491582458883,historical
1991,287.05748136631655,288.0165456221337,historical
1992,286.6952273545199,287.58163900844744,historical
1993,286.7336986930419,287.74856125009165,historical
1994,287.0759542349324,287.94893058734135,historical
1995,287.0069709250681,287.9503561436891,historical
1996,287.0358185329513,288.0554682895833,historical
1997,286.9829741944431,287.8801980727512,historical
1998,286.56971288436023,287.6781544043813,historical
1999,286.5171558212304,287.4343790517321,historical
2000,286.4899102741931,287.52257660298295,historical
2001,286.85739816626466,287.78042511050927,historical
2002,286.93223848709323,287.9959750933506,historical
2003,287.07181526940093,288.25006004182916,historical
2004,287.30585512677135,288.4657307829801,historical
2005,287.3440955919305,288.5422399175049,historical
2006,287.0662291407804,288.24883629744085,historical
2007,286.86379370831906,287.99824881098436,historical
2008,286.7865598518665,287.93925852876276,historical
2009,287.04657473660694,288.0064862322991,historical
2010,287.0829737831704,288.00957947715455,historical
2011,286.9969298853053,288.01525811068564,historical
2012,287.13545173451826,288.09862158611753,historical
2013,287.2688617272748,288.4174783090644,historical
2014,287.23632517322216,288.7655644960798,historical
2015,287.36459490015847,288.762303069529,ssp245
2016,287.21629963669733,288.84036542525973,ssp245
2017,287.2072751892833,288.69080292622914,ssp245
2018,287.189303500077,288.5633632362377,ssp245
2019,287.3222466534834,288.769452953396,ssp245
2020,287.50774915483703,288.74263740803195,ssp245
2021,287.2913128917481,288.7266779658944,ssp245
2022,287.28876195471935,288.6670547010527,ssp245
2023,287.29400011705815,288.6026489791172,ssp245
2024,287.0169492244554,288.36960760707757,ssp245
2025,287.1178771299368,288.32602102513374,ssp245
2026,287.2041935372565,288.3769914356512,ssp245
2027,287.2504227248062,288.4999818245276,ssp245
2028,287.37899873581523,288.6972282508582,ssp245
2029,287.39006619873703,288.8436797165236,ssp245
