year,member,tas_global,tas_ais,scenario
1850,r1i1p3f1,287.65310539908455,238.67638002132793,historical
1851,r1i1p3f1,287.4611441472816,237.58393896240221,historical
1852,r1i1p3f1,287.2060211602496,237.26164812070834,historical
1853,r1i1p3f1,287.3006746162961,237.35197787110312,historical
1854,r1i1p3f1,287.49967000219556,237.79807973024177,historical
1855,r1i1p3f1,287.40828029481014,238.20049103792243,historical
1856,r1i1p3f1,287.17378823432034,237.3384126141769,historical
1857,r1i1p3f1,287.3288522314888,237.6744429984871,historical
1858,r1i1p3f1,287.4778070724987,238.35060545341497,historical
1859,r1i1p3f1,287.2683457374016,238.29298151182329,historical
1860,r1i1p3f1,287.1346516253475,238.12976283009132,historical
1861,r1i1p3f1,287.20274251957886,238.11537639497703,historical
1862,r1i1p3f1,287.16234714792995,237.57229010857046,historical
1863,r1i1p3f1,287.1700422637119,237.0636323393476,historical
1864,r1i1p3f1,287.3141616741638,238.37364832572584,historical
1865,r1i1p3f1,287.4775351617396,237.89656469258483,historical
1866,r1i1p3f1,287.24767782525134,237.75059591902934,historical
1867,r1i1p3f1,287.1171857139144,238.63778890102842,historical
1868,r1i1p3f1,287.11437090070007,237.77579767775214,historical
1869,r1i1p3f1,287.4157113355864,238.02766752080237,historical
1870,r1i1p3f1,287.33159416277545,237.52484384783745,historical
1871,r1i1p3f1,287.11260762615547,238.14240124166662,historical
1872,r1i1p3f1,287.1328414358375,237.70241201253597,historical
1873,r1i1p3f1,287.4499027765228,238.30322878779484,historical
1874,r1i1p3f1,287.42703644123657,238.23328382401425,historical
1875,r1i1p3f1,287.0954970204813,237.6645443744961,historical
1876,r1i1p3f1,287.05755873954206,237.18130085150216,historical
1877,r1i1p3f1,287.40673712753005,237.50959120370703,historical
1878,r1i1p3f1,287.4938719139342,237.1888623818327,historical
1879,r1i1p3f1,287.25879253675436,237.00103482408633,historical
1880,r1i1p3f1,287.1901666115066,238.23812688419713,historical
1881,r1i1p3f1,287.29157993393073,237.77886853586458,historical
1882,r1i1p3f1,287.4724158146994,238.92221295849785,historical
1883,r1i1p3f1,287.1854666862255,237.65539185325085,historical
1884,r1i1p3f1,286.7897696486096,237.28031622306943,historical
1885,r1i1p3f1,286.75248716170574,236.60642891663153,historical
1886,r1i1p3f1,287.08253864770285,238.19794356251435,historical
1887,r1i1p3f1,287.3642310960306,238.06173545131722,historical
1888,r1i1p3f1,287.4410027739939,237.53344608186637,historical
1889,r1i1p3f1,287.2561988635828,237.21858179410947,historical
1890,r1i1p3f1,287.1398651133637,237.85220631879437,historical
1891,r1i1p3f1,287.11149671801195,237.9440168403118,historical
1892,r1i1p3f1,287.4011734776408,238.93920607081174,historical
1893,r1i1p3f1,287.45663111790185,237.69530743991803,historical
1894,r1i1p3f1,287.22281566203736,238.39956967123297,historical
1895,r1i1p3f1,287.0378014337372,237.7412154456862,historical
1896,r1i1p3f1,287.1721427660458,238.00853535716266,historical
1897,r1i1p3f1,287.27094881465104,238.41205368370862,historical
1898,r1i1p3f1,287.51502028568655,237.67974773463266,historical
1899,r1i1p3f1,287.32333698051036,237.28426650547792,historical
1900,r1i1p3f1,287.0527827628027,237.1413281953449,historical
1901,r1i1p3f1,287.12877306077024,237.85569401994871,historical
1902,r1i1p3f1,287.2945187157271,237.5768287384444,historical
1903,r1i1p3f1,287.2979400916838,238.07036380653608,historical
