year,ohc,scenario
1,1.296361462710655,1pctCO2
2,1.3275839031559147,1pctCO2
3,1.3624709057481321,1pctCO2
4,1.4014429396145964,1pctCO2
5,1.4279563577207801,1pctCO2
6,1.4671561881287458,1pctCO2
7,1.5026140520017441,1pctCO2
8,1.514896894481084,1pctCO2
9,1.5343471229892887,1pctCO2
10,1.5607778800676946,1pctCO2
11,1.5990524118893767,1pctCO2
12,1.6138822183217088,1pctCO2
13,1.638406971709369,1pctCO2
14,1.6582503802155795,1pctCO2
15,1.6908937927794783,1pctCO2
16,1.7138146158767074,1pctCO2
17,1.750666901183455,1pctCO2
18,1.7759181695441677,1pctCO2
19,1.7973591634671982,1pctCO2
20,1.8209610295622316,1pctCO2
21,1.8531979492265884,1pctCO2
22,1.8891077845063928,1pctCO2
23,1.9132400698857766,1pctCO2
24,1.9344850442180894,1pctCO2
25,1.9588206382646953,1pctCO2
26,1.9750111694205297,1pctCO2
27,2.000439629816029,1pctCO2
28,2.0255690688956274,1pctCO2
29,2.0589367291698717,1pctCO2
30,2.089104087385413,1pctCO2
31,2.1161566107240444,1pctCO2
32,2.157295116659713,1pctCO2
33,2.178957201683358,1pctCO2
34,2.197051619176995,1pctCO2
35,2.2221728455530454,1pctCO2
36,2.2644882247872546,1pctCO2
37,2.301518664947928,1pctCO2
38,2.3238617269960167,1pctCO2
39,2.342323755238154,1pctCO2
40,2.368470172359519,1pctCO2
41,2.391997995768508,1pctCO2
42,2.4157972969420967,1pctCO2
43,2.4414731639705294,1pctCO2
44,2.474207556084411,1pctCO2
45,2.5080884652594997,1pctCO2
46,2.5454242484210288,1pctCO2
47,2.5735428810119627,1pctCO2
48,2.589605139379632,1pctCO2
49,2.6102680363067208,1pctCO2
50,2.650246984664708,1pctCO2
51,2.680077658614067,1pctCO2
52,2.695440086599899,1pctCO2
53,2.7147979723264095,1pctCO2
54,2.747082263476228,1pctCO2
55,2.7839446498923106,1pctCO2
56,2.8068454755495673,1pctCO2
57,2.839081979777715,1pctCO2
58,2.871641206741333,1pctCO2
59,2.9041919401247207,1pctCO2
60,2.942249283725268,1pctCO2
61,2.9595566396843895,1pctCO2
62,2.986300937443563,1pctCO2
63,3.0145570748472865,1pctCO2
64,3.0383335662214725,1pctCO2
65,3.063371941814684,1pctCO2
66,3.0911293918139315,1pctCO2
67,3.1174606819675392,1pctCO2
68,3.156900617521103,1pctCO2
69,3.189697354460416,1pctCO2
70,3.2189954796882523,1pctCO2
71,3.252115806161541,1pctCO2
72,3.2836196494429077,1pctCO2
73,3.302819694884836,1pctCO2
74,3.332150635653979,1pctCO2
75,3.360536740577384,1pctCO2
76,3.3941765249591986,1pctCO2
77,3.4280673027038575,1pctCO2
78,3.4550315491140706,1pctCO2
79,3.4882859791794867,1pctCO2
80,3.519825787740211,1pctCO2
81,3.54735621230243,1pctCO2
82,3.5748216054210924,1pctCO2
83,3.6143935242744343,1pctCO2
84,3.649631281421609,1pctCO2
85,3.6736701560347047,1pctCO2
86,3.698032385029205,1pctCO2
87,3.721732386497602,1pctCO2
88,3.750780276729636,1pctCO2
89,3.7753810131386536,1pctCO2
90,3.807098945199627,1pctCO2
91,3.8331924497264707,1pctCO2
92,3.8630530840730013,1pctCO2
93,3.898283894421303,1pctCO2
94,3.917206115592016,1pctCO2
95,3.9498090045092855,1pctCO2
96,3.99107168276016,1pctCO2
97,4.023867445775907,1pctCO2
98,4.050822851102646,1pctCO2
99,4.075125640712372,1pctCO2
100,4.110228959175005,1pctCO2
101,4.135677928140718,1pctCO2
102,4.165302271385715,1pctCO2
103,4.192615682784825,1pctCO2
104,4.21959237137886,1pctCO2
105,4.245577516947707,1pctCO2
106,4.272780320415758,1pctCO2
107,4.309426389981622,1pctCO2
108,4.330750197580416,1pctCO2
109,4.362736654934817,1pctCO2
110,4.397128403023498,1pctCO2
111,4.422560069985586,1pctCO2
112,4.462395035730649,1pctCO2
113,4.492633892738656,1pctCO2
114,4.524369214985469,1pctCO2
115,4.556327640846984,1pctCO2
116,4.585243690177186,1pctCO2
117,4.611014886098365,1pctCO2
118,4.636377825802319,1pctCO2
119,4.66535943828217,1pctCO2
120,4.694010400118893,1pctCO2
121,4.728623868341315,1pctCO2
122,4.756070932623458,1pctCO2
123,4.793277539292427,1pctCO2
124,4.823420143127441,1pctCO2
125,4.848979360763341,1pctCO2
126,4.8784104490933355,1pctCO2
127,4.9048014157438935,1pctCO2
128,4.934221238959325,1pctCO2
129,4.973241326580309,1pctCO2
130,5.006474254555898,1pctCO2
131,5.033227414954198,1pctCO2
132,5.059538591724553,1pctCO2
133,5.097201053410361,1pctCO2
134,5.1221187134311625,1pctCO2
135,5.157370545112923,1pctCO2
136,5.189137386949095,1pctCO2
137,5.225969527518912,1pctCO2
138,5.261346375452329,1pctCO2
139,5.281607369200824,1pctCO2
140,5.310088667151046,1pctCO2
141,5.345879262114225,1pctCO2
142,5.3718983023134,1pctCO2
143,5.4024116098064265,1pctCO2
144,5.436939721564724,1pctCO2
145,5.464093310212435,1pctCO2
146,5.493193878539621,1pctCO2
147,5.516872450423567,1pctCO2
148,5.549798131968877,1pctCO2
149,5.571956473833894,1pctCO2
150,5.602272182621368,1pctCO2
151,5.635962320353887,1pctCO2
1,1.2900289734748944,abrupt-4xCO2
2,1.3075431954370786,abrupt-4xCO2
3,1.3351108381192978,abrupt-4xCO2
4,1.3711283964653538,abrupt-4xCO2
5,1.4048319894973547,abrupt-4xCO2
6,1.4270178151457278,abrupt-4xCO2
7,1.4555079378493845,abrupt-4xCO2
8,1.4987191379886784,abrupt-4xCO2
9,1.5270861122706165,abrupt-4xCO2
10,1.559071901726396,abrupt-4xCO2
11,1.594581500144854,abrupt-4xCO2
12,1.6288512452007973,abrupt-4xCO2
13,1.6662241491552903,abrupt-4xCO2
14,1.6922150912350171,abrupt-4xCO2
15,1.721003070922747,abrupt-4xCO2
16,1.7579860060182335,abrupt-4xCO2
17,1.7876706675307392,abrupt-4xCO2
18,1.8236396511940107,abrupt-4xCO2
19,1.8536674349275353,abrupt-4xCO2
20,1.880918501501214,abrupt-4xCO2
21,1.9225142331972513,abrupt-4xCO2
22,1.9543166173647528,abrupt-4xCO2
23,1.9820905639700694,abrupt-4xCO2
24,2.0174885818403063,abrupt-4xCO2
25,2.0503077284930504,abrupt-4xCO2
26,2.0814517700508848,abrupt-4xCO2
27,2.10798178045717,abrupt-4xCO2
28,2.149288133725728,abrupt-4xCO2
29,2.1888800111535476,abrupt-4xCO2
30,2.219873377395003,abrupt-4xCO2
31,2.253222133688731,abrupt-4xCO2
32,2.2904359098983136,abrupt-4xCO2
33,2.3173640982745445,abrupt-4xCO2
34,2.3494497834819636,abrupt-4xCO2
35,2.3823130516156756,abrupt-4xCO2
36,2.4156938827201113,abrupt-4xCO2
37,2.445929079839628,abrupt-4xCO2
38,2.4767649088820365,abrupt-4xCO2
39,2.50334471415167,abrupt-4xCO2
40,2.537961085201943,abrupt-4xCO2
41,2.5707888374589896,abrupt-4xCO2
42,2.597255231909556,abrupt-4xCO2
43,2.6328814101545777,abrupt-4xCO2
44,2.6643625226739336,abrupt-4xCO2
45,2.6938794247091633,abrupt-4xCO2
46,2.7232239187580265,abrupt-4xCO2
47,2.7540231972524563,abrupt-4xCO2
48,2.7817346794964517,abrupt-4xCO2
49,2.8190240539916576,abrupt-4xCO2
50,2.8568503281841537,abrupt-4xCO2
51,2.8895795691503237,abrupt-4xCO2
52,2.9178402717799354,abrupt-4xCO2
53,2.946599940077899,abrupt-4xCO2
54,2.9788147736902104,abrupt-4xCO2
55,3.0102384299448093,abrupt-4xCO2
56,3.050552166977974,abrupt-4xCO2
57,3.08154965492144,abrupt-4xCO2
58,3.1104228744768116,abrupt-4xCO2
59,3.1422936687730765,abrupt-4xCO2
60,3.177843958710971,abrupt-4xCO2
61,3.2070076302306294,abrupt-4xCO2
62,3.241934061050415,abrupt-4xCO2
63,3.2736008095414673,abrupt-4xCO2
64,3.3032162881877323,abrupt-4xCO2
65,3.3353662804381488,abrupt-4xCO2
66,3.3638946023705887,abrupt-4xCO2
67,3.397131121648501,abrupt-4xCO2
68,3.4278775626665925,abrupt-4xCO2
69,3.455053806958133,abrupt-4xCO2
70,3.4865869731119234,abrupt-4xCO2
71,3.5169158269281255,abrupt-4xCO2
72,3.5531219515081953,abrupt-4xCO2
73,3.5801512162979336,abrupt-4xCO2
74,3.6039811976968426,abrupt-4xCO2
75,3.63187003070361,abrupt-4xCO2
76,3.6588131930730112,abrupt-4xCO2
77,3.679187136480253,abrupt-4xCO2
78,3.7168390221791725,abrupt-4xCO2
79,3.7527025373014684,abrupt-4xCO2
80,3.784872348994425,abrupt-4xCO2
81,3.81552544162698,abrupt-4xCO2
82,3.8483650325095815,abrupt-4xCO2
83,3.8777003647529917,abrupt-4xCO2
84,3.9051048468237055,abrupt-4xCO2
85,3.940867665042616,abrupt-4xCO2
86,3.9718736485259174,abrupt-4xCO2
87,4.003824831688241,abrupt-4xCO2
88,4.034346212099677,abrupt-4xCO2
89,4.061485046229951,abrupt-4xCO2
90,4.094396706150003,abrupt-4xCO2
91,4.1239223963593785,abrupt-4xCO2
92,4.150164861548437,abrupt-4xCO2
93,4.1873294921770485,abrupt-4xCO2
94,4.220661489930872,abrupt-4xCO2
95,4.2455042538577565,abrupt-4xCO2
96,4.2737136252938885,abrupt-4xCO2
97,4.302833474825507,abrupt-4xCO2
98,4.329844176932557,abrupt-4xCO2
99,4.365054896106459,abrupt-4xCO2
100,4.399285172762936,abrupt-4xCO2
101,4.431149183560724,abrupt-4xCO2
102,4.456404889773016,abrupt-4xCO2
103,4.4941126457632405,abrupt-4xCO2
104,4.531310152027705,abrupt-4xCO2
105,4.555915040839208,abrupt-4xCO2
106,4.584130799280454,abrupt-4xCO2
107,4.6179566422553915,abrupt-4xCO2
108,4.646453592222031,abrupt-4xCO2
109,4.678002899640227,abrupt-4xCO2
110,4.706796324742983,abrupt-4xCO2
111,4.73564143115527,abrupt-4xCO2
112,4.757767988231084,abrupt-4xCO2
113,4.78335045331145,abrupt-4xCO2
114,4.812973181842125,abrupt-4xCO2
115,4.839078445957131,abrupt-4xCO2
116,4.873373265462379,abrupt-4xCO2
117,4.911355933097944,abrupt-4xCO2
118,4.942625024873917,abrupt-4xCO2
119,4.971424652778939,abrupt-4xCO2
120,5.001087282781731,abrupt-4xCO2
121,5.0267373542263085,abrupt-4xCO2
122,5.053656059421905,abrupt-4xCO2
