year,tas_sh,tas_nh,scenario
1850,286.17309022272,287.623910791799,historical
1851,286.30849515530497,287.7432614524135,historical
1852,286.20669644694357,287.8627170370807,historical
1853,286.39255106181724,287.7175282736688,historical
1854,286.50604980032705,287.61338690295025,historical
1855,286.26973980699546,287.67113569773545,historical
1856,286.3095842045059,287.966846970175,historical
1857,286.3533927154498,287.8783705145622,historical
1858,286.43871874507863,287.9657266069159,historical
1859,286.3241514578701,287.9930641754179,historical
1860,286.3763965430562,288.2711367778649,historical
1861,286.60161888380816,288.22267552357806,historical
1862,286.3862609321198,287.82111822247464,historical
1863,286.36971947599403,287.80088170711514,historical
1864,286.4091543124951,288.00309458805225,historical
1865,286.4070897093943,288.04771970222504,historical
1866,286.3893373774731,288.0447789573592,historical
1867,286.2621701941988,288.01787761855775,historical
1868,286.2804344858693,288.0286971264096,historical
1869,286.2832273994147,287.8410046209247,historical
1870,286.3935016796362,287.94814323683113,historical
1871,286.5464874157887,287.951141843012,historical
1872,286.5751243041357,287.9403946262347,historical
1873,286.43090793991803,287.99870881185296,historical
1874,286.2692628987367,287.79839535364636,historical
1875,286.30079732628235,288.0554695666909,historical
1876,286.4699575179842,288.1139354127628,historical
1877,286.42265895376386,288.08638454126617,historical
1878,286.4652981309025,288.1145118908842,historical
1879,286.4195869154501,288.0386416340801,historical
1880,286.4056120341231,287.8599209453819,historical
1881,286.4255985635943,287.8966156763085,historical
1882,286.51690871029774,288.0862199979434,historical
1883,286.2715146644669,287.80174543470343,historical
1884,286.18405444170565,287.58986820602706,historical
1885,286.18001948310075,287.50075038820194,historical
1886,286.0132843645077,287.55085522695845,historical
1887,286.1633307172223,287.6900875054306,historical
1888,286.36621242615354,287.8982311248168,historical
1889,286.2069258045664,287.5317442259151,historical
1890,286.20490318182846,287.71576098251086,historical
1891,286.33537320037897,287.71551453643195,historical
1892,286.30108105627977,287.4847884848338,historical
1893,286.2491285274506,287.65391182887225,historical
1894,286.2407762843493,287.7052426125887,historical
1895,286.508517821821,287.65271614306977,historical
1896,286.1996755947277,287.72029297458334,historical
1897,286.2286177607264,287.53046077658564,historical
1898,286.3946870347704,287.669376144855,historical
1899,286.32302091272624,287.5372498301463,historical
1900,286.28330928823436,287.74097514617677,historical
1901,286.4305899798823,287.6166531430183,historical
1902,286.2688360557704,287.48981364836044,historical
1903,286.29121085808345,287.2698236727076,historical
1904,286.4684699641503,287.4472264319246,historical
1905,286.27310554793553,287.3831055303228,historical
1906,286.21396128722427,287.6429816389682,historical
1907,286.23817272566,287.4329098752504,historical
1908,286.2718038557531,287.2942269759076,historical
1909,286.0689278439838,287.4381642019297,historical
1910,286.3243073874338,287.56079751692437,historical
1911,286.40217892200394,287.61923296454427,historical
1912,286.1924450185343,287.3938804412871,historical
1913,286.2342853593085,287.38357263876486,historical
1914,286.4283388531015,287.51963928832924,historical
1915,286.4070102515884,287.57099477891944,historical
1916,286.5634346267755,287.7569068208647,historical
1917,286.59692086664205,287.6946097682383,historical
1918,286.3735907319082,287.5774402767059,historical
1919,286.47658357961984,287.5795532920686,historical
1920,286.4893467035444,287.5225582406723,historical
1921,286.32818014971093,287.6441393326711,historical
1922,286.4619245571029,287.8869030990435,historical
1923,286.5367724901774,287.89499755305036,historical
1924,286.7364469144203,287.7682228348732,historical
1925,286.42221303948713,287.66961891855476,historical
1926,286.3528818069659,287.6550692748801,historical
1927,286.4688270476766,287.83178818319016,historical
1928,286.62742382146814,287.7798308828695,historical
1929,286.4536450657805,287.62738604491284,historical
1930,286.48051394274535,287.7282444895003,historical
1931,286.60409899429027,287.7306082994223,historical
1932,286.3769142666781,287.68401025120636,historical
1933,286.46514108352244,287.7760360843119,historical
1934,286.7296965494088,287.95053541672854,historical
1935,286.47048396427874,287.86019854754267,historical
1936,286.55704343322003,287.8954455800396,historical
1937,286.5748420173444,287.98535914074296,historical
1938,286.493797285261,287.8157760828223,historical
1939,286.4695501269497,287.7478155074996,historical
1940,286.5699374161631,287.92112817954,historical
1941,286.51078121751635,287.70799262755014,historical
1942,286.3400763071385,287.90405776734053,historical
1943,286.5782216064817,287.9851869992509,historical
1944,286.5601069799907,287.7550434320044,historical
1945,286.39305677874086,287.6733199047144,historical
1946,286.3458446522402,287.80004487057977,historical
1947,286.5106973961469,287.9737866979666,historical
1948,286.53944711373845,287.7383931257089,historical
1949,286.4781588517305,287.7399894037034,historical
1950,286.32026673071096,287.6621375511707,historical
1951,286.50163554985784,287.7968909400842,historical
1952,286.6608246846688,287.8010052775158,historical
1953,286.46797399540645,287.77079907898,historical
1954,286.409087237037,287.7359534961677,historical
