year,tas_sh,tas_nh,scenario
1850,287.09403855875905,287.9521919813357,historical
1851,287.29345450497954,288.0816855233318,historical
1852,287.11466642531116,288.0807925697952,historical
1853,286.9791169456724,288.0408065799194,historical
1854,287.0067691357904,287.99512823182874,historical
1855,286.97298214575846,287.7949383833298,historical
1856,287.1949046669785,287.76622466154123,historical
1857,287.320934586009,287.9082009361142,historical
1858,287.2058514822611,287.8931276382863,historical
1859,287.216500945493,287.9352917459872,historical
1860,287.14089220505963,288.1062392376279,historical
1861,287.1257384566017,288.0525992455229,historical
1862,286.97870975444494,287.8986810500244,historical
1863,287.20105066241246,288.0530276574265,historical
1864,287.2384989245684,288.2471867336017,historical
1865,287.2063849002301,288.3037464081093,historical
1866,287.2605469350356,288.2777558602943,historical
1867,287.29209129241474,288.1771327210276,historical
1868,287.3552154768492,288.04305305381865,historical
1869,287.27333836290416,288.06781527088305,historical
1870,287.17187404390086,288.05419590308327,historical
1871,287.1708440116656,288.0050546950156,historical
1872,287.132195817242,288.1481559579541,historical
1873,287.194652921483,288.1043205705683,historical
1874,287.0881187645257,288.0305902162231,historical
1875,287.2026933312646,288.1026918929545,historical
1876,287.24796553474715,288.15804692073965,historical
1877,286.9845690052692,288.09086784160604,historical
1878,287.1386451980087,288.1734093154925,historical
1879,287.15002687559394,288.0736297119473,historical
1880,287.1569116974937,288.1044085414982,historical
1881,287.1971041715668,288.1498916760051,historical
1882,287.2204703386953,288.10035374920676,historical
1883,287.0832650837341,287.85185177701237,historical
1884,286.98389841226367,287.42281338519047,historical
1885,287.0794802207744,287.53974356575765,historical
1886,287.09522603609065,287.63664716158956,historical
1887,286.9644370906389,287.61153889393466,historical
1888,287.15358002538807,287.74091544499004,historical
1889,287.14732804362524,287.8718667206313,historical
1890,287.1799680301628,287.79713438250633,historical
1891,287.2170718379936,287.86199529617784,historical
1892,287.2114042661463,287.66256980731305,historical
1893,287.21936903450296,287.9349216620258,historical
1894,287.250718139373,288.018716594285,historical
1895,287.20180831902115,288.00806241401244,historical
1896,287.10997790328804,287.93024135738955,historical
1897,287.16174668145635,288.1435023009138,historical
1898,287.29211852788814,288.2600934731792,historical
1899,287.1570121193263,288.09424665641836,historical
1900,286.9865121136624,288.0092178664098,historical
1901,287.0530852806942,288.04452580526464,historical
1902,287.2396847789523,288.1178772101366,historical
1903,287.16623927853396,287.61391381352377,historical
1904,287.2622320955521,287.7080799183612,historical
1905,287.286081817782,287.6833343003409,historical
1906,287.0628641633188,287.63990538889595,historical
1907,287.06065455190696,287.73708256015465,historical
1908,287.0459542352148,287.8057844830054,historical
1909,287.21567255812084,287.87011067671205,historical
1910,287.27907289359655,288.02160984648793,historical
