year,member,tas_global,tas_ais,scenario
2015,r1i1p1f1,287.28279761691493,238.9220710285258,ssp119
2016,r1i1p1f1,287.4461541013074,237.6496834295052,ssp119
2017,r1i1p1f1,287.6880395245492,237.74654580532663,ssp119
2018,r1i1p1f1,287.6148734653305,238.61247127710797,ssp119
2019,r1i1p1f1,287.3936672415408,238.82424942753633,ssp119
2020,r1i1p1f1,287.5502766095731,238.758799595515,ssp119
2021,r1i1p1f1,287.70505625508974,238.67323597500547,ssp119
2022,r1i1p1f1,287.79258443576094,238.58080242425757,ssp119
2023,r1i1p1f1,287.6275247099542,238.76351186460178,ssp119
2024,r1i1p1f1,287.58446155198686,238.67926336601678,ssp119
2025,r1i1p1f1,287.7892452967138,238.9877793092788,ssp119
2026,r1i1p1f1,287.7279152989259,238.2263962390038,ssp119
2027,r1i1p1f1,287.6769333149499,238.50413565840876,ssp119
2028,r1i1p1f1,287.6852010979546,239.16647872030205,ssp119
2029,r1i1p1f1,287.7488238469964,239.14327030253256,ssp119
2030,r1i1p1f1,287.726379159879,239.00050435096793,ssp119
2031,r1i1p1f1,287.9295012920275,238.5364927409684,ssp119
2032,r1i1p1f1,287.86999015295476,238.67935173490213,ssp119
2033,r1i1p1f1,287.8692525143353,238.95241308745247,ssp119
2034,r1i1p1f1,287.8631412832489,238.7303161386025,ssp119
2035,r1i1p1f1,288.0798606848017,238.20597560270198,ssp119
2036,r1i1p1f1,288.0450331912667,239.31507729419084,ssp119
2037,r1i1p1f1,287.8036752560259,238.80191400599173,ssp119
2038,r1i1p1f1,287.84352617426737,239.49472099575985,ssp119
2039,r1i1p1f1,287.88646348187484,238.41066936017242,ssp119
2040,r1i1p1f1,287.82121139607557,238.2205223128514,ssp119
2041,r1i1p1f1,287.782494230632,239.1400937974885,ssp119
2042,r1i1p1f1,287.9487420223856,240.42575909742385,ssp119
2043,r1i1p1f1,287.8586166826712,239.12451010687366,ssp119
2044,r1i1p1f1,287.9295274261583,240.04404745497303,ssp119
2045,r1i1p1f1,287.84963549476925,238.71615077488045,ssp119
2046,r1i1p1f1,287.901922120933,239.82239809559184,ssp119
2047,r1i1p1f1,288.01566743434506,239.3327363837389,ssp119
2048,r1i1p1f1,287.6559797689839,238.87133448453773,ssp119
2049,r1i1p1f1,287.6956499774716,239.45318864891087,ssp119
2050,r1i1p1f1,287.86391878045043,239.73580964147408,ssp119
2051,r1i1p1f1,287.9895170255715,239.19105878165027,ssp119
2052,r1i1p1f1,287.9363741138653,238.742093533251,ssp119
2053,r1i1p1f1,287.8443851908818,238.6090919347562,ssp119
2054,r1i1p1f1,287.9190169401796,238.50033281680805,ssp119
2055,r1i1p1f1,287.70893504666014,239.0044288208457,ssp119
2056,r1i1p1f1,287.59991561502295,239.38537536616917,ssp119
2057,r1i1p1f1,287.64924381294486,238.8088265918448,ssp119
2058,r1i1p1f1,287.75220504383054,239.34319083222917,ssp119
2059,r1i1p1f1,287.7954808936801,238.4219946636202,ssp119
2060,r1i1p1f1,287.65607890008323,238.7656065702484,ssp119
2061,r1i1p1f1,287.8478755570158,239.32647198649457,ssp119
2062,r1i1p1f1,287.9413131257068,239.47081436452768,ssp119
