year,member,tas_global,tas_ais,scenario
1850,r1i1p1f3,286.72671525740986,238.28231264540273,historical
1851,r1i1p1f3,286.7697228057268,237.6264478578707,historical
1852,r1i1p1f3,286.8498341784507,238.0745779472374,historical
1853,r1i1p1f3,286.7312152368765,237.9688614586387,historical
1854,r1i1p1f3,286.57119521862023,238.29329812938826,historical
1855,r1i1p1f3,286.8073982808907,238.03421210677936,historical
1856,r1i1p1f3,286.91131597051015,238.8421075815314,historical
1857,r1i1p1f3,286.88791801707185,239.08151387861915,historical
1858,r1i1p1f3,286.80716426522855,238.5058649860489,historical
1859,r1i1p1f3,286.828359533117,237.7074667601531,historical
1860,r1i1p1f3,286.84588310181584,238.26037339293154,historical
1861,r1i1p1f3,286.7705595153759,238.44830137406828,historical
1862,r1i1p1f3,286.7017563464538,237.67995941954226,historical
1863,r1i1p1f3,286.7600056543076,238.38157332845185,historical
1864,r1i1p1f3,286.8884349092368,239.39649503065584,historical
1865,r1i1p1f3,286.9723689178241,238.60369813975282,historical
1866,r1i1p1f3,286.9609713067179,238.64775015450584,historical
1867,r1i1p1f3,286.8615405871828,239.15453136177254,historical
1868,r1i1p1f3,286.7121198212788,237.96009500840958,historical
1869,r1i1p1f3,286.7446256710067,238.4083382568046,historical
1870,r1i1p1f3,286.84838332536236,239.06050789945922,historical
1871,r1i1p1f3,286.8629736820883,237.8779924509971,historical
1872,r1i1p1f3,286.7764919996967,238.42518068187653,historical
1873,r1i1p1f3,286.62792633850927,237.95470634970818,historical
1874,r1i1p1f3,286.59426972130035,237.9524022582145,historical
1875,r1i1p1f3,286.72834862736244,238.00579982643876,historical
1876,r1i1p1f3,286.7923909635298,238.63348755204834,historical
1877,r1i1p1f3,286.7423281010082,239.17437494371075,historical
1878,r1i1p1f3,286.73969397875385,238.52476289449862,historical
1879,r1i1p1f3,286.74995504428057,238.23790291412507,historical
1880,r1i1p1f3,286.8284005974774,237.84904810847067,historical
1881,r1i1p1f3,286.7359471323739,237.68054557182938,historical
1882,r1i1p1f3,286.6757867511606,238.18389465131997,historical
1883,r1i1p1f3,286.7090085129658,238.79776810795573,historical
1884,r1i1p1f3,286.4831226852784,238.85440192672132,historical
