year,member,tas_global,tas_ais,scenario
1850,r1i1p1f1,286.81718263011334,236.7628847225881,historical
1851,r1i1p1f1,286.56138050871,237.23111018299525,historical
1852,r1i1p1f1,286.6330756253432,237.25552488494353,historical
1853,r1i1p1f1,286.78859769469045,237.53243027166153,historical
1854,r1i1p1f1,286.648354078609,236.5978850121875,historical
1855,r1i1p1f1,286.598563375003,237.49195813230847,historical
1856,r1i1p1f1,286.6458039385409,237.06490363150394,historical
1857,r1i1p1f1,286.6384573313479,236.95869285695105,historical
1858,r1i1p1f1,286.6158343799286,237.5403411664433,historical
1859,r1i1p1f1,286.7441186931725,237.29814029642534,historical
1860,r1i1p1f1,286.705879143949,237.2182482446366,historical
1861,r1i1p1f1,286.6700925621566,237.62543960814014,historical
1862,r1i1p1f1,286.5197915592699,236.98165115555676,historical
1863,r1i1p1f1,286.6600776182335,236.85106081999237,historical
1864,r1i1p1f1,286.6470978451664,237.72423751461469,historical
1865,r1i1p1f1,286.52338641653336,235.99442218990077,historical
1866,r1i1p1f1,286.7635223295582,237.28080386011854,historical
1867,r1i1p1f1,286.90673173833835,237.52749897640697,historical
1868,r1i1p1f1,286.7572188666074,236.86308126116307,historical
1869,r1i1p1f1,286.7199869037696,237.54990455945503,historical
1870,r1i1p1f1,286.77519625058756,236.8807022146419,historical
1871,r1i1p1f1,286.69979068800683,237.58424848544394,historical
1872,r1i1p1f1,286.6810520287149,237.6410055128546,historical
1873,r1i1p1f1,286.7259047130601,237.23041475771947,historical
1874,r1i1p1f1,286.6490462196284,237.33224933952243,historical
1875,r1i1p1f1,286.7726503544303,237.35649963681576,historical
1876,r1i1p1f1,286.83775790345504,237.10840594982673,historical
1877,r1i1p1f1,286.79095860855546,237.24736162450532,historical
1878,r1i1p1f1,286.8231861840986,238.27732183448595,historical
1879,r1i1p1f1,286.78781312331176,237.72137933866594,historical
1880,r1i1p1f1,286.85268990927574,237.68297075605753,historical
1881,r1i1p1f1,286.8361486305931,237.4791450819092,historical
1882,r1i1p1f1,286.7319345925813,237.43510244929695,historical
1883,r1i1p1f1,286.8946730158508,238.02450111525187,historical
1884,r1i1p1f1,286.4955934142755,236.82847742683074,historical
1885,r1i1p1f1,286.5833738162979,237.49443013272642,historical
1886,r1i1p1f1,286.47781261297695,236.79381946284147,historical
1887,r1i1p1f1,286.62483130571337,237.13933926356333,historical
1888,r1i1p1f1,286.84536053614625,236.8187768996556,historical
1889,r1i1p1f1,286.8285134669701,237.07500730627882,historical
1890,r1i1p1f1,286.75015546736,236.95331146551922,historical
1891,r1i1p1f1,286.56653688229284,237.45484215809174,historical
1892,r1i1p1f1,286.7634312807592,237.96234568404958,historical
1893,r1i1p1f1,286.6789452115602,237.57131759083833,historical
1894,r1i1p1f1,286.76494607828545,237.27762113236906,historical
1895,r1i1p1f1,286.90358760029136,237.466231414091,historical
1896,r1i1p1f1,286.81950074231554,236.61821506024233,historical
1897,r1i1p1f1,286.8738247746801,237.3463540444106,historical
1898,r1i1p1f1,286.78062482674824,237.61610831032763,historical
1899,r1i1p1f1,286.8435761143137,238.08149693903022,historical
1900,r1i1p1f1,286.87103279302517,237.26456254972393,historical
1901,r1i1p1f1,286.82363154398246,236.91196864557568,historical
1902,r1i1p1f1,286.82933783292293,237.78256225865135,historical
1903,r1i1p1f1,286.6835951196578,236.97147693964712,historical
1904,r1i1p1f1,286.61667685915387,237.1408613156643,historical
