year,tas_sh,tas_nh,scenario
1850,287.103277716277,285.86981225674646,historical
1851,287.0357058143217,285.6633255432792,historical
1852,287.1622574529852,285.52009058067637,historical
1853,287.123814984716,285.76517512737183,historical
1854,287.19585230412343,285.9079081084067,historical
1855,287.2618716838382,286.03958762059244,historical
1856,287.3214477754963,285.9672751834827,historical
1857,287.17515995719776,285.9371447245581,historical
1858,287.3165351216922,285.9153057597418,historical
1859,287.2390372283443,285.8065694901494,historical
1860,287.41003390806213,285.90205141212215,historical
1861,287.6323090312017,285.84946718614987,historical
1862,287.39824155462077,286.1635406391507,historical
1863,287.2768122049491,285.96601099304104,historical
1864,287.1036758361959,285.7905602847909,historical
1865,287.23801811381463,285.9590067768577,historical
1866,287.2903432208191,286.27154099161027,historical
1867,287.43174135342616,286.11893647612766,historical
1868,287.0809079542278,286.1176326338635,historical
1869,287.2541297475874,286.28643101141574,historical
1870,287.1808064093303,286.070612590147,historical
1871,287.1646498575864,286.42667386524846,historical
1872,287.4009744412537,286.3552657312766,historical
1873,287.2759611253295,286.24894537296933,historical
1874,287.3168384345352,286.0775009338491,historical
1875,287.15591461120044,286.042953897624,historical
1876,287.15047222446043,286.1856104437182,historical
1877,287.3745426901875,286.31032894549173,historical
1878,287.67994792460655,286.3646776132315,historical
1879,287.365794540593,286.29105781478205,historical
1880,287.42660145800636,286.3426684344528,historical
1881,287.6072672971588,286.12188853484247,historical
1882,287.40775002220977,286.0915459310217,historical
1883,287.32968650527687,286.1708726125329,historical
1884,287.1542437609733,285.5682669238113,historical
1885,286.9685280154622,285.8205480251542,historical
1886,287.1040802330054,285.9284713823758,historical
1887,287.2192916083754,286.0784993824769,historical
1888,287.3334279642965,286.13076631879403,historical
1889,287.1819891413001,286.1168710789678,historical
1890,287.2414568566347,286.2381227043158,historical
1891,287.29697059416753,286.1462480049414,historical
1892,287.4646228016958,286.20241283883564,historical
1893,287.5934488728097,286.3621185270759,historical
1894,287.43151616155143,286.12528366891786,historical
1895,287.4067034415977,286.22244965186314,historical
1896,287.3786825677506,286.28059915145707,historical
1897,287.2702971640939,286.0414325390381,historical
1898,287.44794833796453,286.39309532857783,historical
1899,287.3831252751301,286.197522472911,historical
1900,287.3558369848122,286.51096738841017,historical
1901,287.2404250588865,286.2300244532874,historical
1902,287.4149378999603,286.2018392615387,historical
1903,287.4425107502198,285.95747759849536,historical
1904,287.4870999017784,286.03773115859303,historical
1905,287.50726935506384,286.12434345600747,historical
1906,287.26014516293264,285.9344548684457,historical
1907,287.4081834567284,286.0319988203597,historical
1908,287.49973829795243,286.1610110462733,historical
1909,287.378430478987,286.13544917712983,historical
1910,287.40549135598303,286.3540991885128,historical
1911,287.43983552091555,286.4263090412422,historical
1912,287.3812074897277,286.04612863010914,historical
1913,287.5805374875078,286.13136341169707,historical
1914,287.56801393793444,286.05989349400284,historical
1915,287.47078607912545,286.14201862423147,historical
1916,287.3986071365491,285.9791547672692,historical
1917,287.4100925351986,286.13321510317127,historical
1918,287.3965676898697,286.4056467210152,historical
1919,287.4254344387537,286.36027281485497,historical
1920,287.380687191618,285.99255349531444,historical
1921,287.45284285971127,286.1448749376598,historical
1922,287.4997268106053,286.15220481601784,historical
1923,287.4881840568342,286.36456035857117,historical
1924,287.55843583866596,286.42836242408686,historical
1925,287.5693582790235,286.2952883849799,historical
1926,287.4605621912297,286.3403692481893,historical
1927,287.53895557606114,286.261065648096,historical
1928,287.4763635107654,286.2356907404977,historical
1929,287.40484794302006,286.21154572843557,historical
1930,287.39483989146356,286.2030160184474,historical
1931,287.35179056187275,286.0517255011199,historical
1932,287.5554436853423,286.17677503798143,historical
1933,287.60388858762906,286.37787429394166,historical
1934,287.4413149998769,286.28515755947296,historical
1935,287.60722207305685,286.2083516739907,historical
1936,287.57020161597563,286.29896915224776,historical
1937,287.7556528801134,286.28547091847344,historical
1938,287.46217406133326,286.0842334691738,historical
1939,287.62651728340234,286.4051242712187,historical
1940,287.6572968204198,286.5296350924798,historical
1941,287.66895587850644,286.7073841509549,historical
1942,287.7135007833643,286.5844561561449,historical
1943,287.6703321917245,286.6583306876012,historical
1944,287.74048914482853,286.59648819569964,historical
1945,287.6220127647399,286.348254683621,historical
1946,287.613278535797,286.5788997979539,historical
1947,287.49863861132405,286.59149423354506,historical
1948,287.49235545669865,286.5400702622663,historical
1949,287.55456236116083,286.5837994965253,historical
1950,287.4521401001673,286.6701243529075,historical
1951,287.6992107742532,286.6443861963319,historical
1952,287.6868278015339,286.5357786072797,historical
1953,287.71724128896506,286.6457979065243,historical
1954,287.73723808627517,286.59068445239365,historical
1955,287.821388257844,286.65154927089645,historical
1956,287.6687008679607,286.45169724582485,historical
1957,287.74466058151495,286.3458376950656,historical
1958,287.8134505930352,286.60026479098195,historical
1959,287.4403985914647,286.587618433981,historical
1960,287.58176864990395,286.5452862253482,historical
1961,287.7124394012981,286.41080460243455,historical
1962,287.411821222078,286.464926270657,historical
1963,287.3410532254977,286.19476139022487,historical
1964,287.295553152699,286.17256061719536,historical
1965,287.3724365964687,286.31708743103513,historical
1966,287.33784869320095,286.3334656870013,historical
1967,287.3519642109272,286.36832769298104,historical
1968,287.36387579932085,286.5448810696577,historical
1969,287.47878402852905,286.41559915793454,historical
1970,287.704998935132,286.4302194717981,historical
1971,287.4851540137916,286.42385146973425,historical
1972,287.5058277334288,286.358909296522,historical
1973,287.32816281216,286.3305354715416,historical
1974,287.3877256529272,286.5483815235161,historical
1975,287.39436210353153,286.6296599999994,historical
1976,287.5845248402459,286.55793722629613,historical
1977,287.70712693426594,286.62673982885315,historical
1978,287.4997358461158,286.47151950763896,historical
1979,287.59370072732565,286.8244747983185,historical
1980,287.4183549040585,286.7008532872719,historical
1981,287.5884627095075,286.68826484861614,historical
1982,287.77707015446725,286.9121418696764,historical
1983,287.52343889972434,286.5285862896918,historical
1984,287.3758358532115,286.60016154473277,historical
1985,287.7121312177614,286.79130529695556,historical
1986,287.58025264745777,286.8497958537218,historical
1987,287.5154203496753,286.8129593626946,historical
1988,287.86145491130225,286.8866994164179,historical
1989,287.7186304264037,286.8700753311283,historical
1990,287.71399012484534,287.13264336756896,historical
1991,287.7007846653345,286.8903177155854,historical
1992,287.3277460146708,286.5732884586712,historical
1993,287.5186713146405,286.8560359007568,historical
1994,287.7803469084938,287.09155267419743,historical
1995,287.5244669342014,287.05596073050793,historical
1996,287.5604074580532,286.9373429709378,historical
1997,287.8208638051391,287.1164538000356,historical
1998,287.8584907915017,287.2467009938928,historical
1999,287.80699441082265,287.2494373765875,historical
2000,287.90157235813825,287.33763847140096,historical
2001,287.75869619300175,286.9405894873173,historical
2002,287.78889597866254,287.3386008499276,historical
2003,287.9246335735939,287.52417386617356,historical
2004,287.84040494757744,287.3318749470912,historical
2005,287.75848315100063,287.34915053486196,historical
2006,287.8220872684423,287.4098256704897,historical
2007,288.1596330304668,287.54604129542486,historical
2008,287.8995384008401,287.4837769182035,historical
2009,288.0358666954603,287.42186952454637,historical
2010,288.1114673984749,287.55978339615086,historical
2011,287.9667859474656,287.51261012219,historical
2012,288.04638433643817,287.6721526450078,historical
2013,287.99706926709723,287.5259447197908,historical
2014,288.03092723708016,287.653306491872,historical
2015,288.1913676336292,288.0681013293529,ssp245
2016,288.1134488666542,287.8931506742495,ssp245
2017,288.13060757279226,287.6396365808718,ssp245
2018,288.3972253333355,287.9176525821708,ssp245
2019,288.079195280744,287.83504410116007,ssp245
2020,288.1345567929026,287.99142377025976,ssp245
2021,288.23875487787444,288.12460805009107,ssp245
2022,288.4376278943764,288.2103371962247,ssp245
2023,288.1352226904362,287.86853850871773,ssp245
2024,288.4282311714476,287.9360860706871,ssp245
2025,288.4935280036964,287.9485532705757,ssp245
2026,288.42702658288624,288.1226645596153,ssp245
2027,288.365473570342,287.7896885108736,ssp245
2028,288.39429802979146,287.960957021105,ssp245
2029,288.48423447260075,287.9519042600444,ssp245
2030,288.42082748569953,288.0323460764815,ssp245
2031,288.47755283156476,288.21101854478536,ssp245
2032,288.5068952956039,288.2123920437489,ssp245
2033,288.31198919911725,288.11556198289986,ssp245
2034,288.41838861687984,287.9738204074613,ssp245
2035,288.4379762140892,288.1227067078868,ssp245
2036,288.60852325239426,288.4521296230996,ssp245
2037,288.50199083106037,288.1257083479046,ssp245
2038,288.4994163437579,288.14587438770286,ssp245
2039,288.38443720033547,288.129936371334,ssp245
2040,288.5135285870514,288.315272626442,ssp245
2041,288.6788992107057,288.2363852677116,ssp245
2042,288.49009634805594,288.2436663182643,ssp245
2043,288.5602761260365,288.3412421160009,ssp245
2044,288.73253830388614,288.45185859485804,ssp245
2045,288.7098256955629,288.3993540775712,ssp245
2046,288.7398024925254,288.47329651680525,ssp245
2047,288.53270093980603,288.49983748743557,ssp245
2048,288.76032740743614,288.6554868937095,ssp245
2049,288.79407957356096,288.8582406425171,ssp245
2050,288.8578809796284,288.8863955684467,ssp245
2051,288.83476952505345,288.70818209762984,ssp245
2052,288.68432149511773,288.5219851519084,ssp245
2053,288.8172369347852,288.6255419039886,ssp245
2054,289.0303551930104,288.771521068295,ssp245
2055,289.1584406592183,289.1053866391584,ssp245
2056,288.92364926078096,288.7080522412026,ssp245
2057,288.8232970709824,288.56248164292947,ssp245
2058,288.99825740834865,288.83451322325084,ssp245
2059,288.9045814139005,288.93731577506946,ssp245
2060,289.03680617703907,289.06604162304365,ssp245
2061,288.863007402097,289.0310391882569,ssp245
2062,288.9900234178624,288.98739792009303,ssp245
2063,288.94055257455045,288.9177674250627,ssp245
2064,288.9750541340858,289.04823925578756,ssp245
2065,289.14291521587796,289.13750799929596,ssp245
2066,289.22087721017243,289.11237502135793,ssp245
2067,289.0296377059907,289.1601193242206,ssp245
2068,289.0971049081857,289.3135962154481,ssp245
2069,289.24312448531805,289.3851955352339,ssp245
2070,289.2922141225689,289.3658616848738,ssp245
2071,289.1555299866204,289.4022526159865,ssp245
2072,289.24283110522254,289.43415324128915,ssp245
2073,289.0670322432233,289.30460102693814,ssp245
2074,289.03552604762916,289.63592932195274,ssp245
2075,289.37852071435583,289.75981387120174,ssp245
2076,289.25570835996353,289.58681911823044,ssp245
2077,289.1563759214951,289.3970994596168,ssp245
2078,289.4515819730874,289.8323010176368,ssp245
2079,289.57576684919513,289.86391298064547,ssp245
2080,289.15270111713977,289.4532061768669,ssp245
2081,289.1858662576972,289.3050974734718,ssp245
2082,289.4566884241135,289.6005057717016,ssp245
2083,289.381678255808,289.43695844401526,ssp245
2084,289.51466276633664,289.6756612087238,ssp245
2085,289.55939770877524,289.7335194748442,ssp245
2086,289.2791577206849,289.8113907742265,ssp245
2087,289.5186598842963,289.89386370615426,ssp245
2088,289.566951473103,289.91995430466386,ssp245
2089,289.32379060599425,289.64691567052506,ssp245
2090,289.412049115362,289.7663911270462,ssp245
2091,289.8001398934642,290.07706570435386,ssp245
2092,289.4850577390489,290.0979263898246,ssp245
2093,289.51168069866634,290.07629532823955,ssp245
2094,289.6598996371833,290.2067550548202,ssp245
2095,289.643760781653,290.16529016250774,ssp245
2096,289.39305281025463,290.1796246357883,ssp245
2097,289.5573705820512,290.1600209120914,ssp245
2098,289.6943701081989,290.1168595301402,ssp245
2099,289.56140518101444,290.0482775509496,ssp245
2100,289.6548416572985,290.25074029722083,ssp245
2015,288.1002432961532,287.86760819821484,ssp585
2016,288.2938422207539,288.0173230740391,ssp585
2017,288.1193704908174,287.7422161270645,ssp585
2018,288.26764065480387,287.7992826573858,ssp585
2019,288.37558299873984,287.85990534736874,ssp585
2020,288.0811826272424,287.57754711500576,ssp585
2021,288.14144545091307,287.6790126266539,ssp585
2022,288.40732985690806,287.7987229703951,ssp585
2023,288.2247908163185,287.78830618101586,ssp585
2024,288.30093063367514,288.0078614493716,ssp585
2025,288.33125561377784,287.9892563637803,ssp585
2026,288.1711581697986,287.72743297964007,ssp585
2027,288.2565548568977,287.9220362168861,ssp585
