year,member,tas_global,tas_ais,scenario
1850,r1i1p1f1,287.18516739457203,242.87980820348787,historical
1851,r1i1p1f1,287.1362376611677,243.7947851597395,historical
1852,r1i1p1f1,287.32071055026853,243.66015931925372,historical
1853,r1i1p1f1,287.2972978915963,243.78593342028282,historical
1854,r1i1p1f1,287.05437431008585,243.22080679615547,historical
1855,r1i1p1f1,287.3058251084368,243.9332703733024,historical
1856,r1i1p1f1,287.1775050871506,242.94469025183253,historical
1857,r1i1p1f1,287.1053911407668,243.32933947859306,historical
1858,r1i1p1f1,287.3256167818116,244.09088183531313,historical
1859,r1i1p1f1,287.2299343119156,244.23868438187498,historical
1860,r1i1p1f1,287.1783448025452,243.72843214966989,historical
1861,r1i1p1f1,287.1173396526649,243.47105889091583,historical
1862,r1i1p1f1,287.0546106165253,244.0024637603604,historical
1863,r1i1p1f1,286.9533142512481,242.83325034475158,historical
1864,r1i1p1f1,286.93252169281976,242.47460973913468,historical
1865,r1i1p1f1,286.9318201228949,243.33310388052868,historical
1866,r1i1p1f1,287.09218204862947,243.8855141966824,historical
1867,r1i1p1f1,286.9406678948553,243.7177324424642,historical
1868,r1i1p1f1,286.9430889197883,243.43152110148745,historical
1869,r1i1p1f1,286.7333770141786,242.8761552691381,historical
1870,r1i1p1f1,286.7948513125973,242.99378141420823,historical
1871,r1i1p1f1,286.90957843007214,242.66124859891696,historical
1872,r1i1p1f1,287.10593610867994,243.82695591235347,historical
1873,r1i1p1f1,287.0893186051008,243.01080171585298,historical
1874,r1i1p1f1,286.6769399255745,242.31585659793691,historical
1875,r1i1p1f1,286.87016587348467,242.4243517527217,historical
1876,r1i1p1f1,286.9944104817659,243.25211030008109,historical
1877,r1i1p1f1,287.1373577576842,243.4211153550361,historical
1878,r1i1p1f1,287.0248299138855,242.76065400653357,historical
1879,r1i1p1f1,286.858781702997,243.21636116827625,historical
1880,r1i1p1f1,286.93083298039517,243.19448506511029,historical
1881,r1i1p1f1,286.9487142660939,243.46793720406984,historical
1882,r1i1p1f1,286.97380031187527,243.3620930957607,historical
1883,r1i1p1f1,287.17428234316657,242.68318697016804,historical
1884,r1i1p1f1,286.5117293002454,242.21481803805693,historical
1885,r1i1p1f1,286.62143678682446,243.33881102164185,historical
1886,r1i1p1f1,287.08620204230726,243.70226092148945,historical
1887,r1i1p1f1,287.01657355598934,242.61932295915477,historical
1888,r1i1p1f1,286.6752279252305,242.5510204979948,historical
1889,r1i1p1f1,286.7248020601416,243.3576374512462,historical
1890,r1i1p1f1,286.7227410339038,242.8639859840753,historical
1891,r1i1p1f1,287.00305928815465,243.00488781442306,historical
1892,r1i1p1f1,287.14240998098506,243.08725652979223,historical
1893,r1i1p1f1,287.07272128925064,243.32098932375885,historical
1894,r1i1p1f1,287.21211718584027,243.13911702755826,historical
1895,r1i1p1f1,287.14174066278133,242.7594761890373,historical
1896,r1i1p1f1,287.1010933409374,243.39509926501492,historical
1897,r1i1p1f1,287.0526937144213,242.92040216268597,historical
1898,r1i1p1f1,287.1371318731402,242.94407724334042,historical
1899,r1i1p1f1,287.07571251562473,243.87303610941746,historical
1900,r1i1p1f1,287.09186855927425,243.29547453691987,historical
1901,r1i1p1f1,287.2086633917421,242.66069849750428,historical
1902,r1i1p1f1,287.18493649030114,243.26579558573908,historical
1903,r1i1p1f1,286.58830772849353,241.9424424300264,historical
1904,r1i1p1f1,286.7215287351584,242.84665952116507,historical
1905,r1i1p1f1,286.79549445602754,243.13305988909528,historical
1906,r1i1p1f1,286.9191325199188,243.15879983353932,historical
1907,r1i1p1f1,287.152675491666,243.32290916460414,historical
1908,r1i1p1f1,287.05314427962503,243.45337020493247,historical
1909,r1i1p1f1,286.9158529205757,243.14768649588478,historical
1910,r1i1p1f1,286.9320570826825,243.34346399549267,historical
1911,r1i1p1f1,287.00646437259604,243.53662412278638,historical
1912,r1i1p1f1,287.0735234119372,243.58809040646932,historical
1913,r1i1p1f1,286.9955209977285,243.4712954202328,historical
1914,r1i1p1f1,287.05316181196525,243.73230084338934,historical
1915,r1i1p1f1,287.0872359280157,243.59829171440876,historical
1916,r1i1p1f1,287.24836522469104,243.3605100723328,historical
1917,r1i1p1f1,287.21928317815235,243.17400805083972,historical
1918,r1i1p1f1,287.0238252145642,243.98755989280332,historical
1919,r1i1p1f1,287.1400813085034,243.31120528439686,historical
1920,r1i1p1f1,287.30714567986615,243.33448853943648,historical
1921,r1i1p1f1,287.06211187722505,243.51423373124507,historical
1922,r1i1p1f1,287.06504581028355,242.85302339613082,historical
1923,r1i1p1f1,287.1392150120629,243.27244858885143,historical
1924,r1i1p1f1,287.3121242486,243.00162280758258,historical
1925,r1i1p1f1,287.2639389192713,243.0619736408698,historical
1926,r1i1p1f1,287.2770229800993,243.1463590037136,historical
1927,r1i1p1f1,287.1537674648692,243.15289116805963,historical
1928,r1i1p1f1,287.178567362983,243.70298000728155,historical
1929,r1i1p1f1,287.32018841351373,243.65720254770596,historical
1930,r1i1p1f1,287.20324371530734,243.57919642206812,historical
1931,r1i1p1f1,287.30739369471826,244.08048756498428,historical
1932,r1i1p1f1,287.39564059972474,243.9617751105951,historical
1933,r1i1p1f1,287.22814414896055,243.36578594693825,historical
1934,r1i1p1f1,287.050483775832,243.01230079119017,historical
1935,r1i1p1f1,287.18950880717114,243.13514856296464,historical
1936,r1i1p1f1,287.2389663161602,243.51735678059734,historical
1937,r1i1p1f1,287.26211852257944,243.8387797476626,historical
1938,r1i1p1f1,287.26265030827807,243.70071755953197,historical
1939,r1i1p1f1,287.2562761159427,243.84838733700516,historical
1940,r1i1p1f1,287.0369809828938,243.3964830243992,historical
1941,r1i1p1f1,287.2414627264698,243.191002199653,historical
1942,r1i1p1f1,287.278327566892,243.73812337577425,historical
1943,r1i1p1f1,287.364609252724,243.018461381267,historical
1944,r1i1p1f1,287.3995545622415,244.06962926425817,historical
1945,r1i1p1f1,287.4327502108874,243.6696943554361,historical
1946,r1i1p1f1,287.48606193900685,243.795622842768,historical
1947,r1i1p1f1,287.28984860304394,243.78298594045194,historical
1948,r1i1p1f1,287.17695452040414,243.1887036258304,historical
1949,r1i1p1f1,287.05159689014545,243.34578864699287,historical
1950,r1i1p1f1,287.06037135642777,243.4132132941473,historical
1951,r1i1p1f1,287.3056982778918,243.08367777945512,historical
1952,r1i1p1f1,287.18319509515476,242.87951690502507,historical
1953,r1i1p1f1,287.3574400237086,243.52651955177905,historical
1954,r1i1p1f1,287.48479799342255,244.38693941358073,historical
1955,r1i1p1f1,287.16301828515356,243.31296541124073,historical
1956,r1i1p1f1,287.29532426968547,243.74055857608639,historical
1957,r1i1p1f1,287.3462710532698,243.14821763139437,historical
1958,r1i1p1f1,287.37797079410353,243.2700529905167,historical
1959,r1i1p1f1,287.0738277173162,242.73552989386172,historical
1960,r1i1p1f1,287.2801597540727,243.9725261508414,historical
1961,r1i1p1f1,287.40760429386273,243.84851394884615,historical
1962,r1i1p1f1,287.19208576085595,244.56117680258424,historical
1963,r1i1p1f1,287.12403160289807,243.155545287185,historical
1964,r1i1p1f1,287.1065556697605,242.5128271560219,historical
1965,r1i1p1f1,286.9921574906099,242.8815421780835,historical
1966,r1i1p1f1,287.1037449865292,243.4486609392709,historical
1967,r1i1p1f1,287.2604900123256,242.8256111925994,historical
1968,r1i1p1f1,287.36957572162754,243.86914188987723,historical
1969,r1i1p1f1,287.2525432976375,243.0359408523103,historical
1970,r1i1p1f1,287.4744648721658,243.01910705748222,historical
