year,tas_global,tas_ais,scenario,member
1,287.3230247332848,243.76028924205912,1pctCO2,r1i1p1f1
2,287.3963127659339,244.07597331443662,1pctCO2,r1i1p1f1
3,287.4245013531667,244.171938023809,1pctCO2,r1i1p1f1
4,287.31328985535777,243.55645166502094,1pctCO2,r1i1p1f1
5,287.22615799430906,243.93933061529262,1pctCO2,r1i1p1f1
6,287.141546508263,244.01409424371727,1pctCO2,r1i1p1f1
7,287.26209402182286,243.67115109199648,1pctCO2,r1i1p1f1
8,287.20700724201976,243.61742926615634,1pctCO2,r1i1p1f1
9,287.2526425942136,244.6186086753313,1pctCO2,r1i1p1f1
10,287.3671038781376,244.13723452123554,1pctCO2,r1i1p1f1
11,287.43860705616953,244.24024736389222,1pctCO2,r1i1p1f1
12,287.3828829655499,243.68227221561608,1pctCO2,r1i1p1f1
13,287.376751904129,244.1339826561865,1pctCO2,r1i1p1f1
14,287.2905850132528,244.02376262868881,1pctCO2,r1i1p1f1
15,287.40163902706195,243.45258372055267,1pctCO2,r1i1p1f1
16,287.3913976767739,243.74867565351968,1pctCO2,r1i1p1f1
17,287.4130818257805,244.43986353457555,1pctCO2,r1i1p1f1
18,287.4428716215435,243.5825860812022,1pctCO2,r1i1p1f1
19,287.43981618767674,244.1860625189705,1pctCO2,r1i1p1f1
20,287.3378166317669,244.44069588466277,1pctCO2,r1i1p1f1
21,287.47069886006864,243.935766180733,1pctCO2,r1i1p1f1
22,287.76344993722796,243.929137425669,1pctCO2,r1i1p1f1
23,287.53811556735326,244.24016898731256,1pctCO2,r1i1p1f1
24,287.4749005584548,243.83276582013244,1pctCO2,r1i1p1f1
25,287.6632518622094,244.19453193560292,1pctCO2,r1i1p1f1
26,287.8892737332828,244.38875967330688,1pctCO2,r1i1p1f1
27,287.76162019698114,244.4119515515648,1pctCO2,r1i1p1f1
28,287.84921810304417,245.1353644168463,1pctCO2,r1i1p1f1
29,287.7271345521354,243.98225875371216,1pctCO2,r1i1p1f1
30,287.81735882097814,243.83043499937526,1pctCO2,r1i1p1f1
31,287.9305824797084,245.02277406768053,1pctCO2,r1i1p1f1
32,288.0040700542944,244.2793347821844,1pctCO2,r1i1p1f1
33,288.03018169621544,244.56238367080192,1pctCO2,r1i1p1f1
34,288.0329451433654,243.76564839447173,1pctCO2,r1i1p1f1
35,288.0421950857962,244.69867278517233,1pctCO2,r1i1p1f1
36,288.22237682465305,243.92457491965385,1pctCO2,r1i1p1f1
37,288.18790557818204,244.30893714934777,1pctCO2,r1i1p1f1
38,288.22125266433926,244.8854130656607,1pctCO2,r1i1p1f1
39,288.16469939829324,244.42042028809902,1pctCO2,r1i1p1f1
40,288.35985627301324,245.1967107716686,1pctCO2,r1i1p1f1
41,288.41193303483885,244.34590443664885,1pctCO2,r1i1p1f1
42,288.4034274807872,244.61425622707154,1pctCO2,r1i1p1f1
43,288.4761716177898,244.86344032622924,1pctCO2,r1i1p1f1
44,288.4329060863554,244.5750687034704,1pctCO2,r1i1p1f1
45,288.5468900238353,244.2693818214953,1pctCO2,r1i1p1f1
46,288.5915844743471,245.11026520039943,1pctCO2,r1i1p1f1
47,288.6671871744813,245.2578837679192,1pctCO2,r1i1p1f1
48,288.73882757638717,245.3227662845771,1pctCO2,r1i1p1f1
49,288.76419394014215,245.08424139111264,1pctCO2,r1i1p1f1
50,288.7506026985886,245.46470050340756,1pctCO2,r1i1p1f1
51,288.6911903215668,245.2340927850066,1pctCO2,r1i1p1f1
52,288.69543390717956,244.2463061657932,1pctCO2,r1i1p1f1
53,288.82775557769816,244.97223893396153,1pctCO2,r1i1p1f1
54,288.9927901179128,245.29172926232678,1pctCO2,r1i1p1f1
55,289.0983535317498,244.71921499665538,1pctCO2,r1i1p1f1
56,289.03879671506235,245.15730565807726,1pctCO2,r1i1p1f1
57,288.94085216109073,245.0427646491807,1pctCO2,r1i1p1f1
58,289.04964665288384,245.2377847347426,1pctCO2,r1i1p1f1
59,289.1086422369728,245.05511256980358,1pctCO2,r1i1p1f1
60,289.0366067229014,245.13531446713944,1pctCO2,r1i1p1f1
61,288.9744907577756,245.1473312991783,1pctCO2,r1i1p1f1
62,289.0986687789661,245.7749424282693,1pctCO2,r1i1p1f1
63,289.17061637280784,245.3994829651494,1pctCO2,r1i1p1f1
64,289.17981776518866,245.25598506545057,1pctCO2,r1i1p1f1
65,289.3396054837974,245.98974372091214,1pctCO2,r1i1p1f1
66,289.2998685994751,245.26695947305225,1pctCO2,r1i1p1f1
67,289.17974938126133,245.7831137285499,1pctCO2,r1i1p1f1
68,289.3089841198092,245.99327712129568,1pctCO2,r1i1p1f1
