year,tas_sh,tas_nh,scenario
1850,286.47141978483234,286.9475440082437,historical
1851,286.57242164504316,287.30041031747265,historical
1852,286.72986281526903,287.49066264816673,historical
1853,286.74719767603597,287.46369114782215,historical
1854,286.70332526089163,287.1492398513418,historical
1855,286.71419004276544,287.04680345736057,historical
1856,286.73784362956735,287.3323233638212,historical
1857,286.6405916047613,287.2228424313121,historical
1858,286.7066375599257,287.1678997777427,historical
1859,286.7306518275637,287.36947145290833,historical
1860,286.92049195834653,287.3024273049156,historical
1861,286.59318645216086,287.1758634395592,historical
1862,286.5535897801987,287.1282747776706,historical
1863,286.67855307466095,287.2289569126356,historical
1864,286.6006542125293,287.3785708287883,historical
1865,286.5052975354532,287.2740454357382,historical
1866,286.5368928610897,287.0906002455985,historical
1867,286.45295205989754,287.116223050908,historical
1868,286.47613777065845,287.14721704193596,historical
1869,286.74452081293776,286.95042639976884,historical
1870,286.6858691783337,287.0457844917339,historical
1871,286.8755698885337,287.1260872070772,historical
1872,286.69839595809435,286.99482289280957,historical
1873,286.62686750228283,286.99866211482845,historical
1874,286.64430856116945,287.1910952268741,historical
1875,286.6514744467594,287.15924784354246,historical
1876,286.838006965495,287.18020298142704,historical
1877,286.7763354283341,287.2296940677135,historical
1878,286.83044667212306,287.28921310699457,historical
1879,286.5568727499167,287.38024544949525,historical
1880,286.57684706360413,287.1275085349955,historical
1881,286.5767160821184,287.158296589658,historical
1882,286.79292121768066,287.12354920852687,historical
1883,286.8005034738646,287.09866081754086,historical
1884,286.53158683927967,286.6912159282876,historical
1885,286.4064018250159,286.7907526889977,historical
1886,286.39153323419157,286.9661682715361,historical
1887,286.4893020838095,286.93126065512155,historical
1888,286.4298344595568,286.80747176444766,historical
1889,286.6230845942032,286.9998576800833,historical
1890,286.78776568183395,287.2948227243631,historical
1891,286.5669110740407,287.116116716313,historical
1892,286.6129989268264,287.1917713557666,historical
1893,286.45671191803297,287.0772914738814,historical
1894,286.56789588674064,287.0676135082866,historical
1895,286.67007604053055,287.213326635977,historical
1896,286.6162751759812,286.9612149976045,historical
1897,286.58068349199317,287.11708184528106,historical
1898,286.55603985254993,286.9514374639689,historical
1899,286.73404709999215,286.9608819390625,historical
1900,286.75580343740177,286.8941702303802,historical
1901,286.6328267409366,286.8357560427057,historical
1902,286.75268105009764,286.9347746573289,historical
1903,286.6946579416887,287.1255555704984,historical
1904,286.66616985449235,286.97804273700694,historical
1905,286.48115062227356,286.76020324671737,historical
1906,286.65771570641016,287.0125704589832,historical
1907,286.7062727892812,286.63458511526284,historical
1908,286.7443393750989,286.7517489107467,historical
1909,286.88966320659483,286.8923571482201,historical
1910,287.01797802851047,286.75019866801694,historical
1911,286.75540571364144,286.74346140478787,historical
1912,286.61827157715027,286.39744880530696,historical
1913,286.5900713380905,286.54510913116684,historical
1914,286.6403611742647,286.66967917603745,historical
1915,286.6757328769651,286.6343971361122,historical
1916,286.63782964524023,286.3956230828179,historical
1917,286.7182373984364,286.51068769919874,historical
1918,286.9134280866986,286.6988812649325,historical
1919,286.9176412935741,286.8186183240252,historical
1920,286.78112049673507,286.748988275967,historical
1921,286.8286988435166,286.9006168932811,historical
1922,286.8275707404649,286.76281205489846,historical
1923,286.71846652217124,286.7165183910146,historical
1924,286.8634460899892,286.94836973608864,historical
1925,286.84767270607193,286.98082436735217,historical
1926,286.75804540784753,287.17610873580384,historical
1927,286.6754190641323,286.90878111912565,historical
1928,286.78555825087307,287.0994698861176,historical
1929,286.778415338245,286.86845073073056,historical
1930,286.7481613644362,286.8681753327186,historical
1931,286.82896663646625,286.91232743389327,historical
1932,286.7931056511285,287.0513044897368,historical
1933,286.76408749667047,287.0060141565425,historical
1934,286.9168203255838,287.159706941616,historical
1935,286.96278103387596,287.0649192146379,historical
1936,286.82243719455045,287.06639549593143,historical
1937,286.70472867035875,287.1309245134109,historical
1938,286.85515010757814,287.2047739362239,historical
1939,287.0094793206797,287.02338426350497,historical
1940,286.852669467233,287.09203596480097,historical
1941,286.7046207301861,286.7650026689387,historical
1942,286.70787345202746,286.8089810311033,historical
1943,286.9040820237775,286.96272325404504,historical
1944,287.2028889420375,287.17050648511434,historical
1945,287.0415501430804,287.02419533980924,historical
1946,287.028564706168,287.27255295031745,historical
1947,286.6993011578462,287.0755184290319,historical
1948,286.80887543143484,286.9499157323856,historical
1949,286.7883009667448,286.76618484601534,historical
1950,286.7309451843134,286.930098988495,historical
1951,286.91854685273273,286.89735772085453,historical
1952,286.9416419587173,286.97499574527467,historical
1953,286.8693774008881,286.88458641197224,historical
1954,286.8797481302642,287.0153513761691,historical
1955,286.91934374914507,287.0431394445563,historical
1956,286.82329009140733,287.1720679919861,historical
1957,286.8066980703182,287.0848394362933,historical
1958,286.86950359507614,287.0192512388272,historical
1959,286.8303591167681,286.8038991701168,historical
1960,286.6893423487374,286.69181003273366,historical
1961,286.8511924921112,286.6949964080673,historical
1962,286.8636830013566,286.6463597267128,historical
1963,286.71797653776946,286.72240139430994,historical
1964,286.93979866866533,286.57823476676407,historical
1965,286.8419327195614,286.5166630410277,historical
1966,286.8213473886109,286.37210819745553,historical
1967,286.87608224455283,286.40499499001766,historical
1968,286.86265979002445,286.63215090832244,historical
1969,287.0893939631935,286.7909503690862,historical
1970,286.6547916784354,286.4417928032983,historical
1971,286.7165162016331,286.3252487655579,historical
1972,286.7721709927439,286.24236969167185,historical
1973,286.8869236121021,286.42700483000766,historical
1974,286.7444651425876,286.24593064383794,historical
1975,286.77943661961814,286.1961166576204,historical
1976,286.91251197588525,286.4616001789972,historical
1977,286.86627899319944,286.4945376399671,historical
1978,286.88219337887693,286.4241454626578,historical
1979,286.83571209272407,286.67466808128086,historical
1980,286.74042152504694,286.7341529603487,historical
1981,286.6952616797494,286.94819724340556,historical
1982,286.8046564763212,286.8153061368051,historical
1983,286.61562899292585,286.4143137063964,historical
1984,286.88624591463383,286.7396796609324,historical
1985,286.90750263361326,286.97857856914356,historical
1986,286.9285031819218,286.9117353359341,historical
1987,286.85830771287067,286.95821101985604,historical
1988,286.94039479690406,287.0719354143945,historical
1989,286.9055986528384,286.9122778865824,historical
1990,287.0368712543024,287.0033384694052,historical
1991,287.14518385631106,287.09186470733613,historical
1992,286.83254221797256,286.93518161044346,historical
1993,287.03888585035355,286.83875759502536,historical
1994,286.8350288629112,286.81975365155154,historical
1995,286.86625354114244,286.95976706746194,historical
1996,286.81947214076206,286.9136234598625,historical
1997,286.85407439860325,286.950267615774,historical
1998,287.0108376973549,287.09368582470177,historical
1999,286.85958762018925,287.21802978220035,historical
2000,286.87327852549873,287.2229681093314,historical
2001,287.052745144157,287.50932001656474,historical
2002,287.073565359166,287.4713560919908,historical
2003,287.02562952315463,287.6539198698691,historical
2004,287.07558868782354,287.7278505843631,historical
2005,287.04348658125895,287.76189114605955,historical
2006,287.09124013648,287.68133074062746,historical
2007,287.21043621519107,287.86588727637707,historical
2008,287.3104446410898,287.9041846740326,historical
2009,287.31447325708626,287.80667282638154,historical
2010,287.37248612625297,288.24249211951326,historical
2011,287.3482275338688,287.99910212473424,historical
2012,287.32373348587345,288.1816849252562,historical
2013,287.3071229317244,288.15785315339997,historical
2014,287.2293251243672,288.0571765125769,historical
2020,287.7237685221823,288.8524983645729,ssp245
2021,287.70891968012404,288.8404999483669,ssp245
