year,member,tas_global,tas_ais,scenario
2015,r1i1p1f1,287.9230218998292,237.64076415212168,ssp126
2016,r1i1p1f1,287.8917939085456,237.18985449363214,ssp126
2017,r1i1p1f1,288.057060816328,237.85914289640746,ssp126
2018,r1i1p1f1,288.0999443045002,237.39654701831583,ssp126
2019,r1i1p1f1,288.25222893223736,237.47363845414387,ssp126
2020,r1i1p1f1,288.16744087546016,237.26284633512387,ssp126
2021,r1i1p1f1,288.1038810951848,237.42324157699113,ssp126
2022,r1i1p1f1,288.1591764008336,238.4013904321849,ssp126
2023,r1i1p1f1,288.4025975513551,237.4830716832366,ssp126
2024,r1i1p1f1,288.4635208257334,238.002808071112,ssp126
2025,r1i1p1f1,288.3914965502635,237.65492298910627,ssp126
2026,r1i1p1f1,288.7042359955101,237.70496804618486,ssp126
2027,r1i1p1f1,288.6952872226454,238.3516440246234,ssp126
2028,r1i1p1f1,288.6138209986693,237.956783550037,ssp126
2029,r1i1p1f1,288.7007685339228,238.53837334095053,ssp126
2030,r1i1p1f1,288.7687875895288,238.05423043938617,ssp126
2031,r1i1p1f1,288.7517995041222,238.73975980351818,ssp126
2032,r1i1p1f1,288.80309148660194,239.16423220351504,ssp126
2033,r1i1p1f1,288.8526333356123,238.94486716785406,ssp126
2034,r1i1p1f1,288.91521825743183,238.89327856902182,ssp126
2035,r1i1p1f1,288.84725280318435,238.1791425450095,ssp126
2036,r1i1p1f1,289.00395772589644,238.06949018324232,ssp126
2037,r1i1p1f1,289.11158931522084,238.8865571921854,ssp126
2038,r1i1p1f1,288.98537528657556,238.46560361803986,ssp126
2039,r1i1p1f1,289.004531352848,238.3283762831435,ssp126
2040,r1i1p1f1,288.9484783588012,238.6585599895752,ssp126
2041,r1i1p1f1,289.1323784032659,238.72900532125445,ssp126
2042,r1i1p1f1,289.2676609343478,238.57416707323674,ssp126
2043,r1i1p1f1,289.18642694440274,238.7741134311715,ssp126
2044,r1i1p1f1,289.28633032996856,238.3888131495437,ssp126
2045,r1i1p1f1,289.27901465480073,238.48366237945328,ssp126
2046,r1i1p1f1,289.1773078955024,238.03245332557617,ssp126
2047,r1i1p1f1,289.3987409642605,238.65290171631304,ssp126
2048,r1i1p1f1,289.51367585437976,239.1800749674078,ssp126
2049,r1i1p1f1,289.45199275648713,239.4213762208247,ssp126
2050,r1i1p1f1,289.359550543822,239.587877218993,ssp126
2051,r1i1p1f1,289.4649243854169,238.67871968077426,ssp126
2052,r1i1p1f1,289.4847210240443,238.96759672037342,ssp126
2053,r1i1p1f1,289.3600821993191,238.88433477732454,ssp126
2054,r1i1p1f1,289.3784419482918,239.0533317009958,ssp126
2055,r1i1p1f1,289.53147192602097,239.7093992290048,ssp126
2056,r1i1p1f1,289.53699504030675,239.40132310402544,ssp126
2057,r1i1p1f1,289.4438172838708,239.47215058506308,ssp126
2058,r1i1p1f1,289.56263411734847,239.48689510383264,ssp126
2059,r1i1p1f1,289.6992478598065,239.81056008589536,ssp126
2060,r1i1p1f1,289.5195289597571,238.7467722899109,ssp126
2061,r1i1p1f1,289.5221116174253,238.722048004142,ssp126
2062,r1i1p1f1,289.6498973585744,239.27122267815838,ssp126
2063,r1i1p1f1,289.5796776533223,238.67587246927172,ssp126
2064,r1i1p1f1,289.55700334178164,239.23440274123385,ssp126
2065,r1i1p1f1,289.67704112700784,239.75602320542313,ssp126
2066,r1i1p1f1,289.4189541556664,239.61851211596283,ssp126
2067,r1i1p1f1,289.4148869944378,239.10690204342367,ssp126
2068,r1i1p1f1,289.66707666131185,239.14713015349244,ssp126
2069,r1i1p1f1,289.7232611641046,239.37472268142574,ssp126
2070,r1i1p1f1,289.5467871648197,240.00092011586963,ssp126
2071,r1i1p1f1,289.45440954793935,238.8976847298252,ssp126
2072,r1i1p1f1,289.59536686320973,239.58977235756154,ssp126
2073,r1i1p1f1,289.73163592938346,239.5501162990564,ssp126
2074,r1i1p1f1,289.66200880717184,239.57186156915265,ssp126
2075,r1i1p1f1,289.7251088440197,239.346822419157,ssp126
2076,r1i1p1f1,289.7015863475777,239.62325849968522,ssp126
2077,r1i1p1f1,289.6978632777843,238.9090196716392,ssp126
2078,r1i1p1f1,289.70718846820836,239.86570408142433,ssp126
2079,r1i1p1f1,289.6868148819375,239.95669294491645,ssp126
2080,r1i1p1f1,289.6629601763552,239.7452573628555,ssp126
2081,r1i1p1f1,289.74589011431976,239.610486524484,ssp126
2082,r1i1p1f1,289.62801035069543,239.58628413095138,ssp126
2083,r1i1p1f1,289.7041283446675,239.80537821445503,ssp126
2084,r1i1p1f1,289.83308302100556,239.85638092066438,ssp126
2085,r1i1p1f1,290.0309944736625,239.7255953701371,ssp126
2086,r1i1p1f1,289.84857141535366,239.6984372144894,ssp126
2087,r1i1p1f1,289.8329385341145,239.55787842606804,ssp126
2088,r1i1p1f1,289.82937047873673,239.740376873874,ssp126
2089,r1i1p1f1,289.74546940018746,239.06062578126028,ssp126
2090,r1i1p1f1,289.7698692088685,239.12345491285444,ssp126
2091,r1i1p1f1,289.69758248969157,239.78203834961784,ssp126
2092,r1i1p1f1,289.66249570778456,239.36932307876836,ssp126
2093,r1i1p1f1,289.8904621664947,240.36165128055154,ssp126
2094,r1i1p1f1,289.91786861672676,240.33321418751802,ssp126
2095,r1i1p1f1,289.83041613915077,239.95186869807804,ssp126
2096,r1i1p1f1,289.8196170964144,239.90385371828722,ssp126
2097,r1i1p1f1,289.84610160552364,239.51073540450858,ssp126
2098,r1i1p1f1,289.8416886964422,239.6717721223381,ssp126
2099,r1i1p1f1,289.74240935737777,239.0557004197196,ssp126
2100,r1i1p1f1,289.8524451834488,239.50584519961382,ssp126
2015,r1i1p1f1,288.19502492480916,238.14137421569905,ssp370
2016,r1i1p1f1,288.12050785950436,237.9272456902217,ssp370
2017,r1i1p1f1,287.83758913190843,237.29962151503887,ssp370
2018,r1i1p1f1,287.90350952846995,237.29226560935862,ssp370
2019,r1i1p1f1,288.2707864381406,238.34380034419226,ssp370
2020,r1i1p1f1,288.2480004988566,238.15231700365524,ssp370
2021,r1i1p1f1,288.01257669270876,237.98042129980618,ssp370
2022,r1i1p1f1,288.0487936655488,237.37742896281748,ssp370
2023,r1i1p1f1,288.1147139356191,238.01372075923203,ssp370
2024,r1i1p1f1,288.17659219191967,237.92617565033797,ssp370
2025,r1i1p1f1,288.2886875265554,238.05922631306538,ssp370
2026,r1i1p1f1,288.2285572807524,237.6490660132276,ssp370
2027,r1i1p1f1,288.11967922891284,238.02559578584493,ssp370
2028,r1i1p1f1,288.3178768513737,238.6180428753045,ssp370
2029,r1i1p1f1,288.5599847565426,237.25707744526997,ssp370
2030,r1i1p1f1,288.6520164858134,238.78543218293285,ssp370
2031,r1i1p1f1,288.453356975856,238.93161407607008,ssp370
2032,r1i1p1f1,288.49902486118975,238.5879290722801,ssp370
2033,r1i1p1f1,288.5047670415342,237.65620746962173,ssp370
2034,r1i1p1f1,288.56042534495424,238.10042714488122,ssp370
2035,r1i1p1f1,288.6834400760267,238.43425065308725,ssp370
2036,r1i1p1f1,288.8735379932592,238.58967594714136,ssp370
2037,r1i1p1f1,288.6278926945925,238.5766523109369,ssp370
2038,r1i1p1f1,288.5922813012149,238.10347994853967,ssp370
2039,r1i1p1f1,288.946563108864,239.01984670102985,ssp370
2040,r1i1p1f1,288.99461740801917,238.7061897148289,ssp370
2041,r1i1p1f1,288.92191592872683,238.6083064850751,ssp370
2042,r1i1p1f1,289.0020138333725,238.2797427598916,ssp370
2043,r1i1p1f1,289.1136700198515,238.4910829167075,ssp370
2044,r1i1p1f1,289.20876332782717,239.37751154791184,ssp370
2045,r1i1p1f1,289.2825168742442,239.73324589434878,ssp370
2046,r1i1p1f1,289.1706175915966,239.14829560375398,ssp370
2047,r1i1p1f1,289.3606373788209,239.0475836954676,ssp370
2048,r1i1p1f1,289.33949482318735,239.5714396827646,ssp370
2049,r1i1p1f1,289.29179462939555,239.79727915549364,ssp370
2050,r1i1p1f1,289.2526693432533,239.47956336647925,ssp370
2051,r1i1p1f1,289.36494720537195,239.36087140001817,ssp370
2052,r1i1p1f1,289.5415141556168,239.76697912074786,ssp370
2053,r1i1p1f1,289.6920245006435,239.85661778800315,ssp370
2054,r1i1p1f1,289.735662587439,239.83136608737684,ssp370
2055,r1i1p1f1,289.55401821230134,239.73804132464747,ssp370
2056,r1i1p1f1,289.7703275873125,239.6993353045997,ssp370
2057,r1i1p1f1,289.8960262261107,239.9588136220012,ssp370
2058,r1i1p1f1,290.0970410274165,240.36535416034505,ssp370
2059,r1i1p1f1,290.07709735249244,240.4218708875659,ssp370
