year,tas_global,tas_ais,scenario,member
1,287.27473668633144,239.92916283791638,1pctCO2,r1i1p1f1
2,287.3239257216504,239.4378252525731,1pctCO2,r1i1p1f1
3,287.2200010329205,239.81311599192503,1pctCO2,r1i1p1f1
4,287.1157806445827,239.69848555860526,1pctCO2,r1i1p1f1
5,287.1218836148968,239.8830200804272,1pctCO2,r1i1p1f1
6,287.16036169727244,239.11119302261432,1pctCO2,r1i1p1f1
7,287.1020096561836,239.33490750136994,1pctCO2,r1i1p1f1
8,287.29058234608704,239.32620646812563,1pctCO2,r1i1p1f1
9,287.29862092491106,239.20446976901607,1pctCO2,r1i1p1f1
10,287.2569091881852,240.82094780138425,1pctCO2,r1i1p1f1
11,287.3373237841324,239.41141318206022,1pctCO2,r1i1p1f1
12,287.52296351311196,239.06233916208726,1pctCO2,r1i1p1f1
13,287.737620340003,239.2529045614154,1pctCO2,r1i1p1f1
14,287.4810979214224,238.88845640711708,1pctCO2,r1i1p1f1
15,287.5242798663839,239.34642888230314,1pctCO2,r1i1p1f1
16,287.5614089070921,239.3465691090793,1pctCO2,r1i1p1f1
17,287.54044169315756,239.67178013661947,1pctCO2,r1i1p1f1
18,287.5765917866643,239.50182685717985,1pctCO2,r1i1p1f1
19,287.62625866114826,239.89980762912765,1pctCO2,r1i1p1f1
20,287.62253266264156,240.13840528978875,1pctCO2,r1i1p1f1
21,287.54692519895053,239.89371344876133,1pctCO2,r1i1p1f1
22,287.623243737827,239.51168920995974,1pctCO2,r1i1p1f1
23,287.6751604981777,240.01308019218635,1pctCO2,r1i1p1f1
24,287.9306815720536,240.69071190364113,1pctCO2,r1i1p1f1
25,287.84033190638445,240.27386676853467,1pctCO2,r1i1p1f1
26,287.7988108922593,239.86626408601109,1pctCO2,r1i1p1f1
27,287.81897004167956,239.98272850480433,1pctCO2,r1i1p1f1
28,288.04268385315027,240.91092079746977,1pctCO2,r1i1p1f1
29,288.04579699811427,239.99118599841202,1pctCO2,r1i1p1f1
30,288.0412776738626,240.56203365718852,1pctCO2,r1i1p1f1
31,287.94572748449843,240.6575775411704,1pctCO2,r1i1p1f1
32,287.8913052947143,241.0701620327872,1pctCO2,r1i1p1f1
33,287.92683254501134,240.6185066586875,1pctCO2,r1i1p1f1
34,287.9512319597957,239.65145611418825,1pctCO2,r1i1p1f1
35,288.20671988838814,240.79976848135283,1pctCO2,r1i1p1f1
36,288.26471106650285,241.39135023070446,1pctCO2,r1i1p1f1
37,288.02327849721024,241.62614182604605,1pctCO2,r1i1p1f1
38,288.1754648799229,241.383323541403,1pctCO2,r1i1p1f1
39,288.260975430712,242.00548923835453,1pctCO2,r1i1p1f1
40,288.2274516279767,241.68435573426106,1pctCO2,r1i1p1f1
41,288.17855533060555,240.7816503825135,1pctCO2,r1i1p1f1
42,288.1891467814965,240.07511114858272,1pctCO2,r1i1p1f1
43,288.34105693967354,240.78674552551948,1pctCO2,r1i1p1f1
44,288.19016674018076,241.13005617055396,1pctCO2,r1i1p1f1
45,288.2152054211592,240.75514829875559,1pctCO2,r1i1p1f1
46,288.3008910798499,240.98078342927678,1pctCO2,r1i1p1f1
47,288.40743585150506,240.23794554447167,1pctCO2,r1i1p1f1
48,288.54689683876984,241.53006537841048,1pctCO2,r1i1p1f1
49,288.3284998151439,240.71845889394714,1pctCO2,r1i1p1f1
50,288.3314008366339,241.20935621918937,1pctCO2,r1i1p1f1
51,288.52717907835574,241.31059585470078,1pctCO2,r1i1p1f1
52,288.73091337684326,241.61186479406786,1pctCO2,r1i1p1f1
53,288.66897128204715,241.9493514568734,1pctCO2,r1i1p1f1
54,288.71177417997205,241.1130058174626,1pctCO2,r1i1p1f1
55,288.79228168506006,241.7173977807039,1pctCO2,r1i1p1f1
56,288.7342589916055,241.39583235839845,1pctCO2,r1i1p1f1
57,288.7028880945264,241.37343339333307,1pctCO2,r1i1p1f1
58,288.76067915938654,241.73923336150568,1pctCO2,r1i1p1f1
59,288.61884505825213,241.84336181316874,1pctCO2,r1i1p1f1
60,288.54795335538137,241.05272986682567,1pctCO2,r1i1p1f1
61,288.8286936950635,241.44366857329106,1pctCO2,r1i1p1f1
62,289.1083199935254,242.5246061993073,1pctCO2,r1i1p1f1
63,288.7342502417804,240.52420125769,1pctCO2,r1i1p1f1
64,288.93728162498155,240.86969435652065,1pctCO2,r1i1p1f1
