year,member,tas_global,tas_ais,scenario
2015,r1i1p1f2,286.9280206649278,241.11136586417635,ssp126
2016,r1i1p1f2,286.977725577374,241.5325837402905,ssp126
2017,r1i1p1f2,286.91226462511935,241.67723937365864,ssp126
2018,r1i1p1f2,286.9624780399897,241.3602573114722,ssp126
2019,r1i1p1f2,287.0169219455084,241.6863258962609,ssp126
2020,r1i1p1f2,287.198486633404,241.60290430821308,ssp126
2021,r1i1p1f2,287.29446826596757,241.70342172128628,ssp126
2022,r1i1p1f2,287.32316717420963,241.57418551308032,ssp126
2023,r1i1p1f2,287.23126005358233,241.7666951324973,ssp126
2024,r1i1p1f2,287.29648602392314,240.70142503619516,ssp126
2025,r1i1p1f2,287.4565695274205,242.11756841747624,ssp126
2026,r1i1p1f2,287.3669919887647,241.72689806377628,ssp126
2027,r1i1p1f2,287.44440544679765,241.74364992278063,ssp126
2028,r1i1p1f2,287.4373520559776,241.40419750050935,ssp126
2029,r1i1p1f2,287.4567532020504,242.16544861018937,ssp126
2030,r1i1p1f2,287.5480462502667,242.26932902721526,ssp126
2031,r1i1p1f2,287.57813041361544,242.55644215085985,ssp126
2032,r1i1p1f2,287.62435196074136,242.27913242671775,ssp126
2033,r1i1p1f2,287.59345354846033,241.60960569256844,ssp126
2034,r1i1p1f2,287.61785450936605,242.39117998459056,ssp126
2035,r1i1p1f2,287.74229391810115,242.29914114840875,ssp126
2036,r1i1p1f2,287.8059150136767,242.0835810054026,ssp126
2037,r1i1p1f2,287.68554456846016,241.7090062997319,ssp126
2038,r1i1p1f2,287.8069183954369,241.15340872693847,ssp126
2039,r1i1p1f2,287.79431217299594,242.50987917199717,ssp126
2040,r1i1p1f2,287.7252331690589,242.10590830071746,ssp126
2041,r1i1p1f2,287.9082260587749,242.47873377987707,ssp126
2042,r1i1p1f2,287.88830839330353,242.39302245041296,ssp126
2043,r1i1p1f2,287.87706302886227,242.57698716879997,ssp126
2044,r1i1p1f2,287.91046436935414,242.27593786211466,ssp126
2045,r1i1p1f2,287.92807440765205,241.7600584549213,ssp126
2046,r1i1p1f2,288.0177533418541,242.22584152994585,ssp126
2047,r1i1p1f2,287.93621321085595,242.40662049363286,ssp126
2048,r1i1p1f2,287.9588897411992,243.14180483812058,ssp126
2049,r1i1p1f2,288.026588838182,242.6479812478441,ssp126
2050,r1i1p1f2,288.17717157356657,242.71789299477894,ssp126
2051,r1i1p1f2,288.0927100142928,243.1014497420504,ssp126
2052,r1i1p1f2,288.0956972996609,242.6609885452305,ssp126
2053,r1i1p1f2,288.13158987251256,243.30177566988874,ssp126
2054,r1i1p1f2,287.95801469168543,242.78061508842703,ssp126
2055,r1i1p1f2,287.9858506762565,242.86009947498226,ssp126
2056,r1i1p1f2,288.0738061302337,242.7096102191874,ssp126
2057,r1i1p1f2,288.2779611789756,242.71335813199633,ssp126
2058,r1i1p1f2,288.1571995447276,242.3719021079821,ssp126
2059,r1i1p1f2,288.16988818408726,242.99030745827588,ssp126
2060,r1i1p1f2,288.01987605434294,242.10365156836133,ssp126
2061,r1i1p1f2,288.1821300501974,242.37178995601795,ssp126
2062,r1i1p1f2,288.17795140741566,243.1513820304479,ssp126
2063,r1i1p1f2,288.2306372450926,242.79106308101242,ssp126
2064,r1i1p1f2,288.1703501458047,242.70187938007203,ssp126
2065,r1i1p1f2,288.15905064097853,243.10322431952116,ssp126
2066,r1i1p1f2,288.17111250485686,242.41345060633452,ssp126
2067,r1i1p1f2,288.2034199029529,242.89566473376013,ssp126
2068,r1i1p1f2,288.28280925972035,242.68217597325844,ssp126
2069,r1i1p1f2,288.2373969014628,242.1933396187028,ssp126
2070,r1i1p1f2,288.15778846332853,242.9792079901299,ssp126
2071,r1i1p1f2,288.2033385482736,243.0933769380031,ssp126
2072,r1i1p1f2,288.2638712329349,243.17114875497737,ssp126
2073,r1i1p1f2,288.2383635163694,242.4228388648921,ssp126
2074,r1i1p1f2,288.3246994037952,242.57365193980135,ssp126
2075,r1i1p1f2,288.29403928365923,243.1881138545319,ssp126
2076,r1i1p1f2,288.32585137476354,242.75576644656505,ssp126
2077,r1i1p1f2,288.2761144143454,242.73928214254954,ssp126
2078,r1i1p1f2,288.19172829298344,242.11267380194118,ssp126
2079,r1i1p1f2,288.21658811574883,242.77429899556,ssp126
2080,r1i1p1f2,288.2602313789173,242.68320398090734,ssp126
2081,r1i1p1f2,288.2889327272933,243.13779146277852,ssp126
2082,r1i1p1f2,288.1340485955834,242.7166847799046,ssp126
2083,r1i1p1f2,288.2053200678449,243.62633882044815,ssp126
2084,r1i1p1f2,288.24004065251034,242.81018675145748,ssp126
2085,r1i1p1f2,288.25952243646685,243.0191278100185,ssp126
2086,r1i1p1f2,288.22223888881393,243.56621960877303,ssp126
2087,r1i1p1f2,288.2053427888407,243.1248227471529,ssp126
2088,r1i1p1f2,288.2829031207045,243.346127199494,ssp126
2089,r1i1p1f2,288.19761741639854,243.3197660626988,ssp126
2090,r1i1p1f2,288.3622830918806,243.01641449225227,ssp126
2091,r1i1p1f2,288.33838292546767,242.79542085818028,ssp126
2092,r1i1p1f2,288.3295053075927,242.90267939773796,ssp126
2093,r1i1p1f2,288.20589264929316,243.35833761771227,ssp126
2094,r1i1p1f2,288.30312925385255,242.61089411136413,ssp126
2095,r1i1p1f2,288.46169786302437,243.054732704767,ssp126
