year,member,tas_global,tas_ais,scenario
2015,r1i1p1f1,287.97338460091265,243.85432149328244,ssp119
2016,r1i1p1f1,287.96213381752443,244.04387277971728,ssp119
2017,r1i1p1f1,287.7605852553837,244.24731114929165,ssp119
2018,r1i1p1f1,287.92902375836667,244.4019626324887,ssp119
2019,r1i1p1f1,287.99465723141213,244.4722720585613,ssp119
2020,r1i1p1f1,287.9764496072499,245.18679967356394,ssp119
2021,r1i1p1f1,288.0838816606378,245.20370910990232,ssp119
2022,r1i1p1f1,287.9899705463449,244.70993255427445,ssp119
2023,r1i1p1f1,288.020523963494,244.83907259879726,ssp119
2024,r1i1p1f1,288.1312722741233,245.1034772091857,ssp119
2025,r1i1p1f1,288.013965677092,244.30765415062126,ssp119
2026,r1i1p1f1,288.2830569452237,244.74855249985097,ssp119
2027,r1i1p1f1,288.1805699063799,244.5609829404796,ssp119
2028,r1i1p1f1,288.1654059360942,244.86877926703664,ssp119
2029,r1i1p1f1,288.21731811044924,244.69055237678683,ssp119
2030,r1i1p1f1,288.1478205724133,243.95008077070182,ssp119
2031,r1i1p1f1,288.2459897338788,244.57401427136534,ssp119
2032,r1i1p1f1,288.09505091591706,244.70888735442392,ssp119
2033,r1i1p1f1,288.22351276019776,245.35140752096498,ssp119
2034,r1i1p1f1,288.3111015302301,245.32162128980266,ssp119
2035,r1i1p1f1,288.51010638739183,245.4992366064815,ssp119
2036,r1i1p1f1,288.38916848088087,245.58567272635267,ssp119
2037,r1i1p1f1,288.36279479949195,244.7028301674142,ssp119
2038,r1i1p1f1,288.4277857418911,245.26816110257204,ssp119
2039,r1i1p1f1,288.51573820772455,245.4396713131308,ssp119
2040,r1i1p1f1,288.27754302170666,245.28385766902292,ssp119
2041,r1i1p1f1,288.30121028743787,244.30343446170724,ssp119
2042,r1i1p1f1,288.2671980121492,244.20371964938587,ssp119
2043,r1i1p1f1,288.18943874812805,245.01903379288956,ssp119
2044,r1i1p1f1,288.2922501267411,244.5948812033293,ssp119
2045,r1i1p1f1,288.49559046494835,245.13841187008953,ssp119
2046,r1i1p1f1,288.4643910455772,245.39517073324015,ssp119
2047,r1i1p1f1,288.4306702320992,245.96661143053305,ssp119
2048,r1i1p1f1,288.56180958965257,245.12126480122393,ssp119
2049,r1i1p1f1,288.3704699162175,245.3969922575231,ssp119
2050,r1i1p1f1,288.27941500039384,244.68431558021695,ssp119
2051,r1i1p1f1,288.3784483471207,244.77541905159904,ssp119
2052,r1i1p1f1,288.3212600130685,244.8570387319318,ssp119
2053,r1i1p1f1,288.22754171581744,244.8443997316403,ssp119
2054,r1i1p1f1,288.4408540482809,244.9493756831652,ssp119
2055,r1i1p1f1,288.3061245643909,244.58862797426534,ssp119
2056,r1i1p1f1,288.3196033200053,244.89809582712917,ssp119
2057,r1i1p1f1,288.26869734960735,244.86828161474295,ssp119
2058,r1i1p1f1,287.9968338836813,244.62024469666832,ssp119
2059,r1i1p1f1,288.1052343259464,244.613419903037,ssp119
2060,r1i1p1f1,288.21268352295056,244.41939567609612,ssp119
2061,r1i1p1f1,288.2426730230299,245.63060043266566,ssp119
2062,r1i1p1f1,288.1285616579515,244.7849194760844,ssp119
2063,r1i1p1f1,288.0863220857394,244.98612402947649,ssp119
2064,r1i1p1f1,288.08744511528215,245.3492444163848,ssp119
2065,r1i1p1f1,288.2103242599121,244.880900453969,ssp119
2066,r1i1p1f1,288.18589786631696,244.39099500136695,ssp119
2067,r1i1p1f1,288.1196373369125,244.85875328031037,ssp119
2068,r1i1p1f1,288.18413399299834,244.16149778303742,ssp119
2069,r1i1p1f1,288.2337051608814,244.67771872271328,ssp119
2070,r1i1p1f1,288.23231933140596,245.02269521932797,ssp119
2071,r1i1p1f1,288.265303029976,245.2089075473548,ssp119
2072,r1i1p1f1,288.34095620700657,245.08466821973047,ssp119
2073,r1i1p1f1,288.251471018527,245.50883203190745,ssp119
2074,r1i1p1f1,288.19224971889565,244.94627229250125,ssp119
2075,r1i1p1f1,288.08775840937454,244.3382295210098,ssp119
2076,r1i1p1f1,288.0451691673933,245.2878666590449,ssp119
2077,r1i1p1f1,288.17210327740514,245.40922350495333,ssp119
2078,r1i1p1f1,288.0310282539995,244.586223540487,ssp119
2079,r1i1p1f1,288.13780660618346,245.31560442971906,ssp119
2080,r1i1p1f1,288.221452287969,245.6972469696747,ssp119
2081,r1i1p1f1,288.3187536071469,245.85545902944685,ssp119
2082,r1i1p1f1,288.4146744562903,245.04219298939685,ssp119
2083,r1i1p1f1,288.1842984861435,244.58010905282782,ssp119
2084,r1i1p1f1,288.18628037901476,244.01320102595454,ssp119
2085,r1i1p1f1,288.30898291747536,244.89132028224054,ssp119
2086,r1i1p1f1,288.1698939359602,244.44181280424772,ssp119
2087,r1i1p1f1,288.06909252859697,244.44755404014865,ssp119
2088,r1i1p1f1,288.11169994002665,243.9226613559742,ssp119
2089,r1i1p1f1,288.08078342785024,244.52097439995444,ssp119
2090,r1i1p1f1,288.1992181487019,243.94337812539578,ssp119
2091,r1i1p1f1,288.08186951703175,244.3523996353638,ssp119
2092,r1i1p1f1,288.3859687762714,244.49981734587783,ssp119
2093,r1i1p1f1,288.3720189323869,244.55058123047212,ssp119
2094,r1i1p1f1,288.05925507846086,244.66587829259086,ssp119
2095,r1i1p1f1,288.2138867359844,244.9042427011661,ssp119
2096,r1i1p1f1,288.20824657022797,243.8122868958176,ssp119
2097,r1i1p1f1,288.1139925577713,244.82431299747932,ssp119
2098,r1i1p1f1,288.029416796929,245.18069080099323,ssp119
2099,r1i1p1f1,288.0925659164999,244.6922885354529,ssp119
2100,r1i1p1f1,288.1455381999244,244.87305139654143,ssp119
2015,r1i1p1f1,288.03194589812216,244.01914194027654,ssp126
2016,r1i1p1f1,287.84223266100724,243.40666995880082,ssp126
2017,r1i1p1f1,288.00624740712544,243.4204451505562,ssp126
2018,r1i1p1f1,288.116078650167,244.06558531861114,ssp126
2019,r1i1p1f1,287.98401700637464,244.60418734805478,ssp126
2020,r1i1p1f1,287.96682251725383,245.0722185610402,ssp126
2021,r1i1p1f1,288.0941966327816,245.18893688293193,ssp126
2022,r1i1p1f1,288.16148599111114,244.34046098419003,ssp126
2023,r1i1p1f1,288.05661399228495,244.50871153140076,ssp126
2024,r1i1p1f1,288.11714465489666,244.50662411566395,ssp126
2025,r1i1p1f1,288.09012096278485,244.70242647756177,ssp126
2026,r1i1p1f1,288.0672444296473,244.97962442044482,ssp126
2027,r1i1p1f1,288.0942741992589,244.34784119010772,ssp126
2028,r1i1p1f1,288.08216961923114,244.61463596928712,ssp126
2029,r1i1p1f1,288.14521482176394,245.26284131909026,ssp126
2030,r1i1p1f1,288.2891689244875,245.32785328968853,ssp126
2031,r1i1p1f1,288.1237532757246,245.33168784153463,ssp126
2032,r1i1p1f1,288.0321194541691,244.7058571881504,ssp126
2033,r1i1p1f1,288.120523857304,244.35476793020794,ssp126
2034,r1i1p1f1,288.3331831983568,244.90493162613708,ssp126
2035,r1i1p1f1,288.17685898790637,244.58166250149173,ssp126
2036,r1i1p1f1,288.25459142180046,244.99664697530002,ssp126
2037,r1i1p1f1,288.4241983316659,244.8478474012414,ssp126
2038,r1i1p1f1,288.5701426666588,245.21863850757993,ssp126
2039,r1i1p1f1,288.4343121339209,244.92962421278241,ssp126
2040,r1i1p1f1,288.476902839167,244.70875432435193,ssp126
2041,r1i1p1f1,288.4663808630753,244.74459898312037,ssp126
2042,r1i1p1f1,288.56294201161904,245.4166963535096,ssp126
2043,r1i1p1f1,288.55120976757206,245.36130391961433,ssp126
2044,r1i1p1f1,288.4157066210235,244.47986464625,ssp126
2045,r1i1p1f1,288.6013134626652,245.13722052128216,ssp126
2046,r1i1p1f1,288.5147057249848,245.0570115888714,ssp126
2047,r1i1p1f1,288.4512678989759,244.61608895672492,ssp126
2048,r1i1p1f1,288.5422215214213,245.28390067146333,ssp126
2049,r1i1p1f1,288.5726998295135,244.60452085121804,ssp126
2050,r1i1p1f1,288.6883413210224,245.07860234616467,ssp126
2051,r1i1p1f1,288.4515941572502,245.00224803039367,ssp126
2052,r1i1p1f1,288.3677300398724,244.70450520922324,ssp126
2053,r1i1p1f1,288.45230841276845,244.39393981991034,ssp126
2054,r1i1p1f1,288.7178260183969,245.0168181341103,ssp126
2055,r1i1p1f1,288.3830280900979,244.88240288064304,ssp126
2056,r1i1p1f1,288.3663855212016,244.82743053122954,ssp126
2057,r1i1p1f1,288.55838210978686,244.9894017901592,ssp126
2058,r1i1p1f1,288.73688316022657,245.46702989262926,ssp126
2059,r1i1p1f1,288.49359280078494,244.6571617663123,ssp126
2060,r1i1p1f1,288.52543050400993,244.80386645929207,ssp126
2061,r1i1p1f1,288.5699533351854,244.71493922144785,ssp126
