year,member,tas_global,tas_ais,scenario
1850,r1i1p1f1,287.5416189716215,238.67306720196012,historical
1851,r1i1p1f1,287.5901901929349,239.10852663348288,historical
1852,r1i1p1f1,287.75547968460626,239.870281906856,historical
1853,r1i1p1f1,287.68284649869184,239.94490034030946,historical
1854,r1i1p1f1,287.73762765236637,239.5797737268153,historical
1855,r1i1p1f1,287.6003687200643,239.6764780325095,historical
1856,r1i1p1f1,287.6524223021153,239.91529994456977,historical
1857,r1i1p1f1,287.8135007137883,240.2431388606469,historical
1858,r1i1p1f1,287.72858126020094,239.28118541116808,historical
1859,r1i1p1f1,287.8927626108388,240.04444132776823,historical
1860,r1i1p1f1,287.8226390497671,240.55468026199824,historical
1861,r1i1p1f1,287.91859848404425,240.20229100961265,historical
1862,r1i1p1f1,287.74141723567965,240.02248996989204,historical
1863,r1i1p1f1,287.7486906063419,240.14279500906343,historical
1864,r1i1p1f1,288.01308320670415,240.3337448127906,historical
1865,r1i1p1f1,287.95254055783664,240.81462839278015,historical
1866,r1i1p1f1,287.9833721202093,240.8399418742734,historical
1867,r1i1p1f1,288.0882538906148,240.74508634709335,historical
1868,r1i1p1f1,287.9794084953569,241.1067857170696,historical
1869,r1i1p1f1,288.0358979115565,241.3892806287351,historical
1870,r1i1p1f1,287.8658795749068,240.99602404157886,historical
1871,r1i1p1f1,287.95713011152117,239.94132916534807,historical
1872,r1i1p1f1,287.9454710974244,239.97273055997172,historical
1873,r1i1p1f1,287.9260102107341,239.64191998735546,historical
1874,r1i1p1f1,287.9200835294565,241.11723140864117,historical
1875,r1i1p1f1,287.91751082473843,240.82673323773687,historical
1876,r1i1p1f1,288.0350175062716,240.63200751071224,historical
1877,r1i1p1f1,288.0192797471774,240.12845810171075,historical
1878,r1i1p1f1,288.0952196761403,241.11850683447958,historical
1879,r1i1p1f1,288.1647476392637,241.10092216136016,historical
1880,r1i1p1f1,288.0434358984645,241.30946630328938,historical
1881,r1i1p1f1,288.0284046581821,240.46492686021097,historical
1882,r1i1p1f1,288.07585424368017,240.45454588682253,historical
1883,r1i1p1f1,288.04912559346593,240.41694214123987,historical
1884,r1i1p1f1,287.7101020218251,240.95932290847915,historical
1885,r1i1p1f1,287.67584199686036,241.186523019521,historical
1886,r1i1p1f1,287.8073817900953,240.6447807800824,historical
1887,r1i1p1f1,287.8227653051095,241.3171221738301,historical
1888,r1i1p1f1,288.0065830958297,241.09173169410576,historical
1889,r1i1p1f1,287.97581117733245,240.70758946454276,historical
1890,r1i1p1f1,287.92547037855405,240.7125203072506,historical
1891,r1i1p1f1,287.9836120247343,241.06921326087095,historical
