year,tas_sh,tas_nh,scenario
1850,286.1961181472468,286.9024133779277,historical
1851,286.1411959799603,286.906711794008,historical
1852,286.2133231985246,286.87962595077795,historical
1853,286.2402513422476,286.8235815715932,historical
1854,286.14983434661985,286.845347863349,historical
1855,286.205806459346,286.73529400444545,historical
1856,286.2226426544364,286.87176883006344,historical
1857,286.2728960051929,286.80686791506906,historical
1858,286.2004859604783,286.88284510963945,historical
1859,286.1641249642964,286.74244558462243,historical
1860,286.061262578745,286.75366455557435,historical
1861,286.0742917167669,286.6771620758213,historical
1862,286.11736516668896,286.8039839748863,historical
1863,286.02814738480566,286.7174729086442,historical
1864,286.09043511679073,286.74732802449927,historical
1865,286.077365819277,286.7538304104105,historical
1866,286.13316775769533,286.74473739904505,historical
1867,286.1840543929316,286.8498353095704,historical
1868,286.20781405520654,286.65885575307,historical
1869,286.13151826274594,286.78503146436657,historical
1870,286.2386467477263,286.8114479376502,historical
1871,286.228937023507,286.94668229998274,historical
1872,286.2593932989929,286.9300135850054,historical
1873,286.2168567961214,286.8486924421513,historical
1874,286.18802245410257,286.8596527144382,historical
1875,286.342089409774,286.8872982413051,historical
1876,286.2415344539179,286.83343486364197,historical
1877,286.1762872846667,286.74092049051865,historical
1878,286.0597625105237,286.72412588285073,historical
1879,286.17010318529407,286.7384095155927,historical
1880,286.20830060059075,286.73122505560167,historical
1881,286.1813128668273,286.8403296478343,historical
1882,286.3198187668309,286.9359502789391,historical
1883,286.2005290960621,286.8224085807021,historical
1884,286.10995635022437,286.23312616613646,historical
1885,286.190056738193,286.3526966402709,historical
1886,286.1831200985721,286.6583192462816,historical
1887,286.229089323666,286.68269001724235,historical
1888,286.23752501870416,286.76592866586896,historical
1889,286.24142922058354,286.69286978930063,historical
1890,286.28255764367947,286.81639282320566,historical
1891,286.28757208765325,286.65699088870394,historical
1892,286.2158461117265,286.566327703748,historical
1893,286.30577795687117,286.68358842063816,historical
1894,286.25513664282335,286.7227522807905,historical
1895,286.2133070037079,286.8110247937606,historical
1896,286.22787749576145,286.8233638054219,historical
1897,286.2892421289989,287.08085204972633,historical
1898,286.2956105857349,286.90738189988457,historical
1899,286.272873847457,286.9291354834902,historical
1900,286.2559859131884,286.85780851058365,historical
1901,286.23486796470695,286.9452606642744,historical
1902,286.3044319974238,286.96703698915803,historical
1903,286.16339968801685,286.56209000843825,historical
1904,286.23221737824673,286.6621268981881,historical
1905,286.19151184484224,286.7533107452202,historical
1906,286.1827742004335,286.8332276080506,historical
1907,286.22815511632007,286.8034323655527,historical
1908,286.2869531704551,286.95510866611477,historical
1909,286.2725029533989,286.82858597720826,historical
1910,286.21556608983525,287.03591074098915,historical
