x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
0.10812042473849967,0.013157799114359521,-1.908171397762758e-6,-0.00016550453054354605,0.001098713288200131,-0.002538046534724407,0.00021497812153040968,0.00011492177171229382,-3.9333093204026353e-7,-3.743585031430084e-8,-1.973658107560826e-5,-4.1766255944047666e-5,0.0005911537887604564,-0.0009242398267630727,0.0006689709782710741,-0.00039507364340217905,0.010306303390727979,-1.1554810184329762,0.017918632308662287,-0.07864153502814154,2.4676077607503358e-6,-0.005434442472131038,-0.007156989949501507,-4.920888683807787,0.09198189591744198,-8.662733959377938e-5,-0.005069980555399265,0.00031905629756615256,0.007332678181093747,-5.249899941354158e-6,-3.8535635567932454e-5,-2.4528257810644923e-5,-8.323953747671477e-5,-0.0003120138315427594,-0.0016417179991487375
0.013157799114359521,0.015534713924736142,-3.87355906030494e-5,-0.00031267285301859695,-0.0046213990056715205,-0.014295814100044347,-9.494219884949664e-5,0.00017499686450529744,-3.5469856712658495e-7,-2.7203661996686604e-7,6.196404879761698e-5,-5.650056939061357e-5,0.00041385114008669785,-0.0012673807373684849,0.0008044630297572046,0.00014396057975964998,-0.054942058939185356,-2.090252945402761,0.007953483517432225,0.043060049571358165,-7.5422326742761e-7,0.0046928608044315735,-0.011301138698478836,-2.180581989403566,-0.09289695837171513,2.1873133934305197e-5,0.0005092665057669863,0.00046837953651207066,0.011761026801512668,-3.272309421913438e-5,1.9423351292204864e-6,-2.4591018111302282e-5,-4.191882007841098e-6,-0.0001246355568007481,-0.000820073432682279
-1.908171397762758e-6,-3.87355906030494e-5,6.013094164927699e-6,1.3930519932470735e-5,-4.8463090771410726e-5,4.4772082762664016e-5,-2.6051763607848915e-6,-7.726271255564758e-6,-4.2540157618608556e-9,-5.7983548024840505e-9,-1.1357464583775617e-6,7.200139058920461e-8,-4.777705501966249e-7,9.835236197898548e-8,-1.054711238230381e-6,-2.773385487173993e-6,0.0005373348217958903,0.001695047769125025,7.998315269852324e-5,0.00018359583621733495,-1.8617347803296195e-8,-4.81315478510975e-5,-0.0002230622906916945,-0.008309567098132582,0.0006882651699940872,-2.0746798027105684e-7,-8.552201844092093e-7,-1.3642059869463398e-6,-2.8869193603561908e-5,2.62591075148334e-7,-2.883441955450623e-8,2.1107922076716204e-7,-8.679161942538191e-8,-3.1480502213769743e-6,-3.4891588396095324e-5
-0.00016550453054354605,-0.00031267285301859695,1.3930519932470735e-5,0.1536596392997018,1.5225832359418448e-5,0.0003926433315975631,0.0008493084921763545,0.0011806735889203323,3.4692299855799355e-7,8.96834242620982e-7,0.00017125865060446755,-1.1673011456270792e-5,-8.225855687032418e-5,0.0001328824261881244,0.0001248220720657739,0.00037369903204883295,-0.027200881420550358,0.48707317548079104,-0.0013547907158377053,-0.023064879353330403,-1.4715306879074187e-9,-4.316087418766216e-5,0.0006827669646295547,0.4386830956616629,0.03640511690529157,3.4540094673955204e-5,-0.0005901983070334844,-6.556062406364487e-5,-0.00039033666638155044,2.5559526327969723e-6,2.631041099121031e-5,-8.92339053518463e-7,-2.6869712561169513e-5,-0.0003333444994402177,-0.0006941830982040473
0.001098713288200131,-0.0046213990056715205,-4.8463090771410726e-5,1.5225832359418448e-5,0.016244605769310156,0.0021151857879025803,0.00027790600404445186,-3.30829446069351e-5,2.823849823017093e-7,2.1778258009101011e-7,-4.6971253492483414e-5,2.4820346210410515e-5,-0.00021838605568243332,0.0007517715799920441,-0.0004643362158293291,0.0002730637207586236,0.014911347168640695,1.1604799565746693,0.008470607206915714,0.03582347985363489,-7.866720469597884e-7,0.0014098395203082145,-0.007125269968839073,-3.919059247628421,-0.15944078476535392,8.59005025467586e-6,-0.00023792901005546834,-0.00020628291783647326,-0.004918923238534569,1.3036634735062528e-5,1.240918128190623e-5,1.2194914286901275e-5,1.538086540532434e-5,-6.456197725429686e-5,0.0005432541108498506
-0.002538046534724407,-0.014295814100044347,4.4772082762664016e-5,0.0003926433315975631,0.0021151857879025803,0.20152117905200337,-0.00039307002967041253,-0.0012940822245053956,-7.732937408121589e-8,-1.3036783022572953e-7,0.00011553709858245264,0.00012212803631243268,-0.001524132334340083,0.003521244221165585,-0.001382081865036976,0.00180837091891626,0.06272874070266998,5.007634802661387,-0.04564687394918127,-0.06993686516782342,-2.2707542788699743e-6,-0.0007129627676495089,0.02819723206016283,5.644757123835337,-0.06672258713021166,5.185258395407863e-5,0.005083093869030837,-0.0009774502461050896,-0.026857925877322424,-2.664559497685004e-5,1.184408652413999e-5,1.7921694032185936e-5,0.00021794289244697298,0.0004907623216468047,0.0022872820875129863
0.00021497812153040968,-9.494219884949664e-5,-2.6051763607848915e-6,0.0008493084921763545,0.00027790600404445186,-0.00039307002967041253,0.009278532499142095,0.0004341337923500466,2.473316078472952e-6,2.397728175059616e-6,-6.24013332371966e-5,2.6689829216554865e-5,2.9141324899042248e-5,-0.00039895373412534034,8.765667461328662e-5,0.0001849374002782788,0.0008777065355738375,-0.32268664270530983,0.0018776716746240377,0.00034590644161633285,6.864802728714672e-8,-8.685082888915189e-5,0.0003880475184675408,0.3099636893732183,0.029785409553675406,5.015698917870858e-7,-0.00013817779861505217,4.5896321570182614e-5,0.0007985241920298228,-1.1516150667130493e-5,1.7929002192441873e-5,1.8211457986483253e-5,-2.8548052348673687e-5,-0.0003831962257280321,-0.0025603938944158667
0.00011492177171229382,0.00017499686450529744,-7.726271255564758e-6,0.0011806735889203323,-3.30829446069351e-5,-0.0012940822245053956,0.0004341337923500466,0.035566486840586276,3.0841561699173386e-6,2.146442033087995e-5,0.004686179778391946,8.905549808628494e-6,0.00019366858955814864,-0.00044120179748865547,0.0004690005735095583,-0.00029445208172983265,-0.0033473724418271343,-1.0327884267874117,0.0009906731031927157,-0.02949845504051215,1.0795576659926847e-7,-0.00044134975252686656,0.0007909205681933976,-0.4491850579988879,-0.009351735142217201,6.11753456360802e-6,-9.500101768506464e-5,0.00014246069819387643,0.0020410576524303326,-2.0321774537636038e-5,-5.4490559118308884e-5,3.804437503906472e-5,-4.316726196938803e-5,0.0003957219178291225,0.002461894402701956
-3.9333093204026353e-7,-3.5469856712658495e-7,-4.2540157618608556e-9,3.4692299855799355e-7,2.823849823017093e-7,-7.732937408121589e-8,2.473316078472952e-6,3.0841561699173386e-6,7.0500269944115915e-9,1.0285634095337285e-9,-3.4768836301841746e-7,-2.7383886004242962e-8,-5.3055991668845884e-8,2.7114552505905573e-7,-9.712256519193137e-8,2.8222434528408748e-8,1.0197102687023587e-5,0.0003500006008395411,1.2326388353016083e-6,1.2957327364154869e-5,2.1217216883385555e-11,-7.720307755550564e-8,1.633108070425093e-7,0.0001937540997135407,3.3377389879145198e-6,1.586432593155055e-9,1.0414714918239964e-7,-6.33196474321219e-8,-1.4216290465125938e-6,8.532504511321654e-9,-1.0652370283687182e-8,-1.9919445542011388e-8,-1.0167450789982304e-8,3.517779468094971e-7,1.96115938516217e-6
-3.743585031430084e-8,-2.7203661996686604e-7,-5.7983548024840505e-9,8.96834242620982e-7,2.1778258009101011e-7,-1.3036783022572953e-7,2.397728175059616e-6,2.146442033087995e-5,1.0285634095337285e-9,2.148224611789643e-8,-2.527461969653662e-6,-2.333561951391578e-8,-3.4609028551587066e-8,1.3591593203354995e-7,7.457261227703619e-8,-6.94037188135478e-8,5.782991330875759e-6,0.00016719028107016007,2.620023932252679e-7,-5.357198130936602e-6,1.873450471570958e-10,-4.191505749825383e-7,1.7028469938889746e-6,-0.0003511539890959623,1.2548513687008263e-5,4.833256902800775e-9,-1.3351983127866017e-7,-5.207695933863234e-8,-1.485463947703431e-6,8.426829950888077e-9,2.928807597643966e-8,1.8768660217294942e-8,-2.169393651830247e-8,-1.822999207909898e-7,-1.3824253442697513e-6
