horizon,rhat,ess,sd_medians,mean_sd_wc,n_chains,n_per_chain,niter,gis_shape
2100,1.0001084451148092,1267.5700308855207,2.348141847092903,17.61904720862322,4,400,2000000,true
2150,0.9998057126229735,1353.9544473130986,3.0262973390199357,37.211132591776014,4,400,2000000,true
