ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,d2_steric_1,d2_steric_2,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip_u,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric
0.1083874716573075,0.0008477922028484,3.761537454361261e-05,0.0093353717202939,0.0022772157032341,-5.2828014815146624e-05,0.0001288464629899,0.0004576788711282,-2.898415039687338e-07,-2.7182961864773128e-05,9.224045520015288e-05,0.0004249615747693,-0.0005218996455953,0.0005737877063379,5.6828209671487275e-06,3.4377520485274686e-06,-0.0006112201846917,-0.0049048108791666,-0.0001257109794327,-9.242994632310128e-05,0.0001606742819204,0.0022554297837631,-0.0001369233470219,-4.4571846323537555e-05,0.0001353355921564,-0.0020449240156963,0.0003294403828404,0.0003537765694477,-0.0005376741700668,0.0001487958998831,0.019554592740423,0.0007762988035352,-7.595713237272357e-05,-0.000174414583408,-0.001730347160128,0.0001783105784467,0.0208750901399932,2.3001806352196714e-06,0.0020846168644138,0.0002366833123441,0.0219729087145317,0.0753452259664645,-5.180535165912009e-06,-1.4276504647949844e-05,-1.5581635289662126e-05,0.0018848831324892,6.511289508432365e-06,0.0001277140784786,1.7579978176824193e-05,5.4650230871106006e-05
0.0008477922028484,0.0266175036299332,-4.050557362679539e-05,-0.0133635636620495,0.0052891621484329,5.434900689714888e-06,9.756729138087476e-05,0.0002537698159512,2.907259000149344e-06,-7.39560705499741e-06,0.0003362568979055,0.0001789830049108,-0.0005146095628093,5.31811510331583e-05,8.478941094286246e-06,-1.3587281715706576e-05,0.0020827257316313,0.0030398266187409,0.0001951951393009,-8.690012169547191e-05,6.872981679010796e-05,0.00197837906436,0.0008431286510869,-3.4799232175394704e-05,0.0002094598369035,0.0004746317327132,0.0002541000123762,6.732216712698799e-05,-0.0012079354160491,-0.0001433715557533,0.0095342413969805,0.0001060955941937,-0.000174861604037,0.0002362424146366,0.0015208645413601,0.0093373134558225,0.0237405935544746,-5.291146207898456e-07,0.0026104058117534,-0.0025646663247117,0.1845077151743206,0.3468998596491011,3.4413930650655357e-06,0.0003150905720108,1.0279906308311144e-05,-0.0001338427548495,6.090103716140972e-07,5.777534480742353e-05,-5.160130495031173e-06,-4.7852876249994475e-05
3.761537454361261e-05,-4.050557362679539e-05,7.568178470207703e-06,-2.626664562349221e-05,-4.605200366446622e-05,-1.0298038821422547e-06,6.520231404366188e-07,-3.119167241835348e-06,4.096136508762853e-09,8.136411571926768e-08,3.226186112205387e-06,7.469682812490425e-06,-1.976987705182499e-05,5.077723687286421e-06,-4.771887682765506e-07,-8.352390392098426e-07,-3.820816700344545e-05,-3.8363603631961946e-06,3.702020609607982e-06,1.9253933344558154e-07,-1.0570832147517677e-06,-1.969004839040648e-05,-8.411570040397024e-06,-6.722169006602833e-07,8.731685844347181e-07,-8.763264644758253e-06,1.184238269616783e-06,2.5171218358564234e-07,1.015084019032274e-05,-2.650504271368976e-06,-8.641112353498208e-06,-4.29251422365317e-06,2.335203479558017e-06,-2.2906763513502202e-07,-1.2622521141348148e-05,0.0001520079625438,0.0007536154457283,6.734393947827866e-10,2.5656090665450336e-05,-2.196561784586802e-06,0.0007368631741977,-0.00039069375029,-1.1322650790026253e-07,-5.1558619780089785e-06,3.41891639411404e-08,5.799014504574525e-06,-4.405581445786745e-08,1.6680294823200543e-06,-1.4192875721179685e-07,8.196899923978907e-07
0.0093353717202939,-0.0133635636620495,-2.626664562349221e-05,0.0292329437179677,-0.0051132620041931,2.5098997394227623e-05,-4.195427450403456e-05,-0.0004726161523543,-1.6792935540237087e-06,1.9719608949669127e-05,-0.0003682903382435,-0.0002020437389978,0.0002428411091155,2.2374078140376286e-07,2.6239340493199984e-05,2.5731583337427555e-05,0.0017444593936482,0.0019333489561177,-0.0004035363360974,2.911367030323392e-05,-1.0321276774225527e-05,0.0003820258902721,-0.0003771185344089,-4.626258038774251e-06,-3.752242628686165e-05,-0.0004392223389142,7.96111379532495e-05,-8.835750889158054e-05,3.089014606168153e-05,-7.651577987403358e-06,-0.0014980843797282,0.0001191366157629,0.0002560129109575,0.0002465775940979,0.0015324007698307,0.0113394870966257,-0.0448854172644028,-3.785433943715157e-07,0.0058771085397873,-0.0040242202382552,0.144870299485915,0.4747050232065478,7.909329790634305e-06,0.0004030523700261,-8.25447430052419e-06,8.456872941868631e-05,5.807723095752483e-06,-0.0002589533348676,-3.678183090864795e-06,7.278434417133011e-05
0.0022772157032341,0.0052891621484329,-4.605200366446622e-05,-0.0051132620041931,0.2116865307359496,1.5985374616611042e-06,-0.0002721738782146,0.0008532640921208,-4.300978346450872e-07,-7.330413649087885e-06,0.0034255240572994,0.001394896855461,-0.0001083011651964,-0.001405852158034,-5.1706305928429666e-05,5.5172518068191055e-05,0.0062778420489744,0.0037813437611275,0.0014231306950187,0.0002584881488279,-0.0004451015018761,-0.0009190125021962,-0.0009745773546641,-8.703582069557894e-05,9.811191915608376e-05,0.001359481001222,0.0004228949699329,-0.0006912745703239,0.0001646582237976,-0.0002878110749559,0.0287153918526324,-0.0005544393386924,-8.591624607375405e-05,9.061971427974431e-05,0.0005655278530901,-0.0413409781627081,0.2260406904496823,-4.293541741819678e-06,-0.0060891579569162,0.0015288602181693,-0.1071691047954324,-0.2177629275798853,1.2921862424678457e-06,-0.0004321625425787,2.216588225497092e-05,-0.0025522308689278,1.4228796343135645e-05,0.0002864087457841,1.3548536021183082e-05,-0.0003760833899013
-5.2828014815146624e-05,5.434900689714888e-06,-1.0298038821422547e-06,2.5098997394227623e-05,1.5985374616611042e-06,0.0003785115840241,-0.0001058493179337,-0.000893072448255,-1.4384444756587904e-05,9.757115082585276e-06,-0.0047313987918412,-0.0025567215478331,-7.760865714312474e-06,0.0003468504254896,9.8552896883072e-07,-2.207371995528986e-06,0.0004228326882289,0.0003145406280719,2.4513978609567957e-07,-3.3688021914536105e-06,2.47889721991229e-05,-2.8414784988218548e-05,-4.168449094996025e-05,-2.513807840480712e-06,9.554921214199807e-06,5.883265035490217e-05,3.0357347169287605e-05,5.175773822148389e-06,6.063260437412375e-05,-1.5499120902657716e-05,-0.0005434579557411,-8.015047074506365e-06,-2.433941725172482e-06,-4.004221492331336e-06,-1.5935906215091983e-05,0.0004327910841564,0.0010662084589339,-9.434573798557056e-09,9.469606563488524e-05,-5.403507606627027e-06,0.0004708386747026,-0.0025627652615473,-1.7393259400761626e-07,3.1042989782038114e-05,9.558931284957782e-07,1.7440620887773931e-06,-1.5905498033976883e-06,-0.000204132354401,1.6513853768451662e-06,-5.037674686309032e-06
0.0001288464629899,9.756729138087476e-05,6.520231404366188e-07,-4.195427450403456e-05,-0.0002721738782146,-0.0001058493179337,0.0012363827369514,-0.0012427606678141,9.721933074517205e-06,-3.133984177819233e-05,-0.009425265469921,0.0034988333320843,1.6566481508758006e-05,-0.0002787861716365,-4.485818059740013e-06,-1.6120764292973915e-06,-5.803950341433175e-05,0.0004913965958618,5.124472712837367e-05,5.488199646185493e-07,-1.052466606005832e-05,-0.0001084097161262,-3.0353921649687015e-05,-5.719215350521456e-06,2.5908650580011653e-05,0.0001595026947516,3.751627343533863e-06,-5.8537986373158314e-05,7.747662131093281e-05,-3.608983820530737e-05,0.0043803011902762,3.14696218729271e-05,-2.0816080346731037e-05,-3.500507818646631e-06,0.0001040465483224,0.0002658986549805,-0.0042414929355991,1.7902320872320303e-09,2.825018019826056e-05,-6.533663260071531e-05,0.0021235958438184,-0.0001368089735793,3.431183747340417e-07,2.3413458897851997e-05,1.1468595032003863e-06,5.948067173826419e-05,-6.896200347403921e-06,0.0003184060645638,3.947271278848513e-06,-1.7257668987068505e-05
0.0004576788711282,0.0002537698159512,-3.119167241835348e-06,-0.0004726161523543,0.0008532640921208,-0.000893072448255,-0.0012427606678141,0.0154153820459102,-3.298371528649313e-05,-0.0001241632794981,0.0320092613832516,0.0120447930178862,-0.0005137369378479,0.0002516110098198,2.558280875023275e-06,-4.802913266800503e-07,0.0019695728329027,-0.0007039411819127,-0.0001983317070746,6.338609901893473e-05,-0.0002110521376271,-0.0011974420454256,-7.93934555531858e-05,-8.491102153126389e-06,8.542884393807467e-05,0.0003302538041872,-4.7748474001274406e-05,6.164788629450697e-05,-9.241329511765445e-05,0.0002145825851956,-0.0111447052795873,-2.0974381704442813e-05,-4.546229091162483e-06,1.519477864083392e-05,0.000303254042985,-7.44959254497594e-05,-0.0124254585065384,4.755185887418775e-09,-0.0001632961203025,0.0003988813947182,-0.0056769120554608,-0.0612947739127296,-9.801701743705136e-07,-0.0001233489690635,-3.718604548367253e-06,-5.75419800707516e-05,-1.1048244994261857e-05,0.0002106176116147,-1.4903500952970356e-05,1.4454675199138744e-05
-2.898415039687338e-07,2.907259000149344e-06,4.096136508762853e-09,-1.6792935540237087e-06,-4.300978346450872e-07,-1.4384444756587904e-05,9.721933074517205e-06,-3.298371528649313e-05,1.775320334167752e-06,-8.19662894762658e-07,9.885152395419944e-05,0.000105720628751,4.640616892522265e-06,-3.556515327141349e-05,-3.948901240827538e-08,1.8004984232578553e-07,-3.0826492609776246e-05,-3.3281706477695655e-05,2.135602010198799e-06,6.129296808445315e-09,5.71047330918518e-07,2.047070523654432e-05,2.195323780586434e-06,1.62731119974226e-07,-1.935553544910547e-06,-1.0968967063302456e-05,-9.248904884187494e-07,-1.3173326081983012e-06,-6.109675805379372e-06,-1.7047157159365882e-06,0.0002429694544079,-1.703879488395565e-07,3.203275100105533e-07,4.949336038441892e-08,2.877145290291054e-07,-2.53328332585359e-05,1.7866442742275233e-05,1.5651464349623303e-10,-1.0864306597064594e-06,-2.719385847725092e-09,-0.00014385354442,-0.000529530642003,2.5391928748901497e-08,2.010783169469771e-07,-2.7760020568050958e-08,9.933056517772236e-07,2.3183395610600181e-07,1.5973165942750515e-06,-1.2388630768115436e-07,-1.8849879516338265e-07
-2.7182961864773128e-05,-7.39560705499741e-06,8.136411571926768e-08,1.9719608949669127e-05,-7.330413649087885e-06,9.757115082585276e-06,-3.133984177819233e-05,-0.0001241632794981,-8.19662894762658e-07,9.066130275644348e-06,0.0001123575260974,-0.0003023279252125,6.794730814182125e-06,-8.602388577732887e-05,1.364691563953465e-07,-3.8232795535969636e-07,-4.138129452327046e-05,-4.056740460243265e-06,2.2079834619448533e-06,-1.8478638311852509e-06,5.246069970184526e-06,2.0860190894823383e-05,5.810206811007026e-06,1.1139510620858927e-06,-4.190200496614176e-06,-1.6004175695311318e-05,-2.878484747150619e-06,7.43912732613504e-07,-1.4216885985255407e-05,4.795153692293058e-06,-0.0003146872753002,3.522364945345069e-06,-4.9919826116609183e-08,1.1105166722203114e-07,2.5323533697048507e-06,-3.174049821707636e-05,-0.0001095873829585,9.225486299638347e-10,-2.10602769408876e-05,-1.1604896781635104e-05,0.0003234331208261,0.0017894103579983,-3.5789439575232854e-08,-2.5515493045473135e-06,-2.4957974224428605e-08,-1.4584935173600018e-05,9.452244636538858e-07,-2.579967296226386e-06,1.8538183381444745e-07,3.551896822267024e-06
