x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55
0.0005087947549686824,4.241838822472905e-5,-9.577887663788955e-7,6.218428759774775e-5,3.0501035880724842e-5,0.0005227745215041895,-1.4796675179171695e-7,-7.519610501640122e-7,1.7629116750754416e-5,1.893236473841752e-7,-2.7465906925764647e-7,2.668389043682696e-7,-6.833638982062326e-7,-0.0001595741144796505,-1.796569006623478e-6,2.7933680677044228e-6,-0.00033916501699815017,-9.605179933969737e-5,4.9964786197792806e-5,1.1387342164599014e-5,-9.581219260641936e-6,-0.00013527604399324097,-4.556704247640455e-5,-8.634364275808852e-6,2.0473108062357438e-5,0.0001307659355841846,4.689244668638911e-5,1.6881890212387885e-5,0.00011026842474025914,-1.1701295229269832e-5,0.001200645449683628,-2.4923295561651147e-5,0.0006601661682185964,-0.0007832251935962575,-1.194203612563926e-7,4.0535204118948825e-5,1.1609010859863063e-6,1.707219104367219e-5,9.779643121263389e-5,-0.001299863410655035,4.302955766674456e-9,3.5205426305387176e-5,0.00010826118547351237,3.545730497221569e-5,-0.004717783458961014,-1.3723623464738198e-6,-7.083301302692846e-6,-5.038803644913815e-6,4.1282366093290396e-5,1.164243601843779e-6,-1.1847868964658733e-5,-3.5667659211911946e-6,3.217167839082139e-6,1.9427184784866633e-5,-3.408741252244119e-7
4.241838822472905e-5,4.780690129588575e-6,-8.801965676864285e-8,1.1732950093138987e-5,1.61069524184747e-6,4.4842953553030246e-5,-6.062060454047018e-8,-7.665604080318452e-9,1.396867567592538e-6,2.9799160865157516e-8,-4.2592696762084316e-8,3.756958732693613e-8,-1.0039929808450054e-7,-1.3028399449498414e-5,-1.8283184073208807e-7,3.922877492971302e-7,-3.1956890527737466e-5,-2.018726679348558e-6,6.444859284753001e-6,1.2973727376317718e-6,-1.3236960294130743e-6,-1.5618404413763347e-5,-6.180219675844223e-6,-1.1500945933246698e-6,1.7584175901339807e-6,1.9949110543973374e-5,6.327500960787873e-6,2.169816466841827e-6,2.008208897452805e-5,-7.17412488236857e-7,0.00013035504179257775,-4.791048255408383e-7,7.64427343576947e-5,-4.0825023294788736e-5,1.4149564285778189e-8,-5.180320157401002e-6,1.9942198374603437e-7,3.0982251823442303e-6,-6.660770375625948e-5,7.06875561269298e-5,-8.32920794608644e-11,3.417766279167559e-7,3.2685200755440986e-6,4.343927841660761e-6,0.00012064231135029506,-2.026244266321919e-7,-1.990780758296278e-6,-6.813691757540988e-7,5.115298285926235e-6,2.550284369623602e-7,-6.994973961322983e-7,-8.187921712972899e-7,3.3851398991091707e-7,1.7288682572071781e-6,1.8749040934910927e-6
-9.577887663788955e-7,-8.801965676864285e-8,1.3291350645413171e-7,8.94092542674301e-7,-7.274771922599494e-7,-6.618165625448236e-7,-1.278459600327336e-9,1.0781448392811987e-8,-3.953337958297415e-9,1.2180794651757004e-9,-6.100493246811457e-9,-4.766585408723969e-9,4.814028096661682e-9,1.659139658397155e-6,7.064486683856281e-8,-6.48466347413517e-8,2.115539372767529e-6,-1.1196602062675145e-6,-5.233882734350378e-7,-3.464384669560412e-7,1.1600411858456904e-8,2.464933395089856e-6,1.791830875960237e-6,-3.4224077581489704e-8,-1.78529960500123e-7,9.217096853729094e-7,9.83430595149008e-7,2.0970961827294467e-7,-1.9599537451466423e-6,5.988388415643274e-7,3.4569357100915035e-5,-4.45794633550221e-7,2.8372144917299236e-5,-6.518661266665841e-6,-5.099053626013079e-9,-2.302417851978713e-6,1.3149553762618117e-7,-4.474512421014002e-8,5.189371593284746e-5,-6.304648932568184e-5,-5.461060689789242e-11,-1.274775599170274e-7,2.0349908140145397e-6,8.966392178208245e-8,-1.492289656399967e-5,1.7115335486488144e-8,-3.475905137744661e-7,1.1352583129510577e-8,-4.3354684033597905e-8,3.384989053028081e-8,-1.1296560453023001e-7,6.003426517697915e-8,-1.4657704418420657e-8,-8.680908243313691e-8,-3.1191480070284236e-7
6.218428759774775e-5,1.1732950093138987e-5,8.94092542674301e-7,0.011605922366056329,-5.1639855491009655e-5,0.00011656497880391681,4.638433646088111e-6,-1.0920485642996145e-6,6.020475524862606e-6,-1.0445182247477486e-6,5.971532629452544e-7,-9.744187525183215e-7,1.7676111876738006e-6,-0.00015161719027656268,-6.573269058749155e-6,-4.4204922061999784e-5,0.0003507255304432341,-0.000680373500631981,-9.521065928386692e-5,-6.853080308708095e-6,1.440338135141631e-5,0.00047499962767402456,-1.6589056315599644e-5,1.2618766730518282e-5,-3.090320109910033e-5,0.00033137536355808703,-7.754383206388672e-5,-7.246777260797081e-5,0.0007372572627725389,-1.287737077486027e-5,0.013043218207324753,-0.00011405184861562513,0.0041567564573556474,-8.044459602449009e-5,1.8862644477524172e-6,-0.0007631081522151716,-8.794048764234657e-6,-2.192825496857269e-5,6.489603353480209e-5,0.011995098316618196,3.6658442703247263e-9,-1.848405292420294e-5,-0.0001956700098378126,-2.0442685243788556e-5,0.011622866260873277,1.3743914868660011e-5,-0.00019392034099542985,-2.097315488095139e-7,0.0001476559679348807,7.612121881477706e-6,-8.963030985714485e-7,-4.496284436206156e-6,1.122472573711518e-5,-9.609483708094668e-5,-9.827449156576147e-5
3.0501035880724842e-5,1.61069524184747e-6,-7.274771922599494e-7,-5.1639855491009655e-5,0.0001445317515406286,-4.672609462711302e-5,4.1549834419326875e-8,-1.0724662471037094e-7,4.353280075919418e-6,-6.827378375252971e-9,9.631503335686926e-8,5.5095892271958004e-8,-2.2258519278360745e-7,-1.3324170331960128e-5,3.849721786435013e-7,2.2705777265657453e-7,-0.00017011686131918776,-7.844790171094491e-6,2.664582519918676e-5,-6.067963276305778e-7,2.239151542955321e-6,-8.935640420125332e-6,1.0172202958289797e-6,-3.6522563173547073e-6,2.17422121919547e-6,-2.2648288738046673e-5,1.8468580677997074e-5,-3.121006244107828e-6,9.58333169399769e-6,-1.038272718866399e-5,0.0009098122803137876,-1.85754262459541e-5,2.9006387790290242e-5,3.408937575161219e-5,1.109863239875581e-7,-0.00011391902616868344,1.2455936944706782e-5,6.935687946528203e-5,0.000656953464958716,0.0014061937496792924,1.2507652003497405e-10,-5.983095855925511e-8,0.00021013253682328792,5.064261915785989e-5,-0.0023359158991825427,-6.630837876936043e-7,-7.418523356383289e-6,1.0907707507190609e-6,-9.45637109766873e-6,9.428241642848408e-7,-1.4949532032657054e-5,4.512159820335124e-7,-6.6450161684646e-7,-1.2914074924815013e-6,-1.623366478768115e-5
0.0005227745215041895,4.4842953553030246e-5,-6.618165625448236e-7,0.00011656497880391681,-4.672609462711302e-5,0.0006134180147232803,-4.2853028980713217e-7,-1.8931643803118301e-7,1.2369678225773707e-5,2.193700045634867e-7,-4.1720151766332267e-7,2.5710001382566536e-7,-5.876830426233885e-7,-0.0001397856018780791,-5.810822819883553e-7,3.16065019337725e-6,-0.00023739886100980194,-7.494245160874097e-5,3.547692204421137e-5,1.0042513548761587e-5,-9.459349146824573e-6,-0.00010311315628432526,-4.036603355044451e-5,-4.468242168060529e-6,1.5188334434365178e-5,0.00012201938021855037,3.3346914080668615e-5,1.2987778461663547e-5,0.0001338829535428798,-4.41217602662611e-6,0.00018024360879102154,-6.7842172577497635e-6,0.000974824017556545,-0.0008464201353502233,-4.2638125216119934e-7,5.0087779604360936e-5,-4.2207213200632136e-6,-4.504468830719283e-6,-0.00045075716080464963,-0.002285213871840122,3.0527977200472922e-9,3.523163199526645e-5,1.6098422080655136e-5,1.290762178251703e-5,-0.0027972125744181718,-1.6296348549301479e-6,2.2558251978510283e-6,-5.039155520549027e-6,4.8647364731815995e-5,7.860154953894556e-7,-4.9923074909991765e-6,-4.2790034986502085e-6,3.697287270497928e-6,2.176440859791617e-5,2.304333055543585e-5
-1.4796675179171695e-7,-6.062060454047018e-8,-1.278459600327336e-9,4.638433646088111e-6,4.1549834419326875e-8,-4.2853028980713217e-7,1.9912674914349585e-7,-1.5898321154816932e-7,1.0036092039322883e-7,-5.554396023138794e-8,6.919522076518457e-8,-1.5800314381209494e-8,2.0532275576013996e-8,9.89093390978196e-7,7.697903504752732e-8,-4.550938815421956e-8,-1.5774392021517684e-6,-2.8931113125287936e-6,1.4477391008057545e-7,1.2490789085119208e-7,-4.254552247604586e-8,-5.678675748412421e-7,-2.69140490606602e-7,-7.679714043569099e-8,6.436569796341266e-8,6.599151264262327e-7,5.6215725596356975e-8,-1.804758270392642e-7,1.764795158464052e-6,-1.4099716622465325e-8,2.0553325062694967e-5,-3.5742834888616887e-7,-1.878171842540574e-5,5.093384480889724e-6,-1.9289004872896262e-9,-2.319881044491659e-6,-1.7779578984123515e-8,7.040894349428077e-9,4.691240992211568e-6,8.90921959418423e-5,6.659095080662046e-11,8.36720091304966e-8,-1.1394796986891279e-7,-1.1874340593095906e-7,0.00016012737632410928,-8.130274276622478e-9,-7.069251432395205e-8,-3.107005217233773e-9,-2.0962080219463345e-7,-3.811528859351448e-8,1.3874807203818138e-7,-4.250076173198897e-8,4.7413878784395024e-8,-3.149332816860074e-7,1.1294556796418238e-6
-7.519610501640122e-7,-7.665604080318452e-9,1.0781448392811987e-8,-1.0920485642996145e-6,-1.0724662471037094e-7,-1.8931643803118301e-7,-1.5898321154816932e-7,4.552881833591179e-7,-8.887900664476936e-7,6.211230783560876e-9,-2.3676891984980944e-8,6.973448210656315e-9,-1.3649263257128171e-9,-2.3495124734503335e-6,-9.719063999808546e-8,3.194088353221935e-8,-1.4859106899612767e-6,1.6525313600383868e-6,1.1261430168922288e-6,-5.642134165914527e-8,8.800913406461441e-8,-6.173266631772256e-6,-1.2685395521964436e-6,8.30147524957028e-8,-4.3397931161056225e-8,-2.69726907169289e-6,-3.0344610002884266e-7,1.7312350030321502e-9,3.2608188344933993e-6,2.0487849125972476e-7,-7.206360224842274e-5,5.896091160707202e-7,-3.124979446272354e-6,-7.06234594916617e-6,-3.687814766754311e-8,1.1549811314388558e-6,-4.766852708129362e-9,-1.4683480461922895e-7,5.968822138505575e-6,-4.7518942587009186e-5,-3.2492100604396995e-11,1.7074312109635026e-8,-1.875388334874285e-8,-2.7897301574084196e-7,-8.063107159602556e-5,3.893899888905936e-8,-1.2294284164112377e-6,-4.709155743861793e-8,4.6553238497748447e-7,6.280127584423052e-8,-3.100271248551109e-7,4.99813079726155e-8,1.7929895113915504e-8,-1.7112526345432925e-7,-2.9092292675095996e-6
1.7629116750754416e-5,1.396867567592538e-6,-3.953337958297415e-9,6.020475524862606e-6,4.353280075919418e-6,1.2369678225773707e-5,1.0036092039322883e-7,-8.887900664476936e-7,5.049345799269275e-5,1.744604673482852e-7,-3.2029909713103066e-8,-2.8190338949372684e-7,7.701725422438427e-8,1.4715173996908563e-5,-1.777542451521249e-7,4.844881453530188e-7,1.0946628334205588e-5,-6.604493440338593e-5,-5.973233642952669e-6,9.866568354948843e-7,1.4894334523621086e-6,1.760091972484326e-5,-7.842135366435638e-6,6.534991270457652e-7,-6.00014312178701e-6,2.9783385996776764e-5,9.465955073657057e-6,-4.145087906222928e-6,1.7371636431839446e-5,-3.950395757783025e-6,0.0002748941329077138,4.648707151944055e-8,4.1051456982783e-5,-2.6715178947277858e-5,-1.4591344962051427e-7,-6.567744304530194e-5,-1.0411224051083895e-7,8.093597949320724e-6,2.944078111746176e-5,-0.000719487722661908,-3.66645578399694e-10,5.726526016617703e-7,-2.18716821885569e-6,4.934339793527498e-6,-0.0009028780156954927,-1.2069581160492827e-8,5.810071921877993e-6,-2.1342825423438415e-7,-6.031084563865441e-7,1.2455624680854045e-7,-1.0924875663986147e-6,-1.7448859974276446e-7,9.096661600111613e-7,-7.922187035806404e-7,2.142028060941757e-5
1.893236473841752e-7,2.9799160865157516e-8,1.2180794651757004e-9,-1.0445182247477486e-6,-6.827378375252971e-9,2.193700045634867e-7,-5.554396023138794e-8,6.211230783560876e-9,1.744604673482852e-7,2.647095402429227e-8,-3.717364671584869e-8,1.2738272045395884e-9,-3.802087228670425e-9,-1.1782829287269596e-7,-1.599867995089676e-8,1.4890001199121872e-9,2.1676864050461397e-7,-6.233206188490996e-8,-6.249968633238846e-8,-2.1671156142875886e-8,-1.1011816777808331e-8,6.002288015178616e-7,1.19229072080704e-7,2.8381157513457282e-8,-4.4438698087758445e-8,-3.2775584179791236e-7,-2.8793858175004366e-8,-1.0225116703112297e-8,-7.278141406775223e-7,7.213714890961627e-10,-1.1570624900460057e-6,7.93223028781869e-9,8.022790641992534e-6,-3.9566748196958344e-7,6.92816807497701e-10,1.0349486338998554e-6,8.30860594604053e-9,-1.2723527751573188e-8,-1.6015509642782218e-6,-4.2165667485904616e-5,-2.9277902026959657e-11,-2.2149152104560613e-8,6.799897922723927e-8,6.078453501346886e-8,-6.874916413297747e-5,5.431513274934159e-9,8.790263646811912e-8,-1.5096484211165632e-9,-1.3454592217208435e-8,-1.3270153407444242e-8,-3.5110068314309055e-8,1.684777320581715e-8,-1.063053751229762e-8,1.1156944685854728e-7,-1.773016182442318e-7
