x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57
0.0008492102671998784,7.170311709180765e-5,-1.1389596684773042e-6,0.00018163787934709875,3.0442630095475478e-5,0.0009514763053792003,-6.607593742355389e-7,1.8346448022938995e-6,-4.836884761373061e-6,-2.0788547571283436e-7,4.7665479065971795e-7,4.526466881643502e-5,2.0933036042486654e-5,-5.42352283340816e-6,7.274640043013045e-8,-1.9982755657618923e-6,-0.00010525070241101459,-1.4459419751715487e-5,1.2544926114824212e-5,3.6161340058905573e-6,-8.906609314101091e-6,6.612492789312339e-5,4.224324914949556e-5,2.500940808939776e-5,-3.6764280600165976e-5,1.5351114012523197e-5,-4.797597292119304e-5,-2.2581082416808265e-5,-0.00023514000499153567,4.160370487713401e-5,-0.0007500295008632414,-4.3762402720349e-6,-0.0008446241836835769,-0.00027858886321974414,-2.1969770122030287e-5,-2.8616358367564192e-5,8.213856729683892e-6,7.489032116659094e-6,-2.5104064097423134e-6,0.0006121445172312,3.96662330373445e-6,1.1497377023485743e-5,-0.0005125706978087155,-0.0018944673558284103,8.928456117135532e-10,5.6374123672889256e-6,0.00011569393915358103,1.682473184818026e-6,0.0005830194927583224,-1.9302110831727543e-6,-7.63811121093945e-5,-8.016586522582588e-6,4.132272530321174e-5,1.8496499486568394e-7,2.223898844957819e-5,-4.872826361041278e-6,5.40469026412669e-6
7.170311709180765e-5,8.347631966510029e-6,-8.461585330548492e-8,3.049566740379575e-5,6.653645230690384e-7,8.108769504063056e-5,-5.4428698448124865e-8,1.4030983152190542e-7,-1.0988697544729874e-6,-6.131965378510847e-9,1.9589079559406257e-8,4.315306804259548e-6,-2.1882378684023235e-6,-6.375627878354812e-6,1.5401554034809025e-7,-2.4508915204721867e-7,-1.3813714479488463e-5,-1.2990419004263917e-5,4.103487603946138e-6,6.216759817241492e-7,-1.9633991208114333e-6,-3.59718810082966e-6,6.4015729594000084e-6,2.3504832512024787e-6,-3.63104966579113e-6,-4.007923842933713e-6,-5.930100998674336e-6,-1.6414802760928212e-6,-2.424276717240361e-5,5.318562108663524e-6,-0.00010235633876915382,-1.8822513517036584e-6,-7.52576620901947e-5,-8.534124840111577e-5,-2.1157498849158345e-6,-3.0865285488297304e-6,2.2147008343975647e-6,3.018132867945255e-6,-3.321567104182339e-7,5.647015282933704e-5,2.0477056231853145e-7,-3.863827944762595e-6,-6.278380693201555e-5,-4.1621003080202414e-5,-3.8169965926807867e-10,-1.6894024460966575e-6,6.570990986137661e-7,-2.2498065244644104e-6,8.20053855800609e-5,-8.382872504286099e-8,-5.215669748221679e-6,-8.772660621016436e-7,3.684254422403692e-6,-2.2912259380802068e-8,2.6441451832568927e-6,-4.0660165852836293e-7,3.708820731645623e-7
-1.1389596684773042e-6,-8.461585330548492e-8,4.5597663148605814e-8,9.114251083032015e-7,-9.929288222184913e-7,-7.528369078882258e-7,5.313312146695404e-10,-8.279809859140685e-9,-2.2017863695376932e-7,9.229327639370328e-10,1.3083458261806846e-9,2.645344601658231e-7,-9.682135157340208e-8,2.64544375462631e-7,-5.161269084500771e-10,-4.315585668659028e-8,-1.102374646349882e-6,-7.727223833710058e-7,1.8370388280998347e-7,-2.100418396567333e-8,2.2377885422894024e-9,1.2734394946044445e-6,-1.2751781699643144e-7,3.8136224600919665e-9,-2.4642496902081587e-7,-1.6501663202946052e-6,-1.2217055588073156e-7,2.9576597620762056e-7,1.1085656652748556e-6,2.5973699930270124e-7,1.1081015124543327e-5,-7.335600301551106e-8,-1.925720145247478e-5,5.849832993205256e-6,2.1647390129808767e-7,1.6738447544526854e-8,6.372078886882924e-8,1.869135092457107e-7,-1.2643130406983393e-8,-1.9595734494852296e-6,4.6458116602346565e-8,3.160379312420299e-7,8.324087331643472e-6,4.0402052480031123e-7,-2.7975015251415196e-11,-1.6084431521120916e-7,4.116787020691513e-7,2.030121505013635e-7,-3.803574952709395e-5,3.8194604055449356e-8,-1.2656190674552822e-7,3.983918660168501e-8,7.463868483614809e-8,-1.4723298653959997e-8,-2.1100938004913472e-7,5.18501967503518e-8,-8.27421832186185e-8
0.00018163787934709875,3.049566740379575e-5,9.114251083032015e-7,0.00902114669968496,4.829833399452122e-5,0.00015150321075588937,1.0130688636156e-6,1.3605393709622214e-6,2.071073920861045e-5,-1.3125209448838474e-6,1.3548487332873023e-6,2.274698887257612e-5,0.00020034970836284795,7.777450748523946e-5,-1.350752712947567e-5,-6.381065159671236e-5,-0.0003910231628691128,0.00041097849284423623,-9.912851418953075e-5,-4.8198032318349225e-5,8.991679061443999e-5,0.000736262262854347,0.00022390246570452242,2.2516568945280688e-5,7.133740157919023e-7,-0.00018540008830763844,0.0001265687687388424,0.00013199093721918774,-0.0005937900541221596,-4.800571441717098e-5,-1.3012904299326666e-5,-0.0001655478542156385,0.00042412029581459694,0.0023824009954098897,-7.09009780784129e-5,-6.961591862975937e-5,-0.00019595910717285037,7.808785944493617e-5,1.4956315790164785e-7,0.0004002211550127783,-1.0879633405220511e-5,-0.0001356326805468062,0.0011627611119934698,-0.01929830583260257,-2.0695990593057982e-8,-4.021137300585763e-5,-0.0003397969411208612,-5.122404813859327e-5,-0.0021341921985253876,4.549243495521803e-6,0.00010410870525336607,-5.420419742324587e-6,-1.7394518603408755e-5,6.310563775056047e-6,-1.7975689058348764e-5,9.75930691266384e-6,-1.1745575486750995e-5
3.0442630095475478e-5,6.653645230690384e-7,-9.929288222184913e-7,4.829833399452122e-5,0.00013839988615773708,-3.1761207954324086e-5,2.633500404285182e-7,-3.4258688740970823e-7,5.239760518018487e-6,4.324212376916519e-8,-2.0355202213375955e-7,-2.751617747447246e-5,-1.1398145591443002e-5,-2.3470635268053806e-5,1.3233127955244856e-6,-4.862777730560838e-6,-1.063182440108604e-5,9.098137292967348e-6,-2.4028182640250662e-5,1.1409767648730566e-5,-8.981211621119863e-6,-0.0001657572633383795,-3.93556991968798e-5,9.431175224045166e-7,6.666288776640125e-6,6.571983369238329e-5,1.955680243969598e-5,1.0296483576622381e-6,4.048758697258811e-5,-1.16327929290246e-5,-0.0006112908478939918,5.054499180146789e-6,-3.191524754801962e-5,-9.936072314368744e-5,-8.299320499857808e-6,-8.614029175015035e-6,-1.4341290182678122e-5,5.882022258365096e-6,-1.658992073757275e-8,-9.437467328195783e-5,8.428118928283384e-6,4.303965583867937e-5,6.340936808337535e-5,-0.0009480977480884653,-1.956701478707014e-9,-3.000118580221504e-6,0.00013047244055580646,4.139066389250928e-5,-0.0014326279606574177,-2.2711082862297106e-6,-1.4651567606787387e-5,-8.878557558868053e-7,-1.0906282824509836e-5,-9.347806084896045e-7,-1.5496078684263154e-5,-2.8162802650557465e-6,3.1757866024918086e-6
0.0009514763053792003,8.108769504063056e-5,-7.528369078882258e-7,0.00015150321075588937,-3.1761207954324086e-5,0.0011272555696508243,-6.584496674880719e-7,2.2511687871354678e-6,-9.09329948527146e-6,-3.4940051427135246e-7,8.146277261352556e-7,6.0401855672956474e-5,1.906515691908898e-5,6.605713826174754e-6,-6.023552024609847e-7,5.919755837376089e-7,-0.0001045994921380985,-2.2065903154800638e-5,3.462781349212725e-5,-4.896587650281013e-6,-3.9814819900392405e-6,0.00018247994850193608,7.016394233648579e-5,2.6712794671016048e-5,-4.8410649811134615e-5,-7.053415568375857e-5,-8.706513887301466e-5,-2.6972179500095996e-5,-0.00029309331238038043,5.260281129132426e-5,-0.0003336365539258199,-5.876015359879468e-6,-0.0007415110558736645,-0.00025532036207377555,-1.1471728274196499e-5,-1.8585190038667527e-5,2.3854093993387383e-5,-1.7440458825975078e-6,-2.970185048978114e-6,0.0008506755639632493,8.642237806581105e-7,-9.220761758401525e-6,-0.0006413872673625676,-0.0010703434989905892,1.3559473307243806e-9,4.50298738138832e-6,6.92717382389152e-5,-2.2726200362043362e-5,0.0015692207963160921,-1.0295403391976504e-6,-8.046539858620688e-5,-8.821256160064064e-6,5.018267799318757e-5,4.148404943890421e-7,2.9647200217781586e-5,-4.6876053342571455e-6,3.561502249459306e-6
-6.607593742355389e-7,-5.4428698448124865e-8,5.313312146695404e-10,1.0130688636156e-6,2.633500404285182e-7,-6.584496674880719e-7,3.7716866250776364e-7,-2.0410455669913252e-7,-2.8028261822469305e-7,-9.339092147314448e-8,8.641821091608058e-8,-9.941041057120718e-6,-8.07721952247286e-6,-1.8437275863390797e-7,-1.5297535567556997e-8,-2.580637144818291e-7,-3.3238494260666003e-6,6.011845655547714e-7,-1.2745534120889215e-6,1.2163749248221628e-7,-2.0568382435771536e-7,5.653689423493627e-7,1.4314709912625327e-6,1.1458400731800968e-7,-1.361436973392678e-7,-1.0630042816080337e-6,-1.6807437154061075e-7,2.1146977852062842e-7,-1.7013593866670323e-6,2.738118731767623e-7,-2.1728743687213173e-5,-4.130195785714167e-7,-3.843805163391727e-5,8.011659288975889e-6,-3.108365185389923e-7,-2.3501844504786143e-7,5.79818613244401e-7,3.5329008009959353e-7,8.996214340022529e-9,-4.528155081346412e-6,-2.2162515718333398e-9,-4.992665820870797e-7,2.3661589198312464e-6,-4.33631498941395e-5,-4.098737591314273e-11,-4.935669420878317e-8,-2.455161123531492e-7,-1.3279084225825666e-7,-2.0238946354467696e-5,-1.0198242799564916e-7,-8.405886839519709e-7,-1.2552474577744535e-8,-1.7649120854406925e-7,7.029997621763807e-8,-1.8606041934960025e-6,-9.052962035180348e-8,1.3451299220744732e-9
1.8346448022938995e-6,1.4030983152190542e-7,-8.279809859140685e-9,1.3605393709622214e-6,-3.4258688740970823e-7,2.2511687871354678e-6,-2.0410455669913252e-7,5.88652876261036e-7,-1.1459659138920406e-7,-1.0293119976803955e-8,4.774727715680359e-8,1.7127583483187014e-7,3.804482385914582e-6,-1.0753076704238855e-7,1.3808740241358463e-8,4.562611343201522e-8,9.411346005969464e-7,-1.268655029397855e-6,5.465313098158235e-7,1.3035617433228483e-7,1.850093996412941e-7,8.220310032810833e-7,-3.301062713652728e-7,-1.1292734220077231e-7,1.599271238473379e-7,-9.670535389558416e-7,1.7571339428457465e-7,-2.1310008188568991e-7,-3.7560393622713326e-6,6.052346851160182e-7,-2.0416746789794502e-5,2.8840730891347596e-7,2.2351337344907068e-5,-1.0909908182976173e-5,1.742828062909339e-7,1.43944881397104e-8,1.7442746000838261e-7,-5.753478516677324e-7,-5.407809772099415e-9,-9.530408261385014e-6,3.761623910645014e-8,4.7168934153276006e-7,-8.464680382402532e-6,-4.8817447058818144e-5,1.1678208207188515e-11,1.4109409338320025e-7,1.260150397921328e-6,-2.7283998016995224e-8,3.514270968248475e-5,6.336365404941881e-8,5.373813070956081e-7,-2.5683308323902737e-8,-7.339369579475255e-8,8.1182849827234e-8,5.484977640218675e-7,3.326948226388318e-8,1.4074848098871954e-7
-4.836884761373061e-6,-1.0988697544729874e-6,-2.2017863695376932e-7,2.071073920861045e-5,5.239760518018487e-6,-9.09329948527146e-6,-2.8028261822469305e-7,-1.1459659138920406e-7,5.4456815158359536e-5,2.2000179187329177e-8,1.4854355098844035e-7,-6.792838166391502e-5,1.061563840678693e-5,2.6820816381129142e-5,9.034390081227839e-8,8.79027351448951e-7,2.3981029718953728e-5,1.622636543022393e-5,1.945072373115503e-6,-2.9980506531791836e-6,1.3028671772725916e-6,-1.1526889260346184e-5,3.6233088773145867e-7,2.2907248523690784e-6,-7.019141641749626e-6,-1.2755788363214107e-5,-1.0361036660627882e-5,2.3164120303315424e-6,2.8057324562266212e-5,-8.59106550219486e-6,9.988172189930322e-5,-4.1735908752502585e-7,-0.00010018634204155973,-6.34144339876902e-5,3.0946065783687567e-7,3.1425158588823946e-6,3.2464728915304514e-7,-2.8142150862247064e-6,-4.553632296809346e-7,7.809429668634772e-6,5.6956857394506637e-8,-1.9460521536718346e-5,-6.332574794938955e-5,0.0003508432777652916,1.5155020635969353e-10,-1.8737809016435055e-7,1.4779918312859124e-7,-1.121324859755356e-5,-0.0002844914618698239,1.0485493246743504e-7,1.2340880321665532e-5,4.842405677934767e-7,-1.5103483277412473e-6,1.1218002594285902e-6,-2.452465009517327e-6,-1.5720146817440423e-7,-3.2709469962224655e-7
-2.0788547571283436e-7,-6.131965378510847e-9,9.229327639370328e-10,-1.3125209448838474e-6,4.324212376916519e-8,-3.4940051427135246e-7,-9.339092147314448e-8,-1.0293119976803955e-8,2.2000179187329177e-8,4.7540375406013866e-8,-6.350107013444931e-8,1.0454325882004497e-6,9.052140946326704e-7,-6.264842211748766e-9,1.0973570115356016e-8,8.766280175033175e-8,5.61455213307022e-7,-2.7863696048721467e-7,3.7398910540535266e-7,-5.6584369278837463e-8,3.8653856096121534e-8,-8.361258940850946e-8,-3.0166794246843667e-7,-9.284609437159122e-9,1.4831628184637935e-9,3.3437531258113617e-7,-1.2537925084759321e-7,-1.1728781221654711e-7,8.649255555719058e-7,9.317601292835465e-8,9.65638997929361e-6,7.207319191073858e-8,7.567220099082207e-6,-6.344000113507372e-7,6.594560506266213e-8,4.869686071273203e-8,-2.787349274660665e-7,-6.291159504210087e-8,-8.35531085295267e-9,2.7679426760310493e-6,2.7906322407476856e-9,9.309602829937093e-8,7.432036150761044e-7,4.130335981534426e-5,2.0601857029714642e-11,-3.08158990388803e-8,-2.065786781783111e-8,6.081722982916932e-8,2.206804545744012e-6,1.0447344730262174e-8,2.741793250175609e-7,8.720558085125435e-9,1.9123463197548146e-7,-4.325114625525568e-8,5.775106624345249e-7,-1.106606455281285e-8,-2.666705689374694e-8
