x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
-2.6182575321743513e-9,-2.838345981657672e-10,7.396612299554142e-12,2.7171541790927426e-10,8.814879349932178e-10,-3.5515919108877395e-9,9.802844256013899e-11,1.0854147490953785e-10,6.530979396668851e-10,-1.0026276020055667e-10,2.16158058503644e-10,4.381504610515361e-9,-1.4861362713207751e-9,-3.3185767986833134e-10,9.484514315841246e-10,-4.032944270177983e-9,-7.234772399663228e-9,-1.186941104338367e-10,1.9875417897921331e-10,1.0914557856169073e-10,-3.948540494944777e-10,-7.114452996329177e-10,-9.981986462036794e-11,1.959239001366606e-9,6.763133847185264e-10,-5.623637426135079e-10,9.050978475524583e-11,-4.256642532859002e-10,2.7057189752654457e-9,9.00058004036092e-10,5.974071942332591e-10,-3.042415348615048e-9,-6.609070177993024e-10,-1.5577260925857974e-8,-4.1260729593575384e-10,-2.4705807626673155e-9,1.2038025776906404e-8,1.2072839959692441e-10,-8.19659682393318e-10,-1.723244578707663e-10,3.959793380607373e-8,-6.522773161898656e-10,-4.950525085544349e-10,9.28184636726949e-11,1.4214990988082286e-9,-9.858633420068436e-12,-7.954536459512714e-9,-4.336185919428875e-11,3.092966581772675e-10,4.083662886986881e-9,-2.0282621574268035e-8,-1.9026410458350108e-14,-2.4344815197136444e-10,4.842254288379672e-10,4.5491997658082415e-10,7.19964068222847e-10,-6.565932199243266e-11,-2.104316191144281e-9,1.3398739312478943e-10,-1.4941494161997986e-10
-1.9870307993601835e-8,1.1950853491963682e-9,8.409427059711342e-10,-8.46393973831304e-7,-6.585494770752734e-8,-5.505786357092417e-8,-1.3929237653783981e-8,3.4156588760911267e-9,-9.588453460627694e-8,-2.7725858691012773e-10,4.381504610515361e-9,1.9213093581389833e-6,9.450828082358391e-8,1.4847385174223513e-8,-6.188225210519167e-7,-2.169078529208533e-7,-1.855309986777833e-7,-3.1352705498575262e-9,5.2644338890314716e-8,-5.103696134634225e-8,-7.64274917052605e-7,1.7974394689024956e-7,-3.555861739720557e-8,1.4286025201195054e-8,-6.728204680752095e-7,1.1878607746947902e-8,-9.059524120584302e-9,-7.838673875764106e-8,-1.3249951629768668e-7,1.4998961716710925e-7,-1.098193671912957e-7,-5.243947329597377e-7,8.184148280628776e-8,7.557115107944292e-7,-6.367644373932534e-8,6.0192445633039034e-6,2.79801697205331e-7,3.303028089679552e-8,1.546224697103661e-8,2.8084198311056924e-8,3.986435332703109e-6,-3.770686405060565e-8,1.0103242845441865e-7,-3.615527883737659e-8,2.1050592925340617e-8,-1.4773506868165948e-9,4.6286747251669423e-7,-3.0929679322590377e-9,-7.201974086935789e-9,-2.247070768977064e-7,1.586709911607778e-6,5.199633033233352e-12,-8.315466641273176e-9,1.9848702080965923e-8,2.3840043696015573e-8,1.1839526290574924e-7,-5.623178896062015e-9,-3.586753015999522e-7,4.6540469516072795e-8,-2.8494277036847693e-9
3.116799902429004e-7,2.987344283298399e-8,4.4110225287341245e-10,1.9296171288426713e-7,-5.025171971540308e-8,3.3307074980668185e-7,-6.687026506646682e-9,-6.476232621676153e-9,8.29301221820684e-9,1.9897717238064334e-9,-1.4861362713207751e-9,9.450828082358391e-8,1.2624098641105217e-6,6.026628762899244e-8,-2.994031266558976e-7,9.545375830522051e-8,-3.987000549075392e-8,1.5445345521218952e-8,1.8694454119223313e-8,1.0179746242729144e-7,5.988472297821769e-7,-7.219804545144964e-8,1.6533715616735005e-9,-2.5141282157187197e-8,-4.461272671576909e-8,1.4598046526615113e-8,2.4081609738104e-8,-9.588657202905293e-8,-3.7040274804775556e-7,-2.1803407746308875e-8,-1.0864560815224434e-8,3.9988656571791564e-7,1.363616682862442e-7,-7.109145056768129e-7,1.0541397309145788e-8,2.3629231690967703e-7,5.367385751783519e-7,2.702478092061084e-8,-1.2714086651471044e-8,8.321097011833618e-8,-3.1444759272975578e-6,5.6810536180363804e-8,-2.9710370552448882e-8,-1.1713875802806457e-7,-1.3435068768524443e-7,2.3560823546366066e-9,8.183195753084924e-7,-5.448723654582376e-9,-5.1394497485972355e-8,-7.334567988342499e-8,-4.288446014540252e-6,3.5084177070272915e-12,-7.246111324001339e-9,3.9070335537573e-9,3.003274403145579e-9,9.4775299138195e-8,-1.2681364375043324e-8,1.170394506418764e-7,3.582267172468069e-8,-9.58705672518426e-9
-5.6539194312265236e-9,-1.052883276441637e-8,3.58858189469328e-10,-3.600131697268593e-7,3.678141178145737e-8,-2.1814985270955062e-8,1.0012642108938121e-9,-3.5282617845843334e-9,1.0663615612347828e-8,-3.2052217542600605e-10,-3.3185767986833134e-10,1.4847385174223513e-8,6.026628762899244e-8,4.272423395116392e-7,-5.370056264163245e-8,-7.274676708169217e-8,6.36015734647545e-8,6.929691715833882e-10,1.619864484657187e-8,1.4613688976735128e-8,-8.797068766448472e-7,-1.2718133314771132e-7,1.224607737331644e-8,-6.202568714879054e-8,2.555147889649267e-7,1.020427999071174e-8,-6.992371626720414e-9,-4.482476637941735e-8,1.1053115014574513e-9,1.5229754506680085e-7,-1.1513790806183413e-8,-1.53084024579119e-7,-7.883616350407808e-8,2.1628414425584535e-6,-2.9171196386861027e-8,-5.220057167907108e-7,2.231997147319086e-6,1.1119480564001576e-8,-9.853734617851066e-11,7.354314306194582e-8,-1.1941557007579121e-6,4.479490995549087e-8,1.0301813575768557e-8,1.8134640241962914e-7,-1.086516609909459e-7,-2.611023473314333e-9,6.797064945495984e-7,-1.180376513812147e-9,5.818631220028775e-8,2.0178951540104302e-7,3.336610458863271e-6,3.3055785940882098e-12,-4.931090275498691e-9,-1.5812198874376726e-8,-1.05117762519186e-8,-2.1067141768638732e-8,1.8638937166696975e-9,8.608212530092137e-9,2.820717810476448e-8,-1.5970889841922763e-8
-1.8552717588441428e-9,3.5691864237073116e-8,3.573640760003599e-11,1.5569558289472316e-6,2.9673843212467443e-8,-1.1895921931901454e-7,-1.209516836713168e-9,7.748523187919776e-9,8.990009269309967e-8,-9.610868219961168e-10,9.484514315841246e-10,-6.188225210519167e-7,-2.994031266558976e-7,-5.370056264163245e-8,4.705415838207847e-6,5.184976044209113e-7,-3.44924510794551e-7,1.4475198120507287e-8,2.3588845295447564e-8,-1.0573823967186834e-6,-3.0747626313430338e-6,1.6846062290555773e-7,-1.9219925176549183e-8,-1.4974894020203416e-7,1.3104289035122003e-6,2.0015687640749513e-8,3.939360994482541e-8,-1.3108499790418287e-7,7.481697509758382e-8,2.772545030631081e-7,1.682237767596852e-7,1.4179826972995437e-7,-8.575647816749866e-8,3.378530259400772e-6,6.824214694703664e-8,-1.595573240426958e-5,5.377563580164066e-6,-4.579924952991068e-8,-2.0607611857434438e-7,-2.0557054399602603e-9,-9.100473596879511e-6,1.1740250567486903e-7,-4.1339467519155616e-8,2.0905296446962388e-7,2.7915602243494823e-7,3.042982827692764e-9,7.628687655452719e-7,1.7799730751936746e-9,-1.378385606046e-7,-3.9991263092493144e-7,-2.5881001217369455e-6,-1.9258136249882933e-11,2.558807493424993e-8,4.608184608592408e-8,-3.0359709233557085e-8,-1.1673280472639693e-7,3.743193215378721e-8,-7.564681436803112e-8,-9.175317320248728e-8,-2.5351287628356303e-8
-1.1885514027634464e-7,1.988843757588199e-9,-2.2337453105855604e-9,-7.57942902099739e-7,-1.0021813841972889e-8,-1.8450125112071472e-8,3.639581454021867e-9,-1.8801651662269504e-9,6.837892729712778e-8,-3.9744432409204505e-10,-4.032944270177983e-9,-2.169078529208533e-7,9.545375830522051e-8,-7.274676708169217e-8,5.184976044209113e-7,5.048302977234844e-6,-1.3787652901016921e-6,3.434741029941079e-8,1.709360490560932e-8,3.4470299395450127e-7,-2.35679808157283e-6,2.4571552060581915e-7,-4.8575826209627593e-8,5.571706112709465e-8,-1.2013724155025885e-6,-6.196753565522554e-8,-4.22385449751069e-8,-8.253002098117257e-8,-9.813610632036565e-7,-4.2310834609097326e-7,8.048009659449499e-8,-7.784272874827367e-7,-1.6537150716217543e-7,3.7215537032300715e-6,8.664600216862814e-8,-1.4044291971740562e-5,2.2061352092355756e-6,-4.3238564721326006e-8,-1.0392441833093697e-7,7.468789529940798e-8,9.390392115304124e-6,1.7716864617758345e-7,1.2701016248257721e-8,-2.2091291149994188e-7,3.3895709620637145e-8,1.3943077611451102e-8,-1.6331709128328888e-6,4.187578485712913e-9,1.0454953191677794e-7,-1.831359965596866e-6,4.474341676938853e-6,-1.3404128972267997e-11,-1.8327706517106427e-8,-3.742988726069969e-9,-1.556836630619224e-8,3.813749570282891e-8,1.271487734520455e-8,-1.9208786525693956e-7,1.264277606195334e-7,-9.706787406242872e-9
2.1729294618435113e-8,3.776560231074679e-8,5.051332287774632e-11,5.610344508509647e-7,-9.530112177048713e-8,1.0043758982281495e-7,6.415012540828931e-9,-2.936943012753433e-8,-9.281953388907342e-8,3.60411822271635e-9,-7.234772399663228e-9,-1.855309986777833e-7,-3.987000549075392e-8,6.36015734647545e-8,-3.44924510794551e-7,-1.3787652901016921e-6,5.1193735446254206e-6,-1.252605801777347e-8,-1.0963065489719301e-8,-1.8259690694984248e-7,2.18954838728403e-6,-2.1571324435638433e-7,2.7035341757882514e-8,5.8382199424280934e-8,1.4345871213374484e-7,5.038186309067274e-8,9.908083269720457e-9,2.397254004322746e-7,1.5054259198541723e-6,2.768907705684305e-7,1.135628186417275e-8,-4.0183730300799135e-7,-1.9614622755231293e-7,-8.914519942706307e-6,2.322983327511754e-7,1.238203348499398e-5,-4.5095669416585486e-7,5.062820678968857e-8,1.8219927375828908e-7,1.3844492310563232e-7,3.836920261033926e-6,-1.7943701683516686e-7,-9.21614987593684e-8,-2.0384790884174404e-7,4.936132204384817e-7,-7.098648936095259e-9,1.6149937524060894e-6,3.2707030058411144e-9,5.2590300883460876e-8,5.605653311539201e-7,-6.563809030707165e-6,1.6381109758649295e-12,-1.504580896648649e-8,-3.1657092931935824e-9,7.517725751353541e-9,-1.9350038188396582e-7,4.861135066674576e-9,6.239638969358172e-7,-1.6137889908972412e-7,2.113677985147886e-8
-4.517370609511803e-9,1.5551390031880783e-9,8.307382786610164e-11,-7.02798279954203e-9,-8.163711173961481e-9,5.979035532573565e-11,-8.030846410339619e-11,-4.3632789064567743e-10,-2.731264817571868e-9,8.855602179720527e-11,-1.186941104338367e-10,-3.1352705498575262e-9,1.5445345521218952e-8,6.929691715833882e-10,1.4475198120507287e-8,3.434741029941079e-8,-1.252605801777347e-8,4.720248337151325e-9,1.8576371490223578e-9,2.3237755688655158e-8,7.272063475008455e-9,-3.780022889511188e-9,-1.1711464382654228e-9,1.8226498907273217e-9,-7.357733746863965e-9,1.1036888123786026e-8,3.233992031813001e-10,1.6681358987427416e-9,3.454442765920056e-8,8.360418668029565e-9,7.355925555308007e-10,-5.302287433712302e-9,-1.1126873789438771e-10,5.312236240843649e-7,-7.463376064425438e-9,-8.451372068845763e-7,1.032620558583825e-7,-6.676757717327184e-10,-1.0311287977985254e-9,5.6181485103285375e-11,2.5202174693714808e-8,-3.7129583709009593e-9,-3.4127495144936884e-9,4.338615796038974e-9,-2.2925262653688964e-9,6.041853012846629e-10,4.7733143903487234e-8,6.545460653657649e-11,-1.1296661978363488e-9,-1.0693778199594792e-8,3.6771898929777975e-8,-2.3265925624770815e-13,5.103066367249312e-10,1.3846557493518404e-9,-1.172626582073664e-9,-3.503355820137408e-9,-5.668472845633562e-10,8.988057606007096e-9,1.194497736517545e-9,-1.7268354838060325e-9
-4.626931489917726e-9,8.343917134507437e-12,1.940439597788856e-10,-2.442384906078897e-8,-8.153599365380102e-9,-6.445206338350861e-9,6.610262308290038e-11,-9.285431630428963e-10,-5.7015203263106975e-9,-8.776977018999963e-11,1.9875417897921331e-10,5.2644338890314716e-8,1.8694454119223313e-8,1.619864484657187e-8,2.3588845295447564e-8,1.709360490560932e-8,-1.0963065489719301e-8,1.8576371490223578e-9,1.1355105191114762e-8,-2.838877169834154e-8,-2.2400987002405265e-7,2.1332981347340662e-10,-5.062762677338328e-9,2.3642038292742293e-9,-2.0731931801870075e-8,-4.177391901205397e-9,1.6933578162620447e-9,-6.442940727017109e-9,5.809057856273077e-8,4.042639670556625e-8,1.7973157466783357e-10,-7.307792176386071e-8,-2.872607506658598e-9,1.1218885669323358e-6,-1.603006466423821e-8,1.977247842834878e-7,4.0160187330617257e-7,-3.9125253785987413e-10,2.5339206903376364e-9,7.079954561353791e-9,1.245871149595861e-7,-2.178426032178082e-9,7.297794462125271e-10,3.3706944614670723e-9,-1.291352955506354e-9,-3.8848777747599035e-10,4.421613027107069e-8,2.6709680445483573e-10,-8.882700385225063e-9,2.2167483009733846e-8,3.8839361585743804e-7,6.427034086971712e-14,9.991885271161465e-11,5.255604639717809e-9,3.816428071989052e-9,-1.0845920731166446e-8,4.1931662149224545e-10,-1.846781978270299e-8,1.5546583492242435e-9,-2.2397714743819162e-9
-9.465068734704125e-8,-2.6029936300762882e-8,1.565116569098739e-9,-1.4241665723569684e-6,6.845829775019937e-8,-3.1151779887925507e-8,-5.353874882692289e-9,1.4181257095668302e-8,7.06578930396742e-8,5.32057867049381e-10,1.0914557856169073e-10,-5.103696134634225e-8,1.0179746242729144e-7,1.4613688976735128e-8,-1.0573823967186834e-6,3.4470299395450127e-7,-1.8259690694984248e-7,2.3237755688655158e-8,-2.838877169834154e-8,5.053703088001112e-6,2.6986226586865186e-6,-1.9346442347993143e-7,7.670770424219353e-8,-1.2381209245937978e-7,-1.3043982327317262e-6,8.761240492576839e-8,-3.490158201382408e-8,9.621269079101314e-9,-1.014937614289442e-6,-2.497083503214982e-7,-8.304235538775335e-8,-1.5100489148836687e-6,-1.4759321154664424e-7,-2.3841878950232327e-5,3.2663171788249053e-7,-1.0970814899815697e-5,-1.4495014260863098e-6,-1.990475624726249e-8,-1.5057555172304458e-7,1.9134411865640149e-7,1.58643872226896e-5,8.561357484953515e-8,-1.0751235333348827e-7,-8.050870684170081e-8,1.1582586061262915e-7,8.014228589464356e-9,1.2537851736068738e-6,-1.0046438372818647e-8,3.959288739046538e-7,-1.4137941039309367e-6,9.302257022921453e-6,1.061832453073969e-11,-4.156360497269619e-8,-3.990525474505034e-8,2.7035284498480115e-8,1.3852300487707312e-7,1.2136908298788472e-8,-1.0586427450580456e-7,2.149759530750547e-7,-1.9574683081397844e-8
1.5750555891060347e-6,1.673532825386887e-7,-3.4567135868237458e-9,7.195162240321807e-7,1.3453531195244866e-7,2.0979293327304896e-6,3.356444273849846e-9,-1.1630353582258275e-8,1.6320292236803684e-7,4.423627296545095e-9,-3.948540494944777e-10,-7.64274917052605e-7,5.988472297821769e-7,-8.797068766448472e-7,-3.0747626313430338e-6,-2.35679808157283e-6,2.18954838728403e-6,7.272063475008455e-9,-2.2400987002405265e-7,2.6986226586865186e-6,2.7438180642302746e-5,-1.8724483810820253e-7,2.552285607363143e-7,1.1339016165782602e-7,-1.1477211830924383e-6,-9.791149219583197e-8,3.311328930478273e-8,3.661784663910686e-7,-1.8799347894564312e-6,-6.848165745885856e-7,4.938130037614752e-8,3.072552523046114e-6,-1.0456573801703281e-7,-4.26845252063664e-5,-1.6527654298148859e-7,3.39870102244066e-5,-2.8192843632999363e-5,8.522537282602203e-8,5.728769602349589e-7,-1.5637180616209618e-8,4.931424006114262e-6,-4.1194157751747294e-7,-1.2641957314603793e-7,-1.0733933439599177e-6,1.3371644510088888e-6,-5.470215715777673e-9,8.532115680452951e-6,5.5996857038166465e-9,3.744794639048093e-7,7.787068543798422e-7,-1.2133279566958712e-5,2.0984123506694535e-11,-6.828892551807505e-8,-5.6560502447993594e-8,-3.62763462061018e-8,6.993649651441324e-8,-5.643383091146785e-8,1.0250596209752456e-6,-3.133710658762866e-8,5.362599683777986e-8
6.374392598513817e-8,1.0844162131611885e-8,-5.538464569086324e-10,-4.1039687068912176e-7,-1.684367471636516e-8,4.8224159572899e-8,-4.605984439878645e-9,1.4777517554410966e-9,3.222772462552599e-8,9.673451150638762e-10,-7.114452996329177e-10,1.7974394689024956e-7,-7.219804545144964e-8,-1.2718133314771132e-7,1.6846062290555773e-7,2.4571552060581915e-7,-2.1571324435638433e-7,-3.780022889511188e-9,2.1332981347340662e-10,-1.9346442347993143e-7,-1.8724483810820253e-7,3.866734018209677e-7,-3.977794506398266e-8,-3.719379709247285e-8,-6.113285348259324e-7,-6.586979649144674e-9,-1.2762646867189312e-8,-6.480092978610847e-8,-5.690335202486572e-7,-1.453801290832086e-7,-2.673432712634389e-8,-1.2680498409170653e-7,4.7917614406550525e-8,3.4812065436533986e-6,-6.579548265273994e-8,1.4658043001150113e-6,-6.966291614548029e-7,4.351064781349573e-9,2.8698032163099966e-8,6.367397804476008e-8,3.0262292918863725e-6,8.817237363196748e-8,9.119827453438685e-8,-8.787356748278325e-8,1.7756775423492223e-8,2.3734863712544856e-9,-1.632209734917847e-7,2.9277489674855352e-9,8.085025928984976e-8,-6.512592710192357e-7,3.120465103888949e-6,-1.2491946984465792e-12,8.054483330649215e-9,1.260472442226625e-8,-2.955280542931194e-10,-2.9669884550107437e-8,4.502198487055837e-9,-1.679355281655158e-7,5.380447692035608e-9,7.912847590432133e-9
3.706515752540814e-8,2.0899166824667236e-9,-2.058964082989872e-11,-4.144668686191527e-8,1.549861952274384e-8,3.877270290198501e-8,-3.446243434088694e-11,1.197617923200309e-9,5.526152633373614e-9,3.8039856397287746e-11,-9.981986462036794e-11,-3.555861739720557e-8,1.6533715616735005e-9,1.224607737331644e-8,-1.9219925176549183e-8,-4.8575826209627593e-8,2.7035341757882514e-8,-1.1711464382654228e-9,-5.062762677338328e-9,7.670770424219353e-8,2.552285607363143e-7,-3.977794506398266e-8,1.78109302045237e-8,-1.286861549475119e-8,1.3957361940632803e-7,-8.006328767269416e-9,3.2029783381020263e-9,-3.4107376146263732e-9,-5.369164581725157e-8,-2.639285435000251e-8,4.281789793217851e-9,6.33638130708912e-8,2.2418147429385456e-9,-1.8472160339659753e-6,2.5903109424899045e-8,-2.8889977203030676e-8,-4.454305675859672e-7,1.0260636684269964e-9,6.22114096257811e-9,-1.0603366627423828e-9,-8.112776161654204e-7,-3.0596532775952147e-9,-1.2978707655355531e-8,1.9232862300879986e-8,2.9846203210371065e-8,1.5123193770825634e-10,1.728712339392226e-7,2.8144380122128646e-11,6.862031958529921e-9,-3.265987510869284e-8,-3.049886818804755e-7,2.1122324975818494e-13,-1.7375191965233048e-9,-7.529242127757186e-9,-1.996064733957086e-9,7.1895949018979065e-9,9.706493138137253e-10,9.516271645474307e-9,8.375734513548881e-10,-7.941324032421797e-10
-1.6157049341965765e-7,-6.2593335736848945e-9,4.135981151639768e-10,2.4702439272447395e-7,-4.2393768777513765e-8,-1.521805934480994e-7,3.4066420901153104e-9,-1.8317339700106302e-9,-9.195694370990222e-9,-1.2176425512206987e-9,1.959239001366606e-9,1.4286025201195054e-8,-2.5141282157187197e-8,-6.202568714879054e-8,-1.4974894020203416e-7,5.571706112709465e-8,5.8382199424280934e-8,1.8226498907273217e-9,2.3642038292742293e-9,-1.2381209245937978e-7,1.1339016165782602e-7,-3.719379709247285e-8,-1.286861549475119e-8,2.2313300435837938e-7,1.4192319987911384e-7,-8.389710390827511e-9,-6.306611161223873e-9,4.423520951651595e-8,3.7889286337532907e-7,6.461857221684114e-8,2.598582805522932e-8,-3.686062802744387e-8,-6.443176754584973e-9,3.7594264919504417e-6,-5.7894007665104995e-8,9.868406423432426e-7,-3.246386712342391e-7,-3.957323564390308e-9,1.643342415253119e-8,-4.633564458112606e-8,5.271375364148764e-7,-8.293001258550956e-8,-1.548773163271576e-8,-6.294915232930321e-8,-1.184299662710013e-8,-2.127427402806327e-9,-3.536468667959293e-7,1.2026311163309259e-9,-7.30124631931707e-8,2.5636756108809906e-7,-3.58462811589619e-6,-2.256263692378424e-12,-4.875816767311906e-9,2.6206751661383324e-8,8.103874273988102e-9,-9.957945611909634e-9,-4.9252380044614524e-9,2.7901677260623644e-8,-1.3015323409193932e-8,-1.7322425599937004e-9
2.9160141486211584e-7,5.102463981857226e-10,1.5402844626424634e-9,2.5088434096737802e-6,3.052338857329776e-7,1.2646971077347343e-7,-5.407376661885516e-9,3.095901079353263e-8,-5.333119899401887e-10,-5.440088108214664e-10,6.763133847185264e-10,-6.728204680752095e-7,-4.461272671576909e-8,2.555147889649267e-7,1.3104289035122003e-6,-1.2013724155025885e-6,1.4345871213374484e-7,-7.357733746863965e-9,-2.0731931801870075e-8,-1.3043982327317262e-6,-1.1477211830924383e-6,-6.113285348259324e-7,1.3957361940632803e-7,1.4192319987911384e-7,1.0416696163821161e-5,1.5076667338651172e-7,1.26591468939597e-7,3.267952554913175e-8,2.434641846118255e-6,2.421451344131627e-7,-7.401486439267142e-9,2.190763209303231e-6,3.117686550548535e-7,3.410110377246784e-5,-1.4815700535130574e-7,-1.7706773706423663e-5,2.3102811149510753e-6,-7.66121947407884e-8,-2.1885104331807644e-7,-2.8792974925896587e-7,-3.712669579228756e-5,1.7539338406588876e-7,3.687876146790682e-8,5.757882297252891e-7,1.1619291464872483e-7,-9.587057946838342e-9,6.257225050030444e-8,2.8284557504560187e-9,-2.686788336198894e-7,1.792128631627031e-6,3.87587832240394e-6,-1.4932814404292605e-11,-1.190070219757176e-8,-6.617412771403708e-8,-3.024036042137538e-8,-3.2202575221306116e-7,3.069835941362745e-8,1.261176095204213e-7,-2.416155668421475e-7,4.768356797737642e-9
-9.195313383772365e-8,6.546610301257676e-9,4.523392084926596e-10,5.137379127703927e-7,-2.918107001371131e-8,-1.0047191414319752e-7,1.62798970272498e-9,-3.769584852144027e-9,-1.8563832822601042e-8,-7.199283997961718e-11,-5.623637426135079e-10,1.1878607746947902e-8,1.4598046526615113e-8,1.020427999071174e-8,2.0015687640749513e-8,-6.196753565522554e-8,5.038186309067274e-8,1.1036888123786026e-8,-4.177391901205397e-9,8.761240492576839e-8,-9.791149219583197e-8,-6.586979649144674e-9,-8.006328767269416e-9,-8.389710390827511e-9,1.5076667338651172e-7,4.700343137082758e-7,2.1376403432313554e-8,-8.052850398444259e-8,3.913238443294421e-7,1.4751384488438636e-9,-7.632012677020041e-8,-1.983487832357052e-7,3.907081588250285e-9,2.419917604477059e-7,-1.4528930586117016e-8,9.064317746783482e-7,2.47327160355556e-6,-2.058824909029633e-9,-9.356131658136462e-8,-6.22567579923994e-8,-4.929297306964827e-6,-7.930538677025242e-8,-4.076358648900909e-8,-8.013840529006999e-10,9.634465072645716e-10,2.179093249920885e-9,-3.323354003497256e-8,-1.3702600137662886e-9,-1.270708909026402e-7,-2.287271697339038e-7,7.093261406569244e-7,-7.210779380801351e-12,-3.6973610620642304e-9,-1.0630377440422403e-9,-2.0546162685631868e-8,-3.1562282731261985e-8,-4.026868317208595e-9,1.1198228400352875e-7,-2.2077016556691174e-8,2.0802773258601343e-10
4.5457634680453964e-8,5.000317866891672e-9,6.506572647803304e-11,1.1043294512541374e-7,6.8027403446780735e-9,4.0416967975009425e-8,-4.734729781194886e-12,7.143988703632218e-11,-1.366084630920664e-9,-2.272686733749012e-11,9.050978475524583e-11,-9.059524120584302e-9,2.4081609738104e-8,-6.992371626720414e-9,3.939360994482541e-8,-4.22385449751069e-8,9.908083269720457e-9,3.233992031813001e-10,1.6933578162620447e-9,-3.490158201382408e-8,3.311328930478273e-8,-1.2762646867189312e-8,3.2029783381020263e-9,-6.306611161223873e-9,1.26591468939597e-7,2.1376403432313554e-8,9.687069083716336e-9,-1.3423401517923324e-8,4.491178557298353e-8,4.505502914331659e-9,2.3206130481264653e-9,7.488533349781928e-8,8.98615962060768e-9,-4.256598353428493e-7,3.1466587299940814e-9,-2.0611200731580572e-8,1.1679492778519344e-7,-8.595984069448975e-10,-1.0155739138645406e-8,-2.63926333454785e-9,-1.2704111381283449e-6,-6.754117239596032e-9,-9.863766233359148e-9,2.536661600998303e-9,1.3299622078021972e-9,1.0827348060455353e-11,5.0209370494103364e-8,-1.5460482330740533e-10,-8.995237396290542e-9,2.2000405440603933e-8,-1.7369389523590139e-7,-7.717844389219401e-13,-1.1450339317904966e-9,-4.698266669271609e-10,-7.764215673283044e-10,-4.546569097901475e-9,1.0938451927175043e-10,1.952483535323187e-8,-4.5530701560784246e-9,2.985012987879076e-10
-8.7723903982615e-8,-7.519273311650217e-9,-7.655728581994934e-11,-1.2951093288633017e-10,6.385524297324071e-9,-7.198698684824698e-8,2.0563560850992256e-9,-1.2353765707318536e-9,-5.0070051046727554e-9,-2.79553456026345e-10,-4.256642532859002e-10,-7.838673875764106e-8,-9.588657202905293e-8,-4.482476637941735e-8,-1.3108499790418287e-7,-8.253002098117257e-8,2.397254004322746e-7,1.6681358987427416e-9,-6.442940727017109e-9,9.621269079101314e-9,3.661784663910686e-7,-6.480092978610847e-8,-3.4107376146263732e-9,4.423520951651595e-8,3.267952554913175e-8,-8.052850398444259e-8,-1.3423401517923324e-8,1.8840779190251743e-7,3.94760693063679e-7,9.489501538604565e-9,1.6490944468437037e-8,-1.0556135229197332e-7,-3.769452367952278e-8,3.7360769335233825e-7,-6.762718278816966e-8,7.107055987772424e-7,-6.642433692550287e-7,-1.1450890319713073e-9,1.4628282663619838e-8,3.3271089473969513e-9,3.5783979810135835e-6,-5.490604584522074e-8,-3.0862276659775096e-8,-1.6953577416842517e-8,2.149840198136963e-9,-1.024657242592515e-9,5.944156818042361e-8,-6.607867623229699e-11,2.0987083693307166e-8,2.174554207823794e-7,-2.0550573875365925e-6,3.867788487673846e-13,-2.5937467158574794e-9,3.231553288164778e-9,1.1485501426810531e-8,-1.2501955573111764e-8,-1.9668097952904874e-9,5.148309493078562e-8,-2.5389287196342183e-8,1.7960188098484872e-9
-7.195131306587582e-7,-4.4548229181910655e-8,2.9213325742226834e-9,1.5546707315919517e-6,2.513196666982919e-8,-7.893395684981164e-7,8.45597106193953e-9,-6.126474994906998e-9,-1.4032065946637024e-7,-2.565405232044834e-9,2.7057189752654457e-9,-1.3249951629768668e-7,-3.7040274804775556e-7,1.1053115014574513e-9,7.481697509758382e-8,-9.813610632036565e-7,1.5054259198541723e-6,3.454442765920056e-8,5.809057856273077e-8,-1.014937614289442e-6,-1.8799347894564312e-6,-5.690335202486572e-7,-5.369164581725157e-8,3.7889286337532907e-7,2.434641846118255e-6,3.913238443294421e-7,4.491178557298353e-8,3.94760693063679e-7,5.947744685076748e-6,7.927305835188372e-7,9.57930016236776e-8,2.285585063790027e-7,-1.2431653770982854e-7,3.515013741372177e-5,-2.5858938862644317e-7,-3.1493386093932793e-6,5.609012839467783e-6,-5.316447317401796e-8,-1.1221077945885545e-7,-2.0784658636759912e-7,-6.894602474254045e-6,-3.4267375631204874e-7,-2.627642485899306e-7,1.4535299558502864e-7,1.0253705322004123e-7,-3.642973901082152e-9,-1.1015703350908045e-6,4.694571225786815e-9,-3.107178674669467e-7,2.3808485099557613e-6,-1.0564121039930683e-6,-1.5044113268586204e-11,-2.0041482363611586e-8,7.413764961562614e-8,8.15730426676253e-9,-3.49111274590358e-7,-2.352608240168664e-8,4.5634940482270456e-7,-2.2537640267074146e-7,-4.692894809095728e-9
