x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59
0.00025790749733709337,2.068398953731862e-5,-4.126286078522115e-8,8.947047763579254e-5,-1.5944474630184823e-5,0.00028350284801240046,2.252045314626472e-7,4.3162253474634e-7,-5.458787024008391e-6,2.6008326941688567e-7,-6.560164087979661e-7,-9.857862619522739e-5,-3.328144567638224e-5,-1.3009809748627426e-5,4.238389501109502e-5,-3.6576852516893176e-5,-1.1847143407662527e-6,-3.2257979009178916e-6,-0.0003064355063058199,1.1298258083681236e-5,-6.88378611893765e-6,5.931127102762878e-6,-6.2146877721721485e-6,0.00036373570336686325,1.628707503059364e-5,9.797491696116561e-6,-3.358496024642546e-5,5.89059873530543e-5,-5.4977945416005586e-5,5.648049420881958e-7,0.0001270460985064035,1.953156726534246e-5,0.0014755748546513218,3.3269749092141164e-5,-0.0002915469949831094,0.0005262315617959597,4.5822692442742015e-6,3.497489414230729e-5,2.138507776028809e-5,0.00020731614523114396,2.5084504216635443e-6,1.4959889705179994e-5,5.6773604579955696e-6,8.455898874318386e-5,-5.187855993443647e-7,0.0002756278835200605,-1.4735700901680243e-8,1.1276244272013505e-5,-6.316439178542271e-5,0.0003643213157345634,3.145688501076361e-9,8.884602448173507e-7,-1.2230286755029608e-5,-6.207352638705866e-7,3.9752459144872636e-5,-2.78168845891195e-6,6.473065446457569e-5,-9.006272304329323e-6,5.168971620658951e-6
2.068398953731862e-5,2.303204136050052e-6,1.1658463894959416e-8,1.3666338684361063e-5,-2.0886034411155424e-6,2.3108344200310323e-5,6.901661794751414e-8,2.8070912669958912e-8,-8.255195873016641e-7,1.5440224180179882e-8,-5.0529321369776106e-8,-9.839751086589154e-6,-4.903694704398393e-6,-1.6328341650036518e-6,5.856697858686261e-6,-6.137471999882323e-6,2.632799140981438e-8,-3.7990656094350956e-7,-2.3263992143451573e-5,9.774813638562791e-6,-1.0292915750632802e-6,7.110605999463032e-7,1.9481773990794852e-8,2.7007776548322757e-5,2.4733742816820382e-6,7.703263982807699e-7,-3.275287740834231e-6,4.857360650558249e-6,-5.486728946227643e-6,1.350938346114352e-7,4.971024486549139e-6,2.1013794721192105e-6,0.0001052819358841688,2.693776116326381e-6,6.1943922470431435e-6,3.723495758590618e-5,1.8501662030339968e-7,1.126905060112191e-6,4.6862874568384896e-7,1.4438683444138478e-6,-1.5148066343659808e-7,9.824533714767754e-7,4.006509868531575e-7,7.759620956490488e-6,-7.923687752320869e-8,2.660749684975331e-5,-8.819479776055261e-10,-1.8700527228769806e-6,-6.997987517033254e-6,4.160366333246434e-5,6.860608756532455e-11,7.527993075166047e-8,-7.488900997903288e-7,1.1452081125204136e-7,3.3174813765266476e-6,-4.3592302314892164e-7,5.268325965139893e-6,-1.1545252584043247e-6,6.511886928777195e-7
-4.126286078522115e-8,1.1658463894959416e-8,4.4485379522667915e-9,6.661080446430103e-7,-8.302926662545287e-8,3.579501001827226e-8,4.707839541349809e-9,8.017879129984416e-9,-3.059909252487233e-8,-1.1761804640231324e-9,2.3191407121504458e-10,-3.2981566301897085e-7,-2.4255158509710655e-7,1.8065373014709792e-8,-2.0783111232854906e-8,-1.758733382322538e-7,-2.278416996791292e-9,-1.3055931654019759e-8,3.738818488000372e-7,4.825070213435525e-7,-1.6111725755595657e-7,2.3396046118331424e-8,4.0465286409859024e-8,-2.1454203742941234e-7,-2.2335061196411595e-8,-7.220045292555691e-9,-5.6757731773913174e-8,1.84786922021686e-7,-2.0015271875868762e-8,6.00937908630891e-8,-1.2060907888107063e-7,-2.919469017602123e-8,1.4500501787067022e-6,-1.1720241436167343e-8,-6.029584275086115e-7,-9.197756966035074e-7,-4.367174468933012e-8,-1.2015186642862945e-7,-7.27242508549175e-8,-2.6579879919656924e-7,6.689870053285982e-9,2.9437838646751573e-8,9.788837982435267e-9,-1.5924864114501283e-7,-5.002794399258e-9,-1.361925697642143e-7,3.220377654050543e-11,-1.3457737805052805e-7,4.977954321360221e-7,-6.261709150677426e-7,-9.788711893002151e-12,-6.330820042092538e-9,1.285270314760776e-8,-2.4991921409742008e-8,9.454556796610043e-8,-1.8276181916493506e-8,1.300997719083277e-7,-8.516756829195935e-9,-1.8556223925516174e-8
8.947047763579254e-5,1.3666338684361063e-5,6.661080446430103e-7,0.0011226657385677082,-2.5195060140064487e-5,0.00010100672121680315,1.685766909431573e-6,1.6171425917154734e-6,-1.9067627249013752e-5,2.734480583557609e-7,-2.0864246240776628e-6,-0.0002613123847708577,2.01961502547547e-5,-1.682433885680191e-5,5.714786462157473e-5,-5.686537121882826e-5,2.251141568332698e-6,-8.1863030022495e-6,5.0553266205613524e-5,0.0004226252206404589,-3.778248012069262e-5,2.159592441284076e-6,3.572151162357953e-5,-7.413471566659289e-5,-2.9696394787376994e-6,3.083048803332249e-6,-1.7098869195008918e-5,0.00024644381808184125,-1.0682787439639085e-5,2.7661322332782947e-5,-7.649352172453527e-5,-3.9712620521961543e-7,0.0010717681251305945,-1.2641786404432455e-5,0.0016016390533125466,0.0010288799394469312,-1.0992875773725482e-5,-2.9839107928783027e-5,-3.4934562989029475e-5,-0.0005177462211415524,-3.60214371207138e-5,1.191364185715208e-5,3.419799402253645e-6,5.64706552906015e-5,-1.2903057312120264e-6,-0.00019683808783224464,1.2514836504199003e-8,-7.818337437955743e-5,0.000169395242283832,-0.0006482276663864775,-2.49894020547635e-9,-8.795577503137116e-6,1.6609494020322307e-5,-1.8921270013923466e-6,-4.13872988096901e-6,-3.1321466390206286e-6,-1.4587158761398843e-5,-5.331204321520201e-6,5.032161068206931e-6
-1.5944474630184823e-5,-2.0886034411155424e-6,-8.302926662545287e-8,-2.5195060140064487e-5,1.4368800520552245e-5,-2.7508792128590465e-5,1.328431188292645e-7,-6.491324742825773e-9,1.632877290455214e-6,-1.373057782774736e-7,1.700290211039011e-7,1.3070096531456933e-5,-6.20027703050476e-6,-1.3905033492078316e-6,3.8913074655711644e-5,9.508743792364205e-7,-4.522748955975453e-8,1.5302276577781752e-7,1.1837914577981264e-5,-4.12730309592711e-5,3.891551599965477e-6,-1.2366350234377058e-6,3.5824847436530185e-7,-2.3299359273047268e-6,-5.424044413959905e-6,-4.1773529455417396e-7,5.8313481763563085e-6,9.825749745971734e-6,6.5443416091713885e-6,1.348403163492841e-6,2.8337073714903895e-6,-4.611029832652541e-6,-0.0001807407404153599,5.489947476455121e-6,-0.00027709365853284854,5.212990290023152e-5,9.845604603875519e-7,-5.881047103569777e-7,7.993320400237836e-6,-9.449163245405264e-5,1.7664682729155527e-6,-2.2005285403848936e-6,3.614401782202011e-7,-2.764117673642704e-6,1.2993733171061934e-7,3.805450815440757e-6,-1.3827006832760165e-9,1.1891490961194266e-5,1.1587813322275721e-5,-7.950798534528275e-5,-7.662247569606738e-11,-1.2588667848391913e-6,-1.40533336706934e-6,1.5495775975000382e-7,-4.326918823888775e-6,1.0572358670591913e-6,-3.5132461887489308e-6,2.1408680673999207e-6,-1.1977358500933987e-6
0.00028350284801240046,2.3108344200310323e-5,3.579501001827226e-8,0.00010100672121680315,-2.7508792128590465e-5,0.00032661264308624576,1.7802737665665758e-7,6.488608575078807e-7,-7.514664570461738e-6,3.71471670308878e-7,-7.815742416234661e-7,-0.00012362666923511166,-3.989387989243459e-5,-1.093229897345985e-5,1.0563646706386608e-5,-3.644177567950765e-5,-1.242823139476515e-6,-3.1190843658351714e-6,-0.0003058682896349839,6.969488382011378e-5,-1.8322542719938463e-5,8.329262639631968e-6,-6.834219051652699e-6,0.0004029477745902156,1.8403653978495625e-5,1.0391268235609706e-5,-3.8043922420521694e-5,3.3321573932845634e-5,-6.337454905935958e-5,-5.822825915762974e-7,0.00013063979385327827,2.364652038183276e-5,0.001583854077490717,3.1677456739233384e-5,-7.659130558661372e-5,0.0004764202362578003,2.827935997403323e-6,3.715670299927927e-5,1.7305660087277384e-5,0.0003069278170304005,2.0535130748415506e-6,1.787265035088625e-5,6.667577243015196e-6,8.727491784356872e-5,-7.889392571408304e-7,0.0003368603971331495,-1.4293346451677716e-8,2.0144719922480536e-6,-6.680039241857112e-5,0.0005571831661452988,3.442945088016977e-9,2.2475902291413824e-6,-1.1019371820495263e-5,-7.404076070290714e-7,4.2359344125975476e-5,-3.0497161418620913e-6,7.37646773738694e-5,-1.1485130683020638e-5,5.81745748293228e-6
2.252045314626472e-7,6.901661794751414e-8,4.707839541349809e-9,1.685766909431573e-6,1.328431188292645e-7,1.7802737665665758e-7,8.996407201152832e-8,-1.3333761372221395e-8,1.1554896676328102e-7,-1.8589770905272695e-8,6.724207013054732e-9,-4.109135895846228e-6,-2.290074648859692e-6,1.8831453596129696e-7,2.4262459259894562e-6,-1.100570544024596e-6,2.532456427188333e-8,-1.385843333841478e-7,-2.6425454302671906e-6,4.154832619526087e-6,-2.628647825692413e-7,4.980311755175398e-8,3.9777759657889694e-9,1.3853102909664343e-7,2.0766922412910148e-7,-1.4811960659387716e-8,-7.777282092680154e-9,4.773960822612672e-10,-3.9451334895339797e-7,2.913236932853678e-7,8.677466373027772e-7,-3.248418920024917e-7,5.931260567737868e-6,-4.653381157176542e-7,3.1299956685018185e-5,3.0935507329076903e-7,-3.952618634633524e-8,-1.69773492974028e-7,-3.18057973634356e-7,2.535575997053596e-6,-6.29927087986693e-8,1.1332320698575981e-7,5.820437687093525e-8,2.0522021063501343e-7,-2.093391067026807e-8,-1.1453281056712893e-6,1.0679665919096087e-10,-4.568054655532671e-7,1.500752381680138e-6,1.5662043774555392e-6,-1.884815997260363e-11,-6.006777782177186e-8,1.0760101014850763e-8,-2.8825021229844665e-8,6.291758108317383e-8,-8.374625528592714e-8,6.465067582588581e-7,5.0219848347828204e-8,-1.4095796814953268e-7
4.3162253474634e-7,2.8070912669958912e-8,8.017879129984416e-9,1.6171425917154734e-6,-6.491324742825773e-9,6.488608575078807e-7,-1.3333761372221395e-8,1.4065303863079996e-7,-1.827844307484429e-7,-4.450419281525899e-9,-7.0272404872178696e-9,-1.8421263824283288e-6,-1.6596605683414272e-6,-3.2108284710678604e-7,6.54246817312775e-7,-1.6575210024538531e-6,-4.05298112137765e-8,-1.3315710333943062e-7,2.1405794322249214e-6,1.801235295160245e-6,-5.378009762116684e-8,3.708131800318908e-8,3.810019521347772e-7,8.613863176155199e-7,-4.1353798319610123e-7,-2.5723473017236538e-8,6.824839876745231e-8,1.459206247266621e-6,2.9865697903370593e-7,1.7912153382649661e-7,1.1144342402591385e-6,-2.695589119275451e-7,4.952226039778735e-6,9.322923120087725e-7,-2.107883552799717e-5,-9.378043358699586e-6,-9.521401004906162e-9,1.3179325323791984e-7,4.944034186447565e-8,-3.879759934402335e-6,1.0509869390574741e-7,-7.608451721181587e-8,6.223788871697974e-8,-1.3430670235780534e-6,-2.0290745993897516e-8,-3.612371495381722e-6,5.4608029678405264e-11,1.6888486101513282e-7,2.194676896002887e-6,-1.5895810530530414e-6,6.7815288388030734e-12,-9.304574485054706e-8,-1.2638161755707312e-7,-1.2064302469549239e-7,2.307091107865886e-7,-2.043416687477131e-8,-5.163086556054446e-8,-6.481140013423646e-8,-2.7627970776703393e-8
-5.458787024008391e-6,-8.255195873016641e-7,-3.059909252487233e-8,-1.9067627249013752e-5,1.632877290455214e-6,-7.514664570461738e-6,1.1554896676328102e-7,-1.827844307484429e-7,8.166992937584579e-6,-6.412225719502479e-8,1.3898791351781949e-7,-1.958292746114401e-6,-4.3558527902349243e-7,5.1183840136715204e-6,5.622504706411833e-6,-7.500053003955235e-6,1.3882713674927202e-7,7.701446097792232e-8,-8.404387497148544e-6,3.7547580690488135e-6,3.273532803898403e-6,-1.8367310618843293e-6,-1.7550240297406235e-6,-1.0780695831757485e-5,2.502315487618967e-6,4.3989013933158807e-7,1.8780518872035148e-6,1.4473963757329339e-5,4.611843871380561e-6,7.05062772637638e-7,9.719197610109257e-6,1.7028375665775908e-6,0.00030594618535453015,-7.3888224352380625e-6,1.1978034458546749e-5,1.5803021368118325e-5,1.0006592441028503e-6,2.5180090161022174e-6,2.151799287255473e-6,4.011565309901766e-5,2.569184864891923e-7,-6.792620712107059e-7,1.5572399766357277e-6,-4.902871128474009e-6,2.7166826164483758e-8,-2.8417210111461378e-5,-1.5185142936578579e-9,2.0436001160814014e-6,1.7750255907706383e-5,-2.840112899794202e-5,1.931541185240775e-10,3.4267412663326483e-7,8.426857786980742e-7,-1.9385380392903694e-7,-2.430797305349515e-6,-2.6949152227727674e-7,-8.58715559984935e-6,1.5930824475522212e-7,-1.4263112485629152e-6
2.6008326941688567e-7,1.5440224180179882e-8,-1.1761804640231324e-9,2.734480583557609e-7,-1.373057782774736e-7,3.71471670308878e-7,-1.8589770905272695e-8,-4.450419281525899e-9,-6.412225719502479e-8,9.666614990737385e-9,-1.2640444908249613e-8,2.3583154801092468e-7,4.764484246229404e-7,4.8370747996676933e-8,-9.820811116893667e-7,4.233857360914664e-7,1.1594124048718316e-9,3.888271790797178e-9,-1.0936441495682667e-7,1.6947914429476196e-7,3.764286553898183e-9,1.3703872582512279e-8,-4.4095488840069075e-8,3.9948399891618003e-7,6.466201924316139e-8,3.6119917252814885e-9,5.491751566475214e-9,-2.1411239529869305e-7,-8.321451533970301e-8,-1.2140096757648102e-7,9.551504368156362e-8,1.5930003057511058e-7,2.594904038792775e-6,-1.0160774999067792e-7,-4.188573488674804e-6,9.731641808615685e-8,-2.096774400290549e-9,6.592347928733252e-8,-5.676075589406772e-8,-1.0416570614489058e-6,-2.0143825394459748e-8,1.6217782902136039e-9,1.1411991480447118e-8,8.338528943434426e-8,1.2791857284026202e-11,7.24451366054215e-7,-6.539255794370971e-12,-5.669018840212465e-8,-2.8283287723672396e-7,3.6341728147359434e-6,9.514838483458407e-12,3.2370547949920415e-8,2.668288957970438e-8,1.7865073324178942e-9,3.1679121778434526e-8,2.5916516951044812e-8,-1.0171207962351112e-8,-3.162755873686835e-8,4.085680280431065e-8
