metric,cpl_med,cpl_lo,cpl_hi,ind_med,ind_lo,ind_hi
total@2050,18.40212114521627,15.812724902194125,24.39143935174228,18.357795301116287,15.675439781193488,24.291535826224717
total@2100,46.68228210107651,33.51123852818289,104.66447632004771,46.37939146824297,33.177262100856616,105.00574963596571
total@2150,98.88148777941832,48.482490427769775,190.95140999251333,97.59380578163412,47.94970335198469,191.573642404714
total@2300,250.58354350255675,80.57609607715041,444.00730394748996,247.42918122165457,79.52085683372094,444.2235510512391
ais@2100,10.400900774267932,4.399969628667602,66.56638617456112,10.106976097541484,4.347105447021062,67.1543969842017
gsic@2100,7.319759495302419,6.190084590948178,9.138179638214922,7.255010811225448,6.169134394131056,8.89872546581579
gis@2100,6.894331196552144,5.175539017221598,9.720220763740093,6.816099696935806,5.134311087898266,9.686610286717782
te@2100,17.4882728297561,11.787819875926116,23.688343965566165,17.488174755217536,11.73285955381968,23.720271541773055
ais@2150,47.725671444291535,7.245713386568166,134.42847226842053,46.87639864662811,7.135017990310064,135.29881811647851
gsic@2150,9.409840642914391,7.819337323803771,12.079483065789818,9.289019275130443,7.779146120963196,11.674994870246827
gis@2150,11.001196024696897,7.932167239322566,16.58864920930036,10.869620422911092,7.862093150709884,16.552475846875435
te@2150,25.189851222281362,15.601618256374596,35.740346215421994,25.189678831535794,15.515918502836785,35.765209182594994
ais@2300,163.37068221814255,15.354472714655634,347.13064068074664,160.5410513612741,15.103731710940762,347.200939924325
gsic@2300,12.750805284385649,10.115733419425371,17.090999938940634,12.51069901162683,10.02873495577683,16.429710485336212
gis@2300,22.55833731161576,15.592397283753046,37.2990657533468,22.29716740826139,15.428282866359108,37.31451867529586
te@2300,38.488426895169106,19.51654057579478,61.15552001973734,38.467906808470175,19.452116032464666,61.19524727240277
