x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53
0.0004524583469027171,3.212492886471733e-5,1.2907159803186891e-8,0.0006093513654060855,2.5508881032663813e-5,0.0005114851798441882,-4.254344431707293e-7,-2.39108747020833e-7,5.559940052855804e-6,2.83108575154194e-7,-4.947312078365751e-7,-4.1626692145760355e-8,-5.770748085211804e-9,-2.6993288562917638e-5,-7.871112380423744e-7,-3.44245044225493e-7,7.033114640256684e-5,-0.00013990447818519125,2.2260937413273924e-5,1.4099048357186368e-5,-1.9945923103049328e-5,-0.0003846339969913021,-0.00018166479754774077,4.796709809347456e-7,-1.9439538404697976e-5,-3.851225354300925e-5,0.000106872968740434,5.068592214679609e-6,0.0005133905389343605,5.218269189146914e-5,-0.0021742114133276183,4.079271367071863e-5,-0.00027914900760696147,0.000985067627415579,8.766886502099596e-7,8.330505149473826e-5,3.310361339002141e-6,3.89896734324382e-5,-0.00012018399310902207,0.0030283864127777236,3.003921241173272e-9,4.963754235021669e-6,8.991858351447256e-5,3.348437400736366e-5,-0.002942541347317271,2.35482557845806e-6,-6.601680742075617e-6,-2.569371865561124e-6,2.842219978944427e-5,-6.039248017520533e-6,-7.368895557622349e-6,-3.918605970055954e-6,-2.09289577511838e-6
3.212492886471733e-5,3.6363864591088604e-6,2.9096789897988022e-8,5.926196417224658e-5,6.579296221553345e-7,3.817934697277921e-5,-3.052172123195378e-8,-5.864004204073583e-8,4.105776279427614e-7,2.551409194187678e-8,-3.096662411722698e-8,-2.124789924313404e-8,4.039928428829724e-8,6.988855688529612e-7,-2.725133728997686e-7,4.93304463164514e-7,5.278226895099936e-6,-1.6022139352006876e-5,-1.5224340032564564e-6,1.7299382795327822e-6,-1.7992082846385735e-6,-5.9421929539543826e-5,-1.839653178902355e-5,-4.1061294967001513e-7,-1.6135391532262968e-6,-1.306974032816496e-5,8.416051650178636e-6,3.249122766503114e-6,2.86470694317117e-5,7.105473744152747e-6,-0.0003450474851835029,2.8416732438466483e-6,-0.00019780948687808084,6.17968595356453e-5,4.503263509748994e-8,1.761160914621864e-5,3.314054224536185e-7,1.5883363537170842e-7,-1.7808598567727057e-5,-0.0004242203315158286,-4.954590170649303e-10,-5.518968957595023e-7,4.525910357556547e-6,1.0508976044563847e-6,-0.0003194028645896136,5.19753865044074e-7,4.4111419860400156e-7,-3.742086315875686e-7,5.189811897740135e-6,-5.748173248247328e-7,-1.3158399798271216e-6,-5.056841133175703e-7,2.641453434992536e-7
1.2907159803186891e-8,2.9096789897988022e-8,9.75247568154131e-8,-5.645910224786907e-7,-1.1812147127498726e-6,8.912042356838063e-7,-7.266863656479531e-9,9.790049759014825e-9,-5.934040140257856e-8,-2.363810073011847e-9,7.925327786799839e-9,9.56250680647958e-10,-2.5176662381328596e-9,-1.2682630662975985e-6,1.1790617173645672e-7,1.446496242511935e-8,-8.739084472249079e-7,-6.409194021472769e-6,3.379026423265267e-7,-2.927098804992292e-7,2.10871711418825e-7,1.97634273829504e-6,1.1219824466460535e-6,-1.939576897294881e-8,-2.936414450038551e-7,-9.48545983449129e-7,1.0215120494465925e-6,1.9320330621816047e-7,-2.237836174998798e-6,8.166777525531719e-7,1.8668428137728894e-5,-1.9271742355403175e-7,-3.332127628098235e-5,-3.4086963941527543e-6,4.206928335261683e-8,8.552274157840097e-6,7.945769311526371e-8,5.321805982569508e-7,3.6904855200443926e-5,-2.814235174983493e-5,-1.6695609141883744e-11,-1.7930459689348875e-7,1.3181456583327143e-6,5.693689123408475e-7,-7.244464261178811e-5,5.537176840316222e-8,2.3618569093528995e-7,3.2972157156128586e-8,8.41141693914724e-8,5.485650672927572e-8,-5.815825909044601e-9,2.2077477061539747e-7,-6.143187078166274e-8
0.0006093513654060855,5.926196417224658e-5,-5.645910224786907e-7,0.011439314552273752,-6.099650812743726e-5,0.0007548521281168379,2.495776292476785e-7,-5.640443366317076e-7,3.763238087422225e-5,-5.966887507051937e-7,2.4314822738705744e-6,8.037901773461921e-7,-1.056872595211994e-6,0.00042713398284870705,4.4015138726069275e-6,-5.90722761230963e-5,8.642802874035763e-6,-9.65561252758951e-5,-0.000238168187026997,-6.085008899058718e-5,0.00015924025427454136,-0.0005298951190801169,-0.00034274267569825044,5.4458017883040456e-8,-9.871229485626339e-5,0.001467257990424976,0.0005290499075011132,8.106908513356271e-6,0.0001713094778642741,-0.00014444334063203483,0.018506646333161646,3.4048238179923337e-6,-0.001500583851569919,-0.0033457808765454547,5.519141234079675e-6,0.0005008761536973828,-2.6382024950731415e-5,4.011870800967958e-5,2.6836593335868727e-5,-0.0035912701844949438,-3.1459621635870487e-9,5.2349658829925324e-6,-0.0004550385133305044,1.025075891701764e-5,-0.019658657080239086,-1.3645708573133362e-6,0.00019660646007052816,-1.1212613471695568e-5,-7.88818131818765e-5,-8.878351148571086e-6,4.5893971697857007e-5,1.639235755365951e-5,-2.6017147179822266e-5
2.5508881032663813e-5,6.579296221553345e-7,-1.1812147127498726e-6,-6.099650812743726e-5,9.134696090261197e-5,-1.4503632496132886e-5,-3.4613034055871585e-7,5.77256666024161e-7,9.848040649441147e-6,1.1232195078814949e-7,-1.9063480018784218e-7,-7.801641492191028e-8,2.2213454406424872e-8,1.9426285014721788e-5,-2.5996627042262168e-6,1.5169925475536112e-6,-1.850671141375539e-5,0.00017801120564797668,-2.3247459908541842e-5,-5.593098584507558e-7,-6.58819825304175e-6,-0.0001215175509330304,-3.845962363906862e-5,1.609398313290525e-7,1.629195722904531e-5,6.503277708834662e-5,-4.903620170179973e-6,6.99819046691379e-6,0.00013194531575454736,1.6962055396586264e-6,-0.00041313636897841123,1.600879067580002e-5,0.00041538677415353203,0.0005261305931036139,-7.306969628911584e-7,-0.00033417272218535897,9.872134316731113e-6,7.171446594382618e-5,-3.3369650896379745e-6,-0.003999997838411402,-2.5598208906130934e-9,-1.7001173093973282e-7,0.00016987609557155163,4.80181178395518e-5,-0.001018369509702478,-1.2421856073950042e-6,-4.651100018025195e-6,1.25290085733255e-6,-8.440266773468268e-6,-1.4848507015172887e-6,-3.8402736402037245e-6,-1.1646835568708762e-6,-1.0953717506514828e-6
0.0005114851798441882,3.817934697277921e-5,8.912042356838063e-7,0.0007548521281168379,-1.4503632496132886e-5,0.0006157223662630081,-1.3706548694896958e-7,-8.429124140610387e-7,2.1766392611189544e-6,1.7269736194801618e-7,-3.03609401669818e-7,2.1691553959492836e-8,-5.487949105230513e-8,-4.0845689649623304e-5,5.810744918308215e-7,-2.668260346742709e-6,6.648100266799862e-5,-0.0003639814024519925,3.7202520405987353e-5,1.4354567971970684e-5,-1.778571616468225e-5,-0.00046358359382953236,-0.00019594183707243138,1.6617416596278093e-7,-2.977297296302981e-5,-0.00010396264214117735,0.00012294186034275675,-4.15302797960939e-6,0.00045609567938861405,6.287614099786387e-5,-0.0026800704384913132,4.026442241530701e-5,-0.0005740332450162769,0.0008562904992469162,1.959183874099597e-6,0.0003216350233789236,2.3084865251705767e-7,2.833755368057898e-5,-0.0001404623026231516,0.0029867648754962803,2.3981210474779225e-9,2.3993357482066283e-6,3.494772336093438e-5,2.2740458463968096e-5,-0.0006535913786313134,3.735275832193516e-6,-1.0471618858685904e-5,-3.538799441959029e-6,2.9495742962043658e-5,-6.8244406935673405e-6,-9.081793479279955e-6,-4.1087853071815925e-6,-1.97973936511698e-6
-4.254344431707293e-7,-3.052172123195378e-8,-7.266863656479531e-9,2.495776292476785e-7,-3.4613034055871585e-7,-1.3706548694896958e-7,1.3774849310885267e-7,-1.2171492523775415e-7,-4.240099254505611e-7,-4.3464269802854416e-8,5.276401241747609e-8,-4.986144430520853e-9,1.2910825160871423e-8,-5.515191386022612e-7,-3.3841350223048634e-8,1.0174706909491243e-7,3.763354571402189e-6,1.3855444571676712e-6,-1.9601984657092588e-7,3.872438495527833e-9,-2.9640146770454703e-8,7.342771111923733e-7,4.2847864798365417e-7,-1.1250248401940077e-7,-1.1229756322050001e-7,-2.127174489480861e-6,-2.7530540402345307e-7,-3.252647320514764e-7,-1.7534943990630709e-6,4.953883481849693e-7,-2.163257305142913e-6,3.092360489014715e-7,-7.008307558173702e-5,-3.1828771929645417e-6,6.1559912564750014e-9,2.8733730969126206e-7,-8.29770001529175e-8,2.539822742571754e-7,-4.789187651093049e-6,3.389724188592445e-5,1.1045964536675205e-11,-5.156817733558344e-8,-1.5720868386549067e-6,4.1773746243992465e-8,0.00017816666192358333,7.948785091387786e-8,-1.8206228963400815e-7,-2.91710121031986e-9,-1.5382914546606907e-7,-7.024086078678465e-8,4.834185180675285e-8,-2.583259564833177e-8,-1.5534329388267704e-7
-2.39108747020833e-7,-5.864004204073583e-8,9.790049759014825e-9,-5.640443366317076e-7,5.77256666024161e-7,-8.429124140610387e-7,-1.2171492523775415e-7,3.304372408547355e-7,-3.2833109684038475e-8,3.879567116953038e-9,6.378863333123955e-9,2.5545336006474225e-9,-8.319303361064634e-9,4.6598611864166314e-7,8.028821426619029e-8,-1.8109259052500652e-7,6.867272411081654e-7,-2.692436031460091e-6,7.728692359045174e-7,-4.80326321621898e-8,2.3796930763493863e-7,-2.4483412565902673e-6,-6.138880207392603e-7,9.940387919529129e-8,-3.797390538779103e-7,5.65634746928186e-6,1.0591552475088202e-6,1.9104992453664333e-7,1.9210988106136583e-6,-6.720585372692913e-7,2.2099367822512997e-5,5.41119740241555e-7,7.67709767822616e-5,2.1367232485725957e-5,-5.18576703580195e-8,-3.655239545969889e-6,7.220937224104236e-8,3.298246073636401e-7,1.2212495631193702e-5,8.403183016883935e-5,6.821873672351339e-11,-9.573494106033718e-9,1.3538439644717096e-6,2.2451970520304414e-7,-9.541233176888522e-5,-8.233279981593573e-8,-7.77937230932982e-8,-4.657585235506118e-8,-5.830759786752042e-7,6.66105167660818e-8,-2.2633875473510464e-7,-7.537282561410772e-8,1.152232489315381e-7
5.559940052855804e-6,4.105776279427614e-7,-5.934040140257856e-8,3.763238087422225e-5,9.848040649441147e-6,2.1766392611189544e-6,-4.240099254505611e-7,-3.2833109684038475e-8,7.029534726247575e-5,3.3506822356305674e-7,-2.0475159965252576e-7,-3.1063129188275264e-7,-6.643250871163329e-8,1.2025667306437925e-5,-1.3902128406311836e-6,2.0213792562200163e-6,6.113077547165537e-5,3.987872669227348e-5,-2.056363340405684e-5,-7.103262851481601e-6,1.5101389662055877e-6,4.180500820194493e-5,2.9906448514093776e-5,1.3030501040735876e-6,5.080988072924328e-6,-8.508417919178027e-5,-9.564229681202118e-6,2.881649841314039e-6,-0.00012634190336992872,-8.61243217668859e-6,-0.00013513026751778886,-2.881028961468961e-5,9.728683731728893e-5,0.0002184481352925917,1.0212214051744798e-6,-8.499092357111962e-5,2.8816998511402816e-6,6.513923352031516e-6,-0.0001183700503942777,0.0023250145381480715,1.029267636907863e-9,1.565002922185993e-6,5.2479783793016076e-5,7.166865459083331e-6,-0.006037049725141281,-1.844949588103824e-7,3.071943636317108e-6,2.6533870299358334e-9,-1.625008790125984e-5,-6.156391193477629e-7,-3.0236279995391735e-6,-1.5604155721154253e-6,-4.894196525129474e-7
2.83108575154194e-7,2.551409194187678e-8,-2.363810073011847e-9,-5.966887507051937e-7,1.1232195078814949e-7,1.7269736194801618e-7,-4.3464269802854416e-8,3.879567116953038e-9,3.3506822356305674e-7,2.52321166897044e-8,-3.842110439608168e-8,-3.193323008090192e-10,-4.336647638531483e-9,1.3562406706487333e-7,5.512238298040079e-9,-2.2242811236973037e-8,-1.8835030485271949e-6,-3.90924809835753e-7,-2.4708405612089294e-7,-1.7059496383608307e-9,-4.2996187427250996e-8,-8.71260053271236e-7,-2.286373377088056e-7,2.7017312239781898e-8,1.3018731623184926e-7,-1.823962786655728e-8,1.0938977325500222e-7,2.5777156180994906e-7,5.011845402842293e-7,-1.7626995692475955e-7,-6.750383793560733e-6,-1.7918371473574464e-7,1.9695624416304206e-5,2.7598028254451355e-6,-4.239818830041857e-9,-1.1098535751814882e-6,2.2159700680281616e-8,-2.1055392599705557e-7,-1.348694789586054e-7,-2.712377873112274e-5,-5.881807971815362e-12,7.190325034018233e-8,5.484177823359299e-7,-7.434330750710167e-8,-9.494041880627079e-5,-3.372344473509077e-8,1.8512340486776725e-7,1.136789260598564e-8,1.194808083143569e-7,2.3382134965088085e-8,2.516921797253752e-8,1.1258262173477495e-9,2.6494568511569246e-8
