horizon,rhat,ess,sd_medians,mean_sd_wc,n_chains,n_per_chain,niter,gis_shape
2100,1.0170529604553988,952.8657540892293,0.6033312315034619,11.80377164964009,4,400,2000000,true
2150,1.015293714037692,966.862976218058,3.052813702033328,32.34991553898489,4,400,2000000,true
