ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_mid,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,gic_delta,gic_u_pre,gic_s_r5,d2_gsic_1,d2_gsic_2,d2_steric_1,d2_steric_2,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip0_LOG,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric
0.000734570020731748,4.205953215398755e-5,-8.780638417298653e-7,-0.0001463732109075778,5.360606651140222e-5,0.0007403566916534299,1.6924288979280838e-6,1.2514312345904557e-6,1.0161154569478332e-5,-5.37716033221969e-7,1.0324664355330886e-6,-3.3298948071503254e-5,2.9206093027525465e-6,1.0062294363024364e-5,-3.6459247519764685e-5,-2.9863209594771686e-5,-2.9727178860120514e-6,-6.707169673097478e-6,3.420823367873447e-5,0.00021792115081248258,3.790438861482513e-5,3.652268822521758e-6,1.4595134336818851e-6,-0.0001766540787399869,-8.96118047514557e-5,-8.787346467629066e-6,2.1590970347290557e-5,8.233604703847357e-5,6.685487995154478e-5,1.0982622852592469e-5,5.1906678228222784e-5,2.051902917533117e-5,0.0016622203823011088,-3.0389340048155974e-5,0.00048302504722945287,0.0012808371669731217,1.1350953670406429e-5,-4.661443874572904e-6,-4.569292977278672e-6,1.6346826065646905e-5,2.202203165387132e-6,-0.00014438296893975048,-1.3129517925386755e-6,-4.218194212667616e-5,0.00013282297836614962,-0.005712649702980504,1.2644898046311795e-10,2.2653551781889885e-5,3.286586889739012e-5,-2.6270824203020802e-5,-0.011699811262009302,-4.730981516342498e-6,2.5514493488994274e-5,9.910096244725235e-8,1.4484982310593787e-5,2.3187431746761348e-6,-9.248067148812368e-6,-1.943071599001767e-6,2.046996997985381e-6
4.205953215398755e-5,3.904313740908687e-6,-3.830990581674236e-8,-1.0126233335335395e-5,2.4041097514813124e-6,3.868887219514804e-5,4.2448412437959586e-8,2.92905746787088e-8,-5.7086078614728e-7,-7.853364397562876e-9,6.688019386512847e-8,2.5826629027352963e-6,1.8681075403783881e-7,-2.043998739632288e-6,-2.8480888170108034e-6,-7.377757865759172e-7,-3.543075857176535e-7,-1.0313492081085165e-6,1.3778983130838536e-6,2.252174256619891e-5,2.5819334621124485e-6,6.702417868154256e-7,-4.283806907411448e-7,-1.5983759255979214e-5,-8.281296588809038e-6,-5.309022072820041e-7,1.391576852036644e-6,-2.231398793015999e-6,4.0140136300951843e-7,2.0939389681934453e-6,9.442260351758375e-6,1.9552936230990275e-6,0.00010457493688919893,-2.0122989905565126e-6,3.089717301415815e-5,8.636034888700145e-5,1.2411242232719437e-6,2.6699093444572434e-7,-3.3585652083482728e-6,1.4624016721767117e-6,8.90256570503174e-8,-4.231352157492944e-5,7.951438215979397e-8,-3.5437517024252124e-6,-6.078421569786105e-6,-0.00012351908210165834,-1.645843228535147e-10,-3.0621208639559036e-7,-2.866122127987241e-7,-2.087441965294541e-6,-0.0006098413864762207,-2.912295844174425e-7,8.54695236685545e-7,-1.066224883629678e-7,5.741783381282623e-7,2.873060872099007e-7,-3.5465484849752357e-7,4.325075103987558e-7,2.8912139995583436e-7
-8.780638417298653e-7,-3.830990581674236e-8,6.974711797111537e-8,3.279279468252383e-7,-8.069198085660763e-7,-3.333931714836434e-7,7.602554964181937e-9,-9.159626145416203e-9,-1.1853404705857993e-7,-1.5038593482160217e-9,-3.4909959016928507e-9,9.098033316222809e-8,1.1631086799543424e-7,-4.1571488034447155e-7,5.00431482743166e-8,-1.762949623428603e-8,-1.8345192728393464e-8,-2.6268870856326914e-8,-8.222660595303127e-7,-4.681033287989817e-6,2.8728281612206027e-7,5.481310458846465e-8,-2.4766267513824186e-7,2.5876573548749917e-6,-1.9882561500050678e-7,4.117670017970147e-8,-2.8874181806571573e-7,-1.4458504216008685e-6,-5.676977786030527e-9,2.1098185647719802e-7,3.494985425688158e-6,4.385586371331469e-7,1.1804630751391182e-5,1.0797521480225256e-7,7.972597343167869e-6,1.359314041813166e-6,2.542333895042166e-7,3.1604097304970077e-7,-1.6433901981638186e-7,4.340242944453691e-7,-2.3712468829988e-8,2.4185205041328614e-6,1.71607100853021e-7,2.601945752554533e-7,2.8447936266756534e-5,7.735765556687541e-5,4.092323073425015e-11,-8.671709996573901e-8,3.031879950120267e-6,1.237043134333517e-7,-0.0001686338650106878,3.98102840874419e-8,-5.375795407975014e-7,3.478051643244722e-8,2.6481657465282944e-7,-1.4993266291060114e-8,-1.082714710096273e-7,9.976003093353197e-8,-2.0966840635399737e-8
-0.0001463732109075778,-1.0126233335335395e-5,3.279279468252383e-7,0.010010400748910853,-5.035448553128296e-5,-0.0001774529715787038,1.5409881708170292e-8,-8.752460409376172e-6,2.6935399465490594e-6,1.743217319676552e-6,-6.221299609154456e-7,-2.626757962928637e-5,-1.9148679046113586e-5,-0.0003049410368173667,-8.002456074151678e-5,7.987152639857368e-5,6.937829369436441e-6,2.1796881577942588e-6,0.0002644191303358964,-0.0003134703476767478,-4.9483878096380676e-5,1.2645877948974019e-5,6.464571468277927e-6,8.719912188924108e-5,-0.0001677413019990992,-1.954821775674787e-5,8.372011006234484e-5,0.00021776702926842897,-5.759629469302274e-6,-5.3352783762922635e-6,0.0008946678347799857,-0.0001297572737502517,0.003644920301569609,-2.1693628385758816e-5,-0.0020482715224263842,-0.0006261432168292584,3.480667466083834e-5,7.300670922347066e-6,6.57628618696316e-5,1.634929215471235e-5,5.163108011118559e-6,0.0003809798764297259,1.1917848364753579e-6,4.679865685021318e-6,0.0016010532628286823,-0.03901555439253369,-1.2276625662488588e-8,2.4351519827028378e-5,0.00011731355197964037,7.882610669791563e-6,0.005240939758999368,-4.0969738902240595e-6,4.129247260823522e-5,-5.923349845652037e-7,1.3898083440171518e-5,-8.257907861072195e-6,8.81345055929335e-5,-2.8971213348982003e-5,3.70130292271133e-5
5.360606651140222e-5,2.4041097514813124e-6,-8.069198085660763e-7,-5.035448553128296e-5,0.00016901137500806431,-2.9390166409332398e-5,2.2676557925882652e-7,-1.3667289040931827e-6,-7.919980510016927e-6,-3.2908655579245034e-7,1.929736015926324e-7,-9.331885136001604e-6,-6.496504377801113e-6,2.2641102823126965e-5,1.17627191333921e-5,4.560914482150317e-5,-4.1153978966741174e-7,-2.261058277035902e-6,5.618507169933452e-5,0.0001431605701887054,-3.763567177622292e-5,-2.2712988840472872e-6,-4.5581452365120094e-7,-9.47673025954425e-6,-5.4419865104036186e-5,-2.161654363036957e-6,9.361461848868874e-6,-3.213159656502785e-5,6.079352456185236e-6,5.3804230862606476e-6,-1.6113983443366408e-5,5.90691270983482e-6,-0.0007119306332988145,8.87402825768563e-6,-0.0002380319848173282,5.8196348335085904e-5,1.8572873454100356e-5,5.7211039290133225e-6,2.0601883696232738e-5,2.5822935106869787e-6,-1.8021094902890224e-7,5.310872565101408e-5,7.60444985839822e-6,4.397663273759989e-5,0.0003557836405780808,0.0008570409019838339,-6.349162518263325e-11,-9.603956481586887e-7,0.00012571463099480596,3.1968230129794184e-5,-0.005577508526705625,-2.557849247457705e-6,-2.8111057416251165e-5,-1.0670853559792707e-6,9.277265876466957e-6,6.723333985777872e-7,-6.991207592514765e-6,-8.835347994381723e-7,1.2662919610861526e-6
0.0007403566916534299,3.868887219514804e-5,-3.333931714836434e-7,-0.0001774529715787038,-2.9390166409332398e-5,0.0008379601593997661,1.482623500004675e-6,1.7157232594794002e-6,1.598860773083573e-5,-4.325632742639478e-7,1.025809928463159e-6,-2.2295156436961146e-5,9.24822361746449e-6,-8.091224074399548e-6,-5.1906407924566705e-5,-4.456743912486249e-5,-2.6826203703997715e-6,-5.3775202286028205e-6,7.328126822879009e-6,0.00014930499686307273,5.546089350497805e-5,3.546871955906646e-6,3.3699612084017386e-6,-0.0001375745904040387,-5.043402796394727e-5,-6.796324581888246e-6,1.4273170193974277e-5,0.00011467656391360566,6.839398123735091e-5,9.142593619746905e-6,5.0517462602174745e-5,1.2500514775143377e-5,0.0018731436443620178,-3.471620643591886e-5,0.00040859027253548167,0.0012442058330275414,2.0128775228743945e-6,-1.0004531672512144e-5,-4.743621360373462e-6,1.753262436094444e-5,2.6489963038563713e-6,-9.826128384126108e-5,-4.83206394444068e-6,-4.65052905092037e-5,-5.701146914774198e-5,-0.0071237413251580015,-1.3505017407470123e-9,2.419453471276851e-5,-2.5368886346604048e-5,-3.5701919988496465e-5,-0.007287082262971567,-4.079559502905435e-6,4.7356387076310266e-5,1.1582693755454132e-6,1.584170554024646e-5,1.605455956487175e-6,-1.0187097094209728e-5,-3.7770091798015214e-6,1.864201969146609e-6
1.6924288979280838e-6,4.2448412437959586e-8,7.602554964181937e-9,1.5409881708170292e-8,2.2676557925882652e-7,1.482623500004675e-6,5.541316429729352e-7,-3.938497466230204e-7,3.473657732587799e-7,-1.0432563170760904e-7,2.6958838637116082e-8,-8.326159413871336e-6,-1.1130598192325613e-5,-3.3583660603362064e-7,-8.887374225044492e-7,-2.83270130244931e-6,-9.824080101068593e-9,-2.9376180780282195e-7,-1.4386331965946976e-6,2.722080481750236e-6,-3.6316023251632833e-6,3.059756057214789e-7,-6.504224447416364e-8,-1.2406730996196975e-6,-9.394146114064639e-7,2.473364608494675e-7,-2.392658755903506e-7,7.275425875943373e-8,4.966351840077674e-7,1.0840962864666603e-6,-5.142656341916982e-7,-4.68883708041217e-7,-4.078515180873875e-5,3.701579462249689e-7,-3.189257233806144e-5,1.8910783955767375e-5,-5.210563623431343e-7,-3.463205095188659e-7,-1.0836749315467736e-6,5.762941431982799e-7,-2.9490908709636163e-8,-6.575327314913374e-6,-4.180357880290765e-8,1.1320299023609457e-6,1.2186589758826717e-5,7.098101162645927e-5,6.085102853632092e-11,1.6695647213327576e-7,-3.966407696618819e-7,5.247292784545387e-7,0.00016566473593109397,1.199042046740099e-7,-1.4653450631995583e-6,-2.3520129388293402e-8,-2.9369098629032193e-7,-3.2948624886954634e-8,-7.921458518629931e-8,-1.0233366331573193e-7,-1.5961594715397554e-7
1.2514312345904557e-6,2.92905746787088e-8,-9.159626145416203e-9,-8.752460409376172e-6,-1.3667289040931827e-6,1.7157232594794002e-6,-3.938497466230204e-7,1.913221744285196e-6,9.897537329098552e-7,-1.4455282947559102e-8,1.7881538229661494e-7,-8.770723948590309e-6,7.393190412709773e-6,-4.442843113611259e-6,1.00880279957142e-5,-1.5227718034650641e-5,1.1718053032613991e-7,-1.1734074556087416e-7,-8.558804430117318e-7,-4.454476967397082e-6,-3.217172261640853e-7,-9.966369041181265e-8,4.375597450636554e-9,3.1664379755503784e-6,1.692883064038483e-6,2.461638074975672e-7,9.307116210039047e-7,9.13748373772336e-6,2.8822852695382883e-6,-3.732039840054626e-7,-7.5028665417126896e-6,1.9481851900070213e-7,-6.740913681721231e-5,1.149747058150801e-6,-1.9009899262323237e-5,1.1235044210907101e-5,-1.2434842636544088e-6,-6.83198855231911e-7,1.2485558951007262e-6,-7.385969215133989e-7,5.705914933223846e-8,5.111381494084602e-6,-1.4120489767704444e-9,-2.703655131360627e-6,-5.781548061574838e-6,-8.956832734398497e-6,-1.0276062266394728e-11,1.121453315195346e-8,2.9936453149823485e-8,-2.041492849128189e-6,-6.8398808968434615e-6,-2.8785465552020582e-8,1.6070590298980558e-6,2.253777689565724e-8,4.995717165283839e-7,4.1724890578768053e-8,5.937933437365863e-7,1.6334867485693346e-7,1.1388134878611137e-8
1.0161154569478332e-5,-5.7086078614728e-7,-1.1853404705857993e-7,2.6935399465490594e-6,-7.919980510016927e-6,1.598860773083573e-5,3.473657732587799e-7,9.897537329098552e-7,6.690055058490104e-5,-2.7021857594223e-7,1.9620020723649634e-7,-0.00012692155028232627,4.920049092103689e-5,1.4913666316789463e-5,-3.6187461672195886e-5,-2.8591978632383838e-5,1.3955097145126152e-7,-3.352935159561994e-7,-1.1474533782874135e-5,-6.842212482759279e-5,2.70760768161217e-5,-1.812225932334229e-6,1.6830247126345987e-7,1.3793185314414152e-5,6.911220083633846e-6,2.1717746448089207e-6,-2.8239911403673387e-6,-1.8806159852370628e-5,5.8190245801963375e-6,-5.968204716291812e-6,1.2110875052261981e-5,3.7889809717289804e-6,-0.001059400432346543,1.3227273268586259e-5,7.808708837441759e-5,-5.106867054705318e-8,-9.932058614479149e-7,-1.3431335557949213e-6,-1.9119442305222814e-6,-2.1202138812518224e-6,-8.109863174842181e-8,5.718444216607287e-5,3.3009031771219e-7,-4.27072237770458e-6,-0.00010665406559265851,-0.0026931650018965623,-1.3649848391696654e-9,6.549098434956856e-7,8.254302279612475e-6,-3.1567203454842193e-6,-0.00044066186957993276,7.749390249054777e-7,5.9144606968019865e-6,-1.2643951378563024e-6,5.005603102216098e-6,-4.346439005232498e-8,-1.150308965111113e-6,2.6508638139144375e-6,-6.643589291909216e-7
-5.37716033221969e-7,-7.853364397562876e-9,-1.5038593482160217e-9,1.743217319676552e-6,-3.2908655579245034e-7,-4.325632742639478e-7,-1.0432563170760904e-7,-1.4455282947559102e-8,-2.7021857594223e-7,5.872667376465302e-8,-7.02868792521298e-8,1.4619460274797473e-6,2.438768651635185e-6,-5.716125055246407e-7,6.646565577342705e-8,-1.8880152752087762e-7,-1.3511004719230536e-8,-1.8947896683707487e-8,-3.745751118740796e-7,6.112596465184894e-7,8.738086710009778e-7,-1.4940120772756616e-7,-4.383942650471276e-8,-2.057300365605843e-6,1.1041299844103051e-7,-7.274085513008977e-8,1.4024274685912085e-7,-8.648908023618035e-7,-9.351042760009804e-8,-4.871379267717202e-7,-5.106006888495468e-7,2.8368684806439665e-9,-1.8147474996918352e-5,2.689865588327098e-7,-5.279602011745981e-6,2.6814569285066156e-6,2.0090202977390775e-7,9.0793620442611e-8,3.162579168143324e-7,-3.3707668037194013e-7,3.5084218526019073e-9,-2.9154292237487054e-6,-3.6939335438625425e-8,-3.2342183626897654e-7,-2.0772295558741934e-6,-1.1172477528452984e-5,-2.4250821260050672e-11,-6.19916064969454e-8,-8.984393422735755e-7,-1.8993511348686996e-7,-1.2530102426611392e-5,-4.444525338759069e-8,1.4278079002713586e-7,1.0372877939546923e-8,1.1163949265852866e-7,-1.5956060465813517e-8,7.73012589820281e-8,2.2362729300832125e-8,-2.3618474503105237e-8
