metric,cpl_med,cpl_lo,cpl_hi,ind_med,ind_lo,ind_hi
total@2050,18.009916879374714,16.269826620830734,20.88846158024314,18.03922519315996,16.02861651303212,20.96490689715567
total@2100,52.31786870298062,36.171329595741895,99.87837907330965,48.29251865891243,35.98300009319822,102.78312645047197
total@2150,108.72340249417725,53.78187787779546,190.71317159803917,104.0363598263599,53.4428709359791,191.3418526245051
total@2300,265.2861057728105,91.90381890098256,451.7568891355124,258.69048753401825,91.2265371849025,438.08733307971
ais@2100,18.909201978084266,4.342405683275441,66.52439570904102,14.847011024452375,4.375470983245897,68.31783282583686
gsic@2100,7.448999781362561,6.331189851369695,8.882314403197034,7.334130175184706,6.317369859446923,9.022669452188046
gis@2100,7.049128799761246,4.918226502336162,9.745782514220435,6.755109289578271,4.864557601811903,9.741934836648108
te@2100,16.39041651316401,14.209858988414537,20.952808689433475,16.39041651316401,14.181592852931185,20.64614253276811
ais@2150,60.087704020799805,6.911263923987056,136.13980741963445,55.070080563093896,7.1127984010645084,139.95299705115823
gsic@2150,9.527017494812704,7.983815472013464,12.04589773282715,9.39686233584667,7.904020270479739,11.980467704217713
gis@2150,11.209734937762883,7.490267151687463,17.276391934801882,10.712701412313292,7.32985741525809,16.486646954859076
te@2150,22.64200907587676,20.40122321100624,29.681272081916177,22.78406084416516,20.346023849551354,29.294228708277757
ais@2300,186.8537912710278,14.360558992073228,347.3464035351364,173.19844989088375,14.672976103167933,353.3926947274121
gsic@2300,12.934497146947082,10.32566953254597,19.421246601107917,12.614695987748103,9.973367272947803,16.9972475002163
gis@2300,22.64710469565609,14.512789059979292,38.68987476118744,21.665837675426936,14.244360231958098,35.97737587593429
te@2300,37.767050644489,24.926032967800232,49.46439880419879,37.92586515724474,24.8857240336913,48.74043585976081
