x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38
0.00145697902413604,0.0001376054474608,-1.3676292547352086e-6,2.63087327386951e-5,8.576903708824368e-5,0.0012193091724345697,3.907287900881478e-5,-4.918685047683919e-6,-4.9139572188242734e-8,-5.4736767795370466e-8,4.163294110138952e-5,-7.222063174386972e-6,-1.2402685315240031e-5,1.0880806289808e-5,0.000129455049149239,8.360855477753224e-5,-7.537073146610141e-5,-1.521405730149063e-6,-0.0008119629261589378,-1.0521788786996305e-6,-1.3965360138213059e-5,5.800761455234645e-5,-0.01396028345669923,-1.666200079983009e-9,2.8733851680283693e-7,-1.2506367926162839e-5,1.8826231783619027e-5,-0.020674587837817632,1.5959060952514585e-5,-7.59417743535034e-5,-1.7708626117347302e-6,-5.2560666894519945e-5,-1.38982882609194e-5,2.687821885473639e-7,-8.533394299348564e-6,1.0477627940019369e-5,-2.470508640876396e-5,-0.00027113534325004843
0.0001376054474608,1.674050781518298e-5,-5.230243545854603e-8,4.633684570532671e-6,7.461926026953819e-6,0.00011599449646499993,8.430859714304998e-7,1.653068682427395e-6,-1.035275708376952e-8,-3.904559028259047e-9,5.977296433145146e-6,-7.701137400511659e-7,-1.7626792540014558e-6,2.0752566704952343e-6,1.2719254705000184e-5,7.217710790136888e-6,-3.577744276629452e-6,-6.390004534850432e-8,-9.986506230593261e-5,2.8667874937488237e-7,-9.311515564660656e-7,-6.474927200301398e-5,-0.0015862510188769518,-1.681354279753639e-9,-3.415344605478259e-6,-1.0662380332210225e-5,1.3452887524075259e-6,-0.0010129065705507404,1.2735503856685827e-6,-2.8701020333678117e-6,-2.7133324663339594e-7,-6.791779972834149e-6,-1.484043222396636e-6,1.6204862223538673e-8,-5.132884957686782e-7,7.218932737005535e-7,-4.17506218088623e-6,-1.9270224260702368e-5
-1.3676292547352086e-6,-5.230243545854603e-8,1.3082563380816975e-7,-2.799013719565531e-6,-1.3671606153015041e-6,-1.764216516125829e-7,-8.186031385692495e-9,-2.298112399585626e-7,3.7090799751073467e-10,5.399959064719063e-11,-1.2763061266029644e-7,-4.9842499769609915e-8,-5.576729296469847e-8,-9.448556241935524e-8,-4.443548924160564e-7,2.9236658866265704e-7,-2.316340697986817e-7,4.078894059440096e-8,-2.517481035615424e-6,1.5752148771181773e-7,2.9047611607709406e-7,5.445522765941202e-5,1.9753336842632853e-5,-2.4140102544584125e-11,-2.6522504359264875e-7,2.390262364402084e-6,-2.684418978280593e-8,-0.00011251488358629326,-5.056154704631833e-9,4.416974939984067e-8,4.5623965822380646e-8,2.476872629986934e-7,2.6587115373497837e-8,2.243474122885716e-8,2.5498940717850106e-8,-5.189706933097546e-8,-1.3001876469590156e-7,1.3518915258143897e-7
2.63087327386951e-5,4.633684570532671e-6,-2.799013719565531e-6,0.008811441307566288,2.959999830958887e-6,0.0001959143764761888,-6.2262071500011084e-6,-0.0001376290423722842,1.4244497867967285e-8,-1.4249990748952333e-7,-0.0001282256089304941,1.5319800375782296e-5,3.3793303076820754e-5,1.1093401397416474e-6,8.913430422034701e-5,-3.781417880454559e-5,-6.442951492538344e-5,1.8437797048516712e-5,-0.0011555841596001648,-1.7688012315777522e-5,-0.0001723945840697853,-0.0005524070783938707,0.0309517992819857,9.820601622677042e-9,-2.807440949650475e-5,-0.00037358449840426983,-0.00010577308297089615,0.024703890301187078,-2.6547658276870335e-5,0.0006738033791760045,-1.1308871515094622e-5,-0.00013441813577257008,-3.713266205483613e-5,-7.767668397417677e-6,-2.671435178238571e-5,3.5781579986637644e-5,-0.00021480754069604072,-0.00032001730412907487
8.576903708824368e-5,7.461926026953819e-6,-1.3671606153015041e-6,2.959999830958887e-6,0.00029954379184227517,-7.147858318155446e-5,3.7739580395492476e-5,1.5985010859635054e-5,2.1566613535509942e-8,-1.0455076335441406e-8,3.304403155431968e-5,-6.64319557710888e-7,-8.427915594454958e-6,1.1238487082308353e-5,-9.31289342828822e-6,-6.70662702364427e-6,2.5559968673447567e-5,-7.566132742535713e-8,-0.0005849646939800866,1.78199201476425e-5,8.120905478546306e-5,0.0020076347639247163,-0.00240530750973359,-2.892165888550599e-9,-2.855225365387913e-6,0.00028692138104699494,8.586475778278637e-5,-0.00501815723417682,-2.580475283972816e-7,-2.2468967459111726e-5,-3.4821681611257453e-6,-1.1433239684224347e-5,3.912011081653254e-7,-1.8524401619705574e-6,2.957347066806519e-6,-1.6218579938779984e-6,2.910668296608723e-5,-7.350168380473289e-5
0.0012193091724345697,0.00011599449646499993,-1.764216516125829e-7,0.0001959143764761888,-7.147858318155446e-5,0.0012338476040820543,-3.4194273091384044e-6,5.167421038509621e-6,-6.460366734112677e-8,-4.8312706841587044e-8,3.5145620348175e-5,-5.623025295706703e-6,-7.696662912307757e-6,2.4596285944344884e-6,0.00011338573788309889,8.11478431030709e-5,-7.904342263322053e-5,-2.1520365239932557e-6,-0.0004632982669428102,-1.0099470974838715e-5,-1.7612368749289187e-5,-0.00048502168985651764,-0.015090702683578107,-3.1476188887923256e-9,9.473329390091209e-6,-0.0001276580602205052,-1.0989491605448548e-5,-0.018311127543028452,1.387522055987791e-5,-6.87710419732321e-5,5.596666081659064e-7,-1.866686631483543e-5,-1.5973719650215705e-5,-1.3213509913257053e-7,-4.95258871007596e-6,7.2094045493032525e-6,-2.703426998172995e-5,-0.00016599602278692481
3.907287900881478e-5,8.430859714304998e-7,-8.186031385692495e-9,-6.2262071500011084e-6,3.7739580395492476e-5,-3.4194273091384044e-6,0.00034463235206292996,-9.823003807075679e-5,7.195265074645162e-8,-7.492346031824647e-9,2.0061298011401628e-5,1.747615239998283e-6,-1.2988326352265812e-5,2.1205884235456405e-5,4.45587332926093e-5,-7.597335178329467e-6,4.185226326383634e-5,3.320497960505898e-7,-0.0002146048091356141,8.022026404799612e-7,-2.871832272619173e-7,0.0006847228087489994,-0.011601843461664244,-3.889669652686119e-9,3.2835634389825077e-6,3.1487062780644566e-5,8.288980714399277e-6,-0.007343020911824794,2.1607515219339516e-6,-1.7766578261918437e-5,7.203143439791098e-7,3.7076509553296024e-5,-5.072683145962148e-6,2.423557313816036e-6,-9.111323075528669e-6,-6.295982317525194e-7,-1.8576577376299298e-5,5.017491977979403e-5
-4.918685047683919e-6,1.653068682427395e-6,-2.298112399585626e-7,-0.0001376290423722842,1.5985010859635054e-5,5.167421038509621e-6,-9.823003807075679e-5,0.0009698928513407438,-5.5909720063670764e-8,3.2457782377682557e-7,0.0005447069667802878,-2.946213512066688e-8,4.618512269338983e-6,-1.3533093207064612e-6,3.3903638147812476e-5,-2.2522273475282186e-5,3.9373238081274324e-5,-4.16488558621805e-6,0.001275061317101848,4.177247678123051e-6,4.73547264280382e-6,-0.0006893042449029506,0.007203586295913216,1.1214945361497307e-9,-5.211475645266346e-6,4.821724229460586e-5,3.4649996683719484e-5,-0.012885917101275658,9.03080944326091e-7,-2.3012112481390497e-5,-4.5854953254796016e-7,-4.5726868088451554e-5,5.7416584593216944e-6,2.0409599585240528e-6,1.4156744948671109e-5,9.77410464913248e-6,-7.088537776463721e-5,0.00012285600881993398
-4.9139572188242734e-8,-1.035275708376952e-8,3.7090799751073467e-10,1.4244497867967285e-8,2.1566613535509942e-8,-6.460366734112677e-8,7.195265074645162e-8,-5.5909720063670764e-8,2.0845844501959366e-10,-6.300323708803013e-11,-2.9323560149391254e-8,-3.1266920949171608e-9,1.2185402837867006e-8,-7.061486661252644e-9,-2.0242125595910248e-8,-3.4844526655508885e-8,3.2600007265475206e-9,-8.570070484954034e-10,-3.02764254253313e-7,2.68047210950262e-9,5.0968569328492826e-8,6.646173574086348e-7,-9.523558453201915e-6,-3.4786061193157122e-12,1.601010947599543e-9,6.180494923250941e-8,1.36174166251479e-8,7.736149176062442e-7,-2.4216861288949194e-9,-3.26320870873566e-8,4.633891152436046e-9,6.553109433873882e-9,-1.7685988871694732e-9,4.991710962455883e-10,-9.546338591129145e-9,1.6293712605227415e-9,1.3796914028925169e-9,-7.202601222739771e-8
-5.4736767795370466e-8,-3.904559028259047e-9,5.399959064719063e-11,-1.4249990748952333e-7,-1.0455076335441406e-8,-4.8312706841587044e-8,-7.492346031824647e-9,3.2457782377682557e-7,-6.300323708803013e-11,3.525431318000267e-10,-7.920165694253463e-9,-2.061637107342362e-9,-4.83743737601989e-9,-2.1068799113508102e-9,4.214749973710793e-8,7.714643605937083e-9,2.529950050380278e-8,9.699978641961625e-10,5.886480236697715e-7,2.886287845638834e-9,-3.7488311990794384e-8,-3.8507235933154085e-7,8.337228915769263e-6,2.2909555325291417e-12,-9.182582809919857e-9,2.3633226783965686e-8,-3.84345353735959e-9,2.8751766704408496e-6,5.17568041087515e-9,3.0336507071764404e-8,4.204791007754709e-10,-2.6395314833722053e-8,-1.2917955580339152e-9,-4.435143615687282e-10,3.0014861303369475e-9,1.1274417415156593e-9,-8.335169346545505e-9,4.82446627860308e-8
