ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,gic_delta,gic_u_pre,gic_s_r5,d2_gsic_1,d2_gsic_2,d2_steric_1,d2_steric_2,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip0_LOG,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric
0.0015433615821850615,0.00011289577743896743,-1.0490689622949183e-6,0.0004621105284733822,6.001598470255057e-5,0.001565708368673421,3.944638588255422e-6,4.275174275750682e-6,-1.5728790290110336e-5,-2.394205383447616e-6,3.423085651936013e-6,-0.0003250616539485255,-0.00041817938659502576,2.7256743731529566e-5,0.00018899581691748693,5.079848200511302e-6,-9.985212621365123e-6,-0.0006934768832725608,0.0011257358333619997,-0.00012170798430955925,4.418854572472889e-5,-0.00010352824179478027,0.0009180630923800654,2.6322588502162363e-5,6.658046863305316e-5,-0.00024013325563522202,-0.00015754304070063127,-1.9950520778361113e-5,5.906201318072592e-5,0.0006836578645690347,0.00015246797259989102,-0.0001111816281931078,0.00012770561164881147,0.004069448780217468,0.00026653024660874597,-3.9393880138510356e-6,1.2404077781510421e-5,0.00033068857096636494,9.664184983480883e-5,-5.852325838233732e-7,0.00016703184502622648,6.8149563384767675e-6,-3.6701465416765884e-5,0.00018212507776753094,-0.005861066812447263,5.807269434339955e-9,-1.523397512015264e-6,0.00020506854879676924,-4.474391090139245e-5,-0.01171419362259199,2.6984118124444678e-6,-4.007955835048392e-5,-3.246294909030418e-5,-1.4616387722198094e-5,-6.797191776252734e-6,9.874358443179269e-5,-3.885688042965714e-5,1.3944461234204947e-5
0.00011289577743896743,9.603745093429635e-6,-6.977411077822674e-8,5.3238047340790373e-5,4.7280227285176715e-6,0.0001174166711111764,1.3791599098317644e-7,5.612692362525302e-7,-1.095512537653457e-6,-1.5077162703850765e-7,2.5150778847824695e-7,-2.4644110536621085e-5,-3.5611802451012365e-5,-1.287641476442585e-6,1.887326119907625e-5,4.187812351340949e-7,-1.0186532099330168e-6,-4.49218443349271e-5,8.390974251881362e-5,-9.105036697559008e-6,3.802991176397159e-6,-6.9888464356700165e-6,8.436929846455897e-5,-1.9849842002179144e-6,5.184824295308091e-6,-1.646217501455208e-5,-3.7451255791768898e-6,-7.287150773839102e-6,5.853544444436634e-6,4.3299309792653864e-5,1.2885937387172696e-5,-6.309338937976002e-5,1.410684917442154e-5,0.00024334743557356096,-2.288695682688922e-5,8.2557369542717e-7,5.188768880471651e-8,2.4046098927208147e-5,9.188155362185537e-6,-1.2090805849572652e-7,8.173739982530203e-6,4.4562409847877154e-7,-4.494599364290928e-6,6.252358527196611e-7,-0.00034959519491939434,-1.0619678777328197e-10,-9.433331926174802e-7,8.781708994129295e-6,-3.4590962888630115e-6,-0.0008591102610925927,9.920837302299889e-8,-2.490298213298693e-6,-2.7839030360146627e-6,-2.8484729758315397e-6,-1.220981411397673e-7,3.626620675395078e-6,-1.9613429601011613e-6,6.614054400552608e-7
-1.0490689622949183e-6,-6.977411077822674e-8,1.8724612264254546e-8,3.6901203426238843e-7,-1.1926030020582872e-6,-4.3331884431555763e-7,5.5704402038886705e-9,-6.04804936679492e-9,6.431791776263412e-11,-1.1248714965024252e-10,3.246245930158532e-9,4.681744925687897e-7,-9.41775876007937e-7,-3.329450275554762e-7,-5.248713544309162e-7,3.4495331247524245e-8,1.1035819400359257e-7,2.5939517982876764e-6,-2.250290482037792e-6,3.355501455009879e-7,-2.423428984167196e-10,1.1371622621966552e-7,-1.437923318152166e-6,-4.830014993668278e-7,-2.3510157162885386e-8,-1.7776469906423818e-7,-8.639871260310661e-7,4.4094904692315947e-7,2.3434798795383428e-7,-1.7808003259716533e-6,-2.3028249018736414e-7,-1.6814555479238397e-5,4.6810459044642855e-7,-2.6303916936266484e-5,2.15093749510715e-6,1.338500253945916e-7,-2.169211530807342e-8,-5.235305359398547e-7,3.0520650780149947e-7,6.942500869470208e-9,1.1121496123359452e-6,-4.602428318637714e-9,2.7084079771105557e-8,4.5035053683217423e-7,-5.2619558396160566e-6,5.7228866435134546e-12,5.825690928615975e-9,8.511974557422235e-8,-2.988343467100989e-7,6.484612678469268e-6,3.6393648633624924e-8,1.542422379831185e-7,7.377119561056718e-8,-1.1447778813207098e-7,2.8038082052485668e-8,2.8767649821888003e-7,-1.0956183215120447e-7,-2.4649602521481473e-8
0.0004621105284733822,5.3238047340790373e-5,3.6901203426238843e-7,0.007025641978207135,0.00026525167619475756,0.00031868598135437404,-5.933688637802067e-6,5.731772079703616e-6,0.00015730282635296078,-2.382116074261527e-6,8.22134336534026e-6,0.0003801890186814369,1.2759354263636038e-5,-0.00013305701457053525,0.0001595426343316674,2.0208578542096924e-5,-1.3365854719262634e-5,-0.0015934935402525793,0.000681868346961512,-0.0001913545031194312,-2.7718653299656276e-5,3.4297316845539836e-5,-0.0005070098645594194,4.463622006718592e-5,4.805266303514034e-5,0.00019193396926784725,0.001324490598953949,5.274072075414927e-5,0.00021578048584411583,-0.000674462882551492,-0.00017505602178450187,-0.016536132097862977,2.8498141055846396e-5,0.009133076599754555,0.008585500503672572,-0.00021939799345978772,-0.00022968107061351324,0.0002067429213903689,-0.00014335468427231646,-1.0993399300164749e-5,0.0013503372943649875,-6.738566676144711e-6,-7.364479175597479e-5,0.0016212777358705528,-0.014548149465606251,-4.642000813805177e-8,-0.00011021940610384681,-0.0006209865534302225,-0.00014991184535243402,-0.0047885520118841505,1.2762082320004956e-5,-1.5263887785442694e-5,-7.262652495554607e-6,4.785436926094957e-5,6.133108294976262e-6,-0.0005414825654702897,-2.545415239572198e-5,-3.094862446721683e-5
6.001598470255057e-5,4.7280227285176715e-6,-1.1926030020582872e-6,0.00026525167619475756,0.00019725211020299042,-3.984496952981275e-5,4.724635340516238e-7,6.903885229776972e-7,2.5353696529642316e-5,-7.95611454721139e-7,8.778029466163481e-7,-6.999554024609654e-5,6.521354340319978e-6,2.302394918510662e-5,4.695558561433038e-5,-2.5738160150974422e-6,-7.917154307740394e-6,-0.000271974276877879,0.0002663538528165974,-5.335886000328659e-5,4.790790260221029e-7,3.079080535133533e-5,-2.191253213265945e-5,4.1475056800902664e-5,4.917329341406163e-6,6.188883790073225e-5,0.00029031204437180564,-3.5084415371554546e-5,3.290696602951974e-6,-5.021297236087616e-6,-4.4947574894904294e-5,-0.00037070541477759853,-7.82219485327742e-5,0.001091698737349771,-3.593081571018355e-5,-5.645952125385799e-5,-4.7840130077977336e-5,5.081726703487399e-5,-0.000125671917699933,-2.1536875206458354e-6,0.000310026340948621,1.8831143706079258e-6,6.025311679619638e-5,0.00013649169476319284,-0.00011384447753157929,-7.4650085862292e-9,-1.6091698120852443e-5,-6.469399020057111e-5,6.432914448959691e-5,-0.0005533321812661723,-1.0745936483213945e-6,-3.278916434012531e-5,-4.546359617980969e-6,-4.945865595748753e-6,-1.685715454050025e-6,-4.174864877776773e-5,7.515969593671329e-6,-4.380875329573717e-7
0.001565708368673421,0.0001174166711111764,-4.3331884431555763e-7,0.00031868598135437404,-3.984496952981275e-5,0.0016930067000621783,2.6113186873984803e-6,4.612556053008882e-6,-3.318467237313012e-5,-1.6448438711388026e-6,2.3988167282414687e-6,-0.00031369888796428875,-0.00037666074583782137,1.0154365665541634e-5,0.00020769613174382342,9.242784469855727e-6,-1.483516167165997e-6,-0.00047526901191181816,0.0008825510221057215,-0.00010784989163133074,5.0983516726868226e-5,-0.00013025453398655444,0.0012348255709055734,9.844241768276485e-6,7.146392182262636e-5,-0.0002851256321540931,-0.00039135698051945023,-8.508803692396329e-5,5.010748543060859e-5,0.0006856184484750809,0.00020799467872713588,0.00040761280608518033,0.000206688892474539,0.005354228726524918,3.417380955017758e-5,4.059508682364693e-5,5.0061325142355145e-5,0.00027170264285284097,0.00019870157432380614,8.785940088059039e-7,0.0001705516782214901,5.74969560523777e-6,-8.2924715878844e-5,3.425521429491797e-5,-0.004154152088219342,9.770501753186764e-9,5.784393587997917e-6,0.00024035875609821028,-0.00011203587346453141,-0.011939402378771032,9.840720132366913e-7,-2.9834998212384542e-5,-3.001903567253606e-5,-3.2117451621605054e-5,-3.0124497231906545e-7,0.0001336840353562541,-3.7432758097027655e-5,5.677366090463641e-6
3.944638588255422e-6,1.3791599098317644e-7,5.5704402038886705e-9,-5.933688637802067e-6,4.724635340516238e-7,2.6113186873984803e-6,2.8322313987228763e-7,-9.972940135909794e-8,6.317228059031453e-7,-8.25772607196355e-8,9.298473998232777e-8,-9.959287650940779e-6,-5.47884278894283e-6,2.9094639673742015e-6,-3.8534578926455956e-6,-4.7432805221748077e-8,-1.1690968458532627e-8,-3.934548036413637e-6,5.447099728839751e-6,-6.466089979854491e-7,4.013493535118838e-8,-4.4742824754904694e-7,-7.529998209930214e-6,1.7948086061043e-6,8.123362526020425e-8,-1.3190336224216585e-6,-5.075762862972892e-6,2.750929821945404e-6,3.801350045316223e-7,-5.31828914162452e-7,-2.5940406690220446e-6,2.3913335364268568e-5,-2.5415625131445536e-6,-1.662662139141403e-5,1.332743381519756e-5,-8.037485671441235e-7,3.8729367315614794e-7,2.227309702933175e-6,-5.527173341113253e-7,-1.5192608428755151e-9,1.6830269854886376e-6,9.871639347960789e-8,4.101708246026448e-7,7.50694743095385e-7,-2.0532380909947182e-5,7.894456505770463e-11,1.9059335699725597e-7,2.5589592029083814e-6,1.0417633332304919e-6,-5.843934517813127e-6,2.2239153373812044e-7,5.149574274837632e-7,1.0220403649305525e-7,-2.0210084137353854e-7,-4.158367087269103e-7,2.0536187879464477e-6,-6.081806511752618e-7,4.6224427057070763e-7
4.275174275750682e-6,5.612692362525302e-7,-6.04804936679492e-9,5.731772079703616e-6,6.903885229776972e-7,4.612556053008882e-6,-9.972940135909794e-8,4.6745613211072126e-7,1.1136435663609168e-6,-5.811163231502786e-8,1.0977908410878e-7,6.140786152290565e-7,-6.286928327233819e-6,-2.021948467345495e-6,1.1500343290502876e-6,7.85722310425131e-8,-3.835689680994106e-8,-3.0842271040731334e-6,1.147884085747998e-5,5.182168047631064e-7,2.196301542629069e-7,2.2093475896556847e-7,3.8862349852778526e-6,-1.799114932240431e-6,1.6298456055108746e-7,-7.739239120363548e-7,4.645207133222478e-6,-3.3004097166034496e-7,1.6279158022988866e-6,2.3142730012989745e-6,8.086234583751642e-7,1.1473023939650666e-7,1.6624403147449965e-6,-5.8186798159141076e-5,-1.1082047158692524e-5,4.983278053464698e-7,-2.1701937270218086e-7,-8.173543012711453e-7,-8.52640470291362e-7,-8.261676397278399e-8,-2.5538552679899633e-6,2.1939603523193606e-8,-2.980754086876857e-7,1.8919721118379197e-6,-1.630893393631138e-5,-1.725886533502728e-10,-7.787352100413786e-7,-1.9385007898929014e-6,-3.6844932806085915e-7,-0.00012887201151601775,8.66747050786184e-8,2.4797119817886384e-7,-5.142315921302195e-7,3.0308153772541813e-7,8.838886668729453e-8,3.3771104320589094e-7,-2.763164744512496e-7,1.116923416969838e-7
-1.5728790290110336e-5,-1.095512537653457e-6,6.431791776263412e-11,0.00015730282635296078,2.5353696529642316e-5,-3.318467237313012e-5,6.317228059031453e-7,1.1136435663609168e-6,6.401790941757883e-5,-8.130611647923691e-7,1.374956124162092e-6,-4.7120600151513246e-5,-1.4156201811381133e-5,3.0582948357280496e-5,-2.1784595689245876e-5,1.3131552248755936e-6,-2.1298074155898333e-7,-0.00012726107896544685,7.892603705765726e-5,-6.453297858127386e-6,-2.653129087688496e-6,-9.553282858071189e-6,-7.536670369729398e-5,-2.14300340040047e-6,-1.100312918118086e-6,1.0695924536734095e-5,5.534623685773987e-5,1.3117028988033363e-5,1.56885958478197e-5,-5.427105018854195e-5,-3.0187588540939763e-5,0.0007964904524262235,-1.7996602683840644e-5,0.0007241991561426075,8.235506315320587e-5,-1.0889801728859479e-5,2.4091643040987914e-6,8.990677829642736e-6,-6.018575858721676e-5,-9.905738365701866e-7,-8.881810753778316e-5,8.339760848336056e-7,-1.3108936062544136e-5,5.316976191408136e-5,-0.0010505868382729366,-2.426128846537704e-9,-4.875374050269109e-6,-1.0489645771547094e-5,3.67816534812379e-6,-0.000677394128743398,-7.589516209915604e-7,6.964336395054941e-7,-4.9455081349069914e-6,4.7545312488294e-6,-1.7050755912247717e-7,-2.726068026599952e-5,-1.0989463331791361e-5,-1.5461420582045428e-6
-2.394205383447616e-6,-1.5077162703850765e-7,-1.1248714965024252e-10,-2.382116074261527e-6,-7.95611454721139e-7,-1.6448438711388026e-6,-8.25772607196355e-8,-5.811163231502786e-8,-8.130611647923691e-7,5.934156081921583e-8,-9.561615266370774e-8,1.058141989053116e-6,3.559407819074535e-6,-5.873731462980117e-7,1.1550681861370933e-6,-2.6337651180144706e-8,-5.1048525789538674e-8,4.975132914988769e-6,-4.02292643269517e-6,2.324378192882673e-7,4.703636105325386e-9,2.837501585597662e-7,1.950478537078686e-6,-7.182615390189014e-7,-6.570342189124662e-8,3.53049028969336e-7,-1.643340544159347e-6,-1.3094301804346631e-6,-4.4990861784536895e-7,1.451645764772282e-6,1.204574975081437e-6,-9.248527416048484e-6,8.046089982263142e-7,5.034160669699945e-6,-9.327011279342066e-6,3.2107516634081504e-7,1.8500224008331125e-7,-1.5176860242510646e-6,1.180630137224573e-6,2.7005105226077898e-8,-9.729473944373778e-7,-3.3806891120417295e-8,-5.618881144101227e-8,-1.808964608298998e-6,2.0545727395541573e-5,5.818208396646248e-11,2.6242405715316663e-7,2.80786585457032e-7,-1.8653799296495245e-7,2.552941738229572e-5,-1.0522906566899784e-7,-3.1132053841547533e-7,4.540330064934557e-8,-9.116277968271239e-8,1.9130152082715206e-7,-1.974206549619455e-7,4.104538627967246e-7,-1.0135346167669826e-7
