horizon,rhat,ess,sd_medians,mean_sd_wc,n_chains,n_per_chain,niter,gis_shape
2100,1.001947662654941,1307.430806791726,0.3215694775156754,11.577054384385594,4,400,2000000,true
2150,1.004740435127235,1259.0054008158804,0.9337352014805868,32.70991090517503,4,400,2000000,true
