ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,greenland_a,greenland_b,greenland_alpha,greenland_beta,greenland_v0,thermal_alpha,gic_a,gic_b,gic_T_lia,gic_f,gic_tau_fast,gic_tau_slow,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip0_LOG,ais_runoff_Ton,ais_c,fpc1,fpc2,fpc3
0.6336514084615426,0.255054611569703,0.008366813205966554,-15.622071479122537,0.32077478528813047,1.23016316326831,-0.08018568893272784,6.7992245163602565,0.0001941953235927794,0.0007128708599675372,7.370190656334342,0.13100508605580638,0.34113712292429627,0.9780219710809119,-0.9595308035982983,0.5992750163871626,45.97432766960195,553.2586811490422,0.010873926948043188,3.4350896199797627,0.058304648720721095,1.090051816559118,8.576030337789097,783.2041169929846,0.0006118091329907645,1.0329102686719043,-0.6378836757083962,-17.652347332738444,84.29494112866587,13.136305266441129,-11.22019599862135,5.832648411822338
0.5108457996366154,0.2444837540081343,0.00963271999210351,-16.269153084614885,0.18875259421672427,1.0770733554028182,-0.12035314242271603,6.901078133703756,0.00013262241161560715,0.0008374969507815523,7.380658027213074,0.15200827347733353,0.35061942817553876,0.9178671657461405,-0.9838321198073411,0.46065028552861315,53.505751489261584,430.94916497449736,0.011426262934338073,2.2164465273207035,0.07095036643051766,0.7559595787105927,8.480246793783534,761.857648548242,0.000604647853891209,1.028095635901104,-0.37918907953968023,-17.938781414775498,115.35290740439163,12.950486356986652,-4.922594803824972,0.5890402541141969
0.7089487005477705,0.2777080325311652,0.005837818135721605,-16.134684489860124,0.36686441708980577,1.2077187333716488,-0.32983827197601645,6.872399329692602,0.00011430992351644082,0.0006333051967952943,7.383246811119778,0.17251389827100846,0.3358186241194654,0.9547578490758917,-0.995978404391363,0.62281720426411,49.81969823383168,603.349797282793,0.012008386791556523,3.9333353806594333,0.07026898199880238,0.9459167277706071,7.943718542020331,770.7699608471085,0.0006068986992889014,1.048104160729276,-0.4018885660021062,-17.704265348904887,121.43188725485555,29.68238563730629,-10.640033495373956,0.372030536127787
0.5402032464991678,0.2578402035838069,0.009586148896385555,-15.608067525091274,0.25614275074387,1.0576691094868393,-0.08846476934048887,6.4545710659423365,5.926311781684224e-5,0.000600523891848445,7.22330250437538,0.14775027768893442,0.3518823236461723,0.9959428098149132,-0.9410195483077824,0.5802002315218472,50.24070264865883,614.3664809199402,0.007004543047487411,2.8781929760346685,0.04602300014671991,1.0007666385554002,7.958812309647574,777.7396429524916,0.0006018933502763193,1.0229450330717795,-0.9611003348278483,-17.605394679948926,95.4771310231302,22.832560999844386,-9.08495923237505,1.9337257992348234
0.5200477516653879,0.2577695368642057,0.01132383826999971,-15.34250739679319,0.24730687758987277,1.0255282894124649,-0.11181074974120969,6.733487935158922,9.66782004917199e-5,0.0005640595827758916,7.4580521488915315,0.162266970114165,0.32048084143553224,0.8714432067257201,-0.911420306965105,0.6084698824271734,61.988135958289575,696.1537720142529,0.010120683992226185,1.7036954338156653,0.05827703045260492,0.8235163940276496,9.545397417742526,773.8129950555486,0.0006081076873700371,1.0343379397085553,-0.6401898647775792,-17.81457778206067,77.27983105099835,23.011609640928043,-11.080355780948027,1.388239886773003
0.5482345718602426,0.2692412870958006,0.008090610752889076,-14.94976920780552,0.3567756487131464,0.9398453640678465,-0.08945346396762467,6.704396467716743,0.00014993136843343557,0.0006371721463932571,7.449403875900924,0.1458181669687123,0.32398217684020875,0.7895315748564701,-0.9131798367042622,0.6196938007502377,63.8283538699655,382.18080488564954,0.01008773151045588,2.882217059618781,0.05881099901068114,1.1156050890205536,8.469718768011761,787.7083443695819,0.000613046933856666,1.0421287289135337,-0.6694905255024517,-17.546775202566245,61.54175423432699,30.835104246767244,-15.209898099546857,-0.05484667251618594
0.5667153338126283,0.2812436244596126,0.008312480505587163,-15.422355726852365,0.24761601054042245,1.0483891570759312,-0.24858394725002814,6.597561519278525,9.389568986026167e-5,0.00069711305841485,7.2101699898366585,0.13301965140774222,0.3240045345989381,0.9404758673333234,-0.8730232575374315,0.7023072368403601,64.99309707129318,450.89155482144673,0.004095869817502718,3.504706587771987,0.07447019998809866,0.7226146906673485,7.560747979527637,803.5072878665213,0.0006151157782661813,1.003302248361244,-0.4654814955418786,-17.87998902548265,98.24943558369003,22.942226077266348,-9.45464696889674,0.0901062115722055
0.8068103207908619,0.2883412166111452,0.006547622175934275,-15.979650097851616,0.3958639350535251,1.271512733451528,-0.13300863390419917,6.704602154107011,0.00017812500153108806,0.0006319953589416153,7.356726097026041,0.1548023249249321,0.32629277970349957,0.8859460364407523,-0.8715990009348301,0.5936485438742805,59.42363798771767,279.10757086381534,0.012228093154402672,1.8740465101918335,0.06556881087349196,0.8755847797041595,9.007141795220484,790.2145995418422,0.0006103228147907538,1.016448172653205,-0.5980822332311865,-17.788138305076,70.46449821983421,13.566646336532713,-10.33340820656298,-2.3916958419623366
0.8363231967810676,0.2797832678196942,0.008333365732575974,-15.235240740804938,0.3354965701403984,1.1528405539581368,-0.18480510604248993,6.865635246377724,5.194953369590663e-5,0.0008914051717664526,7.322864667416111,0.15478555503711988,0.38346039077118776,0.8273347983117064,-0.9580018214181534,0.40468633141204124,48.55424246417052,438.73908056901695,0.009780894345011322,2.835356983004856,0.06890938463188519,0.7229603835545364,9.658307427462425,746.4152226049076,0.0005920495061012219,1.023539953354613,-0.5139389189005567,-17.82857583106755,80.89241823216636,12.864180691647466,-17.751052530248092,0.5481092797660945
0.5015666805670228,0.2727402834506328,0.008075856598325805,-15.528262860291786,0.33067585676625244,0.7409786843267753,-0.09575425603875304,6.594280229910086,0.00011874957622012635,0.0007909022880933612,7.185586905478254,0.14123007078424785,0.3260213500428096,0.6245285988766148,-0.9893084077710098,0.6429442774524201,69.48747951481046,266.8259640058958,0.007696759905381994,2.669692902297591,0.048127138277026256,1.0029518140884417,11.082783278218285,788.2564091617224,0.0006221463298781484,1.0256289493529747,-0.8256006525943674,-17.75344471768436,71.90702282920896,9.186675753133901,-18.267944109831706,2.6359785715729074
