ais_ocean_temperature₀,antarctic_alpha,antarctic_nu,antarctic_temp_threshold,anto_alpha,anto_beta,gis_c1,gis_c0,gis_f,gis_alpha_f,gis_beta_f,gis_slow_ell,gis_slow_w,gis_amp,gis_s_high,thermal_alpha,gic_a_R19,gic_b_R19,gic_T_off_R19,gic_log10_kappa_R19,gic_a_SLOWP,gic_b_SLOWP,gic_T_off_SLOWP,gic_log10_kappa_SLOWP,gic_a_FAST,gic_b_FAST,gic_T_off_FAST,gic_log10_kappa_FAST,gic_amp_R19,gic_amp_SLOWP,gic_amp_FAST,gic_u_unch,gic_u_pre,gic_s_r5,d2_steric_1,d2_steric_2,obs_corr_log10L,antarctic_lambda,antarctic_gamma,antarctic_kappa,ais_gmst_amp,ais_mu,ais_bedheight0,ais_slope,ais_iceflow0,ais_precip_u,ais_runoff_Ton,ais_c,sd_ais,rho_ais,sd_gsic,rho_gsic,sd_gis,rho_gis,sd_steric,rho_steric
-8.550643717581736e-7,1.6754830683503647e-6,-2.1232226710168312e-8,-0.00011036521110577149,-2.95846953503468e-7,1.7941838586452585e-6,8.694162928682233e-7,2.8455435852423983e-7,-3.4855088813178007e-6,-1.2127401694719913e-7,1.0323606327012164e-7,-5.7993070149835626e-5,-1.574767830483861e-5,8.329565745140864e-6,3.6305564836462775e-6,6.336724544508005e-7,-5.372669054459362e-6,-1.0771989145742531e-5,6.547503701517048e-5,-2.64473069083391e-5,1.9509494823564572e-5,-7.593221040356745e-6,0.00011453806137746352,-2.359592037345793e-5,3.960360822178395e-7,-8.327879384626804e-6,-7.185544110423346e-5,-9.918800020207947e-6,6.519649311057079e-6,3.955703197788141e-5,1.583242438794051e-5,-0.0011207796419388937,-0.0007874518232268908,-0.0003801915866792052,1.2983141267996113e-5,8.648442167876284e-6,-5.482615721507552e-8,9.169043175698011e-8,8.047174097075814e-5,1.0892765744883234e-6,-3.677986752618493e-6,-5.378865938518065e-5,-0.0011787823833577268,-6.821996599903247e-10,-9.468596518686784e-7,-1.0375645760436076e-6,-7.936000677060413e-6,-0.0014223705362068704,7.81639087295342e-8,2.663918764295861e-6,1.1699191059345105e-7,-7.70785666660075e-7,-3.4661314014948243e-7,6.582065497356698e-7,-1.0617673987377054e-6,-2.78329145529031e-7
-1.4457726860453515e-5,-1.1764518395295726e-5,1.4058060786875502e-9,-1.2329649173399403e-5,1.0270256090006494e-5,-1.837121279214546e-5,-8.913051492862565e-7,4.917096754223837e-7,-1.4071732204569485e-5,1.7803442376975929e-7,8.88127577499834e-9,6.967386661471649e-5,1.3715580662930372e-5,7.924179818896036e-6,-2.5147580877259753e-5,-1.015978228507781e-6,6.238970106636292e-6,9.61157609194924e-5,-8.096922565015349e-5,-3.167088407965248e-5,-7.593221040356745e-6,0.0001293568439193236,0.00046712452618914995,-5.186331522660741e-5,-6.833693917438766e-7,-1.50397952333067e-5,2.8332774584460285e-5,1.610694342304369e-5,6.3185316807635946e-6,-2.403559641476706e-5,1.0198062711028891e-5,0.001551723271079666,0.00018023188497380796,-6.357278729840985e-5,-4.133566213505487e-5,8.791567182326266e-7,1.0806164666781457e-6,-6.237604112505882e-7,0.00020263259494995847,-9.964645715038347e-7,2.6248621700855334e-5,5.4418548528779805e-5,-0.00025705877522556994,7.939738148173749e-10,1.5960445881816723e-7,8.754942321699428e-6,2.5097317501395516e-5,0.0014234456153846694,-5.427452491624258e-7,4.302365786177217e-6,1.278085161270096e-6,1.8679808296578926e-5,-1.3537636548565023e-9,1.5247490021411916e-7,4.533425271624031e-8,-7.376173886373513e-7
-0.0003241973909773176,-3.8861785773637515e-5,-1.2990191120786032e-6,-0.00032908136819517455,-5.8709130610203456e-5,-3.3723318013478536e-5,-6.7658636661963024e-6,3.176184310058073e-5,-0.00020914130781252241,-2.791083935445035e-7,1.3674736928021553e-6,0.0003173632619723377,4.699959556256559e-5,0.00014786138738294343,4.560701608098086e-5,5.89694126536723e-5,-5.552696078462812e-5,0.0007887786771884302,-0.0017794170301745822,-0.00042862246203764814,0.00011453806137746352,0.00046712452618914995,0.012939901543750116,0.0002161588340498966,9.215603285873075e-5,-0.0001781390445375509,-0.0014844116256458172,-9.357500392988521e-5,-2.722440744989884e-5,0.0006151058083232244,-7.465713599371363e-5,0.007856660086943452,-0.006130954249065902,-0.007634906185378194,-0.0002992550889631175,0.0004138334376919277,2.8577905667959474e-6,1.3141034626310128e-5,-0.0015657374898449638,1.7665000038617768e-5,4.8891481508966166e-5,-0.00142059425012222,-0.007421510651333996,-8.861260878351429e-9,-1.2960760982116298e-5,5.750222444401414e-5,-0.00019127297260829187,-0.02861996139719135,-6.974229129904301e-6,0.00032295767166585056,1.6743450559403753e-5,-0.00012710530265341342,-1.0925990021087347e-5,1.8248151626052726e-5,-5.439941437386452e-5,-3.383158686122329e-7
-0.00010221905750671891,4.4696362723499235e-6,-6.785022374876869e-7,-0.000158092119349494,-7.027569148878689e-6,-6.678828409890599e-5,-3.8802557929255144e-6,4.217069587825547e-6,-5.0441147764387904e-5,7.008690124786955e-8,3.538721985567483e-7,0.00029284926762353756,-4.47503398955375e-5,-8.045667244253627e-5,-3.6032086126995154e-5,7.947245398412688e-6,-1.4337359156843892e-5,0.00010206727733390257,0.00012565865825291543,0.00016608655773465118,-2.359592037345793e-5,-5.186331522660741e-5,0.0002161588340498966,0.000561150661016462,-3.3892652180886464e-6,1.2784738506519645e-5,0.00015004574543725336,-3.1377318157656e-5,-8.345204792382364e-5,-0.0002950749764889003,-7.536399879322109e-5,0.0026167293550917307,0.003910538750302855,0.0019250785188344411,-7.705008060221826e-5,0.00011460619487324237,-1.532433222470856e-6,2.006444129851444e-6,3.2797970407022944e-5,2.717969766079018e-6,-7.221976996529147e-5,-9.864478138560046e-5,0.005951697526240818,-2.032976232201962e-9,2.930732607065897e-6,-1.7270719238698854e-5,-9.090536041966322e-5,-0.004755813424013609,-2.1476829237690342e-8,1.8363153549474666e-6,-6.886493652925371e-7,-0.00012027761275538102,1.924356312754934e-6,7.827658237839458e-6,-4.648424544628739e-7,4.231148806153801e-6
3.206079564019314e-5,4.587086677957263e-6,1.1432643537965947e-7,1.6589742929946932e-5,-3.202822204688545e-6,3.424880408846572e-5,7.110687624729109e-8,-6.40390049041997e-7,8.299202319551401e-6,-3.5705588334341894e-8,1.9581063486069736e-7,-2.3517529825967826e-6,3.952233038204241e-6,-4.3719582498482665e-6,-6.239295464208471e-6,5.691428855232632e-7,4.391162272760483e-6,-7.362091017701553e-6,-7.056767012448412e-5,3.945811746539214e-7,3.960360822178395e-7,-6.833693917438766e-7,9.215603285873075e-5,-3.3892652180886464e-6,8.88815355607339e-6,-8.731911933429868e-6,1.2972186111590225e-5,-1.5023766917994195e-5,3.935287223736995e-7,2.7821680030712625e-5,1.0722099527343532e-7,-0.00021620650861242367,-0.00026439418356254986,-9.925220809643827e-5,-1.138061857377443e-6,-2.336919654366366e-6,2.2676331169604376e-7,1.3147704073042753e-7,2.933348865823864e-5,-4.899520933760072e-7,5.51769188988582e-7,-1.4368479128911747e-5,0.0005348706323400294,3.0930521301298716e-11,6.035513931220756e-7,-1.341790011701522e-6,-8.636493418402025e-7,-0.0004680240637225901,-2.285221068511156e-7,2.6162988808980716e-7,3.809321964390239e-7,-4.585480676593854e-6,-1.9701062118782952e-7,5.279039560685204e-7,-3.2312574933840247e-7,3.9937825687802794e-7
-3.153055153918385e-5,5.872753666713694e-6,-2.7546627768838596e-7,0.00014456133602203672,6.937571746389198e-6,-4.101815981977606e-6,-9.462608218752596e-7,9.498086118785743e-7,-2.4392818093008776e-6,3.025155595522807e-7,-2.5956347214979187e-7,8.295882385764056e-5,3.7384337672926106e-5,-2.9100642619252393e-7,-5.5098587098008125e-6,-1.2345536567789792e-6,-4.771387857952397e-6,-5.7650218908756186e-5,0.00043796451815325944,-1.7066602566560263e-5,-8.327879384626804e-6,-1.50397952333067e-5,-0.0001781390445375509,1.2784738506519645e-5,-8.731911933429868e-6,0.0001628202554619624,0.0004363624972861574,-3.819339349013368e-5,-5.580750919676902e-6,-0.00018029370029623256,-4.760525219916027e-6,0.00011635929761286194,0.0012192713838649885,-0.00048292347731898204,-1.1494417799036358e-5,-2.3702400865982896e-5,-1.0970344641891542e-6,-6.676473507561504e-7,1.269766380392493e-5,-2.3870127227306214e-7,5.231443582810109e-7,-9.693166280000682e-5,-0.0018350793745545591,-4.016030054707791e-9,-7.493669500718618e-7,-8.529394536560664e-6,-3.7232095649298743e-7,0.001855460133582144,1.336238804358012e-7,-4.133004372996615e-6,-9.475630396712477e-7,1.3739690435126782e-5,-4.3985207198219903e-7,-7.364294989130776e-7,3.083250767458558e-7,8.276265062693738e-7
-7.903417254268721e-6,1.5277163192929195e-5,-5.66142998919301e-7,0.0012918746807016703,-1.2141915763809398e-5,4.876972212218926e-5,-1.0687427828897315e-5,9.09970784782895e-8,6.771640823348333e-6,1.3092628375997384e-6,3.81694917166622e-6,0.0007558883805152594,-6.899428939157381e-6,-0.00013819372562172348,-0.00011564847199936887,-3.0260911986569825e-5,3.9734550965599644e-5,-0.00043900221674641153,-6.449857397203564e-5,-7.590162458671476e-5,-7.185544110423346e-5,2.8332774584460285e-5,-0.0014844116256458172,0.00015004574543725336,1.2972186111590225e-5,0.0004363624972861574,0.004096458272953466,-7.122056969831742e-5,-4.2991714558607294e-5,-0.0008147523327004901,5.225549611632328e-5,0.002684493402333081,0.012260288412491247,0.0010733961924552279,-4.10923888830671e-5,-0.0001570263286657676,-9.580019018920428e-7,-4.5927889110571624e-6,-3.524939853549628e-5,-1.909911784778527e-5,-0.00019520360367289303,-0.0001106834147720066,0.002665012248990995,-1.3336980008118006e-8,7.4009623575150575e-6,-7.110429068751585e-5,-0.00016778786281199066,0.014897143690627447,-2.9245447381163938e-6,-1.937532626864567e-5,-3.1278888407023626e-6,0.00020007182899061407,-1.2420714248021282e-6,9.30230179969994e-6,9.21658047695496e-6,1.2791436242619924e-5
-0.00015320481357794608,-3.331234288435939e-5,1.0834787331074171e-7,4.125803234848965e-6,2.0143496512450593e-5,-0.00020348747091026513,1.165199829764957e-6,-4.112100503932599e-6,-1.012077503470759e-5,-4.88763635451294e-8,-9.028462534577143e-10,5.706524223965151e-5,-5.383760421927337e-5,-1.3839204387962354e-5,0.00010535903512723735,1.6859127883598506e-6,9.657951927660091e-6,9.089701587871221e-5,-0.0001241603447234983,-3.38962374758922e-5,-9.918800020207947e-6,1.610694342304369e-5,-9.357500392988521e-5,-3.1377318157656e-5,-1.5023766917994195e-5,-3.819339349013368e-5,-7.122056969831742e-5,0.00031912394528722305,7.61959100610252e-6,-4.228633323498931e-5,-5.833630287551584e-5,-0.0007234612824137424,-0.00033279716406130774,0.0014299527419810822,0.00012653906241389502,-2.5766342548146082e-5,2.1189234072853263e-7,-1.2510161294271559e-6,-0.0005359109815761669,4.839827196106518e-7,-4.2485593798046836e-5,0.00039759207959779705,-0.002725640379105557,3.2053433980158785e-9,-1.9780137309356957e-6,1.8205437600580073e-5,-1.3879217904025761e-5,0.0015223928360542825,-1.2000103458416743e-6,4.971325165446039e-6,1.1392598189806356e-6,1.3902872014876488e-6,1.963865605728339e-6,-7.661125473590058e-6,-6.292290084370565e-6,-1.5092658033096283e-6
-4.5069583462082487e-5,-3.681478097956791e-6,1.8495403277077053e-7,0.00013518501406697416,5.841512155156977e-6,-6.219851947757823e-5,6.109609247592521e-7,-3.969456232401249e-7,1.110929157251793e-5,-1.636860857256355e-7,3.5603599606382275e-7,-6.03149129238378e-5,-1.5943055017051617e-5,1.1101353421989165e-5,9.82370704281984e-6,-1.3059923290705713e-6,5.504207676312153e-6,1.5013997643840184e-5,0.00014322407678620826,-6.3423262079130695e-6,6.519649311057079e-6,6.3185316807635946e-6,-2.722440744989884e-5,-8.345204792382364e-5,3.935287223736995e-7,-5.580750919676902e-6,-4.2991714558607294e-5,7.61959100610252e-6,7.350997948255452e-5,-8.579018524300732e-6,8.217311408746565e-6,0.0002027209558181113,-0.0003070043055627941,0.0005242726143780208,-4.1708945985103295e-5,2.444852955814102e-5,2.51390613180114e-7,1.17829324139072e-6,-8.467470067138446e-5,9.835596427342252e-7,4.745542598724262e-5,-4.2854298527153504e-5,-0.0020300250896577786,-5.2940207365088316e-11,1.4786508973216148e-6,2.8716697999988147e-6,6.566203827014437e-5,-0.00016981037645242745,-4.4824810238083645e-7,5.3767721756040026e-6,2.5621583266706764e-7,4.335638239646364e-6,-1.2185774211216867e-6,1.1961339748848719e-6,8.599501906551562e-7,1.1450719114784645e-6
0.0001372245435840272,-9.988386931449771e-6,-6.895032836364967e-7,-0.0007786872413584668,-7.473279844410731e-5,8.255498771223443e-5,3.4402204047507228e-6,-3.6257135085053858e-6,9.112491566492957e-5,2.1067799353044406e-7,-1.659835607956629e-6,-0.00032955863769718936,0.0004572542206307298,0.00010541676969071079,0.00033063334642121365,-1.631969552908216e-5,-5.9040151718445536e-5,-0.0009052304553241633,0.0008362425985722604,0.00016453925177197044,3.955703197788141e-5,-2.403559641476706e-5,0.0006151058083232244,-0.0002950749764889003,2.7821680030712625e-5,-0.00018029370029623256,-0.0008147523327004901,-4.228633323498931e-5,-8.579018524300732e-6,0.0033364170154439607,2.928443551761616e-5,-0.004813715853368239,-0.007778780834366072,-0.0048532160555721585,0.00022734863961857652,-0.00026119855984286903,5.764613170602618e-6,1.482887611007432e-6,0.0022533845585303875,-2.2329735415823573e-6,0.00018432985014639713,0.0008202320280627284,-0.007708454367281019,1.2670784406888064e-8,9.971994789197421e-6,8.144938770541973e-5,1.5972556676503554e-5,-0.022348360916772288,1.2829761473608096e-6,3.759725601020188e-5,-3.041915732629747e-6,1.4034517660706279e-5,3.4370870619625564e-6,-1.6273083910663013e-5,-5.679442988917823e-6,-9.654844991066172e-6
7.034541971019191e-5,2.6090487582224867e-6,2.1615011791723828e-7,1.6829385359890748e-5,-2.8627046058630497e-6,6.637043947281327e-5,3.8824694365590264e-7,-1.1574343838388903e-8,-1.5709992755345085e-5,3.090740757542579e-7,-7.12056870380774e-7,-4.868995052856567e-5,4.797142826337342e-5,-7.863947426268388e-6,-1.7084378811625538e-6,-1.8693374718286971e-6,3.663044223094817e-7,6.570827462673775e-5,0.0001337495775501477,-2.6906520501480295e-5,1.583242438794051e-5,1.0198062711028891e-5,-7.465713599371363e-5,-7.536399879322109e-5,1.0722099527343532e-7,-4.760525219916027e-6,5.225549611632328e-5,-5.833630287551584e-5,8.217311408746565e-6,2.928443551761616e-5,0.00016761409007297223,0.0007148806972042698,-0.0008801607729841923,0.00022623423337307937,-1.6003979177069907e-5,2.727380250103986e-5,9.207840931722346e-7,1.025769773072494e-6,0.00023292838369545898,-2.517155967499757e-7,-2.2599755773464348e-5,1.887607345059028e-5,-0.0015598856079430642,-9.765843998052222e-10,-2.316439152429475e-6,-7.623434824600769e-6,-2.139661107585985e-5,-0.0002500107033062449,1.7257543238252956e-7,-5.162899112024763e-7,-5.835475969587165e-7,-2.2203494904659955e-6,2.2596676348979536e-7,9.126594958107635e-7,4.612874963550506e-8,-1.765588206935938e-6
0.0011107794669298647,1.0638696154049387e-5,-2.7144750156191084e-5,0.008973340915189133,-8.335371563631583e-5,0.0003161312491905634,-4.0531926506464745e-5,2.4965919812330183e-5,-0.00033561251077905317,-5.567162002107815e-7,1.7874982231357727e-6,-0.0013419461453864179,0.0011514825457100226,0.001124752227310167,-0.000764558616320242,-8.219941593315824e-5,0.0005987664321806939,2.50817926828468e-5,0.014792363738814008,0.0017383229418311307,-0.0011207796419388937,0.001551723271079666,0.007856660086943452,0.0026167293550917307,-0.00021620650861242367,0.00011635929761286194,0.002684493402333081,-0.0007234612824137424,0.0002027209558181113,-0.004813715853368239,0.0007148806972042698,0.571189863962148,0.05597506777284572,-0.01444875616563307,-0.00516239016746873,0.004406477579312843,-3.713400346676049e-5,-3.328292944431178e-5,0.008381337107265184,0.00013644483687872197,-0.0016028155937205806,-0.00601355957060093,0.1471716070231395,1.1554429832918353e-7,5.4210844964042695e-5,7.85925337644658e-5,0.003391804373599272,0.0683562522924265,-2.1170966710260367e-5,0.000663635685936505,-1.1065736042628373e-5,-0.001512372407087573,-1.4634160927998657e-5,0.00012669613017904583,0.00018396124943766194,-7.077423161888817e-5
0.0006459559900415442,-0.0004416869994804121,-1.670170723793148e-5,-9.041933859157224e-5,0.00031155106413025566,0.002106738512992167,-0.00013730044954443136,-7.2437806590203e-5,0.0009126239945679554,1.4538339149726397e-5,-3.568099769992551e-6,0.008110004988179804,0.0009398604513912036,-0.0012678367989044383,-0.001293470945191498,-0.00028452820537767714,0.00038441913854350435,0.0027290201267569573,-0.008083958162187278,0.001044774005909975,-0.0007874518232268908,0.00018023188497380796,-0.006130954249065902,0.003910538750302855,-0.00026439418356254986,0.0012192713838649885,0.012260288412491247,-0.00033279716406130774,-0.0003070043055627941,-0.007778780834366072,-0.0008801607729841923,0.05597506777284572,0.6851321692591315,-0.008276732586368235,-0.005636387407460569,0.0028593588812174313,-2.517521735158508e-6,-3.5311856399042815e-5,-0.0017139716114956223,0.00010336905668258562,0.00013419561753579367,-0.00818917046932868,-0.09783700193048789,6.890146744426949e-9,0.00030394909335292345,0.0018079178789375836,-0.0009120997388623313,0.08749834869720684,-5.548889678514133e-6,-0.0002693210945131829,1.0124409004616931e-5,-0.0014118863358591144,-1.3590097754583218e-5,0.00015044859352072345,-6.70375829126062e-5,-7.748054869679666e-6
-0.00011140283957869631,8.998648689398044e-6,6.403773747529975e-6,0.007252690462223926,0.00010270545824165128,-0.00020828792792886475,-2.9704198367572093e-5,-1.7899872125748473e-5,-0.0007050313920272394,8.327301275308136e-6,-5.453767158441708e-6,0.0020493908784462167,0.000603348329376592,-0.000367871322446,-0.0003520781356443226,0.00016349079208221318,0.00027438646883197026,0.0003453978882583928,-0.004796472613312535,0.001105859033848809,-0.0003801915866792052,-6.357278729840985e-5,-0.007634906185378194,0.0019250785188344411,-9.925220809643827e-5,-0.00048292347731898204,0.0010733961924552279,0.0014299527419810822,0.0005242726143780208,-0.0048532160555721585,0.00022623423337307937,-0.01444875616563307,-0.008276732586368235,0.08697172555497094,0.001508688404379393,0.0005575694607193762,3.5341969133935655e-6,3.305099425042633e-5,-0.003830600140756258,-3.8231451222273376e-6,-0.00040996769432305013,0.00323032716255279,0.04412318999750627,-2.548408329713213e-9,-0.00012275267024893514,-0.0003779364790315816,-0.00019935815483083873,0.00848434143491277,-6.742443385475638e-6,6.71202967038527e-5,1.0640872202434527e-5,-9.609964659352559e-5,-3.5696514938295714e-6,0.00011393870018765949,7.603532959733843e-6,-2.6312642486264936e-5
5.3631336926734595e-5,6.973335941219974e-6,7.08508025784083e-7,-4.443240747280567e-5,-2.3822987897879823e-5,6.354782219962354e-5,2.250021762451469e-6,-7.267135171339971e-6,7.925824451942791e-6,2.8809538631059834e-7,-6.092383832681679e-7,-7.134610057287467e-5,9.817265786730369e-6,-4.772274530415831e-5,9.71121005702746e-5,4.712433820430002e-7,-1.5817103279868217e-5,-0.0002764632210479829,-0.0004317723645363125,-3.638306019653242e-6,1.2983141267996113e-5,-4.133566213505487e-5,-0.0002992550889631175,-7.705008060221826e-5,-1.138061857377443e-6,-1.1494417799036358e-5,-4.10923888830671e-5,0.00012653906241389502,-4.1708945985103295e-5,0.00022734863961857652,-1.6003979177069907e-5,-0.00516239016746873,-0.005636387407460569,0.001508688404379393,0.0005860750751139651,-0.00019238958674088136,-6.557203966549327e-7,-2.8624578842382515e-6,-0.0008950770043879455,-3.7140463902634576e-6,-0.00010081935700758503,0.0002494266642065081,-0.004512646227075396,-2.9768972480058085e-9,-2.2612867671567248e-5,-4.326520204041422e-5,-0.00012313986886111554,-0.002090159705514803,-9.941205970938807e-7,8.53669869617155e-6,7.587410084010034e-7,1.3287351957657846e-5,2.3038031960249985e-6,3.879146487479325e-6,-4.6218677043826695e-6,-3.3823093833106862e-6
-8.578795297574364e-5,-3.0808434536223754e-6,-2.92749511359196e-7,0.0002097625352891451,1.4617951965558434e-6,-6.97185371647778e-5,2.208523033239268e-6,-5.876465030194134e-7,-1.3636626770727026e-5,-9.344317334137022e-8,-7.683897182249592e-7,1.5543228626779787e-5,5.269176954801835e-5,1.7457204369638612e-5,1.0069427472911909e-5,1.4656575714738498e-5,9.06947994603043e-6,8.877449222595614e-5,0.00019002938073880366,-1.882645622168498e-5,8.648442167876284e-6,8.791567182326266e-7,0.0004138334376919277,0.00011460619487324237,-2.336919654366366e-6,-2.3702400865982896e-5,-0.0001570263286657676,-2.5766342548146082e-5,2.444852955814102e-5,-0.00026119855984286903,2.727380250103986e-5,0.004406477579312843,0.0028593588812174313,0.0005575694607193762,-0.00019238958674088136,0.0006136244386431798,-1.9716348436533044e-6,5.370217898735584e-6,0.00021610834826993737,7.94273682215108e-6,1.818574390550451e-5,-0.00016833060910028538,0.001066414894529336,9.70128638653153e-10,8.364381432438985e-6,2.618840296319031e-5,3.5871377541588456e-5,0.001299598544277761,8.310791819371749e-7,1.1670806231266524e-5,2.0244912476600132e-7,-5.492453814561762e-5,-6.013317155442627e-7,7.779561567245769e-7,4.436105955253051e-6,-6.440409215913229e-6
-1.0127252810436785e-6,-3.3714219850381847e-7,1.1879840027190034e-8,3.051083411572429e-6,5.023831886076445e-7,-1.7866574643138855e-6,-5.388750156736168e-8,3.064107238232292e-8,4.7008619346122924e-7,1.1697467652016778e-9,2.034539978507812e-8,1.099296844343498e-6,1.894955858795513e-6,-1.2434900471113008e-6,-4.533304647124614e-7,-2.0945392332129744e-7,3.451651020868715e-8,5.064811150929931e-7,-3.864868204496923e-6,7.859872091902134e-7,-5.482615721507552e-8,1.0806164666781457e-6,2.8577905667959474e-6,-1.532433222470856e-6,2.2676331169604376e-7,-1.0970344641891542e-6,-9.580019018920428e-7,2.1189234072853263e-7,2.51390613180114e-7,5.764613170602618e-6,9.207840931722346e-7,-3.713400346676049e-5,-2.517521735158508e-6,3.5341969133935655e-6,-6.557203966549327e-7,-1.9716348436533044e-6,2.6958945595950467e-6,8.727501815077854e-9,1.457983160173305e-6,-2.130270226067679e-8,7.577499407500365e-7,6.470963584293458e-6,-1.823435823078146e-5,-3.6102431589602693e-11,-1.9092684151405504e-8,-6.070274234549872e-7,-2.362277190153972e-7,-7.610414410449265e-5,3.664869052851982e-8,-8.723026256253617e-7,5.411723523563203e-8,-1.5190879893619481e-6,5.278093491408375e-8,-8.586753267320106e-7,-1.3432632602110504e-7,5.592689086096624e-8
-3.262025235160152e-6,-1.8484282056862263e-7,1.2928103898504777e-8,4.062357180496485e-6,6.124358730014202e-8,-3.4263011506951988e-6,-3.8104893250791214e-8,-7.294836985614827e-9,-1.1080768712245163e-6,2.5510723774239708e-9,-9.973108520608157e-9,4.91096542437021e-6,3.8360265143278225e-6,6.525530746705979e-7,6.576835849515572e-7,4.262833237498645e-7,9.67234796352873e-8,9.014279303369072e-6,2.873827562661475e-6,1.4788841985478162e-6,9.169043175698011e-8,-6.237604112505882e-7,1.3141034626310128e-5,2.006444129851444e-6,1.3147704073042753e-7,-6.676473507561504e-7,-4.5927889110571624e-6,-1.2510161294271559e-6,1.17829324139072e-6,1.482887611007432e-6,1.025769773072494e-6,-3.328292944431178e-5,-3.5311856399042815e-5,3.305099425042633e-5,-2.8624578842382515e-6,5.370217898735584e-6,8.727501815077854e-9,3.0267716944823174e-7,5.30695061664295e-6,1.0858797738053906e-7,2.2145648054497627e-6,-9.673126696090661e-6,-4.721440485221517e-5,-3.310337697494043e-11,3.445709763455441e-7,3.8937634059549685e-7,1.0184923093475933e-6,-9.38636282324294e-5,5.1743335055207205e-8,1.177616858964714e-6,-1.6694403302999e-8,9.82089968400338e-7,-5.109606330717104e-9,6.63909901094433e-8,-2.5730975491951237e-7,-5.703061917074401e-8
0.0009660111770447835,2.4293964301526697e-5,-7.245800556902752e-6,-0.004097907079794841,3.132651327321135e-5,0.0011871761988367481,3.7726345724417397e-6,-5.674951752899829e-5,2.3257027347067127e-5,6.671362216749882e-6,1.988521090942278e-6,-0.00038686322942245346,0.0010133657578908523,0.0005972481994088628,-0.001002619723448603,-2.5860423175331924e-6,0.00010173684453969662,0.0011252211155548995,0.007886812312008114,0.0003334135770428815,8.047174097075814e-5,0.00020263259494995847,-0.0015657374898449638,3.2797970407022944e-5,2.933348865823864e-5,1.269766380392493e-5,-3.524939853549628e-5,-0.0005359109815761669,-8.467470067138446e-5,0.0022533845585303875,0.00023292838369545898,0.008381337107265184,-0.0017139716114956223,-0.003830600140756258,-0.0008950770043879455,0.00021610834826993737,1.457983160173305e-6,5.30695061664295e-6,0.025935943878060384,7.5488166508773725e-6,0.0005046572628693301,-0.0019490832097308073,0.029828809302085375,2.8077613491990522e-8,-0.0001242684208974065,9.680790610462478e-6,0.0001602506946940807,-0.027144158561994317,9.926996175060157e-6,0.00017295207677045635,-1.650769431821537e-6,-0.00017759585936108447,9.202994255064917e-6,-1.9250243683018324e-5,6.322873190850363e-6,-1.5416937109310797e-5
-4.444628011635151e-6,-5.330150058972721e-7,2.5298324832911346e-8,-2.4065046070454608e-5,2.238104600455963e-6,-4.29144468285538e-6,-3.818241402855028e-8,2.418306157716541e-7,-1.3100109337045784e-6,8.611206468991884e-9,-4.578142116377006e-9,-9.08880250370024e-6,-5.749544802685486e-6,-8.712561580281102e-9,5.094740765937752e-7,6.28201239457605e-7,-9.86237761930099e-7,2.0031151107846596e-7,6.398060212071056e-6,1.4679090565561622e-6,1.0892765744883234e-6,-9.964645715038347e-7,1.7665000038617768e-5,2.717969766079018e-6,-4.899520933760072e-7,-2.3870127227306214e-7,-1.909911784778527e-5,4.839827196106518e-7,9.835596427342252e-7,-2.2329735415823573e-6,-2.517155967499757e-7,0.00013644483687872197,0.00010336905668258562,-3.8231451222273376e-6,-3.7140463902634576e-6,7.94273682215108e-6,-2.130270226067679e-8,1.0858797738053906e-7,7.5488166508773725e-6,9.49821657271142e-7,1.0913792229970845e-6,-7.4352888439773355e-6,-8.299694556761489e-5,-1.1888195630732867e-10,2.7348874815253735e-7,5.50649717410623e-7,2.2487155235234233e-7,-0.00017728778697754692,2.63363061893367e-8,5.453109471272899e-7,-3.368279077204905e-8,-1.9324406050730673e-6,-7.862365676320543e-8,3.0115699797323735e-7,-4.371822867017105e-7,-3.3178690163031646e-7
9.267530019221226e-5,-1.6926786977324785e-6,-4.832481407063687e-7,-0.00015673759743114384,4.996290857694111e-5,7.577745375442344e-5,7.823651027159284e-8,-8.938451099230749e-7,2.5240592931894083e-5,-1.5994237337606558e-7,-6.471493435182461e-7,-5.236103360016982e-5,7.519302441407716e-6,5.71138332795989e-6,8.930865426252001e-5,-2.217610586702167e-6,-1.1522204600110448e-5,0.00011410328758015233,0.00010531595829552161,6.802607586022177e-5,-3.677986752618493e-6,2.6248621700855334e-5,4.8891481508966166e-5,-7.221976996529147e-5,5.51769188988582e-7,5.231443582810109e-7,-0.00019520360367289303,-4.2485593798046836e-5,4.745542598724262e-5,0.00018432985014639713,-2.2599755773464348e-5,-0.0016028155937205806,0.00013419561753579367,-0.00040996769432305013,-0.00010081935700758503,1.818574390550451e-5,7.577499407500365e-7,2.2145648054497627e-6,0.0005046572628693301,1.0913792229970845e-6,0.0002441630275280799,9.77543541937777e-5,-0.004003848271234356,1.6886552064304733e-9,6.100208808781021e-6,4.048155981074565e-5,0.00012509502775671615,-0.0016892133777650987,2.1732251907566166e-7,-1.1752216012270452e-5,1.7439652895170046e-8,-6.5226355949103285e-6,7.602150826092726e-8,1.4533809001666595e-6,-1.9470245445205854e-8,1.4227714052555283e-6
